# Myglan - Derzik - LASI - ITRDB RUSS249
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/20998
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-20998.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ249-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ249-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ249.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ249.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-11-20
#--------------------
# File_Last_Modified_Date
#   Date: 2016-11-20
#--------------------
# Title
#   Study_Name: Myglan - Derzik - LASI - ITRDB RUSS249
#--------------------
# Investigators
#   Investigators: Myglan, V.S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: Anna V. Taynik, Valentin V. Barinov, Orlan Ch. Oidupaa, Vladimir S. Myglan, Frederick Reinig, Ulf Büntgen
#   Journal_Name: Dendrochronologia
#   Published_Title: Growth coherency and climate sensitivity of Larix sibirica at the upper treeline in the Russian Altai-Sayan Mountains
#   Published_Date_or_Year: 2016
#   Volume: 39
#   Pages: 10-16
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2015.12.003
#   Full_Citation: None
#   Abstract: Tree-ring research in the Altai-Sayan Mountains so far only considered a limited number of well-replicated site chronologies. The dendroecological and palaeoclimatological potential and limitations of large parts of south-central Russia therefore remain rather unexplored. Here, we present a newly updated network of 13 larch (Larix sibirica Ldb.) tree-ring width (TRW) chronologies from mid to higher elevations along a nearly 1000 km west-to-east transect across the greater Altai-Sayan region. All data were sampled between 2009 and 2014. The corresponding site chronologies cover periods from 440 to 860 years. The highest TRW agreement is found between chronologies >=2200 m asl, whereas the material from lower elevations reveals overall less synchronized interannual to longer-term growth variability. While fluctuations in average June-July temperature predominantly contribute to the growth at higher elevations, arid air masses from Mongolia mainly affect TRW formation at lower elevations. Our results are indicative for the dendroclimatological potential of the Altai-Sayan Mountains, where both, variation in summer temperature and hydroclimate can be robustly reconstructed back in time. These findings are valid for a huge region in central Asia where reliable meteorological observations are spatially scarce and temporally restricted to the second half of the 20th century. The development of new high-resolution climate reconstruction over several centuries to millennia will further appear beneficial for timely endeavors at the interface of archaeology, climatology and history.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Derzik
#   Location: Russia
#   Northernmost_Latitude: 51.58
#   Southernmost_Latitude: 51.58
#   Easternmost_Longitude: 95.31
#   Westernmost_Longitude: 95.31
#   Elevation_m: 2060
#--------------------
# Data_Collection
#   Collection_Name: RUSS249
#   First_Year: 1283
#   Last_Year: 2012
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.
#   Common_Name: Siberian larch
#   Tree_Species_Code: LASI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 12der01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der15b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der15b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12der19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12der19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	12der01_raw	12der03_raw	12der04_raw	12der05_raw	12der07_raw	12der08_raw	12der08b_raw	12der09_raw	12der10_raw	12der11_raw	12der12_raw	12der13_raw	12der14_raw	12der15_raw	12der15b_raw	12der16_raw	12der17_raw	12der18_raw	12der19_raw
1283	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1284	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1285	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1286	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA
1287	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA	NA	NA
1288	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA
1289	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA	NA	NA
1290	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA
1291	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	NA
1292	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	0.44
1293	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.51
1294	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.32
1295	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.39
1296	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.37
1297	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	0.58
1298	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.62
1299	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	0.7
1300	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	0.54
1301	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	NA	0.57
1302	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	NA	0.62
1303	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	NA	0.48
1304	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	NA	0.61
1305	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	0.43
1306	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.49
1307	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.48
1308	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	0.73
1309	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	NA	0.63
1310	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	NA	0.53
1311	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA	NA	0.15	NA	NA	NA	NA	0.73
1312	NA	NA	NA	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	0.17	NA	NA	NA	NA	0.63
1313	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.5
1314	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	0.54
1315	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	NA	0.55
1316	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.31
1317	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	0.61
1318	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	0.55
1319	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.22
1320	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.19
1321	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.21
1322	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.14
1323	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.18
1324	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	0.25
1325	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	0.26
1326	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	0.24
1327	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.24
1328	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA	NA	0.34
1329	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	0.31
1330	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	0.23
1331	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	0.18
1332	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	0.26
1333	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	0.19
1334	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	0.23
1335	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	0.36
1336	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	0.23
1337	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	0.31
1338	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	0.19
1339	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	0.33
1340	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0.33
1341	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	0.35
1342	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	0.36
1343	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	0.4
1344	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	0.24
1345	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	0.28
1346	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	0.13
