# Khasanov - Dzerzhinskiy - QURO - ITRDB RUS353
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36351
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36351.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/rus353-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; rus353-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/rus353.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/rus353.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-04-20
#--------------------
# File_Last_Modified_Date
#   Date: 2022-04-20
#--------------------
# Title
#   Study_Name: Khasanov - Dzerzhinskiy - QURO - ITRDB RUS353
#--------------------
# Investigators
#   Investigators: Khasanov, B.
#--------------------
# Description_Notes_and_Keywords
#   Description: Site information: town Polotnyany Zavod, park with pines and oaks NOAA Template Raw Measurements file added 2022-05-31.
#--------------------
# Publication
#   Authors: Solomina, Olga, Vladimir Matskovsky, Ekaterina Dolgova, Veronika Kuznetsova, Nadezhda Semenyak, Tatiana Bebchuk, Vladimir Mikhalenko, Alexey Karpukhin and Bulat Khasanov
#   Journal_Name: Scientific Data
#   Published_Title: Tree-ring data set for dendroclimatic reconstructions and dendrochronological dating in European Russia
#   Published_Date_or_Year: 2022
#   Volume: 9
#   Pages: 
#   Issue: 
#   Report_Number: 367
#   DOI: 10.1038/s41597-022-01456-6
#   Full_Citation: None
#   Abstract: The data set presented represents 15 years of collection. It contains tree-ring width measurements from 64 sites of living trees and ten historical chronologies based on archaeological and construction wood up to year 572 CE, altogether 2909 tree-ring series and more than 450000 measured and cross-dated tree rings. It covers the vast territory of European Russia, including its forested northern and central parts, and the Northern Caucasus mountains. The potential use of these data include climatic reconstructions of regional and hemispheric scale, dendrochronological dating of historical and cultural wood, ecological and remote sensing studies.
#--------------------
#   Authors: Bulat F. Khasanov, Robert B. Sandlersky
#   Journal_Name: Dendrochronologia
#   Published_Title: Does insect induced defoliation affect anatomical structure of oak wood?
#   Published_Date_or_Year: 2018
#   Volume: 51
#   Pages: 66-75
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2018.08.003
#   Full_Citation: None
#   Abstract: We counted the intra-annual density fluctuations (IADFs) of oak (Quercus robur) tree rings sampled in a deciduous broadleaf forest near Kozelsk (Kaluga region) in the Ugra National Park, Central Russia. Three sites in the same forest massif were sampled. We also sampled ash (Fraxinus excelsior) trees in one of these sites as a non-host species for the identification of insect outbreaks. In total, 49 oak and 21 ash trees were sampled and analyses were performed for the period 1878-2015. Within the selected time framework, we observed numerous cases with: 1) high percentage of IADFs, 2) decreased oak tree ring widths compared to that of ashes, 3) considerable quantity of oak trees with abrupt growth changes (AGC), and 4) statistically significant differences in counts of IADFs and AGC between the three sampling sites. These traits were characteristic for several consecutive years, and we interpret these as evidence of the insect herbivory causing growth interruptions during the period of the oak leaf expansion. Other external stress factors including summer droughts and late spring frosts can intensify IADFs manifestations during insect outbreaks, but did not affect oak growth strongly enough to cause growth interruptions without insect interference.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Russian Science Foundation
#   Grant: 14-17-00645
#--------------------
# Site_Information
#   Site_Name: Dzerzhinskiy
#   Location: Russia
#   Northernmost_Latitude: 54.7323
#   Southernmost_Latitude: 54.7323
#   Easternmost_Longitude: 36.0002
#   Westernmost_Longitude: 36.0002
#   Elevation_m: 170
#--------------------
# Data_Collection
#   Collection_Name: RUS353
#   First_Year: 1806
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PZ00115a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PZ00115a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PZ00115b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PZ00115b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PZ00215_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PZ00215; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PZ00315a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PZ00315a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PZ00315b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PZ00315b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PZ00415_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PZ00415; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PZ00515a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PZ00515a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PZ00515b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PZ00515b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PZ00615a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PZ00615a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PZ00615b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PZ00615b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PZ00715a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PZ00715a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PZ00715b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PZ00715b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PZ00115a_raw	PZ00115b_raw	PZ00215_raw	PZ00315a_raw	PZ00315b_raw	PZ00415_raw	PZ00515a_raw	PZ00515b_raw	PZ00615a_raw	PZ00615b_raw	PZ00715a_raw	PZ00715b_raw
1806	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	0.755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	0.701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	1.604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	1.235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	1.289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	1.001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	0.976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	0.998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	1.013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	0.768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	0.826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	1.145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	1.565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1822	1.621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1823	1.518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	0.993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	1.201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	1.602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	1.961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	1.361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	1.034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	0.987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	0.811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	0.806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	1.131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	1.249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1836	0.872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1837	0.788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1838	0.894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1839	1.076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1840	1.011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1841	1.613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1842	1.623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1843	1.516	2.711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1844	0.801	2.036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1845	0.809	1.671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	0.656	1.464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1847	0.423	0.817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	0.862	1.279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	2.547	2.122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	3.787	2.704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	2.973	2.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	1.65	2.665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	1.701	2.723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	1.772	2.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	1.639	1.658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1856	1.659	1.644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	2.877	2.135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	3.23	3.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	2.703	3.309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	2.491	3.661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	2.559	3.407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	2.439	3.805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	2.515	3.905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	3.795	4.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	2.194	4.355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	3.417	4.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	3.694	4.462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	3.14	3.183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	3.719	5.265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	3.761	4.291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	2.899	3.897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	2.428	3.896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	3.8	5.436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	2.281	3.992	NA	2.023	NA	NA	NA	NA	NA	NA	NA	NA
1875	2.187	4.174	NA	1.642	NA	NA	NA	NA	NA	1.69	NA	NA
1876	2.446	4.2	NA	2.826	NA	NA	NA	NA	NA	2.418	NA	NA
1877	3.696	4.293	NA	2.017	NA	NA	NA	NA	NA	1.293	NA	NA
1878	4.33	4.093	NA	2.257	NA	NA	NA	NA	NA	2.812	NA	NA
1879	2.428	3.15	2.703	2.914	NA	NA	NA	NA	1.969	2.887	NA	NA
1880	2.305	3.415	2.674	4.154	3.441	NA	NA	NA	1.688	2.551	NA	NA
1881	2.674	4.138	2.111	4.679	2.99	NA	NA	NA	2.101	2.919	NA	NA
1882	2.391	5.16	1.339	4.75	2.328	NA	NA	NA	2.026	2.838	NA	2.019
1883	2.46	3.896	1.451	3.544	1.323	NA	NA	NA	1.253	1.501	NA	1.877
1884	2.157	2.935	1.702	3.698	1.938	NA	NA	NA	2.058	2.617	NA	2.405
1885	2.231	2.513	1.407	2.961	1.451	NA	NA	NA	1.261	1.095	2.543	1.811
1886	3.225	3.471	1.688	4.807	2.095	NA	NA	NA	1.928	1.203	3.481	2.144
1887	3.094	3.042	1.678	4.424	2.523	NA	NA	NA	2.082	1.227	4.024	2.489
1888	3.116	3.21	3.113	3.357	1.809	NA	NA	NA	2.134	1.579	4.29	2.719
1889	2.33	2.508	3.455	3.813	1.009	NA	NA	NA	2.058	1.273	2.565	2.121
1890	2.869	4.535	4.518	4.576	1.947	NA	NA	NA	1.9	1.03	2.644	2.543
1891	1.386	3.111	4.909	4.341	1.308	NA	NA	NA	1.839	1.256	2.184	2.451
1892	1.152	2.06	4.671	3.345	1.178	1.324	NA	NA	1.044	0.523	4.535	2.979
1893	1.602	3.182	4.955	3.976	1.795	2.107	NA	NA	2.426	1.169	6.702	4.457
1894	1.203	2.227	5.572	2.69	1.362	2.034	NA	NA	1.724	0.678	6.111	3.932
1895	1.349	2.495	4.58	2.166	0.949	1.428	NA	NA	0.508	0.298	3.942	2.879
1896	1.467	2.104	5.185	1.427	0.824	1.943	NA	NA	1.215	0.525	3.343	2.207
