# Jacoby - Hovsgol Nuur - LASI - ITRDB MONG001
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3599
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3599.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/mong001-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mong001-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/mong001.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mong001.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Jacoby - Hovsgol Nuur - LASI - ITRDB MONG001
#--------------------
# Investigators
#   Investigators: Jacoby, G.C.; D'Arrigo, R.D.(https://orcid.org/0000-0002-9797-0796); Buckley, B.M.; Pederson, N.(https://orcid.org/0000-0003-3830-263X)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hovsgol Nuur
#   Location: Mongolia
#   Northernmost_Latitude: 50.77
#   Southernmost_Latitude: 50.77
#   Easternmost_Longitude: 100.2
#   Westernmost_Longitude: 100.2
#   Elevation_m: 2300
#--------------------
# Data_Collection
#   Collection_Name: MONG001
#   First_Year: 1550
#   Last_Year: 1994
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.
#   Common_Name: Siberian larch
#   Tree_Species_Code: LASI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HN1NS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HN1NS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HL 1S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HL 1S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HNW2SWS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HNW2SWS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HL 2NS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HL 2NS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HL 4AS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HL 4AS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HL 4BS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HL 4BS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HN 4ES_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HN 4ES; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HN 5SS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HN 5SS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HL 6S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HL 6S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HN-6NS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HN-6NS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HN 6NNS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HN 6NNS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HN6NNBS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HN6NNBS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HN 9SS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HN 9SS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HN1NS_raw	HL 1S_raw	HNW2SWS_raw	HL 2NS_raw	HL 4AS_raw	HL 4BS_raw	HN 4ES_raw	HN 5SS_raw	HL 6S_raw	HN-6NS_raw	HN 6NNS_raw	HN6NNBS_raw	HN 9SS_raw
1617	71.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1618	131.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1619	124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1620	137.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1621	100.75	NA	NA	NA	NA	NA	NA	NA	NA	102.92	NA	NA	NA
1622	151.13	NA	NA	NA	NA	NA	NA	NA	NA	116.55	NA	NA	NA
1623	77.5	NA	NA	NA	NA	NA	NA	NA	NA	78.12	94.24	NA	NA
1624	50.37	NA	NA	NA	NA	NA	NA	NA	NA	45.88	40.92	NA	NA
1625	80.41	NA	NA	NA	NA	NA	NA	NA	NA	89.28	78.12	NA	NA
1626	106.56	NA	NA	NA	NA	NA	NA	NA	NA	97.96	102.3	NA	NA
1627	108.5	NA	NA	NA	NA	NA	NA	NA	NA	137.64	145.07	NA	NA
1628	26.15	NA	NA	NA	NA	NA	NA	NA	NA	45.26	52.08	NA	NA
1629	36.8	NA	NA	NA	NA	NA	NA	NA	NA	50.84	69.44	NA	NA
1630	36.8	NA	NA	NA	NA	NA	NA	NA	NA	62	65.1	NA	NA
1631	42.63	NA	NA	NA	NA	NA	NA	NA	NA	89.9	99.2	NA	NA
1632	44.56	NA	NA	NA	NA	NA	NA	NA	NA	85.56	90.52	NA	NA
1633	46.5	NA	NA	NA	NA	NA	NA	NA	NA	74.4	80.6	NA	NA
1634	34.86	NA	NA	NA	NA	NA	NA	NA	NA	45.26	41.54	NA	NA
1635	52.31	NA	NA	NA	NA	NA	NA	NA	NA	76.88	81.22	NA	NA
1636	81.38	NA	NA	NA	NA	NA	NA	NA	NA	100.44	86.8	NA	NA
1637	120.12	NA	NA	NA	NA	NA	NA	NA	NA	100.44	111.6	NA	NA
1638	100.75	NA	NA	NA	NA	NA	NA	NA	NA	76.26	89.28	NA	NA
1639	23.25	NA	NA	NA	NA	NA	NA	NA	NA	29.76	37.2	NA	NA
1640	33.91	NA	NA	NA	NA	NA	NA	NA	NA	43.4	49.6	NA	NA
1641	120.12	NA	NA	NA	NA	NA	NA	NA	NA	68.2	86.8	NA	NA
1642	84.28	NA	NA	NA	NA	NA	NA	NA	NA	50.84	63.24	NA	NA
1643	54.25	NA	NA	NA	NA	NA	NA	NA	NA	45.88	58.27	NA	NA
1644	48.44	NA	NA	NA	NA	NA	NA	NA	NA	31.62	41.54	NA	NA
1645	104.62	NA	NA	NA	NA	NA	NA	NA	NA	57.04	67.58	NA	NA
1646	110.44	NA	NA	NA	NA	NA	NA	NA	NA	76.88	68.2	NA	NA
1647	73.61	NA	NA	NA	NA	NA	NA	NA	NA	47.12	55.8	NA	NA
1648	52.31	NA	NA	NA	NA	NA	NA	NA	NA	32.86	22.94	NA	NA
1649	94.94	NA	NA	NA	NA	NA	NA	NA	NA	44.02	37.2	NA	NA
1650	73.61	NA	NA	NA	NA	NA	NA	NA	NA	43.4	39.68	NA	NA
1651	54.25	NA	NA	NA	NA	NA	NA	NA	NA	38.44	37.82	NA	NA
1652	62	NA	NA	NA	NA	NA	NA	NA	NA	48.98	24.8	NA	NA
1653	28.09	NA	NA	NA	NA	NA	NA	NA	NA	31	24.8	NA	NA
1654	89.13	NA	NA	NA	NA	NA	NA	NA	NA	63.24	53.32	NA	NA
1655	63.94	NA	NA	NA	NA	NA	NA	NA	NA	55.8	55.8	NA	NA
1656	72.66	NA	NA	NA	NA	NA	NA	NA	NA	62	45.88	NA	NA
1657	100.75	NA	NA	NA	NA	NA	NA	NA	NA	79.36	75.64	NA	NA
1658	71.69	NA	NA	NA	NA	NA	NA	NA	NA	50.22	55.8	NA	NA
1659	84.28	NA	NA	NA	NA	NA	NA	NA	NA	59.52	59.52	NA	NA
1660	81.38	NA	NA	NA	NA	NA	NA	NA	NA	47.12	45.88	NA	NA
1661	85.25	NA	NA	NA	NA	NA	NA	NA	NA	59.52	58.9	NA	NA
1662	94.94	NA	NA	NA	NA	NA	NA	NA	NA	62	54.56	NA	NA
1663	63.94	NA	NA	NA	NA	NA	NA	NA	NA	62	35.96	NA	NA
1664	58.13	NA	NA	NA	NA	NA	NA	NA	NA	47.12	33.48	NA	NA
1665	79.44	NA	NA	NA	NA	NA	NA	NA	NA	52.08	54.56	NA	NA
1666	137.56	NA	NA	NA	NA	NA	NA	NA	NA	100.44	85.56	NA	NA
1667	112.37	NA	NA	NA	NA	NA	NA	NA	NA	64.48	70.68	NA	NA
1668	90.09	NA	NA	NA	NA	NA	NA	NA	NA	44.02	60.75	NA	NA
1669	67.81	NA	NA	NA	NA	NA	NA	39.68	NA	28.52	40.92	NA	NA
1670	48.44	NA	NA	NA	NA	NA	NA	33.48	NA	37.2	47.12	NA	NA
1671	44.56	NA	NA	NA	NA	NA	NA	34.72	NA	45.88	48.36	NA	NA
1672	69.75	NA	NA	NA	NA	NA	NA	37.2	NA	52.08	55.8	NA	NA
1673	71.69	NA	NA	NA	NA	NA	NA	44.64	NA	53.32	58.27	NA	NA
1674	17.44	NA	NA	NA	NA	NA	NA	26.04	NA	17.98	16.12	NA	NA
1675	40.69	NA	NA	NA	NA	NA	NA	35.96	NA	24.8	34.72	NA	NA
1676	40.69	NA	NA	NA	NA	NA	NA	24.8	NA	16.12	27.28	NA	NA
1677	54.25	NA	NA	NA	NA	NA	NA	31.62	NA	22.32	32.24	NA	NA
1678	40.69	NA	NA	NA	NA	NA	NA	44.64	NA	27.28	35.96	NA	NA
1679	56.19	NA	NA	NA	NA	NA	NA	74.4	NA	29.76	34.72	NA	NA
1680	60.06	NA	NA	NA	NA	NA	NA	57.04	NA	39.68	40.92	NA	NA
1681	56.19	NA	NA	NA	NA	NA	NA	62.62	NA	44.64	48.98	NA	NA
1682	87.19	NA	NA	NA	NA	NA	NA	86.8	NA	62	75.64	NA	NA
1683	77.5	NA	NA	NA	NA	NA	NA	69.44	NA	47.12	58.27	NA	NA
1684	69.75	NA	NA	NA	NA	NA	NA	62	NA	58.27	76.88	NA	NA
