# Krusic - Bhaktapur - PIRO - ITRDB NEPA007
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3763
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3763.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa007-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nepa007-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa007.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nepa007.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-24
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-24
#--------------------
# Title
#   Study_Name: Krusic - Bhaktapur - PIRO - ITRDB NEPA007
#--------------------
# Investigators
#   Investigators: Krusic, P.J.; Zuber, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bhaktapur
#   Location: Nepal
#   Northernmost_Latitude: 27.4
#   Southernmost_Latitude: 27.4
#   Easternmost_Longitude: 85.25
#   Westernmost_Longitude: 85.25
#   Elevation_m: 1320
#--------------------
# Data_Collection
#   Collection_Name: NEPA007
#   First_Year: 1880
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus roxburghii Sarg. = Pinus longifolia Roxb.
#   Common_Name: chir pine
#   Tree_Species_Code: PIRO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BTPR08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BTPR04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BTPR04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHPR01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHPR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHPR05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHPR05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHPR09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHPR09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHPR15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHPR15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHPR10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHPR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHPR06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHPR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHPR08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHPR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHPR13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHPR13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHPR12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHPR12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHPR11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHPR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHPR06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHPR06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHPR13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHPR13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BTPR08B_raw	BTPR12A_raw	BTPR05A_raw	BTPR01A_raw	BTPR01B_raw	BTPR07B_raw	BTPR07A_raw	BTPR04A_raw	BTPR06B_raw	BTPR06A_raw	BTPR02B_raw	BTPR02A_raw	BTPR03A_raw	BTPR03B_raw	BTPR11B_raw	BTPR09B_raw	BTPR04B_raw	BHPR01A_raw	BHPR05B_raw	BHPR09B_raw	BHPR15A_raw	BHPR10A_raw	BHPR06B_raw	BHPR08B_raw	BHPR13A_raw	BHPR12A_raw	BHPR11B_raw	BHPR06A_raw	BHPR13B_raw
1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.343	NA	10.6	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.673	NA	11.75	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.496	8.866	7.332	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.053	NA	NA	NA	NA	NA	NA	NA	9.725	10.446	6.276	6.756	NA	NA	9.104	NA	NA	NA	NA	NA
1884	NA	NA	NA	NA	NA	13.04	7.559	NA	NA	3.9	11.173	7.046	NA	NA	NA	NA	NA	9.821	7.341	6.256	6.152	NA	NA	9.756	NA	NA	NA	NA	NA
1885	NA	NA	NA	7.339	NA	12.302	6.006	6.93	NA	5.032	8.194	6.625	NA	NA	NA	NA	NA	8.13	6.131	6.906	5.835	NA	NA	9.815	NA	NA	NA	NA	NA
1886	15.409	NA	NA	8.255	NA	12.264	9.878	7.134	NA	7.854	12.194	9.019	NA	NA	NA	NA	NA	9.095	7.005	7.894	7.972	NA	10.113	9.738	NA	NA	NA	NA	NA
1887	16.378	NA	NA	9.243	NA	11.771	8.72	7.496	NA	7.844	9.855	10.763	NA	NA	NA	NA	NA	8.192	6.61	7.4	7.551	NA	6.35	9.274	NA	NA	NA	8.242	NA
1888	14.451	NA	NA	14.485	NA	12.713	8.095	6.826	NA	7.139	14.838	11.779	NA	NA	NA	NA	NA	9.38	5.546	6.462	6.918	NA	5.557	8.104	NA	NA	NA	7.576	NA
1889	11.288	NA	NA	10.924	NA	9.651	7.822	6.394	NA	6.097	12.904	11.253	NA	NA	NA	NA	NA	8.876	4.504	5.514	6.046	NA	6.848	8.901	NA	NA	NA	5.36	NA
1890	5.276	5.256	NA	7.052	NA	7.962	4.276	5.667	NA	4.6	9.254	9.34	9.472	NA	NA	NA	8.906	5.717	4.505	4.934	5.779	4.64	5.934	7.207	NA	NA	NA	6.766	NA
1891	3.19	6.67	NA	7.342	NA	8.712	4.708	5.011	NA	5.564	10.152	8.765	7.236	NA	NA	NA	6.007	4.664	4.102	3.907	5.091	4.923	6.402	6.708	NA	NA	4.063	6.281	NA
1892	4.847	7.458	NA	7.415	NA	9.244	7.57	5.832	NA	6.032	9.389	6.723	11.11	NA	NA	9.751	4.236	6.506	3.141	5.047	6.741	4.235	4.093	6.902	7.651	NA	2.878	4.209	NA
1893	5.294	6.09	NA	6.24	NA	7.539	5.36	4.432	NA	5.771	7.513	7.143	9.454	NA	NA	5.902	4.833	4.784	2.601	5.247	5.108	3.836	3.682	4.667	5.434	NA	1.837	3.481	NA
1894	3.64	7.482	NA	8.331	NA	6.694	4.635	3.468	3.719	5.581	8.023	6.611	10.301	9.65	NA	6.606	4.705	5.703	2.421	3.638	5.701	2.343	2.078	7.162	6.679	NA	2.23	2.865	NA
1895	8.116	5.762	NA	13.143	NA	7.643	5.079	3.414	3.816	6.111	6.39	5.807	9.128	10.706	NA	6.23	4.18	6.156	2.617	4.487	5.953	4.123	1.994	6.47	5.93	NA	3.164	3.039	NA
1896	8.935	5.035	NA	10.091	NA	4.725	3.348	2.254	2.724	3.339	4.906	5.867	7.444	7.88	NA	5.236	3.639	6.875	2.923	4.678	5.641	2.628	1.813	5.723	5.831	NA	2.729	3.062	NA
1897	12.781	2.467	NA	11.121	NA	4.906	4.302	1.451	3.331	3.703	8.459	7.854	9.636	10.787	NA	5.664	1.917	7.481	3.572	4.98	6.664	3.927	2.666	6.083	6.99	NA	3.216	2.404	NA
1898	13.659	4.388	NA	11.462	NA	4.511	4.69	1.848	5.085	5.933	11.351	8.859	7.738	15.334	NA	8.362	1.623	7.638	4.829	5.815	5.912	4.707	3.589	8.364	7.931	5.563	4.21	2.758	NA
1899	8.916	3.437	NA	8.651	NA	3.429	4.669	0.9	3.496	4.251	7.102	5.333	5.276	9.144	NA	5.848	2.224	6.506	4.576	4.611	3.585	2.945	3.313	6.807	7.809	6.065	3.203	2.192	6.749
1900	5.105	3.812	NA	5.417	NA	3.382	4.328	1.493	2.993	3.86	6.215	3.423	5.574	6.892	NA	4.565	1.565	4.524	3.566	4.252	3.813	2.45	2.702	6.923	7.479	6.562	2.769	2.285	5.591
1901	2.493	3.914	NA	4.557	NA	3.602	5.315	1.316	3.361	3.394	4.138	3.598	5.453	7.773	NA	3.684	1.962	3.358	2.121	5.006	2.517	2.461	2.322	5.069	5.662	7.033	2.98	1.917	2.605
1902	2.394	4.708	NA	4.986	NA	3.986	4.578	1.041	3.957	4.117	4.951	5.127	5.786	6.589	NA	4.823	1.58	3.901	3.357	5.026	2.944	2.688	2.41	4.932	6.125	6.865	2.805	2.544	3.315
1903	1.57	3.992	NA	3.015	NA	2.55	3.18	1.319	2.474	2.514	3.254	3.279	4.295	5.844	NA	2.789	0.856	2.322	1.187	3.45	1.777	2.152	1.341	3.113	2.776	4.916	2.094	1.47	1.871
1904	1.121	3.013	NA	3.177	8.994	3.152	3.299	2.85	3.049	3.036	3.274	2.369	4.042	5.488	NA	2.773	1.608	1.723	0.458	3.088	1.875	3.169	0.996	2.738	1.956	4.522	2.196	1.541	1.463
1905	2.75	3.029	NA	5.041	12.677	4.095	3.677	3.462	4.37	4.139	2.738	2.144	4.832	5.987	NA	3.921	2.147	3.006	0.588	3.951	2.666	3.313	1.375	3.837	2.799	4.552	1.878	2.136	2.154
1906	0.79	2.311	NA	3.949	8.712	3.722	2.515	2.595	3.825	3.25	3.241	4.126	2.671	3.26	NA	2.394	1.525	2.578	1.429	2.713	2.666	3.798	1.289	3.195	1.611	4.552	1.496	2.012	1.224
1907	1.59	2.368	NA	4.149	5.005	3.263	1.773	2.092	3.69	4.446	2.863	2.844	3.02	3.089	NA	3.226	1.458	2.911	2.269	2.961	4.193	3.261	1.73	3.108	2.321	4.926	2.182	1.858	1.915
1908	2.082	1.529	NA	4.66	4.139	3.608	2.144	1.826	2.674	3.123	3.619	3.901	4.908	3.455	NA	3.282	1.272	3.417	2.487	2.535	3.34	3.337	2.378	2.571	1.872	5.225	2.421	1.497	1.465
1909	2.101	1.899	NA	4.936	4.358	4.256	1.758	2.49	3.332	3.595	5.548	5.454	6.03	4.101	NA	3.312	2.065	4.109	2.464	2.747	3.564	3.094	1.996	2.069	1.586	4.548	2.729	1.625	1.283
1910	4.093	3.059	NA	3.921	4.36	5.822	2.805	3.138	5.081	5.576	4.593	5.028	5.56	5.656	7.034	4.651	3.328	4.328	3.43	3.15	3.516	2.921	2.527	3.682	2.255	5.135	2.237	1.676	2.363
1911	4.48	5.401	NA	5.52	5.695	6.461	3.585	3.905	5.537	5.774	2.999	2.891	4.72	7.315	9.854	4.94	4.048	3.42	1.848	3.079	3.044	2.736	2.567	4.294	2.122	4.438	1.667	2.347	2.294
1912	2.279	1.638	NA	3.149	3.923	3.888	2.055	2.925	2.631	2.656	3.503	2.095	3.016	4.453	6.574	2.707	3.658	2.407	0.966	2.368	2.441	2.637	2.233	2.373	1.132	3.805	1.553	2.231	0.404
1913	1.536	0.903	NA	2.365	2.6	2.547	1.315	2.276	1.679	2.15	2.083	1.587	1.679	3.545	5.544	2.088	2.975	1.667	0.828	1.96	2.023	3.005	3.143	2.514	1.139	3.473	2.018	2.416	0.335
1914	2.029	0.933	NA	3.022	2.559	2.453	1.878	3.332	1.891	2.778	2.481	2.036	2.27	3.677	6.404	2.736	3.804	1.845	1.067	2.319	2.757	3.179	3.703	2.662	1.263	4.729	2.313	3.243	1.121
1915	2.305	1.264	NA	2.68	3.365	2.161	2.22	1.688	3	3.249	2.997	4.59	3.236	3.91	6.535	3.163	2.781	1.939	1.088	2.69	2.047	2.9	3.05	2.894	1.095	4.853	2.231	2.694	1.362
1916	1.975	1.516	NA	2.071	3.36	2.055	2.164	1.542	2.733	3.276	3.366	4.449	2.518	2.944	5.888	3.111	1.844	1.843	0.976	3.164	2.269	2.573	2.96	2.286	0.991	5.003	1.27	2.458	1.639
1917	2.723	1.358	NA	2.27	3.808	1.827	2.023	1.503	3.467	3.929	1.618	3.382	1.319	1.549	5.906	2.289	1.383	1.679	1.203	2.864	0.88	2.709	2.362	2.617	0.998	4.841	1.167	1.759	1.447
1918	1.319	0.72	NA	2.634	4.164	1.842	2.233	1.783	2.118	2.138	2.188	2.323	1.75	1.697	3.729	2.121	1.363	2.371	1.804	2.177	2.306	2.666	2.243	2.7	0.966	4.141	1.462	1.522	1.61
1919	1.779	0.442	NA	2.562	4.173	1.511	2.388	1.408	1.623	1.869	2.584	2.262	2.505	2.36	3.08	1.457	1.035	2.888	1.786	2.516	2.904	2.782	1.739	2.174	0.927	3.009	1.583	1.731	1.496
