# Hughes - Sonmarg - ABPI - ITRDB INDI005
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3577
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3577.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi005x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; indi005x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi005x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/indi005x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Hughes - Sonmarg - ABPI - ITRDB INDI005
#--------------------
# Investigators
#   Investigators: Hughes, M.K.(https://orcid.org/0000-0003-1062-3167)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sonmarg
#   Location: Jammu and Kashmir
#   Northernmost_Latitude: 34.58
#   Southernmost_Latitude: 34.58
#   Easternmost_Longitude: 75.55
#   Westernmost_Longitude: 75.55
#   Elevation_m: 3125
#--------------------
# Data_Collection
#   Collection_Name: INDI005
#   First_Year: 1732
#   Last_Year: 1980
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies pindrow (Royle ex D. Don) Royle
#   Common_Name: Himalayan silver fir
#   Tree_Species_Code: ABPI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 01016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01017_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01017; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01018_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	01016_raw	01017_raw	01018_raw	01020_raw	01021_raw	01022_raw
1860	8.44	7.73	8.08	6.98	8.09	7.76
1861	8.75	7.89	9.32	6.58	9.2	8.96
1862	8.24	7.46	9.12	6.11	7.41	9.11
1863	8.6	7.95	8.53	6.62	8.39	8.7
1864	7.26	7.08	7.79	5.83	5.96	8.08
1865	8.85	8.33	9.17	6.35	8.26	9.22
1866	8.08	7.78	8.33	5.87	7.5	8.59
1867	8.44	8.93	10.11	5.99	8.05	8.75
1868	8.18	7.73	9.32	5.51	7.45	8.39
1869	7.62	8	9.51	5.19	6.94	8.44
1870	8.7	8.71	8.73	6.62	7.92	8.96
1871	8.85	8.82	9.17	7.82	7.88	8.8
1872	7.88	8.11	8.58	6.78	7.2	7.45
1873	8.7	8.06	8.58	7.3	7.96	8.08
1874	6.8	7.73	8.53	6.39	7.2	7.09
1875	8.24	7.78	9.02	7.14	8.18	7.92
1876	8.44	7.73	8.13	7.46	8.6	8.02
1877	8.29	7.73	8.82	7.78	8.56	8.23
1878	8.65	7.73	8.28	6.9	8.09	7.71
1879	8.85	8.49	10.11	7.62	9.15	7.97
1880	8.65	8.27	9.76	7.18	8.47	8.23
1881	8.39	8.71	9.81	7.06	9.15	8.13
1882	7.98	7.35	8.58	6.39	6.94	7.3
1883	8.65	8.16	9.86	6.35	8.22	9.01
1884	7	8.27	9.32	6.58	7.96	8.08
1885	7.46	7.57	8.82	6.11	5.84	7.56
1886	7.14	8.16	8.82	6.62	7.88	7.56
1887	7.03	7.84	8.48	6.35	7.03	7.04
1888	6.82	8.16	8.48	6.5	7.88	7.56
1889	7.34	8.93	9.32	6.5	8.26	8.02
1890	7.4	8	8.23	6.07	7.41	7.4
1891	7.6	8.38	8.53	5.99	7.67	7.19
1892	8.39	9.47	10.06	7.14	8.39	9.06
1893	7.92	8.33	9.61	6.5	8.64	8.23
1894	7.92	8.49	9.61	6.27	8.01	8.54
1895	7.76	8.55	9.17	7.58	7.88	8.54
1896	7.76	9.2	9.86	7.46	8.18	8.28
1897	7.6	7.57	8.03	6.31	7.07	7.61
1898	8.23	8.71	9.56	6.98	9.37	10.62
1899	6.77	8.06	9.12	6.31	7.37	8.33
1900	7.81	9.2	8.58	6.74	8.6	8.96
1901	8.23	8.93	8.08	6.35	7.79	8.8
1902	7.92	7.89	9.27	6.54	8.39	9.42
1903	8.23	7.51	8.58	6.11	7.96	8.7
1904	8.91	8.87	9.37	6.23	8.86	9.32
1905	8.44	7.4	8.63	5.75	7.33	7.76
1906	8.65	8.82	8.97	5.55	8.09	8.75
1907	8.33	7.84	8.68	5.71	8.05	8.13
1908	7.92	7.57	7.25	6.15	7.96	8.33
1909	7.81	7.13	8.28	5.75	7.11	7.3
1910	7.55	7.29	9.32	6.03	8.69	8.49
1911	7.81	7.95	9.37	5.91	8.39	8.8
1912	7.5	7.4	8.53	5.55	8.22	7.35
1913	8.33	7.46	8.77	5.51	7.37	7.66
1914	7.08	8.11	8.97	5.27	7.75	8.49
1915	7.45	8.38	8.53	5.71	7.71	8.39
1916	7.4	8.38	8.48	5.12	7.92	9.01
1917	7.19	8.33	8.63	5.08	8.05	8.39
1918	6.82	7.89	8.82	4.88	7.84	8.65
1919	7.66	8	7.79	4.8	7.41	7.82
1920	6.62	7.13	8.08	4.44	7.03	7.14
1921	8.39	8.55	8.68	5.27	8.09	9.42
1922	7.6	8	8.53	4.92	7.75	8.96
1923	7.66	8	7.99	5.16	7.5	8.49
1924	6.98	7.13	8.13	5.31	7.41	7.87
1925	6.72	7.95	9.02	5.43	6.56	8.18
1926	6.62	8.38	8.28	5.23	7.03	7.61
1927	7.03	7.57	8.38	4.64	6.26	7.51
1928	8.07	7.62	7.89	5.27	7.03	7.71
1929	8.13	8.22	7.99	5.99	7.41	8.44
1930	8.49	8.44	8.08	5.87	6.73	7.71
1931	9.43	9.14	8.97	6.5	7.71	8.8
1932	8.75	8.27	7.89	6.15	8.01	7.97
1933	7.76	7.95	7.05	5.95	6.6	7.14
1934	7.24	8.16	7.79	5.91	7.41	8.33
1935	7.76	7.84	7.49	6.58	7.28	6.47
1936	7.76	8.65	8.73	5.79	8.22	8.28
1937	7.14	8.6	7.05	5.43	8.01	7.61
1938	7.97	8.93	8.08	5.63	8.56	7.87
1939	6.77	8.71	8.63	5.51	7.67	8.18
1940	6.46	8.16	7.84	5.19	7.45	7.51
1941	7.4	8.65	8.13	5.59	7.67	8.65
1942	7.5	8.16	8.38	5.47	7.67	7.45
1943	7.45	8.33	7.89	5.47	8.01	7.66
1944	7.76	8.65	8.03	5.95	8.01	8.02
1945	7.45	9.2	7.84	6.62	7.62	7.51
1946	7.97	9.8	8.33	7.5	8.3	8.49
1947	7.87	8.93	7.39	7.34	8.3	8.02
1948	7.97	8.16	7.54	6.82	8.18	6.88
1949	8.07	8.93	8.23	8.13	8.43	7.71
1950	7.4	8.11	7.74	6.62	7.33	6.21
1951	7.6	7.95	7.44	7.46	7.54	6.88
1952	7.81	8.22	8.13	7.42	7.45	6.93
1953	7.76	7.78	7.99	7.78	6.69	6.57
1954	8.39	8.44	8.77	8.01	8.05	7.51
1955	8.18	8.06	7.15	7.14	8.43	7.09
1956	8.28	8	7.49	7.18	6.99	7.35
1957	6.3	6.8	6.56	5.79	6.26	5.22
1958	7.66	8.71	8.63	6.98	6.56	7.51
1959	8.07	9.25	8.58	7.14	6.9	8.54
1960	7.29	9.09	8.68	6.54	7.5	7.97
1961	6.36	8.71	8.08	5.95	7.03	7.97
1962	6.72	8.27	8.13	6.35	7.54	7.4
1963	6.51	8.33	7.89	6.11	7.24	7.19
1964	6.51	8.22	8.48	6.5	7.41	7.19
1965	6.51	8	7.64	5.87	7.28	6.88
1966	6.51	8.27	8.03	6.66	7.67	6.88
1967	5.52	8.65	8.38	6.9	6.73	7.14
1968	6.62	8.65	8.63	6.74	7.5	7.66
1969	6.2	8.87	8.48	6.74	8.01	7.09
1970	5.94	8.76	9.37	7.38	8.01	8.33
1971	7.45	8.65	9.42	7.5	8.64	7.66
1972	7.71	7.4	8.03	7.18	8.39	6.57
1973	6.82	8.49	9.07	7.89	8.6	7.97
1974	7.81	8.87	8.58	7.82	9.37	7.76
1975	7.24	7.51	7.49	8.05	8.81	7.4
1976	6.93	7.78	8.03	8.09	8.39	7.61
1977	8.33	7.19	8.82	8.57	8.64	8.02
1978	7.92	6.21	8.28	7.93	8.64	8.13
1979	7.5	6.37	7.79	6.94	8.01	7.25
1980	7.5	6.7	9.96	7.14	7.2	8.59
