# Cook - Murree-Ayubia - ABPI - ITRDB PAKI032
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15328
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15328.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/paki032-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; paki032-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/paki032.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/paki032.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-07-20
#--------------------
# File_Last_Modified_Date
#   Date: 2013-07-20
#--------------------
# Title
#   Study_Name: Cook - Murree-Ayubia - ABPI - ITRDB PAKI032
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Palmer, J.G.(https://orcid.org/0000-0002-6665-4483); Ahmed, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Climatology - precipitation NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: Edward R. Cook, Jonathan G. Palmer, Moinuddin Ahmed, Connie A. Woodhouse, Pavla Fenwick, Muhammad Usama Zafar, Muhammad Wahab, Nasrullah Khan
#   Journal_Name: Journal of Hydrology
#   Published_Title: Five centuries of Upper Indus River flow from tree rings
#   Published_Date_or_Year: 2013
#   Volume: 486
#   Pages: 365-375
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.jhydrol.2013.02.004
#   Full_Citation: None
#   Abstract: Water wars are a prospect in coming years as nations struggle with the effects of climate change, growing water demand, and declining resources. The Indus River supplies water to the world's largest contiguous irrigation system generating 90% of the food production in Pakistan as well as 13 gigawatts of hydroelectricity. Because any gap between water supply and demand has major and far-reaching ramifications, an understanding of natural flow variability is vital - especially when only 47 years of instrumental record is available. A network of tree-ring sites from the Upper Indus Basin (UIB) was used to reconstruct river discharge levels covering the period AD 1452-2008. Novel methods tree-ring detrending based on the 'signal free' method and estimation of reconstruction uncertainty based on the 'maximum entropy bootstrap' are used. This 557-year record displays strong inter-decadal fluctuations that could not have been deduced from the short gauged record. Recent discharge levels are high but not statistically unprecedented and are likely to be associated with increased meltwater from unusually heavy prior winter snowfall. A period of prolonged below-average discharge is indicated during AD 1572-1683. This unprecedented low-flow period may have been a time of persistently below-average winter snowfall and provides a warning for future water resource planning. Our reconstruction thus helps fill the hydrological information vacuum for modeling the Hindu Kush-Karakoram-Himalayan region and is useful for planning future development of UIB water resources in an effort to close Pakistan's "water gap". Finally, the river discharge reconstruction provides the basis for comparing past, present, and future hydrologic changes, which will be crucial for detection and attribution of hydroclimate change in the Upper Indus Basin.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Murree-Ayubia
#   Location: Pakistan
#   Northernmost_Latitude: 34.0333
#   Southernmost_Latitude: 34.0333
#   Easternmost_Longitude: 73.3833
#   Westernmost_Longitude: 73.3833
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: PAKI032
#   First_Year: 1678
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Abies pindrow (Royle ex D. Don) Royle
#   Common_Name: Himalayan silver fir
#   Tree_Species_Code: ABPI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MUAA011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MUAA011_raw	MUAA012_raw	MUAA021_raw	MUAA022_raw	MUAA041_raw	MUAA042_raw	MUAA051_raw	MUAA052_raw	MUAA061_raw	MUAA062_raw	MUAA071_raw	MUAA072_raw	MUAA101_raw
1761	NA	NA	NA	0.435	1.01	1.087	NA	NA	1.478	1.842	NA	NA	NA
1762	NA	NA	NA	0.898	1.122	0.906	NA	NA	1.615	1.818	NA	NA	NA
1763	NA	NA	NA	0.671	1.012	0.673	NA	NA	1.476	1.638	NA	NA	NA
1764	NA	NA	NA	0.388	0.826	0.525	NA	NA	1.299	1.179	NA	NA	NA
1765	NA	NA	NA	0.451	1.304	0.835	NA	NA	1.821	1.365	NA	NA	NA
1766	NA	NA	NA	0.575	1.148	0.723	NA	NA	1.526	1.34	NA	NA	NA
1767	NA	NA	NA	0.743	1.149	0.789	NA	NA	2.02	2.051	NA	NA	NA
1768	NA	NA	NA	0.932	1.334	0.881	NA	NA	2.516	2.045	NA	NA	NA
1769	NA	NA	NA	0.82	0.831	0.731	NA	NA	2.21	1.89	NA	NA	NA
1770	NA	NA	NA	1.367	0.952	0.694	NA	NA	2.712	2.254	NA	NA	NA
1771	NA	NA	NA	1.833	0.981	0.798	NA	NA	2.503	1.862	NA	NA	NA
1772	NA	NA	NA	1.065	0.727	0.597	NA	NA	2.069	1.665	NA	NA	NA
1773	NA	NA	NA	1.149	1.133	1.131	NA	NA	2.537	2.58	NA	NA	NA
1774	NA	NA	NA	0.552	0.31	0.471	NA	NA	0.742	1.006	NA	NA	NA
1775	NA	NA	NA	0.79	0.753	0.739	NA	NA	1.24	1.448	NA	NA	NA
1776	NA	NA	NA	0.782	0.382	0.392	NA	NA	1.381	1.759	NA	NA	NA
1777	NA	NA	NA	0.934	0.476	0.415	NA	NA	1.955	2.093	NA	NA	NA
1778	NA	NA	NA	0.992	0.602	0.568	NA	NA	1.132	1.279	NA	NA	NA
1779	NA	NA	NA	0.888	0.747	0.565	NA	NA	0.781	0.975	NA	NA	NA
1780	NA	NA	NA	0.743	1.037	0.669	NA	NA	1.219	1.501	NA	NA	NA
1781	NA	NA	NA	0.817	0.885	0.825	NA	NA	1.693	1.826	NA	NA	NA
1782	NA	NA	NA	0.863	0.854	0.864	NA	NA	1.003	1	NA	NA	NA
1783	NA	NA	NA	1.175	0.947	0.762	NA	NA	1.344	1.544	NA	NA	NA
1784	NA	NA	NA	1.116	0.699	0.678	NA	NA	0.923	1.189	NA	NA	NA
1785	NA	NA	NA	0.79	0.502	0.486	NA	NA	0.775	1.073	NA	NA	NA
1786	NA	NA	NA	1.926	0.931	0.861	NA	NA	1.37	1.404	NA	NA	NA
1787	NA	NA	NA	1.14	1.013	0.806	NA	0.936	0.998	0.977	NA	NA	NA
1788	NA	NA	NA	1.133	1.378	0.926	NA	0.581	1.017	1.109	NA	NA	NA
1789	NA	NA	NA	1.591	1.507	1.116	NA	0.816	1.598	1.523	NA	NA	NA
1790	NA	NA	NA	0.792	0.779	0.731	NA	0.746	1.907	1.603	NA	NA	NA
1791	NA	NA	NA	0.938	0.973	0.727	NA	0.799	1.9	1.727	NA	NA	NA
1792	NA	NA	1.147	1.384	1.191	0.963	NA	1.027	1.246	1.535	NA	NA	NA
1793	NA	NA	1.036	1.124	0.702	0.717	NA	0.725	0.814	1.429	NA	NA	NA
1794	NA	NA	0.917	1.117	0.887	0.708	NA	0.636	0.554	0.951	NA	NA	NA
1795	NA	NA	1.092	1.215	0.895	0.703	NA	1.019	0.785	1.409	NA	NA	NA
1796	NA	NA	1.189	1.104	0.486	0.527	NA	1.073	2.523	1.623	NA	NA	NA
1797	NA	NA	0.711	0.761	0.255	0.216	NA	0.881	1.422	0.49	NA	NA	NA
1798	NA	NA	0.832	0.905	0.498	0.321	NA	1.283	2.431	0.591	NA	NA	NA
1799	NA	NA	1.841	1.793	0.677	0.51	NA	1.548	2.789	0.752	NA	NA	NA
1800	NA	NA	1.312	1.371	0.947	0.554	NA	1.456	2.766	1.041	NA	NA	NA
1801	NA	NA	1.073	1.151	0.948	0.66	NA	1.436	1.837	0.649	NA	NA	1.804
1802	NA	NA	1.22	1.052	1.03	0.777	NA	2.095	2.376	1.666	NA	NA	1.597
1803	NA	NA	0.692	1.214	1.065	0.798	NA	2.619	2.526	1.949	NA	NA	1.592
1804	NA	NA	0.704	0.871	0.625	0.535	NA	1.607	1.374	1.075	NA	NA	1.204
1805	NA	NA	0.938	1.2	0.862	0.687	NA	2.054	1.33	1.368	NA	NA	1.465
1806	NA	NA	0.985	1.152	0.791	0.661	NA	2.334	1.894	2.039	NA	NA	1.297
1807	NA	NA	0.826	0.928	0.717	0.508	NA	2.562	2.538	3.971	NA	NA	1.137
1808	NA	NA	1.217	1.321	1.037	0.913	NA	3.265	1.355	4.054	NA	NA	1.463
1809	NA	NA	0.929	1.085	0.823	0.666	NA	3.579	1.611	6.718	NA	NA	1.598
1810	NA	NA	1.188	1.129	0.593	0.468	NA	3.928	1.41	5.055	NA	NA	1.608
1811	NA	NA	0.749	1.033	0.771	0.481	NA	3.457	1.17	2.211	NA	NA	1.605
1812	NA	NA	0.833	1.092	0.699	0.512	NA	3.422	1.889	2.68	NA	NA	1.908
1813	NA	NA	0.781	1.156	0.609	0.458	NA	4.068	2.766	1.645	NA	NA	1.882
1814	NA	NA	1.205	1.41	1.016	0.676	NA	3.959	3.774	1.653	NA	NA	2.128
1815	NA	NA	0.807	0.752	0.537	0.359	NA	2.493	2.995	1.483	NA	NA	1.465
1816	NA	NA	1.265	1.123	0.612	0.323	NA	3.75	2.431	1.254	NA	NA	1.678
1817	NA	NA	1.389	1.572	0.939	0.626	NA	3.491	3.046	1.719	NA	NA	1.907
1818	NA	NA	1.479	1.57	0.703	0.5	NA	3.637	2.385	1.757	NA	NA	2.048
1819	NA	NA	1.122	1.517	0.833	0.528	NA	3.442	2.104	1.429	NA	NA	1.393
1820	NA	NA	0.399	0.91	0.535	0.296	NA	3.433	0.968	0.848	NA	NA	0.854
1821	NA	NA	0.851	1.278	0.653	0.487	NA	2.589	1.069	0.998	NA	NA	0.987
1822	NA	NA	0.937	1.165	0.681	0.499	NA	2.717	1.017	1.059	NA	NA	0.998
1823	NA	NA	0.964	0.994	0.533	0.352	NA	2.965	1.321	1.548	NA	NA	0.66
1824	NA	NA	0.808	1.081	0.732	0.553	NA	4.388	1.166	1.872	NA	NA	0.873
1825	NA	NA	0.516	0.72	0.383	0.322	NA	2.105	0.892	1.671	NA	NA	0.729
1826	NA	NA	0.623	0.808	0.623	0.502	NA	2.175	0.668	1.564	NA	NA	1.649
1827	NA	NA	0.732	1.06	0.51	0.453	NA	2.67	0.854	3.277	NA	2.557	2.048
1828	NA	NA	0.832	1.035	0.621	0.427	2.59	2.228	1.412	4.056	NA	2.372	1.127
1829	NA	NA	0.717	0.917	0.535	0.459	1.542	1.62	1.115	2.906	NA	1.876	1.164
1830	NA	NA	0.743	0.84	0.637	0.571	1.586	1.672	1.609	3.14	NA	2.668	0.899
1831	NA	NA	0.595	0.73	0.551	0.483	1.64	1.294	2.602	2.868	NA	1.358	0.191
1832	NA	NA	0.535	1.036	0.859	0.722	2.162	1.41	1.882	1.245	NA	1.687	0.203
1833	NA	NA	0.61	1.014	0.608	0.461	3.047	1.023	2.244	0.973	NA	0.992	0.247
1834	NA	NA	0.855	0.998	0.576	0.503	3.609	1.057	2.407	1.229	NA	2.094	0.416
1835	NA	NA	0.91	1.029	0.784	0.519	3.929	1.179	2.683	1.384	NA	1.992	0.632
1836	NA	NA	1.079	0.988	0.686	0.476	3.472	2.035	3.178	1.814	NA	1.871	0.616
1837	NA	NA	1.003	1.156	0.806	0.69	3.925	1.957	3.304	1.638	NA	2.169	0.863
1838	NA	NA	1.359	1.265	0.75	0.728	3.87	2.146	3.283	2.041	NA	2.164	1.062
1839	NA	0.706	0.735	0.825	0.596	0.64	3.024	1.678	2.325	1.618	NA	1.553	0.934
1840	NA	0.731	0.966	0.907	0.824	0.638	3.724	2.532	1.719	1.696	NA	1.881	1.514
1841	NA	1.356	1.021	0.875	0.744	0.755	3.537	3.159	1.914	1.248	NA	1.919	2.276
1842	NA	0.993	0.824	0.87	0.784	0.655	3.446	2.461	2.154	1.286	NA	2.277	1.847
1843	NA	1.361	1.089	1.261	0.632	0.709	3.289	1.648	1.511	0.996	NA	2.179	2.127
1844	NA	1.454	0.793	0.809	0.455	0.515	2.671	1.686	1.328	0.789	NA	1.627	1.488
1845	NA	1.39	1.022	0.84	0.925	0.637	2.171	1.669	1.395	0.803	NA	2.793	1.569
1846	NA	1.805	0.961	0.988	1.03	0.773	2.695	1.76	1.409	1.055	NA	3.096	1.734
1847	NA	1.279	0.795	0.927	0.884	0.711	3.349	1.682	1.214	1.138	NA	1.562	1.97
1848	1.306	1.208	1.119	1.005	0.923	0.897	2.644	1.688	0.852	0.606	2.555	0.734	1.91
1849	1.17	1.108	0.842	0.792	0.858	0.747	2.975	2.361	0.951	0.856	2.958	1.629	1.73
1850	1.068	1.345	0.826	0.897	0.8	0.836	2.77	2.163	0.965	0.58	3.675	2.808	1.698
1851	1.604	1.924	0.837	0.988	0.874	1.141	3.533	2.873	0.918	0.761	4.651	3.355	1.914
1852	1.925	1.946	0.862	0.998	1.175	1.035	3.245	3.415	1.527	1.271	3.592	2.248	2.125
1853	1.546	1.347	0.795	0.949	0.975	0.787	2.243	2.844	1.142	1.508	2.613	1.981	1.615
1854	1.557	1.602	0.755	1.14	1.065	0.857	2.906	3.745	4.339	2.379	3.159	2.129	1.671
1855	1.908	1.542	0.839	1.24	1.04	0.834	4.343	3.642	4.566	3.817	3.86	1.688	1.684
1856	0.928	0.78	0.696	0.941	0.693	0.739	3.893	2.537	2.566	2.297	2.475	1.163	2.101
1857	1.022	0.821	0.436	0.649	0.711	0.734	2.133	1.332	2.548	1.985	3.011	2.037	2.034
1858	1.174	0.989	0.387	0.768	0.862	0.741	3.053	1.47	1.798	1.999	2.09	1.372	2.03
1859	0.914	0.731	0.488	0.734	0.389	0.507	2.528	1.62	1.167	1.126	1.291	1.03	1.938
1860	0.794	0.729	0.486	0.571	0.362	0.482	1.446	0.912	0.915	1.683	1.849	1.546	1.927
1861	0.737	0.555	0.463	0.48	0.306	0.459	1.069	0.527	0.803	0.946	2.951	2.358	1.821
1862	1.075	0.795	0.639	0.601	0.349	0.438	1.109	1.176	0.91	0.596	2.926	3.343	2.554
1863	1.134	0.908	0.714	0.591	0.574	0.488	1.378	1.541	1.098	0.501	3.016	4.148	2.476
1864	1.284	1.089	1.041	0.936	0.725	0.588	1.542	0.961	1.454	0.561	2.905	3.063	2.001
1865	1.514	1.408	1.65	0.892	0.842	0.705	1.411	0.619	1.368	0.663	2.995	2.893	1.828
1866	1.631	1.477	1.457	1.201	0.873	0.718	1.78	1.495	1.633	1.465	3.955	3.483	1.99
1867	1.874	1.768	2.038	1.37	1.31	1.032	2.663	1.917	1.492	0.838	4.769	3.713	2.176
1868	1.465	1.697	1.941	1.334	0.776	1.442	1.316	0.933	1.617	1.53	5.038	3.349	2.074
1869	1.29	1.568	1.645	1.1	0.754	1.532	1.688	0.738	1.899	0.911	3.765	2.975	2.241
1870	1.786	1.591	1.761	1.499	0.577	1.572	2.902	1.841	1.951	0.965	4.394	3.457	1.944
1871	2.299	2.421	1.637	1.437	1.029	1.255	2.284	2.697	1.588	1.127	4.505	4.21	2.734
1872	1.872	2.13	1.439	1.056	1.339	1.052	2.186	1.677	2.149	1.174	3.211	3.797	2.582
1873	1.992	1.928	1.584	0.962	1.201	0.802	1.842	2.027	2.102	1.534	1.859	1.842	1.736
1874	1.765	2.22	1.134	1.024	1.35	0.916	1.985	2.871	1.974	0.96	2.993	2.434	2.301
1875	1.275	0.948	1.22	0.611	1.519	1.021	2.465	3.169	1.803	0.956	3.318	2.686	0.981
1876	2.241	1.599	2.039	1.728	1.23	0.906	2.01	2.684	2.059	0.777	1.569	1.509	0.719
1877	5.09	2.79	2.114	3.172	1.853	1.617	1.516	2.878	2.347	0.772	1.758	1.362	0.687
1878	5.761	3.384	1.924	3.162	1.492	1.121	1.686	2.514	1.411	1.521	1.912	1.764	0.768
1879	2.716	2.822	2.253	3.719	1.101	0.83	1.235	2.597	1.281	1.372	3.082	2.88	0.96
1880	2.962	2.954	2.149	3.776	1.218	0.726	1.32	3.199	1.791	0.56	1.853	2.036	1.399
1881	4.523	4.886	2.272	1.973	2.095	1.163	1.963	3.163	5.27	0.397	3.959	4.785	3.567
1882	2.737	2.636	1.76	1.987	1.542	0.868	1.346	2.381	2.4	0.62	2.362	3.687	2.119
1883	1.858	1.419	2.55	3.116	1.942	1.039	1.083	2.738	2.069	0.339	1.935	2.697	1.553
1884	1.645	1.231	2.472	1.945	0.97	0.811	1.202	3.244	1.948	0.34	2.507	2.879	1.924
1885	1.824	1.391	2.305	1.439	0.783	0.686	1.206	1.875	1.904	0.348	2.505	2.807	2.632
1886	2.715	2.302	1.666	2.08	0.871	0.739	1.387	1.335	1.669	0.293	1.953	2.182	2.125
1887	2.099	1.558	1.486	2.019	0.492	0.614	0.848	0.958	0.623	0.17	1.846	1.511	1.964
1888	2.6	2.058	2.751	2.376	0.554	0.653	1.134	2.674	0.832	0.087	2.932	3.697	2.309
1889	3.825	3.132	4.365	2.722	0.561	0.73	1.558	3.355	1.226	0.175	4.768	5.594	3.42
1890	2.278	2.313	2.403	1.927	0.769	0.632	1.552	1.866	1.141	0.207	3.34	3.19	2.813
1891	1.989	1.686	1.843	1.518	0.776	0.762	2.12	1.268	1.335	0.32	2.428	2.315	2.484
1892	1.121	1.068	1.362	0.93	0.676	0.561	3.045	0.75	0.788	0.228	1.367	1.574	2.033
1893	1.857	1.339	1.829	0.904	0.766	0.609	1.804	1.481	1.087	0.601	2.322	2.33	2.567
1894	2.137	1.476	2.425	0.957	0.791	0.595	2.934	1.607	1.409	0.828	2.361	3.298	2.962
1895	1.865	1.026	1.825	1.128	1.02	0.675	4.742	2.79	2.173	0.671	1.628	2.915	1.936
1896	2.424	1.279	1.899	2.976	1.923	0.887	4.766	3.917	1.547	0.649	2.688	3.767	2.111
1897	2.764	1.792	4.508	4.068	2.535	0.905	4.305	3.546	1.554	1.172	2.781	4.308	2.916
1898	2.564	1.667	4.08	2.706	2.652	0.821	1.987	3.174	1.004	0.848	1.917	4.068	3.152
1899	1.847	1.334	2.905	1.704	1.746	0.902	1.662	3.898	0.992	0.785	2.15	4.003	2.878
1900	2.387	1.815	3.317	1.942	1.837	1.532	2.533	4.623	1.543	0.927	2.517	5.066	4.625
1901	2.314	1.047	2.813	1.681	1.531	1.793	2.184	2.288	0.983	0.842	2.916	3.196	3.233
1902	1.507	0.929	3.087	1.802	1.082	1.729	1.848	1.931	1.139	0.638	4.177	4.861	4.187
1903	1.289	1.013	3.244	2.035	1.239	1.487	2.365	1.521	1.888	0.71	2.522	4.135	3.407
1904	0.726	0.843	1.725	1.407	1.203	1.486	1.68	1.031	1.151	0.947	1.793	2.309	1.744
1905	1.28	1.756	1.444	1.359	1.203	1.327	1.406	0.674	1.336	0.947	1.583	2.484	2.492
1906	3.035	2.738	5.058	2.513	2.037	2.274	3.405	1.252	2.138	1.643	2.609	2.95	2.994
1907	3.682	2.863	4.632	2.291	1.547	2.436	2.733	1.117	1.448	1.905	1.853	2.794	3.027
1908	1.951	1.444	1.749	0.927	1.13	1.386	1.272	0.647	0.997	0.983	1.443	1.235	1.854
1909	1.936	1.682	2.342	2.01	1.243	1.566	0.879	0.586	1.661	1.098	2.47	2.563	2.173
1910	2.693	2.617	1.787	2.647	0.986	2.167	0.951	0.717	2.415	1.014	2.791	2.012	2.64
1911	2.262	2.129	1.207	1.38	1.424	2.457	2.217	0.808	1.886	0.793	1.803	1.353	2.187
1912	2.092	2.152	1.02	1.589	1.943	2.622	1.137	1.181	1.966	0.812	1.459	1.425	1.954
1913	3.039	2.049	1.103	1.998	2.338	2.256	0.856	1.331	2.377	1.042	2.019	3.276	3.347
1914	2.298	1.724	1.156	1.904	2.351	2.086	2.604	1.314	1.522	1.241	2.418	2.739	3.496
1915	2.284	1.165	1.251	2.755	2.182	1.975	3.728	2.31	0.895	0.915	1.429	1.488	3.017
1916	2.562	1.633	1.244	2.974	2.177	1.619	2.918	2.846	0.862	0.589	1.678	1.99	3.673
1917	3.232	2.335	2.279	3.26	2.42	1.91	2.923	3.993	2.295	1.114	3.87	2.47	4.75
1918	2.167	1.74	1.593	1.735	2.401	1.472	2.562	2.959	1.736	1.005	1.824	1.24	3.048
1919	1.735	1.654	0.912	1.054	2.117	1.335	1.5	2.386	1.333	0.843	1.596	1.504	2.329
1920	1.962	2.278	1.369	1.554	2.311	1.552	1.576	2.623	1.671	1	1.887	2.052	2.519
1921	0.24	0.362	0.796	0.756	0.731	0.778	0.821	1.167	0.688	0.305	0.803	0.867	1.35
1922	1.198	1.327	1.128	1.185	1.339	1.568	1.097	1.08	0.755	0.552	1.462	1.213	1.932
1923	1.546	1.825	0.742	1.134	1.023	1.404	0.824	0.957	0.721	0.41	1.045	1.219	1.724
1924	1.767	2.023	1.201	0.708	1.249	1.896	1.668	1.205	1.179	0.575	1.323	1.669	2.323
1925	3.019	2.33	2.69	1.98	2.179	2.859	2.517	1.541	1.937	0.798	2.091	2.213	2.135
1926	3.279	2.36	2.749	2.083	2.039	2.629	2.891	1.632	1.853	0.73	1.488	2.299	2.412
1927	3.427	1.925	2.416	2.124	1.918	2.484	2.667	1.866	1.688	0.681	1.565	2.353	2.237
1928	3.909	2.704	2.622	1.934	1.689	2.336	4.898	1.949	1.433	0.565	1.16	1.352	1.928
1929	3.168	2.154	1.484	1.28	1.103	1.506	3.622	1.468	0.868	0.343	0.993	0.987	1.788
1930	3.867	4.281	2.826	2.86	2.098	1.194	4.625	1.364	1.5	0.554	1.076	1.042	2.228
1931	4.498	4.596	4.96	3.995	3.956	1.621	5.424	2.02	2.12	0.539	2.372	1.698	3.254
1932	2.724	2.443	3.06	3.362	3.377	1.617	1.647	1.505	1.253	0.539	1.365	1.318	3.443
1933	2.446	2.531	3.725	5.883	2.684	1.443	0.882	1.631	1.287	0.564	2.391	1.844	2.919
1934	3.068	3.668	5.91	11.356	3.606	1.715	3.384	3.309	1.987	0.392	3.181	1.577	3.033
1935	2.857	3.22	3.379	8.872	2.964	2.115	2.205	2.498	1.213	0.352	1.408	1.276	2.943
1936	3.871	3.504	3.194	8.581	3.563	2.842	2.561	3.399	1.513	0.327	1.158	1.534	5.469
1937	4.444	3.661	3.523	5.908	3.45	2.642	3.279	3.359	1.753	0.391	0.998	0.939	5.221
1938	5.401	4.827	2.196	3.509	3.592	3.431	2.999	3.71	1.615	0.407	1.414	1.18	4.044
1939	6.47	5.039	1.795	1.995	2.72	3.016	2.8	4.549	1.08	0.533	1.576	1.643	3.244
1940	6.599	4.409	1.794	2.508	2.64	3.18	2.125	4.759	1.428	0.727	1.886	2.385	3.633
1941	3.225	2.513	1.514	2.483	2.313	2.042	2.21	3.923	1.014	0.517	1.304	1.511	3.475
1942	4.372	3.715	1.585	4.11	2.761	2.678	2.47	3.38	1.03	0.619	1.547	2.753	3.081
1943	4.247	4.928	1.7	4.798	3.281	2.597	3.07	4.493	1.36	0.806	1.957	3.79	3.964
1944	2.251	1.974	1.276	2.162	2.038	2.223	2.711	2.665	0.998	0.915	1.535	1.897	4.349
1945	1.879	1.93	0.836	2.306	2.213	2.248	2.804	1.733	0.717	0.687	1.369	1.865	1.809
1946	2.909	1.958	1.299	2.156	3.669	2.952	5.414	1.701	0.907	0.757	1.014	1.369	1.457
1947	1.316	0.78	0.82	1.49	2.261	1.821	3.386	0.862	0.495	0.543	0.816	0.672	1.306
1948	2.223	1.281	0.897	1.552	2.303	1.81	3.471	1.167	0.639	0.715	0.719	0.672	1.425
1949	2.954	1.745	0.847	2.218	2.528	2.191	3.103	1.526	0.698	0.755	0.895	0.967	1.593
1950	1.884	1.34	0.808	1.172	1.849	1.438	1.907	1.153	0.924	0.922	1.109	1.338	1.338
1951	2.264	1.509	0.842	1.325	1.87	1.233	2.612	0.919	1.273	1.059	1.555	1.371	1.175
1952	1.757	1.495	0.762	1.363	2.117	1.14	2.249	1.187	1.307	0.87	1.265	1.06	1.065
1953	1.139	0.815	0.514	0.956	1.112	0.786	1.102	0.771	0.722	0.699	1.273	0.869	1.345
1954	1.237	0.81	0.626	1.426	0.78	0.802	0.904	0.689	0.782	0.631	1.274	0.784	1.436
1955	2.692	1.947	0.803	1.373	1.028	1.14	0.519	0.455	2.057	0.845	2.355	1.549	1.799
