# Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4627
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4627.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ151x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ151x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-28
#--------------------
# Title
#   Study_Name: Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-09. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sarekungey (Kirgistan) B
#   Location: Russia
#   Northernmost_Latitude: 41.67
#   Southernmost_Latitude: 41.67
#   Easternmost_Longitude: 76.43
#   Westernmost_Longitude: 76.43
#   Elevation_m: 2800
#--------------------
# Data_Collection
#   Collection_Name: RUSS151
#   First_Year: 1850
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea schrenkiana Fisch. & C.A. Mey.
#   Common_Name: Shrenk's spruce
#   Tree_Species_Code: PCSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 076031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	076031_raw	076032_raw	076041_raw	076042_raw	076111_raw	076112_raw	076121_raw	076122_raw
1927	0.88	0.88	0.89	0.88	0.86	0.85	0.86	0.81
1928	0.8	0.81	0.84	0.83	0.8	0.83	0.81	0.79
1929	0.83	0.81	0.86	0.81	0.82	0.78	0.79	0.83
1930	0.77	0.83	0.81	0.79	0.84	0.83	0.73	0.83
1931	0.81	0.74	0.81	0.8	0.79	0.81	0.75	0.84
1932	0.82	0.77	0.76	0.82	0.79	0.82	0.75	0.85
1933	0.8	0.78	0.8	0.8	0.81	0.75	0.73	0.84
1934	0.7	0.68	0.74	0.73	0.73	0.71	0.68	0.74
1935	0.78	0.77	0.78	0.83	0.91	0.82	0.76	0.82
1936	0.81	0.76	0.8	0.85	0.87	0.92	0.76	0.84
1937	0.76	0.74	0.8	0.73	0.76	0.9	0.79	0.78
1938	0.82	0.82	0.8	0.81	0.85	1.03	0.8	0.83
1939	0.74	0.82	0.84	0.8	0.81	0.99	0.77	0.8
1940	0.74	0.74	0.79	0.77	0.78	0.92	0.79	0.78
1941	0.77	0.83	0.79	0.76	0.84	0.87	0.83	0.78
1942	0.74	0.85	0.84	0.81	0.87	0.88	0.81	0.82
1943	0.78	0.77	0.81	0.81	0.84	0.86	0.8	0.78
1944	0.82	0.86	0.87	0.85	0.91	0.93	0.86	0.78
1945	0.66	0.73	0.77	0.76	0.78	0.81	0.74	0.73
1946	0.74	0.82	0.76	0.77	0.86	0.91	0.8	0.77
1947	0.88	0.89	0.85	0.89	0.93	0.9	0.89	0.89
1948	0.76	0.75	0.77	0.82	0.89	0.89	0.8	0.84
1949	0.72	0.7	0.77	0.79	0.85	0.86	0.79	0.82
1950	0.72	0.71	0.81	0.79	0.85	0.83	0.74	0.81
1951	0.7	0.78	0.76	0.77	0.84	0.82	0.7	0.78
1952	0.71	0.76	0.8	0.78	0.83	0.84	0.74	0.82
1953	0.66	0.75	0.7	0.74	0.78	0.77	0.7	0.75
1954	0.65	0.7	0.66	0.71	0.73	0.73	0.64	0.68
1955	0.79	0.83	0.76	0.81	0.87	0.82	0.73	0.81
1956	0.69	0.73	0.75	0.78	0.78	0.8	0.69	0.8
1957	0.7	0.73	0.65	0.71	0.75	0.7	0.61	0.71
1958	0.77	0.78	0.65	0.72	0.78	0.73	0.63	0.7
1959	0.74	0.79	0.76	0.76	0.89	0.76	0.71	0.76
1960	0.86	0.86	0.77	0.82	1	0.82	0.7	0.82
1961	0.87	0.89	0.79	0.85	1.08	0.9	0.58	0.8
1962	0.78	0.83	0.78	0.78	1.04	0.86	0.59	0.77
1963	0.78	0.76	0.68	0.76	0.8	0.79	0.57	0.78
1964	0.69	0.74	0.63	0.74	0.77	0.75	0.56	0.66
1965	0.78	0.83	0.71	0.84	0.88	0.81	0.63	0.77
1966	0.72	0.74	0.69	0.78	0.8	0.81	0.61	0.71
1967	0.78	0.79	0.65	0.85	0.88	0.82	0.68	0.82
1968	0.8	0.8	0.78	0.77	0.87	0.77	0.66	0.79
1969	0.71	0.75	0.75	0.77	0.81	0.73	0.63	0.75
1970	0.76	0.78	0.67	0.79	0.87	0.77	0.73	0.77
1971	0.73	0.82	0.71	0.8	0.86	0.81	0.77	0.77
1972	0.6	0.77	0.59	0.73	0.76	0.67	0.75	0.72
1973	0.69	0.81	0.74	0.79	0.87	0.79	0.73	0.74
1974	0.65	0.72	0.67	0.77	0.82	0.69	0.77	0.72
1975	0.74	0.86	0.74	0.83	0.87	0.78	0.84	0.72
1976	0.77	0.86	0.75	0.88	0.91	0.91	0.8	0.8
1977	0.67	0.8	0.78	0.79	0.9	0.85	0.75	0.81
1978	0.73	0.81	0.77	0.82	0.89	0.85	0.83	0.84
1979	0.65	0.7	0.6	0.75	0.86	0.86	0.75	0.78
1980	0.72	0.81	0.7	0.82	0.82	0.88	0.86	0.8
1981	0.55	0.71	0.68	0.75	0.76	0.78	0.74	0.73
1982	0.58	0.74	0.64	0.87	0.83	0.89	0.83	0.79
1983	0.67	0.71	0.79	0.79	0.85	0.89	0.81	0.82
1984	0.7	0.8	0.77	0.83	0.76	0.93	0.87	0.83
1985	0.69	0.71	0.71	0.79	0.77	0.83	0.78	0.71
1986	0.7	0.67	0.64	0.72	0.79	0.91	0.74	0.73
1987	0.77	0.77	0.67	0.77	0.84	0.83	0.78	0.77
1988	0.7	0.67	0.71	0.69	0.84	0.87	0.81	0.75
1989	0.64	0.6	0.62	0.64	0.79	0.77	0.72	0.71
1990	0.86	0.81	0.72	0.81	0.88	0.9	0.75	0.79
1991	0.83	0.79	0.73	0.79	0.82	0.86	0.74	0.75
1992	0.8	0.7	0.77	0.75	0.81	0.78	0.82	0.78
1993	0.81	0.77	0.72	0.8	0.77	0.76	0.73	0.7
1994	0.89	0.86	0.75	0.82	0.92	0.83	0.88	0.81
1995	NA	NA	0.76	0.95	0.85	0.78	0.82	0.82
