# Cook - Tshele Pang - ABDE - ITRDB BT020
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/12559
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-12559.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k, Monsoon, PAGES 2k Network, drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/bt020-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; bt020-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/bt020.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bt020.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2011-09-01
#--------------------
# File_Last_Modified_Date
#   Date: 2011-09-01
#--------------------
# Title
#   Study_Name: Cook - Tshele Pang - ABDE - ITRDB BT020
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Krusic, P.J.; Dukpa, D.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:  
# # Climatology - precipitation analysis  
# #  NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Science
#   Published_Title: Asian Monsoon Failure and Megadrought During the Last Millennium
#   Published_Date_or_Year: 2010
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1126/science.1185188
#   Full_Citation: Cook, E.R., K.J. Anchukaitis, B.M. Buckley, R.D. D'Arrigo, 
G.C. Jacoby, and W.E. Wright. 2010. 
Asian Monsoon Failure and Megadrought During the Last Millennium. 
Science, Vol. 328, Issue 5977, pp.486-489, 23 April 2010.  
DOI: 10.1126/science.1185188

#   Abstract: The Asian monsoon system affects more than half of humanity worldwide, 
# yet the dynamical processes that govern its complex spatiotemporal 
# variability are not sufficiently understood to model and predict 
# its behavior, due in part to inadequate long-term climate observations. 
# Here we present the Monsoon Asia Drought Atlas (MADA), a seasonally 
# resolved gridded spatial reconstruction of Asian monsoon drought 
# and pluvials over the past millennium, derived from a network of 
# tree-ring chronologies. MADA provides the spatiotemporal details 
# of known historic monsoon failures and reveals the occurrence, 
# severity, and fingerprint of previously unknown monsoon megadroughts 
# and their close linkages to large-scale patterns of tropical 
# Indo-Pacific sea surface temperatures. MADA thus provides a long-term 
# context for recent monsoon variability that is critically needed for 
# climate modeling, prediction, and attribution.
# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Tshele Pang
#   Location: Bhutan
#   Northernmost_Latitude: 27.45
#   Southernmost_Latitude: 27.45
#   Easternmost_Longitude: 90.15
#   Westernmost_Longitude: 90.15
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: BT020
#   First_Year: 1720
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Abies densa Griff.
#   Common_Name: Sikkim fir
#   Tree_Species_Code: ABDE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TPDF18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPDF18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPDF13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPDF13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPDF15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPDF15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPDF09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPDF09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPLF04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPLF04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPLF04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPLF04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPLF05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPLF05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPLF05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPLF05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPLF03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPLF03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPLF03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPLF03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPLF02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPLF02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPDF06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPDF06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPDF09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPDF09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPLF01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPLF01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPDF10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPDF10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPDF05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPDF05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TPDF18A_raw	TPDF13A_raw	TPDF15A_raw	TPDF09B_raw	TPLF04A_raw	TPLF04B_raw	TPLF05B_raw	TPLF05A_raw	TPLF03B_raw	TPLF03A_raw	TPLF02B_raw	TPDF06A_raw	TPDF09A_raw	TPLF01A_raw	TPDF10B_raw	TPDF05B_raw
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.294	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.283	NA	1.5	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.136	NA	1.388	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.258	NA	1.629	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.938	NA	1.43	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.335	NA	1.125	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	0.862	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	1.133	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.834	NA	1.087	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.609	NA	0.979	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.619	NA	1.049	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.586	NA	1.141	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.643	NA	1.084	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.958	NA	1.27	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	NA	1.804	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.292	NA	1.757	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.529	NA	1.528	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.234	NA	1.745	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	1.474	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.418	NA	1.175	NA
1740	NA	NA	0.975	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.989	NA	0.826	NA
1741	NA	NA	0.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.446	NA	0.721	NA
1742	NA	NA	0.521	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.594	NA	0.631	NA
1743	NA	NA	0.636	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.008	NA	0.748	NA
1744	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.148	NA	1.296	NA
1745	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.886	NA	0.99	NA
1746	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.469	NA	0.925	NA
1747	NA	NA	1.274	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.472	NA	1.286	NA
1748	NA	NA	1.325	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.576	NA	1.385	NA
1749	NA	NA	0.856	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.545	NA	0.867	NA
1750	NA	NA	0.607	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.661	NA	0.774	0.788
1751	NA	NA	0.577	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.742	NA	0.865	0.929
1752	NA	NA	0.526	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.114	NA	0.713	1.053
1753	4.304	NA	0.599	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.863	NA	0.61	1.366
1754	3.21	NA	0.474	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.521	NA	0.744	0.953
1755	3.352	NA	0.367	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.408	NA	0.445	1.026
1756	2.964	NA	0.377	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	0.47	1.061
1757	3.063	NA	0.287	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.479	NA	0.365	0.623
1758	3.104	NA	0.574	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.485	NA	0.572	0.719
1759	3.471	NA	1.054	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.668	NA	0.448	1.11
1760	3.371	NA	1.016	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.589	NA	0.431	1.081
1761	2.951	NA	1.027	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.537	NA	0.463	1.029
1762	2.517	NA	1.874	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.576	NA	0.341	1.39
1763	2.843	NA	2.002	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.804	NA	0.44	1.532
1764	2.438	NA	2.333	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	0.381	2.14
1765	3.019	NA	1.745	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.981	NA	0.634	2.669
1766	3.19	NA	1.742	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.694	NA	0.528	2.104
1767	3.569	NA	1.334	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.771	NA	0.628	2.262
1768	2.95	NA	0.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.801	NA	0.848	3.041
1769	2.246	NA	0.865	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.914	NA	0.744	2.323
1770	1.895	NA	0.655	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.683	NA	0.774	1.372
1771	1.689	NA	0.509	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.597	NA	0.546	1.042
1772	1.841	NA	0.535	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	0.648	1.166
1773	2.16	NA	0.653	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.826	NA	1.01	1.945
1774	2.562	NA	1.418	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	0.99	1.332
1775	2.512	NA	1.998	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.914	NA	1.014	0.98
1776	2.077	NA	1.565	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.848	NA	0.917	0.764
1777	1.766	NA	1.345	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.798	NA	0.909	0.82
1778	1.578	NA	0.895	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.675	NA	0.815	0.74
1779	1.467	NA	0.579	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.484	NA	0.512	0.749
1780	1.442	NA	0.487	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.359	NA	0.368	0.517
1781	1.719	NA	0.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.399	NA	0.379	0.665
1782	2.149	NA	0.097	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.549	NA	0.504	1.104
1783	2.164	NA	0.221	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.531	NA	0.64	1.058
1784	2.281	NA	0.288	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.425	NA	0.46	0.806
1785	2.441	NA	0.372	NA	NA	NA	NA	NA	NA	NA	0.955	NA	0.467	NA	0.522	1.006
1786	2.208	NA	0.345	NA	NA	NA	NA	NA	NA	NA	1.148	NA	0.494	NA	0.5	1.225
1787	2.076	NA	0.555	NA	NA	NA	NA	4.282	NA	NA	1.281	NA	0.416	NA	0.496	0.908
1788	1.005	NA	0.29	NA	NA	NA	NA	4.123	NA	NA	2.205	NA	0.458	NA	0.602	1.078
