# Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4627
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4627.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ151e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ151e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-28
#--------------------
# Title
#   Study_Name: Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-09. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sarekungey (Kirgistan) B
#   Location: Russia
#   Northernmost_Latitude: 41.67
#   Southernmost_Latitude: 41.67
#   Easternmost_Longitude: 76.43
#   Westernmost_Longitude: 76.43
#   Elevation_m: 2800
#--------------------
# Data_Collection
#   Collection_Name: RUSS151
#   First_Year: 1850
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea schrenkiana Fisch. & C.A. Mey.
#   Common_Name: Shrenk's spruce
#   Tree_Species_Code: PCSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 076031_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 076031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076032_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 076032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076041_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 076041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076042_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 076042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076111_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 076111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076112_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 076112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076121_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 076121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076122_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 076122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	076031_raw	076032_raw	076041_raw	076042_raw	076111_raw	076112_raw	076121_raw	076122_raw
1927	0.57	0.58	0.54	0.55	2.27	2.06	0.8	0.62
1928	0.64	0.69	0.71	0.71	2.65	2.25	0.82	0.84
1929	0.61	0.76	0.69	0.75	2.08	2.01	0.8	0.73
1930	0.91	0.99	0.72	0.72	2.52	2.09	0.75	0.93
1931	1.22	1.04	0.68	0.77	2.04	1.67	0.94	0.99
1932	0.84	0.88	0.66	0.62	2.41	1.66	0.96	0.95
1933	0.95	1.04	0.67	0.62	1.87	1.34	1	0.91
1934	0.78	0.89	0.54	0.5	1.37	0.92	0.75	0.76
1935	0.87	1.2	0.78	0.73	1.52	0.89	1.07	1.18
1936	1.14	1.49	0.92	0.58	1.45	1.22	1.17	1.22
1937	1.02	1.6	0.82	0.62	1.36	1.19	0.92	0.94
1938	0.64	1	0.68	0.46	1.15	1.21	0.9	0.77
1939	0.48	0.9	0.76	0.63	1.67	1.44	0.72	0.7
1940	0.55	0.79	0.55	0.54	1.65	1.58	0.57	0.52
1941	0.83	0.99	0.82	0.66	2.02	1.83	0.89	0.9
1942	0.81	1.36	1.3	0.66	2.53	2.3	1.13	1.04
1943	0.6	0.85	0.92	0.53	1.86	1.67	0.78	0.75
1944	0.43	0.84	0.73	0.51	1.21	1.33	0.69	0.62
1945	0.43	0.92	0.68	0.46	1.22	1.08	0.59	0.56
1946	0.37	0.83	0.7	0.71	1.06	0.77	0.53	0.57
1947	0.48	0.76	0.64	0.47	1.46	1.14	0.52	0.56
1948	0.54	0.77	0.74	0.45	1.45	1.26	0.68	0.55
1949	0.51	0.69	0.73	0.43	1.08	0.8	0.66	0.73
1950	0.79	1.12	0.7	0.48	1.63	1.1	0.95	0.97
1951	0.64	1.04	0.52	0.56	1.25	0.9	0.73	0.84
1952	0.95	1.33	1.15	0.72	1.85	1.21	1.12	1.03
1953	0.88	1.38	1.02	0.64	1.63	1.25	0.95	0.92
1954	0.61	1.06	0.75	0.62	1.3	0.88	0.77	0.76
1955	1.17	1.22	1.37	0.71	1.42	1.31	0.88	1
1956	1.4	1.63	1.66	0.75	1.57	1.19	0.87	1.13
1957	0.97	1.2	0.82	0.51	1.09	0.85	0.65	0.66
1958	0.91	1.35	1.13	0.49	0.91	0.69	0.66	0.59
1959	0.86	1.43	1.06	0.54	1.19	0.92	0.62	0.62
1960	0.69	1.27	1.04	0.51	1.36	1.14	0.58	0.64
1961	0.29	0.5	0.26	0.22	0.89	0.65	0.09	0.19
1962	0.35	0.73	0.52	0.29	0.82	0.55	0.21	0.31
1963	0.38	0.73	0.55	0.29	0.75	0.68	0.24	0.34
1964	0.33	0.93	0.53	0.27	0.73	0.58	0.28	0.36
1965	0.4	0.8	0.53	0.32	0.7	0.54	0.2	0.31
1966	0.47	1.12	0.86	0.54	0.98	0.7	0.46	0.47
1967	0.49	1.13	0.68	0.4	0.76	0.83	0.3	0.45
1968	0.75	1.49	1.21	0.25	1.2	1.11	0.6	0.74
1969	0.69	1.32	0.88	0.34	0.95	0.75	0.46	0.62
1970	0.83	1.67	0.95	0.38	1.31	0.7	0.65	0.8
1971	1.05	1.8	0.87	0.54	1.32	0.91	0.71	0.72
1972	0.66	1.34	0.65	0.46	0.94	0.66	0.5	0.51
1973	0.63	1.38	0.89	0.52	1.07	0.5	0.57	0.55
1974	0.38	0.77	0.49	0.35	0.77	0.38	0.21	0.26
1975	0.22	0.53	0.33	0.35	0.75	0.46	0.19	0.22
1976	0.22	0.4	0.63	0.27	0.66	0.56	0.13	0.15
1977	0.31	0.64	0.65	0.38	0.64	0.61	0.15	0.22
1978	0.33	0.69	0.62	0.44	0.81	0.8	0.28	0.33
1979	0.24	0.48	0.34	0.27	0.67	0.65	0.19	0.25
1980	0.33	0.76	0.49	0.49	0.81	0.87	0.28	0.34
1981	0.13	0.29	0.51	0.66	0.83	0.88	0.3	0.3
1982	0.25	0.45	0.43	0.53	0.83	0.81	0.27	0.21
1983	0.33	0.59	0.56	0.6	0.65	0.94	0.26	0.2
1984	0.48	0.96	0.68	0.65	0.62	0.85	0.3	0.23
1985	0.75	1.14	0.51	0.7	0.65	0.87	0.19	0.15
1986	0.76	1.27	0.69	0.75	0.61	1.06	0.25	0.2
1987	0.96	1.5	0.67	0.98	0.6	1.1	0.29	0.23
1988	1.28	1.72	0.8	0.93	0.99	1.79	0.31	0.34
1989	1.28	1.34	0.86	0.93	1.04	1.48	0.39	0.39
1990	1.43	1.86	1.43	1.17	1.37	1.65	0.5	0.5
1991	1.27	1.59	1.23	1.47	1.28	1.79	0.45	0.43
1992	1.57	1.84	1.5	1.59	1.27	1.18	0.45	0.34
1993	1.62	2.01	1.4	1.59	1.5	1.83	0.57	0.63
1994	1.91	2.39	2.01	1.94	1.63	1.57	0.78	0.75
1995	NA	NA	1.35	2.36	1.48	1.42	0.43	0.52
