# D'Arrigo - Donoloyo Cagar Alam Java - TEGR - ITRDB INDO003
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/12626
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-12626.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k, Monsoon, PAGES 2k Network, drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/indo003-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; indo003-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/indo003.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/indo003.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2011-09-01
#--------------------
# File_Last_Modified_Date
#   Date: 2011-09-01
#--------------------
# Title
#   Study_Name: D'Arrigo - Donoloyo Cagar Alam Java - TEGR - ITRDB INDO003
#--------------------
# Investigators
#   Investigators: D'Arrigo, R.D.(https://orcid.org/0000-0002-9797-0796); Krusic, P.J.; Palmer, J.G.(https://orcid.org/0000-0002-6665-4483)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:  
# # Climatology - precipitation analysis NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Science
#   Published_Title: Asian Monsoon Failure and Megadrought During the Last Millennium
#   Published_Date_or_Year: 2010
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1126/science.1185188
#   Full_Citation: Cook, E.R., K.J. Anchukaitis, B.M. Buckley, R.D. D'Arrigo, 
G.C. Jacoby, and W.E. Wright. 2010. 
Asian Monsoon Failure and Megadrought During the Last Millennium. 
Science, Vol. 328, Issue 5977, pp.486-489, 23 April 2010.  
DOI: 10.1126/science.1185188

#   Abstract: The Asian monsoon system affects more than half of humanity worldwide, 
# yet the dynamical processes that govern its complex spatiotemporal 
# variability are not sufficiently understood to model and predict 
# its behavior, due in part to inadequate long-term climate observations. 
# Here we present the Monsoon Asia Drought Atlas (MADA), a seasonally 
# resolved gridded spatial reconstruction of Asian monsoon drought 
# and pluvials over the past millennium, derived from a network of 
# tree-ring chronologies. MADA provides the spatiotemporal details 
# of known historic monsoon failures and reveals the occurrence, 
# severity, and fingerprint of previously unknown monsoon megadroughts 
# and their close linkages to large-scale patterns of tropical 
# Indo-Pacific sea surface temperatures. MADA thus provides a long-term 
# context for recent monsoon variability that is critically needed for 
# climate modeling, prediction, and attribution.
# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Donoloyo Cagar Alam Java
#   Location: Indonesia
#   Northernmost_Latitude: -7.8667
#   Southernmost_Latitude: -7.8667
#   Easternmost_Longitude: 111.2
#   Westernmost_Longitude: 111.2
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: INDO003
#   First_Year: 1714
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tectona grandis L. f.
#   Common_Name: teak
#   Tree_Species_Code: TEGR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dnly1a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly1a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dnly1b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly1b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dnly2a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly2a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dnly2b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly2b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dnly3a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly3a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dnly3b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly3b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dnly4a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly4a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dnly4b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly4b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dnly5a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly5a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dnly5b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly5b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dnly6b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly6b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dnly8a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly8a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dnly8b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dnly8b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dnly1a_raw	dnly1b_raw	dnly2a_raw	dnly2b_raw	dnly3a_raw	dnly3b_raw	dnly4a_raw	dnly4b_raw	dnly5a_raw	dnly5b_raw	dnly6b_raw	dnly8a_raw	dnly8b_raw
1784	2.027	1.22	3.009	2.233	2.486	NA	0.216	1.793	1.654	1.061	1.324	0.531	0.569
1785	1.742	0.894	1.249	0.936	2.416	NA	0.464	2.012	1.608	0.822	0.985	1.179	0.501
1786	1.12	0.748	0.945	0.694	2.725	NA	0.593	1.306	1.466	0.639	0.584	0.876	0.5
1787	0.755	1.226	0.559	0.845	1.468	NA	1.05	1.041	1.367	0.651	0.709	0.852	0.736
1788	0.615	1.236	0.744	1.386	1.226	NA	1.576	1.106	1.098	0.679	0.832	0.991	0.8
1789	1.225	1.055	0.523	0.673	0.873	NA	1.494	1.298	0.816	0.639	0.684	1.169	1.087
1790	0.752	0.785	1.431	0.749	0.747	NA	1.529	0.815	1.243	0.876	0.706	0.665	0.606
1791	1.103	0.983	1.176	0.89	1.465	NA	1.718	1.182	1.037	0.914	0.805	1.216	1.1
1792	1.166	0.784	1.732	1.482	1.139	NA	1.232	1.166	0.943	1.055	0.7	1.3	0.408
1793	1.231	0.837	0.714	0.743	0.764	NA	0.922	0.44	0.774	0.466	0.638	0.928	0.556
1794	1.449	1.34	1.059	0.652	2.563	NA	1.044	0.918	1.432	0.876	0.583	0.826	0.842
1795	1.113	1.384	1.604	0.804	4.203	NA	1.496	1.415	1.324	1.163	0.439	1.446	0.888
1796	0.565	1.092	0.625	0.567	1.085	NA	1.341	0.735	0.85	0.76	0.41	0.532	0.611
1797	1.047	1.038	0.902	0.607	1.243	NA	1.574	0.648	0.703	0.511	0.813	1.255	0.563
1798	0.908	1.091	1.399	0.725	2.602	NA	2.236	0.583	1.216	0.931	0.512	1.107	0.615
1799	1.186	0.993	1.134	1.277	1.903	NA	1.465	0.796	1.266	0.841	0.406	1.277	0.673
1800	1.416	0.966	0.833	0.978	1.322	NA	1.17	0.893	0.922	0.623	0.864	1.473	0.514
1801	0.82	0.984	1.57	1.123	2.292	NA	1.491	1.216	1.034	1.093	0.788	1.548	1.076
1802	0.575	1.052	0.886	1.222	2.79	NA	2.02	1.126	0.916	0.958	0.468	2.563	0.623
1803	0.788	0.712	0.703	1.215	3.125	NA	1.953	1.111	1.147	0.988	0.92	1.159	0.643
1804	0.615	0.845	1.725	1.253	6.535	NA	1.925	0.93	1.72	1.027	0.52	3.191	1.958
1805	0.651	0.612	0.802	1.43	5.105	NA	2.289	1.082	1.72	1.123	0.467	1.727	1.188
1806	0.472	0.442	1.009	1.044	1.497	NA	2.08	1.042	1.357	0.781	0.538	0.869	0.628
1807	0.468	0.784	1.708	1.177	0.52	NA	1.399	0.513	0.882	0.893	0.442	1.481	1.485
1808	0.492	0.985	0.804	0.819	0.53	NA	1.423	0.514	1.037	1.033	0.892	1.656	1.097
1809	0.796	1.113	1.197	1.214	0.971	NA	1.602	0.667	0.97	1	0.364	0.918	0.582
1810	0.582	0.905	0.787	1.031	0.721	NA	1.145	0.501	0.458	0.695	0.711	0.816	0.307
1811	0.919	1.071	0.773	1.44	0.955	NA	1.175	0.652	0.712	0.852	0.572	0.906	0.459
1812	1.218	1.47	0.953	1.407	0.909	NA	1.5	0.255	0.787	1.328	0.604	0.807	0.643
1813	0.738	1.611	1.037	2.468	0.971	NA	1.856	0.268	0.816	1.227	1.196	1.128	0.925
1814	0.557	0.968	0.472	1.535	1.09	NA	1.688	0.236	0.891	0.921	0.751	1.156	0.555
1815	0.462	0.675	0.438	0.695	0.532	NA	0.714	0.306	0.363	0.54	0.405	1.412	0.464
1816	0.69	1.371	0.619	0.626	0.775	NA	1.113	0.195	0.47	0.666	0.748	1.576	0.266
1817	0.279	1.089	0.003	0.845	0.669	NA	0.822	0.296	0.373	0.725	0.635	0.646	0.205
1818	0.382	0.627	0.279	0.631	0.776	NA	1.141	0.485	0.525	1.276	0.987	0.922	0.314
1819	0.645	1.068	0.212	0.878	1.711	NA	1.386	0.652	0.703	1.104	0.444	0.893	0.233
1820	0.429	2.088	0.244	1.097	1.861	NA	2.134	0.555	0.94	0.658	0.604	0.358	0.319
1821	0.83	3.732	0.303	1.082	0.845	NA	1.464	0.281	0.61	0.867	1.079	1.05	0.281
1822	0.626	2.051	0.416	0.722	1.121	NA	1.169	0.253	0.707	0.593	0.832	1.153	0.347
1823	1.207	2.178	0.58	0.881	0.722	NA	1.326	0.363	0.842	1.085	0.215	0.505	0.439
1824	1.08	2.691	0.675	1.49	0.562	NA	1.532	0.541	0.567	0.949	0.447	0.426	0.296
1825	0.859	2.035	0.69	1.044	0.748	NA	2.092	0.498	0.72	0.877	1.296	1.16	0.58
1826	1.22	2.442	0.761	1.197	1.286	NA	1.175	0.598	0.816	1.307	0.584	0.783	0.451
1827	0.856	1.589	0.649	1.014	1.041	NA	0.476	0.049	0.511	0.983	0.541	0.73	0.251
1828	1.046	2.677	1.093	1.13	1.17	NA	1.128	0.468	0.811	1.085	1.156	1.321	0.977
1829	0.92	1.284	1.469	0.828	0.524	NA	1.47	0.54	0.867	1.422	0.807	1.324	0.41
1830	1.089	2.233	1.494	1.059	0.378	NA	0.912	0.356	1.083	1.054	0.968	1.095	0.49
1831	0.556	1.679	1.619	1.27	0.569	NA	0.818	0.27	0.673	0.976	0.966	0.817	0.949
1832	0.766	2.412	1.435	0.587	0.32	NA	0.631	0.436	0.755	0.585	1.559	0.507	0.51
1833	0.899	2.91	1.145	0.992	0.525	NA	0.93	0.382	0.872	0.83	1.41	0.544	0.507
1834	0.774	1.41	1.171	0.701	0.417	NA	0.767	0.083	0.511	0.776	1.545	0.619	0.344
1835	0.987	1.648	1.373	0.729	0.356	NA	0.833	0.332	0.703	1.136	1.781	0.416	0.444
1836	0.932	1.59	1.32	0.928	0.848	NA	0.492	0.226	0.899	0.884	0.96	0.503	0.385
1837	0.981	1.808	1.506	0.957	0.472	NA	0.876	0.254	0.703	0.775	1.867	0.38	0.427
1838	0.953	1.745	1.839	0.893	0.578	NA	0.677	0.32	1.07	0.83	1.197	0.382	0.509
1839	0.781	1.289	1.192	0.83	0.642	NA	0.479	0.296	0.544	0.475	1.464	0.727	0.46
1840	1.16	2.018	1.485	0.764	0.389	NA	0.477	0.565	0.776	0.755	1.547	0.322	0.264
1841	1.091	2.472	1.277	0.663	0.549	NA	0.878	0.346	0.865	0.819	1.683	0.32	0.376
1842	0.979	2.455	1.625	0.865	0.572	NA	0.578	0.361	0.695	0.523	1.327	0.701	0.311
1843	1.354	2.867	1.402	0.719	0.756	NA	0.809	0.261	0.71	0.933	1.398	0.414	0.48
1844	1.109	2.837	1.49	0.534	0.47	NA	0.643	0.382	1.082	0.549	1.086	0.386	0.195
1845	1.108	1.695	1.384	0.949	0.361	NA	1.065	0.397	0.795	0.956	0.856	0.435	0.315
1846	0.569	1.725	1.186	0.568	0.341	NA	0.781	0.725	0.67	0.588	1.208	0.603	0.541
1847	1.196	2.347	0.84	0.86	0.415	NA	0.404	0.554	0.505	0.5	1.449	0.554	0.705
1848	0.714	1.721	1.065	1.041	0.539	NA	0.511	0.474	0.61	0.397	0.628	0.895	0.343
1849	0.875	2.279	1.32	0.861	0.449	NA	0.389	0.368	0.409	0.143	0.93	1.089	0.332
1850	0.708	2.647	1.264	1.165	0.59	NA	0.826	0.487	1.013	0.139	1.544	0.92	0.477
1851	0.58	1.632	1.117	0.901	0.233	NA	1.054	0.451	1.395	0.236	0.763	0.802	0.572
1852	0.828	1.879	1.369	1.485	0.406	NA	0.953	0.386	1.022	0.838	0.564	1.811	1.401
1853	1.007	2.159	1.483	1.207	0.434	NA	0.632	0.481	0.744	0.405	1.428	1.016	0.93
1854	1.063	1.44	1.072	0.497	0.472	NA	0.451	0.671	1.208	0.655	1.44	1.416	1.248
1855	0.888	1.074	0.695	0.524	0.202	NA	0.535	0.444	0.55	0.003	0.785	0.851	0.791
1856	0.692	0.93	0.794	0.58	0.319	NA	0.704	0.371	1.026	0.562	1.675	0.66	0.567
1857	0.701	1.224	1.367	0.681	0.309	NA	0.88	0.467	1.298	0.444	1.074	0.371	0.638
1858	0.651	1.722	1.6	1.062	0.299	NA	0.83	0.342	0.998	0.715	1.483	0.429	0.457
1859	0.617	1.583	1.619	1.205	0.368	NA	0.854	0.535	0.831	0.397	1.277	0.85	0.853
1860	0.477	0.938	0.938	0.5	0.32	NA	0.697	0.442	1.53	0.295	0.706	1.072	0.983
1861	0.796	2.727	1.048	0.68	1.339	NA	1.063	0.274	1.677	0.576	0.75	0.589	0.856
1862	0.608	1.516	1.05	0.715	0.543	NA	0.434	0.199	0.652	0.765	0.975	0.43	0.699
1863	0.889	1.229	0.996	0.526	0.556	NA	0.714	0.339	1.793	0.816	0.634	0.575	0.22
1864	0.815	1.164	1.436	1.092	0.375	NA	0.756	0.276	1.082	0.524	0.793	0.385	0.255
1865	0.442	1.238	0.78	0.785	0.455	NA	0.598	0.325	0.65	0.004	0.477	0.291	0.01
1866	0.994	1.447	0.722	0.402	0.43	1.024	0.505	0.267	0.815	0.789	0.839	0.472	0.338
1867	1.246	4.199	0.94	0.401	0.447	0.543	0.923	0.613	1.311	0.269	0.602	0.426	0.568
1868	0.561	2.07	0.615	0.561	0.831	1.166	0.664	0.408	0.52	0.381	0.662	0.491	0.355
1869	0.356	2.714	0.777	0.68	1.171	1.332	0.518	0.27	0.299	0.926	0.419	0.893	0.348
1870	0.721	1.667	0.848	0.682	0.944	0.506	0.96	0.585	1.893	0.251	0.554	0.722	0.744
1871	0.52	0.869	0.734	0.909	1.153	0.808	0.48	0.347	1.056	0.365	0.554	0.351	0.584
1872	0.591	3.343	1.272	1.25	0.763	0.803	0.372	0.375	0.628	1.062	0.639	0.651	1.195
1873	0.69	1.304	1.039	0.78	0.447	0.537	0.653	0.577	1.414	0.8	1.162	0.677	0.718
1874	0.643	1.43	0.881	0.664	0.904	0.756	0.704	0.539	2.016	0.268	0.252	0.462	0.806
1875	0.419	1.638	0.785	0.753	1	0.599	0.544	0.509	1.313	0.989	0.304	0.512	0.555
1876	0.82	2.04	1.341	1.459	0.364	0.542	0.648	0.555	1.174	0.84	0.738	1.996	0.8
1877	0.871	1.707	0.828	1.093	0.63	0.539	0.509	0.333	0.938	0.613	0.632	1.018	0.711
1878	0.844	1.578	1.117	0.845	0.362	1.02	0.424	0.326	1.246	0.489	1.042	0.43	0.699
1879	0.973	1.024	0.996	0.986	0.99	1.104	0.881	0.694	1.64	0.645	0.543	1.904	1.44
1880	0.392	0.981	1.015	0.925	0.923	1.776	0.893	0.611	2.585	0.669	1.169	5.068	2.066
1881	0.695	1.248	1.437	1.389	0.828	1.072	0.844	0.791	1.397	0.93	0.514	2.932	1.586
1882	0.236	0.742	1.678	1.921	0.85	0.756	0.688	0.395	1.369	0.842	0.848	0.974	0.947
1883	0.294	0.968	0.588	0.861	0.754	1.496	0.363	0.264	1.024	0.883	0.526	0.672	0.902
1884	0.662	3.093	0.929	1.128	1.312	1.445	0.347	0.414	0.665	0.659	1.346	1.126	0.914
1885	0.447	1.477	0.723	0.884	2.186	0.871	0.597	0.434	0.871	0.334	0.985	1.899	1.335
1886	0.401	1.132	0.816	0.837	1.184	1.355	0.407	0.486	0.835	0.349	0.936	1.039	0.552
1887	0.789	2.652	0.832	1.153	2.291	1.038	0.576	1.145	0.988	0.615	1.658	2.652	1.035
1888	0.511	0.906	0.373	0.871	0.826	0.744	0.345	0.425	0.654	0.446	0.848	2.091	0.949
1889	0.449	1.223	0.617	0.743	0.637	0.752	0.354	0.429	0.757	0.34	1.098	3.962	0.96
1890	0.438	1.307	0.601	1.386	1.411	0.854	1.067	1.026	1.279	0.493	0.447	5.615	1.119
1891	0.406	0.833	0.834	1.647	0.652	1.406	0.654	0.848	0.757	0.265	0.518	2.432	1.154
1892	0.785	1.69	1.058	1.046	0.885	0.744	0.759	0.981	1.333	0.419	0.733	4.021	2.335
1893	0.221	0.832	1.393	1.03	0.731	0.23	0.68	0.447	0.845	0.468	0.366	4.272	1.782
1894	0.395	1.051	1.042	0.969	1.232	1.41	0.882	0.804	1.537	0.475	0.472	2.861	1.554
1895	0.619	1.706	1.091	1.098	0.95	1.29	0.742	1.279	1.492	0.524	0.526	6.122	1.922
1896	0.61	0.515	0.657	0.716	1.119	0.831	0.859	0.679	0.632	0.472	0.416	3.89	1.211
1897	0.699	1.215	0.951	0.595	1.367	1.586	0.545	0.948	0.747	0.406	0.589	3.712	1.725
1898	0.488	1.346	0.774	0.546	0.855	0.774	0.591	0.927	1.225	0.391	0.634	3.607	1.833
1899	0.486	0.807	0.912	0.49	0.743	0.988	0.317	0.425	1.052	0.298	0.476	6.493	0.938
1900	0.529	1.156	1.221	0.918	1.636	1.6	0.781	0.43	1.553	0.479	0.353	4.672	2.876
1901	0.311	0.434	0.704	0.58	1.724	0.607	0.496	0.586	0.611	0.309	0.408	2.494	0.653
1902	0.315	0.876	0.657	0.76	1.24	0.448	0.551	0.458	0.6	0.379	0.476	0.585	0.503
1903	0.496	0.959	0.8	1.286	1.034	0.75	1.1	0.58	0.713	0.436	0.617	0.932	0.901
1904	0.516	1.848	1.63	1.657	1.93	0.961	1.363	1.35	0.428	0.44	1.08	3.359	1.387
1905	0.534	0.938	1.667	1.695	1.253	0.659	0.941	0.683	0.402	0.436	0.798	3.92	0.892
1906	0.268	1.159	1.089	1.005	2.631	1.154	0.477	0.816	0.39	0.869	0.876	3.076	1.087
1907	0.324	0.597	1.406	1.377	2.955	0.77	0.783	0.734	0.473	0.426	1.16	2.127	1.751
1908	0.268	0.534	1.173	0.809	3.365	1.216	0.798	0.703	0.384	0.41	0.466	1.822	1.242
1909	0.459	0.756	1.6	0.813	3.471	0.991	0.626	0.867	0.609	0.596	0.401	2.487	1.523
1910	0.516	1.249	1.337	0.81	3.419	0.721	0.63	0.819	0.504	0.461	0.71	1.424	1.298
1911	0.298	1.726	1.847	1.305	3.131	1.581	0.609	0.992	0.495	0.45	0.809	1.907	1.677
1912	0.452	1.009	2.552	0.918	1.804	0.833	0.462	0.337	0.517	0.328	0.473	0.854	0.6
1913	0.784	2.006	1.792	1.082	4.023	2.446	0.869	0.901	0.797	0.469	0.269	1.247	0.754
1914	0.595	2.017	1.501	1.149	3.955	2.132	1.318	0.951	0.854	0.355	0.449	1.24	0.56
1915	0.602	2.098	1.822	1.388	3.875	2.931	0.703	1.223	0.797	0.407	0.382	1.401	0.479
1916	0.838	2.522	1.141	0.988	7.158	2.37	0.657	1.065	0.728	0.368	0.184	1.365	0.445
1917	0.466	2.953	0.871	1.106	7.001	2.54	0.587	0.733	0.554	0.398	0.266	0.937	0.34
1918	0.425	1.757	2.94	2.065	2.642	1.97	0.359	0.362	0.499	0.346	0.279	1.112	0.367
1919	0.454	3.662	1.554	2.072	1.467	2.996	0.425	0.399	0.42	0.415	0.276	0.756	0.639
1920	0.655	4.13	1.018	1.274	2.105	4.56	0.825	0.74	0.571	0.423	0.412	0.674	0.809
1921	0.695	2.144	1.077	1.079	2.436	4.122	0.665	0.647	0.571	0.39	0.233	0.608	0.733
1922	0.541	1.664	1.613	1.008	1.931	2.349	0.597	0.648	0.371	0.456	0.443	0.578	0.369
1923	0.798	2.242	1.218	1.162	2.36	3.023	0.774	0.859	0.52	0.28	0.408	0.685	0.925
1924	0.505	1.444	1.573	0.709	3.503	2.482	0.82	0.721	0.371	0.241	0.365	0.717	0.688
1925	0.373	0.826	1.216	0.854	2.411	1.345	0.486	0.639	0.303	0.375	0.233	0.79	0.633
1926	0.499	0.966	0.871	0.704	1.835	0.868	0.652	0.55	0.451	0.491	0.626	0.777	0.497
1927	0.457	0.907	1.692	0.733	3.856	2.421	0.733	1.236	0.652	0.42	0.345	1.032	1.19
1928	0.288	0.395	1.245	0.774	1.214	1.473	0.578	0.983	0.427	0.269	0.197	0.735	0.433
1929	0.31	0.367	1.145	0.635	1.061	0.768	0.48	1.191	0.517	0.264	0.092	0.89	0.45
1930	0.304	0.609	1.388	0.572	1.602	1.611	0.739	0.905	0.56	0.27	0.216	0.998	0.769
1931	0.509	0.55	1.678	1.031	0.654	1	0.327	0.378	0.403	0.29	0.169	1.325	0.795
1932	0.365	0.167	1.614	0.554	1.31	1.575	0.443	0.004	0.506	0.306	0.414	2.322	0.897
1933	0.352	0.707	1.473	0.997	0.914	0.76	0.414	0.175	1.118	0.431	0.316	1.714	0.773
1934	0.742	0.883	0.928	0.554	1.5	1.294	0.354	0.362	1.149	0.515	0.233	1.49	1.179
1935	0.367	1.262	0.962	1.002	0.716	0.722	0.377	0.204	0.665	0.484	0.24	0.899	0.578
1936	0.572	2.401	1.722	0.424	1.423	1.678	0.609	0.442	0.895	0.418	0.384	1.622	1.124
1937	1.091	3.56	2.496	0.945	1.707	1.763	0.497	0.635	0.787	0.768	0.637	1.789	1.939
1938	0.921	1.041	1.398	0.876	1.408	0.932	0.901	0.903	0.552	0.427	0.505	1.14	1.358
1939	1.014	2.974	2.398	0.631	1.798	1.344	0.695	0.962	1.197	0.967	0.52	1.113	1.805
1940	0.812	2.289	2.244	0.416	1.488	1.341	0.803	1.411	1.384	0.825	0.526	1.141	1.1
1941	0.72	2.212	1.681	0.335	1.061	1.343	0.733	1.597	0.783	0.625	1.591	0.721	0.843
1942	0.616	2.68	2.403	0.512	1.85	1.975	0.735	2.468	2.927	1.196	1.318	1.097	1.746
1943	0.699	2.129	1.734	1.16	1.586	2.732	0.601	2.423	2.906	1.75	1.625	0.855	1.854
1944	0.571	1.275	1.222	0.959	0.865	1.172	0.554	0.839	1.527	0.864	0.759	1.532	0.627
1945	0.773	1.979	2.595	1.125	1.621	2.279	0.389	1.208	2.345	1.387	0.324	1.302	2.003
1946	0.272	1.314	2.519	1.235	1.041	2.122	0.337	0.662	3.173	0.871	0.417	0.741	0.457
1947	0.666	1.5	2.127	2.544	1.022	1.286	0.38	1.119	4.322	1.656	0.645	0.518	0.303
1948	0.309	0.962	1.845	1.351	1.423	1.549	0.494	1.257	2.214	1.198	0.487	1.233	0.824
1949	0.39	1.386	2.136	1.882	2.011	1.432	0.521	1.615	3.138	1.542	1.038	1.093	1.33
1950	0.204	1.614	2.492	2.001	2.082	1.688	0.506	2.837	4.059	2.867	0.893	3.494	2.178
1951	0.263	0.411	1.218	0.838	0.783	0.532	0.313	0.914	0.845	0.497	0.386	0.998	0.48
1952	0.564	3.147	1.68	1.761	2.5	1.061	0.734	2.102	2.384	1.211	1.242	0.648	0.79
1953	0.552	3.185	3.539	2.789	1.861	1.459	0.617	2.71	3.443	0.971	1.264	0.734	1.214
1954	1.074	1.451	2.515	2.022	2.026	1.372	1.025	1.907	1.323	0.638	0.703	0.802	1.059
1955	1.341	2.229	1.602	1.502	1.621	0.797	0.854	1.557	1.21	1.251	0.656	0.559	1.059
1956	1.069	2.148	1.561	1.011	1.164	0.869	0.826	1.319	1.192	1.555	0.313	3.951	1.17
1957	0.285	0.545	1.614	1.119	1.026	1.041	0.622	0.402	0.523	0.247	0.34	0.683	0.414
1958	1.068	1.148	2.018	1.279	1.429	0.898	1.003	0.59	0.464	0.563	0.94	1.164	0.559
1959	0.43	1.93	1.578	0.957	1.555	1.059	1.691	0.629	0.643	0.801	3.882	1.055	0.587
1960	0.941	2.622	2.315	1.498	0.828	0.607	0.51	1.333	1.47	0.59	3.739	2.546	3.311
1961	1.308	1.983	1.125	1.897	1.992	1.387	0.668	2.738	1.417	0.896	3.61	3.092	2.221
1962	2.441	1.753	1.395	2.628	4.423	2.294	0.563	3.429	1.915	1.25	5.171	2.562	1.412
1963	1.047	0.72	0.952	1.509	2.543	1.401	0.5	0.95	0.516	0.415	4.022	0.715	1.43
1964	1.095	0.89	1.05	1.63	2.22	1.08	0.561	0.688	0.778	0.462	2.737	1.412	1.703
1965	1.855	2.219	2.652	3.209	4.945	2.361	0.571	0.86	1.728	1.014	3.23	0.711	2.213
1966	1.566	1.91	1.237	1.898	3.611	2.798	0.531	1.654	0.597	0.99	3.364	1.422	1.68
1967	1.208	0.989	1.675	1.229	6.684	3.801	0.834	1.319	0.748	1.238	3.212	0.829	6.485
1968	1.88	0.972	1.967	1.166	4.597	2.973	1.019	2.074	1.159	1.433	3.6	2.315	6.138
1969	0.874	1.642	1.354	1.597	4.608	2.132	1.192	2.139	2.881	1.833	4.63	1.583	4.842
1970	1.236	1.092	2.48	1.21	3.8	3.499	0.928	2.184	3.347	1.268	3.835	1.989	4.13
1971	1.505	1.618	4.01	1.759	4.805	4.199	1.026	2.488	3.045	1.75	3.636	1.559	1.823
1972	1.957	1.902	3.86	0.617	4.082	4.069	0.565	1.516	3.732	2.568	4.709	2.645	1.654
1973	2.739	0.868	1.167	0.75	2.587	1.481	0.769	2.022	1.315	1.451	2.77	1.802	0.617
1974	2.037	1.739	0.436	0.352	3.844	1.117	0.828	1.984	0.445	1.076	3.121	1.319	0.79
