# Brauning - Nyinchi - JUTI - ITRDB CHIN045
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15048
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15048.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chin045-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; chin045-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chin045.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/chin045.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-07-20
#--------------------
# File_Last_Modified_Date
#   Date: 2013-07-20
#--------------------
# Title
#   Study_Name: Brauning - Nyinchi - JUTI - ITRDB CHIN045
#--------------------
# Investigators
#   Investigators: Brauning, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Climatology - temperature analyses NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: PAGES 2k Consortium
#   Journal_Name: Nature Geoscience
#   Published_Title: Continental-scale temperature variability during the past two millennia
#   Published_Date_or_Year: 2013
#   Volume: 6
#   Pages: 339-346
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/NGEO1797
#   Full_Citation: None
#   Abstract: Past global climate changes had strong regional expression. To elucidate their spatio-temporal pattern, we reconstructed past temperatures for seven continental-scale regions during the past one to two millennia. The most coherent feature in nearly all of the regional temperature reconstructions is a long-term cooling trend, which ended late in the nineteenth century. At multi-decadal to centennial scales, temperature variability shows distinctly different regional patterns, with more similarity within each hemisphere than between them. There were no globally synchronous multi-decadal warm or cold intervals that define a worldwide Medieval Warm Period or Little Ice Age, but all reconstructions show generally cold conditions between ad 1580 and 1880, punctuated in some regions by warm decades during the eighteenth century. The transition to these colder conditions occurred earlier in the Arctic, Europe and Asia than in North America or the Southern Hemisphere regions. Recent warming reversed the long-term cooling; during the period ad 1971-2000, the area-weighted average reconstructed temperature was higher than any other time in nearly 1,400 years.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nyinchi
#   Location: China
#   Northernmost_Latitude: 29.6167
#   Southernmost_Latitude: 29.6167
#   Easternmost_Longitude: 94.6667
#   Westernmost_Longitude: 94.6667
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: CHIN045
#   First_Year: 1568
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Juniperus tibetica Kom.
#   Common_Name: Tibetan juniper
#   Tree_Species_Code: JUTI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ny9_1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ny9_1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ny9_10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ny9_10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ny9_11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ny9_11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ny9_12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ny9_12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ny9_2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ny9_2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ny9_3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ny9_3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ny9_4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ny9_4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ny9_5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ny9_5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ny9_6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ny9_6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ny9_7_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ny9_7; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ny9_8_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ny9_8; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ny9_9_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ny9_9; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ny9_1_raw	ny9_10_raw	ny9_11_raw	ny9_12_raw	ny9_2_raw	ny9_3_raw	ny9_4_raw	ny9_5_raw	ny9_6_raw	ny9_7_raw	ny9_8_raw	ny9_9_raw
1568	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA
1569	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA
1570	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA
1580	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA
1581	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA
1582	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA
1583	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA
1584	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA
1585	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	NA	NA
1587	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA
1588	NA	NA	NA	NA	0.32	0.42	NA	NA	NA	NA	NA	NA
1589	0.24	NA	NA	NA	0.42	0.41	NA	NA	NA	NA	NA	NA
1590	0.16	NA	NA	NA	0.32	0.39	NA	NA	NA	NA	NA	NA
1591	0.21	NA	NA	NA	0.32	0.35	NA	NA	NA	NA	NA	NA
1592	0.24	NA	NA	NA	0.42	0.4	NA	NA	NA	NA	NA	NA
1593	0.22	NA	NA	NA	0.46	0.45	NA	NA	NA	NA	NA	NA
1594	0.25	NA	NA	NA	0.46	0.41	NA	NA	NA	NA	NA	NA
1595	0.26	NA	NA	NA	0.58	0.32	NA	NA	NA	NA	NA	NA
1596	0.31	NA	NA	NA	0.48	0.4	NA	NA	NA	NA	NA	NA
1597	0.26	NA	NA	NA	0.47	0.39	NA	NA	NA	NA	NA	NA
1598	0.22	NA	NA	NA	0.41	0.44	NA	NA	NA	NA	NA	NA
1599	0.24	NA	NA	NA	0.34	0.38	NA	NA	NA	NA	NA	NA
1600	0.16	NA	NA	NA	0.28	0.22	NA	NA	NA	NA	NA	NA
1601	0.23	NA	NA	NA	0.21	0.35	NA	NA	NA	NA	NA	NA
1602	0.26	NA	NA	NA	0.46	0.33	NA	NA	NA	NA	NA	NA
1603	0.2	NA	NA	NA	0.32	0.34	NA	NA	NA	NA	NA	NA
1604	0.26	NA	NA	NA	0.36	0.4	NA	NA	NA	NA	NA	NA
1605	0.3	NA	NA	NA	0.34	0.35	NA	NA	NA	NA	NA	NA
1606	0.26	NA	NA	NA	0.34	0.41	NA	NA	NA	NA	NA	NA
1607	0.26	NA	NA	NA	0.28	0.44	NA	NA	NA	NA	NA	NA
1608	0.3	NA	NA	NA	0.46	0.44	NA	NA	NA	NA	NA	NA
1609	0.26	NA	NA	NA	0.64	0.49	NA	NA	NA	NA	NA	NA
1610	0.3	NA	NA	NA	0.52	0.51	NA	NA	NA	NA	NA	NA
1611	0.34	NA	NA	NA	0.62	0.49	NA	NA	NA	NA	NA	NA
1612	0.24	NA	NA	NA	0.5	0.48	NA	NA	NA	NA	NA	NA
1613	0.32	NA	NA	NA	0.48	0.48	NA	NA	NA	NA	NA	NA
1614	0.32	NA	NA	NA	0.5	0.47	NA	NA	NA	NA	NA	NA
1615	0.36	NA	NA	NA	0.46	0.59	NA	NA	NA	NA	NA	NA
1616	0.38	NA	NA	NA	0.54	0.61	NA	NA	NA	NA	NA	NA
1617	0.22	NA	NA	NA	0.46	0.68	NA	NA	NA	NA	NA	NA
1618	0.24	NA	NA	NA	0.36	0.64	NA	NA	NA	NA	NA	NA
1619	0.32	NA	NA	NA	0.58	0.78	NA	NA	NA	NA	NA	NA
1620	0.3	NA	NA	NA	0.54	0.92	NA	NA	NA	NA	NA	NA
1621	0.28	NA	NA	NA	0.52	0.96	NA	NA	NA	NA	NA	NA
1622	0.19	NA	NA	NA	0.4	0.77	NA	NA	NA	NA	NA	NA
1623	0.26	NA	NA	NA	0.5	1.07	NA	NA	NA	NA	NA	NA
1624	0.25	NA	NA	NA	0.5	1.05	NA	NA	NA	NA	NA	NA
1625	0.22	NA	NA	NA	0.44	0.89	NA	NA	NA	NA	NA	NA
1626	0.23	NA	NA	NA	0.44	0.81	NA	NA	NA	NA	NA	NA
1627	0.32	NA	NA	NA	0.57	0.87	NA	0.59	NA	NA	NA	NA
1628	0.26	NA	NA	NA	0.58	1	NA	0.49	NA	NA	NA	NA
1629	0.32	NA	NA	NA	0.69	0.98	NA	0.46	NA	NA	NA	NA
1630	0.3	NA	NA	NA	0.7	1.1	NA	0.45	NA	NA	NA	NA
1631	0.32	NA	NA	NA	0.74	1.28	NA	0.52	NA	NA	NA	NA
1632	0.23	NA	NA	NA	0.62	0.87	NA	0.68	NA	NA	NA	NA
1633	0.28	NA	NA	NA	0.6	0.8	NA	0.64	NA	NA	NA	NA
1634	0.27	NA	NA	NA	0.53	0.86	NA	0.56	NA	NA	NA	NA
1635	0.32	NA	NA	NA	0.54	0.92	NA	0.54	NA	NA	NA	NA
1636	0.35	NA	NA	NA	0.49	0.84	NA	0.5	NA	NA	NA	NA
1637	0.36	NA	NA	NA	0.58	0.99	NA	0.53	NA	NA	NA	NA
1638	0.38	NA	NA	NA	0.58	0.9	NA	0.61	NA	NA	NA	NA
1639	0.36	NA	NA	NA	0.59	1.02	NA	0.59	NA	NA	NA	NA
1640	0.34	NA	NA	NA	0.6	1	NA	0.61	NA	NA	NA	NA
1641	0.33	NA	NA	NA	0.66	0.88	NA	0.66	NA	NA	NA	NA
1642	0.39	NA	NA	NA	0.62	0.91	NA	0.53	NA	0.6	NA	NA
1643	0.29	NA	NA	NA	0.56	0.8	0.75	0.35	NA	0.52	NA	NA
1644	0.26	NA	NA	NA	0.56	0.86	0.75	0.49	NA	0.5	NA	0.29
