# Cook - Pembu - PIWA - ITRDB BT013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/12552
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-12552.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k, Monsoon, PAGES 2k Network, drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/bt013-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; bt013-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/bt013.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bt013.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2011-09-01
#--------------------
# File_Last_Modified_Date
#   Date: 2011-09-01
#--------------------
# Title
#   Study_Name: Cook - Pembu - PIWA - ITRDB BT013
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Krusic, P.J.; Dukpa, D.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:  
# # Climatology - precipitation analysis  NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Science
#   Published_Title: Asian Monsoon Failure and Megadrought During the Last Millennium
#   Published_Date_or_Year: 2010
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1126/science.1185188
#   Full_Citation: Cook, E.R., K.J. Anchukaitis, B.M. Buckley, R.D. D'Arrigo, 
G.C. Jacoby, and W.E. Wright. 2010. 
Asian Monsoon Failure and Megadrought During the Last Millennium. 
Science, Vol. 328, Issue 5977, pp.486-489, 23 April 2010.  
DOI: 10.1126/science.1185188

#   Abstract: The Asian monsoon system affects more than half of humanity worldwide, 
# yet the dynamical processes that govern its complex spatiotemporal 
# variability are not sufficiently understood to model and predict 
# its behavior, due in part to inadequate long-term climate observations. 
# Here we present the Monsoon Asia Drought Atlas (MADA), a seasonally 
# resolved gridded spatial reconstruction of Asian monsoon drought 
# and pluvials over the past millennium, derived from a network of 
# tree-ring chronologies. MADA provides the spatiotemporal details 
# of known historic monsoon failures and reveals the occurrence, 
# severity, and fingerprint of previously unknown monsoon megadroughts 
# and their close linkages to large-scale patterns of tropical 
# Indo-Pacific sea surface temperatures. MADA thus provides a long-term 
# context for recent monsoon variability that is critically needed for 
# climate modeling, prediction, and attribution.
# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pembu
#   Location: Bhutan
#   Northernmost_Latitude: 27.25
#   Southernmost_Latitude: 27.25
#   Easternmost_Longitude: 89.3833
#   Westernmost_Longitude: 89.3833
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: BT013
#   First_Year: 1741
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus wallichiana A.B. Jacks.
#   Common_Name: Himalayan pine
#   Tree_Species_Code: PIWA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## pempw02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pempw02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pempw02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pempw02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pempw03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pempw03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pempw04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pempw04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pempw04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pempw04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pempw10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pempw10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pempw10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pempw10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pempw06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pempw06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pempw13b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pempw13b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pempw06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pempw06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pempw13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pempw13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pempw08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pempw08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	pempw02b_raw	pempw02a_raw	pempw03b_raw	pempw04a_raw	pempw04b_raw	pempw10a_raw	pempw10b_raw	pempw06a_raw	pempw13b_raw	pempw06b_raw	pempw13a_raw	pempw08a_raw
1741	NA	2.729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	4.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	2.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	3.284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	3.364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	2.103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	3.377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	4.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	2.283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	NA	3.468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1751	NA	2.079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752	NA	4.183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1753	NA	6.698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1754	NA	5.721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1755	NA	4.696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1756	NA	5.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1757	NA	5.604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1758	NA	4.459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1759	NA	4.674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1760	NA	3.766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1761	NA	4.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1762	NA	5.528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1763	NA	7.427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1764	NA	9.468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1765	NA	6.846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1766	7.111	7.752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1767	6.973	6.465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1768	6.156	6.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1769	6.774	6.945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1770	7.282	8.468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	6.194	6.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	4.319	5.491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	7.617	6.815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	5.792	5.962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	3.48	2.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	4.358	5.874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	6.903	8.677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	6.374	6.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	5.832	4.072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	5.615	4.317	4.85	NA	NA	NA	NA	NA	NA	NA	NA	NA
1781	7.447	5.692	5.167	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	6.148	5.328	4.313	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	4.714	5.597	4.522	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	4.587	6.514	5.241	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	5.099	5.457	4.136	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	4.479	4.804	3.163	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	3.531	3.39	3.435	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	4.272	3.478	3.808	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	2.288	4.134	4.973	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	3.618	4.484	4.037	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	4.202	4.465	3.724	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	3.818	3.252	3.656	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	4.578	3.877	4.756	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	5.282	3.826	4.068	NA	NA	NA	NA	NA	NA	NA	NA	NA
1795	4.46	4.305	3.975	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	4.028	6.56	4.352	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	2.63	3.496	3.575	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	2.231	3.133	3.72	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	2.606	3.534	3.987	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	2.949	3.977	4.539	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	2.537	3.011	3.714	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	2.43	2.513	2.97	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	3.005	3.34	3.534	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	4.312	5.818	3.733	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	5.793	6.815	3.346	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	4.607	5.799	2.685	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	4.025	4.297	2.74	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	2.993	3.014	2.186	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	2.343	2.506	3.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	2.705	2.161	3.132	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	2.815	2.699	2.636	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	2.493	2.359	2.563	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	2.504	1.997	2.785	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	1.854	1.595	2.285	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	2.149	1.804	2.304	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	1.915	1.815	3.101	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	1.56	1.78	3.038	4.8	5.912	NA	3.053	NA	NA	NA	NA	NA
1818	1.286	1.551	1.785	5.205	5.261	NA	3.19	NA	NA	NA	NA	NA
1819	1.594	1.689	2.225	7.276	6.395	NA	3.089	NA	NA	NA	NA	NA
1820	1.669	1.795	3.321	5.663	6.813	NA	3.605	NA	NA	NA	NA	NA
1821	1.579	1.672	3.4	4.557	5.998	NA	3.904	NA	NA	NA	NA	NA
1822	1.777	1.787	3.408	4.974	7	NA	4.283	NA	NA	NA	NA	NA
