# Andreev - Tungui Mine - PISY - ITRDB RUSS311
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35594
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35594.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ311-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ311-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ311.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ311.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-04
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-04
#--------------------
# Title
#   Study_Name: Andreev - Tungui Mine - PISY - ITRDB RUSS311
#--------------------
# Investigators
#   Investigators: Andreev, S.G.
#--------------------
# Description_Notes_and_Keywords
#   Description: moisture-limited habitat; Vegetation Reconstruction NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Demina, A.V., Belokopytova, L.V., Zhirnova, D.F., Mehrotra, N., Shah, S.K., Babushkina, E.A., Vaganov, E.A.
#   Journal_Name: Dendrochronologia
#   Published_Title: Degree of connectivity in reconstructed precipitation dynamics and extremes for semiarid regions across South Siberia
#   Published_Date_or_Year: 2022
#   Volume: 71
#   Pages: 
#   Issue: 
#   Report_Number: 125903
#   DOI: 10.1016/j.dendro.2021.125903
#   Full_Citation: None
#   Abstract: Tree rings from forest-steppes of temperate continental Asia are useful proxies for the moisture regime reconstructions, encompassing environmental variations such as warming climate, changing frequency and intensity of droughts. Heterogeneity of precipitation leaves open the question of the probability of spatially large-scale droughts in this macro-region. Theoretically, such events could be driven by global tele-connections and/or common astronomic cycles. We have attempted the precipitation reconstructions of two distant (~1000 km) intermountain valleys in South Siberia, based on the tree ring width of Pinus sylvestris L. To enhance the quality of the precipitation reconstruction models, networks of existing tree-ring data were expanded and daily precision of instrumental precipitation series was implemented for calibration. Within-region (150–200 km) common signal between local chronologies r = 0.37–0.90 (p < 0.05) allowed obtaining regional ones, registering precipitation up to annual temporal scale. High correlations of both regional chronologies with annual precipitation were found for period from previous July 22 to current July 21 (r = 0.71–0.72). These precipitation series were further reconstructed. Reconstruction models explaining 50–52% of variation were developed for the years 1753–2015 and 1798–2015. Although both valleys do not record many concurrent extreme precipitation events, some common and opposite extremes have been revealed. For both regions, an 11-year and 26–29-year cycles were commonly observed. These were probably associated with the solar activity and Pacific Decadal Oscillation (PDO). However, phase shifts of these cycles were recorded between the regions and with PDO. Stronger impact of oceanic air masses was observed in the eastern one of the two considered territories. Whereas higher significance of frequencies associated with astronomic cycles (solar and lunar-nodal) was found in the western one.
#--------------------
#   Authors: Andreev, S.G., Vaganov, E.A., Naurzbaev, M.M., Tulokhonov, A.K.
#   Journal_Name: Doklady Earth Sciences
#   Published_Title: Registration of long-term variations in the atmospheric precipitation, Selenga river runoff, and lake Baikal level by annual pine tree rings
#   Published_Date_or_Year: 1999
#   Volume: 368
#   Pages: 1008-1011
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: None
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Ministry of Science and Higher Education of Russia
#   Grant: 3.1902.21.0016
#--------------------
# Site_Information
#   Site_Name: Tungui Mine
#   Location: Russia
#   Northernmost_Latitude: 51.5
#   Southernmost_Latitude: 51.5
#   Easternmost_Longitude: 106.9
#   Westernmost_Longitude: 106.9
#   Elevation_m: 747
#--------------------
# Data_Collection
#   Collection_Name: RUSS311
#   First_Year: 1847
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 16-02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-12d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-12d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-10d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-10d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-01d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-01d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 16-22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 16-22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	16-02_raw	16-03_raw	16-04_raw	16-05_raw	16-06_raw	16-07_raw	16-08_raw	16-09_raw	16-11_raw	16-13_raw	16-14_raw	16-15_raw	16-16_raw	16-17_raw	16-18_raw	16-19_raw	16-20_raw	16-21_raw	16-23_raw	16-12d_raw	16-10d_raw	16-01d_raw	16-22_raw
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.51	NA	NA	NA	NA	NA	NA
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.99	NA	NA	NA	NA	NA	NA
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.73	NA	NA	NA	NA	NA	NA
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.36	NA	NA	NA	NA	NA	NA
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.99	NA	NA	NA	NA	NA	NA
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.27	NA	NA	NA	NA	NA	NA
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03	NA	NA	NA	NA	NA	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.68	NA	NA	NA	NA	NA	NA
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.92	NA	NA	NA	NA	NA	NA
1857	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.71	NA	NA	NA	NA	NA	NA
1858	0.9	3.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17	NA	NA	NA	NA	NA	NA
1859	1.84	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.93	NA	NA	NA	NA	NA	NA
1860	1.24	5.19	NA	NA	NA	NA	NA	NA	3.19	NA	NA	3.61	NA	NA	NA	NA	2.12	NA	NA	NA	NA	NA	NA
1861	1.17	6.07	NA	NA	NA	NA	NA	NA	2.31	NA	NA	2.97	NA	NA	NA	NA	1.72	NA	NA	NA	NA	NA	NA
1862	0.8	4.51	NA	NA	NA	NA	NA	NA	2.58	NA	NA	2.54	NA	NA	NA	NA	1.54	NA	NA	NA	NA	NA	3
1863	0.77	4.04	NA	NA	NA	NA	NA	NA	0.1	NA	NA	1.29	NA	NA	NA	NA	1.59	NA	NA	NA	NA	NA	2.43
1864	1.3	5.29	NA	NA	4.64	NA	NA	NA	0.1	NA	NA	1.54	NA	NA	NA	NA	2.51	NA	NA	NA	NA	NA	3.15
1865	0.95	4.18	NA	NA	3.67	NA	NA	NA	0.29	NA	NA	2.14	NA	NA	NA	NA	2.05	2.81	NA	NA	NA	NA	1.63
1866	0.75	3.96	NA	NA	3.68	NA	NA	NA	0.54	NA	NA	3.55	NA	NA	NA	NA	2.23	2.15	NA	NA	NA	3.08	1.98
1867	0.74	4.26	NA	NA	4.65	NA	NA	NA	0.95	NA	NA	5.36	NA	NA	NA	NA	2.8	2.73	NA	NA	NA	3.45	2.66
1868	0.5	3.45	NA	NA	2.76	NA	NA	NA	2.6	NA	NA	5.65	NA	NA	NA	NA	2.67	1.77	NA	NA	NA	3.64	2.23
1869	0.54	3.07	NA	NA	2.33	NA	NA	NA	1.72	NA	NA	4.46	NA	NA	NA	NA	3.32	2.44	NA	NA	NA	3.31	2.27
1870	0.7	2.81	NA	2.67	2	NA	NA	NA	1.59	NA	NA	3.33	NA	NA	NA	NA	2.88	3.21	NA	NA	NA	3.57	1.83
1871	0.33	2.53	3.07	1.36	1.27	NA	NA	NA	0.96	NA	NA	2.25	NA	NA	NA	NA	1.88	1.4	NA	NA	NA	2.14	1.22
1872	1.14	2.38	3.4	2.3	1.45	NA	NA	NA	1.2	2.13	NA	4.25	NA	NA	NA	3.22	2.24	2.32	NA	NA	NA	2.81	0.8
1873	1.38	3.12	4.14	2.86	2.01	NA	NA	NA	1.81	2.34	NA	3.53	NA	NA	NA	5.63	1.86	2.68	NA	NA	NA	4.53	1.33
1874	2.99	3.09	3.63	0.46	1.46	NA	NA	NA	1.01	2.73	NA	1.89	NA	NA	NA	3.95	2.43	2.52	NA	NA	NA	3.98	1.04
1875	2.01	3.74	4.26	1.11	2.06	NA	NA	NA	1.53	5.33	NA	2.19	NA	NA	NA	4.12	2.85	3.08	NA	NA	NA	4.18	0.53
1876	3.18	3.41	3.76	0.72	1.59	3.74	NA	NA	1.48	5.66	NA	1.9	NA	NA	NA	3.52	2.74	2.67	NA	NA	NA	3.09	0.55
1877	2.68	2.31	3.42	1.18	1.5	3.67	NA	NA	1.33	6.37	3.25	1.7	NA	NA	2.58	3.58	2.35	2.25	NA	NA	NA	2.69	0.8
1878	2.15	1.89	2.23	1.92	1.6	2.72	NA	NA	1.17	5.26	2.22	1.51	5.49	NA	1.95	3.37	2.29	1.92	NA	NA	NA	2.08	1.13
1879	2.5	1.79	2.15	1.2	1.35	2.24	NA	NA	1.31	4.88	2.48	2.01	4.46	NA	1.43	3.31	2.1	1.85	NA	NA	NA	1.82	0.7
1880	1.51	1.22	1.53	0.63	0.61	1.47	NA	0.76	0.65	3.13	1.34	1.31	2.68	NA	1.24	2.2	1.03	1.09	NA	NA	NA	1.24	0.27
1881	2.44	2.06	2.03	1.27	1.13	2.18	NA	1.28	0.76	3.81	2.67	2.2	3.66	NA	2.24	2.42	1.84	1.31	NA	NA	NA	1.77	0.53
1882	2.31	2.19	2.34	2.03	1.05	2.26	3.13	1.61	1.36	4.09	2.84	1.85	5.08	NA	2.13	2.73	1.58	1.98	5.99	NA	NA	1.73	0.72
1883	1.95	1.19	2.15	1.57	0.57	1.5	2.26	1.23	0.62	3.32	1.71	1.45	4	NA	1.73	2.09	1.13	1.13	3.32	NA	NA	0.84	0.33
1884	2.3	1.1	2.28	1.79	0.72	1.71	1.97	1.32	0.64	2.92	1.57	1.98	3.32	NA	1.67	3.27	1.51	1.25	3.48	NA	NA	0.91	0.42
1885	2.14	1.34	1.93	1.89	0.86	2.52	2.83	2.18	0.68	2.74	1.94	1.58	4.22	NA	2.63	2.36	1.53	1.54	3.22	NA	NA	1.04	0.43
1886	2.26	1.61	1.5	1.96	0.68	2.53	2.37	2.49	0.63	2.76	2.27	1.59	4.51	NA	2.6	3.37	1.14	1.6	3.33	NA	NA	1.46	0.6
1887	1.54	0.86	1.2	0.88	0.42	1.11	0.62	1.1	0.4	2.01	0.67	0.7	1.51	NA	1.07	1.06	0.9	0.8	0.95	NA	NA	0.52	0.27
1888	0.6	0.38	0.58	0.27	0.15	0.35	0.5	0.37	0.11	1.32	0.28	0.31	0.84	NA	0.5	0.75	0.31	0.35	0.86	NA	NA	0.09	0.12
1889	0.96	0.95	2.02	1.23	0.49	0.94	1.62	1.44	0.4	2.09	1.41	1.51	1.93	NA	1.57	1.3	1.17	0.88	2.08	NA	NA	0.12	0.57
1890	1.55	1.05	2.04	1.96	0.56	1.12	1.55	1.54	0.38	2.42	1.62	1.79	2.68	3.01	2.21	1.94	1.32	0.67	2.39	NA	NA	0.39	0.92
1891	3.57	1.93	3.29	3.95	0.94	3.27	2.71	3.06	0.93	2.61	2.78	2.88	4.82	3.52	4.1	4.3	1.84	0.96	4.06	NA	NA	0.94	1.61
1892	1.48	1.96	1.45	1.17	0.95	2.04	1.18	1.28	0.59	1.46	1.09	1.22	2.61	3.39	1.63	1.94	1.56	0.5	1.75	4.51	NA	0.35	0.62
1893	1.01	1.56	1.35	0.62	0.71	1.38	0.67	0.5	0.3	1.4	0.66	0.77	1.23	3.15	1.31	0.78	1.52	0.5	1.16	5.02	NA	0.2	0.59
1894	1.62	1.4	1.58	1.18	1.02	2.54	0.95	0.86	0.64	1.15	1.04	1.33	1.6	2.63	2.16	1.03	1.27	0.44	1.37	4.61	1.32	0.35	0.75
1895	0.94	0.85	1.37	1.15	1.07	1.85	0.94	0.94	0.6	1.24	1.06	1.23	1.32	2.08	1.71	1.23	1.31	0.43	0.92	3.16	1.44	0.51	0.53
1896	1.3	2.43	1.96	2.02	1.27	2.36	1.54	2.7	0.88	1.89	1.62	1.62	2.42	2.83	2.84	1.9	1.24	0.83	1.88	3.96	2.66	0.62	0.95
1897	1.22	2.47	1.91	2.37	1.09	2.78	2.54	2.76	1.37	1.58	2.72	1.4	4.1	3.36	2.79	2.27	1.31	0.92	2.02	4.91	3.88	0.86	1.12
1898	1.09	1.85	1.19	2.52	1.23	4.35	1.66	2.07	0.75	1.79	2.11	1.72	4.87	3.11	3.34	2.71	0.84	0.84	2.46	5.46	3.47	1.14	0.78
1899	0.89	1.38	1.14	1.27	0.91	3.33	0.87	1.32	0.69	1.23	1.38	1.24	3.4	2.48	2.55	1.61	0.66	1.03	1.16	3.87	3.96	0.65	0.73
1900	1.24	1.2	1.64	1.18	0.89	2.65	1.34	1.88	0.89	0.95	1.58	1.35	2.9	2.54	2.05	1.04	1.14	0.76	1.13	3.21	3.49	0.64	0.69
1901	0.6	0.54	1.08	0.51	0.55	1.69	0.49	0.94	0.33	0.8	0.67	0.81	1.99	1.29	1.57	0.77	0.56	0.33	0.57	2.69	2.61	0.43	0.39
1902	0.64	0.74	1.19	0.65	0.66	0.96	0.66	0.96	0.56	0.84	0.74	0.74	1.17	1.51	1.06	0.81	0.87	0.37	0.42	2.45	2.55	0.44	0.35
