# Zhang - Xian Yu Mountain - PITW - ITRDB CHIN085
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32773
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32773.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chin085e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; chin085e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chin085e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/chin085e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-02-23
#--------------------
# File_Last_Modified_Date
#   Date: 2021-02-23
#--------------------
# Title
#   Study_Name: Zhang - Xian Yu Mountain - PITW - ITRDB CHIN085
#--------------------
# Investigators
#   Investigators: Zhang, W.; Shi, J.(https://orcid.org/0000-0001-7007-3983); Zhao, Y.; Shi, S.; Ma, X.; Zhu, Y.
#--------------------
# Description_Notes_and_Keywords
#   Description: Keywords: total ring width, earlywood width, latewood width NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: Weijie Zhang, Jiangfeng Shi, Yesi Zhao, Shiyuan Shi, Xiaoqi Ma, Yuxin Zhu
#   Journal_Name: International Journal of Biometeorology
#   Published_Title: December-March temperature reconstruction from tree-ring earlywood width in southeastern China during the period of 1871-2016
#   Published_Date_or_Year: 2021
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s00484-020-02067-9
#   Full_Citation: None
#   Abstract: Extremely cold temperatures are a significant threat to agriculture and transportation in winter in southeastern China. However, due to the shortness of instrumental records and the scarcity of long-term temperature reconstructions, more high-quality temperature reconstructions are still needed to fully examine their spatial-temporal variability over the past several centuries. In this study, we built an earlywood width (EWW) chronology, a latewood width (LWW) chronology, and a tree-ring width (TRW) chronology using tree-ring samples of Pinus taiwanensis Hayata from the western Tianmu Mountains and the Xianyu Mountains in southeastern China. The tree growth-climate relationships were analyzed, and we found the strongest correlation between December and March mean temperature and the EWW chronology. The December-March mean temperature history was then reconstructed over the period of 1871-2016 using a linear regression model, which is the first EWW-based temperature reconstruction in southeastern China. With a higher explained variance (47.0%) than that (31.7%) of a previous reconstruction using a TRW chronology, the quality of the model has largely improved. This reconstruction was also comparable with other nearby records, further demonstrating the reliability of our new model. Furthermore, our reconstruction exhibits a significantly negative relationship with the East Asian winter monsoon index (EAWMI) since the 1920s, which may be attributed to the obviously enhanced EAWMI thereafter.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Xian Yu Mountain
#   Location: China
#   Northernmost_Latitude: 30.2
#   Southernmost_Latitude: 30.2
#   Easternmost_Longitude: 117.6
#   Westernmost_Longitude: 117.6
#   Elevation_m: 1025
#--------------------
# Data_Collection
#   Collection_Name: CHIN085
#   First_Year: 1901
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus taiwanensis Hayata
#   Common_Name: Taiwan pine
#   Tree_Species_Code: PITW
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## XYS0302A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0302A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0302B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0302B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0303A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0303A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0304A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0304A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0304B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0304B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0305A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0305A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0305B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0305B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0306A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0306A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0306B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0306B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0307A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0307A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0309A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0309A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0309B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0309B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0311A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0311A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0311B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0311B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0312A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0312A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0312B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0312B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0313A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0313A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0314B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0314B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0315A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0315A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0315B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0315B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0317A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0317A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0317B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0317B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0318A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0318A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0318B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0318B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0320A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0320A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0320B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0320B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0321A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0321A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0321B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0321B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0322A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0322A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0322B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0322B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0323A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0323A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0323B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0323B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0324A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0324A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0324B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0324B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0325A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0325A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	XYS0302A_raw	XYS0302B_raw	XYS0303A_raw	XYS0304A_raw	XYS0304B_raw	XYS0305A_raw	XYS0305B_raw	XYS0306A_raw	XYS0306B_raw	XYS0307A_raw	XYS0309A_raw	XYS0309B_raw	XYS0311A_raw	XYS0311B_raw	XYS0312A_raw	XYS0312B_raw	XYS0313A_raw	XYS0314B_raw	XYS0315A_raw	XYS0315B_raw	XYS0317A_raw	XYS0317B_raw	XYS0318A_raw	XYS0318B_raw	XYS0320A_raw	XYS0320B_raw	XYS0321A_raw	XYS0321B_raw	XYS0322A_raw	XYS0322B_raw	XYS0323A_raw	XYS0323B_raw	XYS0324A_raw	XYS0324B_raw	XYS0325A_raw
1901	NA	NA	4.775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	5.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	4.753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	5.769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	1.806	NA	4.936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	1.832	NA	3.613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.173	NA	NA	3.575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	2.779	NA	4.026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.837	NA	NA	2.392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	2.013	2.109	2.604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.531	NA	NA	2.427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	1.282	1.927	3.535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.797	NA	NA	2.714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	1.003	1.624	3.16	NA	3.665	2.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.085	NA	NA	2.109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	0.851	1.247	3.173	NA	4.798	2.119	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.664	NA	NA	2.752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	1.851	1.804	4.012	2.367	3.045	3.66	NA	NA	NA	NA	NA	NA	NA	NA	2.664	1.534	NA	2.515	2.715	NA	NA	NA	NA	NA	NA	1.902	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	0.91	2.373	3.154	1.57	1.835	2.466	NA	NA	NA	NA	NA	NA	NA	NA	2.766	1.687	NA	1.919	1.822	NA	NA	NA	NA	NA	NA	1.091	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	1.488	2.118	3.185	3.016	4.14	3.258	NA	NA	1.782	NA	2.093	2.081	NA	NA	2.209	1.277	NA	2.249	1.993	NA	NA	NA	2.296	NA	NA	2.796	NA	NA	NA	NA	NA	3.465	NA	2.924	NA
1915	1.375	2.169	2.43	2.065	3.17	3.319	NA	4.031	2.893	NA	3.503	3.491	2.247	NA	3.206	2.063	NA	2.548	2.394	1.791	3.423	3.261	2.479	NA	NA	3.681	3.401	2.539	2.673	NA	NA	2.397	2.946	2.7	NA
1916	1.528	1.653	2.924	1.851	2.843	3.398	NA	3.483	1.894	NA	2.678	4.794	2.599	NA	3.079	1.597	NA	2.6	2.31	1.828	3.531	3.757	2.736	NA	NA	2.947	2.825	2.072	2.064	2.424	NA	6.436	3.635	2.418	NA
1917	1.79	1.56	2.955	2.531	2.553	3.575	4.156	3.923	3.317	NA	4.627	4.36	2.852	NA	2.703	2.682	NA	3.019	1.991	1.779	4.957	3.086	2.773	NA	3.998	3.449	2.701	2.095	2.256	2.598	NA	4.787	3.707	2.659	NA
1918	1.212	1.764	1.075	1.031	2.875	2.334	1.963	4.337	1.957	NA	2.591	2.134	0.895	NA	1.548	1.253	NA	2.051	1.133	0.807	2.738	2.615	2.167	NA	1.966	2.269	2.61	1.863	1.65	2.694	2.2	2.787	2.214	2.395	NA
1919	1.87	1.956	1.57	1.009	2.268	3.553	2.591	3.362	1.692	NA	4.415	2.766	1.316	NA	2.328	1.51	NA	2.568	1.083	1.314	2.313	2.814	2.005	NA	2.526	2.27	3.008	1.684	2.601	3.311	2.506	2.981	2.546	2.421	NA
1920	0.981	1.368	1.421	1.318	2.693	3.556	2.927	2.133	1.445	2.613	3.525	2.64	2.156	NA	1.645	1.451	NA	2.53	1.228	0.853	2.436	2.809	2.349	NA	2.56	2.501	2.071	2.13	2.846	2.218	3.595	2.791	2.083	1.482	2.83
1921	0.802	0.894	1.035	1.262	2.833	2.908	2.859	1.892	2.372	3	3.843	3.664	0.902	NA	1.771	1.33	NA	1.719	1.402	0.997	2.247	2.713	1.838	1.406	2.666	2.372	1.956	1.548	3.127	2.972	4.231	2.463	2.362	2.272	3.137
1922	0.87	0.985	1.792	1.308	1.629	2.214	2.292	2.542	1.653	2.499	2.421	2.23	1.235	1.351	1.377	1.497	2.516	1.835	1.252	1.007	1.832	1.698	1.983	1.122	1.838	1.953	2.558	1.447	1.702	2.589	3.949	2.371	2.061	1.52	2.504
1923	1.223	1.533	1.377	2.144	1.686	2.742	2.559	2.616	2.328	3.13	2.143	2.164	1.628	1.506	1.351	1.36	1.885	2.203	1.097	1.409	2.605	1.698	1.64	2.053	2.26	1.78	2.104	1.434	1.744	3.449	4.21	2.465	2.342	1.737	1.978
1924	1.357	2.779	1.666	1.469	1.973	2.135	2.477	2.33	2.587	2.488	2.181	2.676	1.794	1.785	0.902	1.266	1.795	1.847	1.191	1.346	2.242	1.655	0.979	1.972	3.087	2.452	2.034	1.117	2.965	4.429	5.746	2.89	2.239	1.69	1.768
1925	3.553	1.84	1.819	1.832	2.489	2.372	2.189	2.141	2.978	2.71	3.284	3.212	0.941	1.418	1.259	1.079	2.128	2.17	1.59	1.226	2.379	1.707	2.057	1.902	2.435	2.325	2.41	1.317	4.47	3.058	4.889	3.576	1.841	1.599	3.201
1926	1.688	2.194	1.921	1.418	2.116	2.401	2.013	2.846	3.673	3.269	2.053	3.32	1.312	1.528	1.408	1.102	2.308	1.788	1.707	1.742	2.288	1.963	1.905	1.27	2.362	2.329	1.963	1.619	2.754	2.069	2.688	2.194	1.976	2.023	2.151
1927	0.839	2.247	1.366	1.187	1.002	1.467	1.675	2.508	1.995	2.82	1.816	1.953	1.136	0.842	1.029	0.825	1.505	1.67	0.858	1.153	1.198	1.296	1.238	0.965	1.573	1.93	1.518	1.625	2.165	2.149	2.074	1.621	1.82	1.3	1.03
1928	1.601	1.713	1.401	2.555	2.702	2.447	2.682	2.712	3.524	3.757	1.87	2.326	1.054	1.149	1.517	1.225	2.165	2.175	0.905	1.356	1.606	1.85	1.272	1.93	1.95	2.307	2.05	1.246	2.265	1.953	2.385	1.767	1.646	1.969	2.48
1929	2.09	2.139	1.291	3.116	1.775	2.033	2.214	2.585	3.154	3.118	2.12	2.122	1.372	1.27	1.268	1.168	1.137	1.336	1.35	1.395	1.167	1.453	1.489	1.502	1.654	2.302	1.779	1.341	1.837	2.377	2.293	1.849	1.963	1.641	2.654
1930	1.884	1.531	0.758	1.09	0.777	1.207	1.393	1.55	1.562	1.86	0.952	1.428	1.04	0.763	0.396	0.479	2.14	0.382	0.619	0.578	0.655	1.301	0.828	0.94	1.361	1.663	1.666	1.267	0.858	2.065	1.609	1.122	1.251	1.377	1.56
1931	1.002	0.682	0.578	0.805	1.137	1.074	1.278	1.062	1.261	1.692	0.037	0.453	0.401	0.448	0.452	0.263	1.535	0.403	0.884	0.731	0.562	0.835	0.875	0.736	1.348	1.622	1.5	0.51	1.445	1.67	0.848	0.714	1.434	1.232	1.078
1932	1.293	0.747	0.392	0.57	0.645	1.505	0.796	1.041	1.113	1.647	0.069	0.497	0.473	0.418	0.683	0.403	1.139	0.572	0.48	0.198	0.43	0.887	0.662	0.616	1.655	1.614	1.695	1.041	1.929	2.199	0.983	1.226	1.044	0.997	1.21
1933	0.824	0.491	0.412	0.84	0.887	1.399	0.794	0.94	1.027	1.345	0.595	1.176	0.588	0.554	0.777	0.384	0.696	0.837	0.518	0.236	0.619	1.288	0.9	0.693	1.561	1.582	2.413	1.249	2.233	1.825	0.577	1.275	1.197	0.831	1.368
1934	0.849	0.46	0.098	0.802	1.025	0.895	0.66	0.946	0.848	1.285	0.623	1.528	0.491	0.852	0.632	0.449	0.266	0.752	0.442	0.284	0.425	1.452	1.016	0.799	1.647	1.415	2.203	1.671	1.76	1.435	0.367	0.8	0.862	0.973	0.989
1935	1.06	0.926	0.824	1.805	1.648	1.509	1.669	0.792	1.81	2.056	1.328	1.899	0.938	1.003	1.157	0.801	0.63	1.085	0.568	0.53	0.782	1.404	1.05	0.514	1.618	2.089	2.78	1.475	1.662	1.585	0.631	0.629	1.006	1.259	1.702
1936	0.759	0.486	0.852	1.046	0.654	1.061	1.267	1.053	1.42	1.357	0.715	0.693	0.724	0.917	0.926	0.471	0.626	0.948	0.686	0.47	0.709	1.118	1.056	0.746	1.308	1.634	2.507	1.35	1.595	0.968	0.935	0.62	0.971	1.207	1.581
1937	0.842	0.643	0.823	0.723	0.958	0.978	1.085	1.333	1.188	1.281	0.703	0.762	0.578	0.594	1.385	0.594	1.138	1.031	1.027	1.001	0.824	1.297	0.857	0.665	1.091	1.547	2.122	1.063	1.414	1.183	0.89	0.854	1.261	1.109	1.522
1938	0.398	0.295	0.637	0.524	0.623	0.551	0.39	0.211	0.526	0.693	0.468	0.282	0.106	0.102	0.549	0.419	0.347	0.7	0.629	0.467	0.647	1.06	0.575	0.394	0.635	0.773	1.314	0.79	0.685	0.369	0.655	0.583	0.596	0.552	0.936
1939	0.454	0.4	0.931	0.974	0.878	0.676	0.376	0.408	0.808	1.173	0.537	0.691	0.384	0.38	0.718	0.569	0.633	0.938	0.879	0.537	0.772	1.115	0.653	0.433	1.062	1.14	1.473	0.997	0.786	0.786	0.679	0.626	0.949	0.63	0.873
1940	0.799	1.401	1.217	1.598	1.376	1.38	1.242	0.716	1.545	1.843	0.693	0.736	0.715	0.727	1.085	0.897	1.307	1.123	0.904	0.498	0.945	0.952	1.231	0.721	1.396	1.622	1.213	1.247	1.333	1.397	1.067	1.188	1.155	0.976	1.357
1941	1.177	1.102	1.272	1.989	1.629	1.65	1.608	1.359	1.949	2.055	0.674	0.62	0.643	0.815	1.189	1.113	1.848	1.255	0.753	0.602	1.073	1.054	1.756	1.369	1.56	1.602	2.385	2.164	1.727	1.698	0.931	0.687	1.325	1.266	1.717
1942	0.746	0.846	1.053	1.416	1.843	1.545	1.551	1.317	2.032	2.078	0.801	0.493	0.461	0.665	1.062	1.305	2.786	1.062	1.221	0.832	0.924	0.949	1.939	0.82	1.777	1.588	2.149	1.89	1.887	1.219	0.752	0.601	1.233	1.309	1.824
1943	0.751	0.817	1.028	0.88	1.09	1.243	0.924	1.188	1.335	1.252	0.725	0.428	0.249	0.435	1.318	0.966	1.857	0.883	0.692	0.639	1.212	1.05	1.261	0.798	1.641	1.445	1.545	1.946	2.007	1.226	0.47	0.596	1.19	1.203	1.862
