# Cook - Altai TUT2 (KURAY) - LASI - ITRDB RUSS233
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15349
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15349.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ233-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ233-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ233.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ233.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-07-20
#--------------------
# File_Last_Modified_Date
#   Date: 2013-07-20
#--------------------
# Title
#   Study_Name: Cook - Altai TUT2 (KURAY) - LASI - ITRDB RUSS233
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Climatology - temperature analyses NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: PAGES 2k Consortium
#   Journal_Name: Nature Geoscience
#   Published_Title: Continental-scale temperature variability during the past two millennia
#   Published_Date_or_Year: 2013
#   Volume: 6
#   Pages: 339-346
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/NGEO1797
#   Full_Citation: None
#   Abstract: Past global climate changes had strong regional expression. To elucidate their spatio-temporal pattern, we reconstructed past temperatures for seven continental-scale regions during the past one to two millennia. The most coherent feature in nearly all of the regional temperature reconstructions is a long-term cooling trend, which ended late in the nineteenth century. At multi-decadal to centennial scales, temperature variability shows distinctly different regional patterns, with more similarity within each hemisphere than between them. There were no globally synchronous multi-decadal warm or cold intervals that define a worldwide Medieval Warm Period or Little Ice Age, but all reconstructions show generally cold conditions between ad 1580 and 1880, punctuated in some regions by warm decades during the eighteenth century. The transition to these colder conditions occurred earlier in the Arctic, Europe and Asia than in North America or the Southern Hemisphere regions. Recent warming reversed the long-term cooling; during the period ad 1971-2000, the area-weighted average reconstructed temperature was higher than any other time in nearly 1,400 years.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Altai TUT2 (KURAY)
#   Location: Russia
#   Northernmost_Latitude: 50.1167
#   Southernmost_Latitude: 50.1167
#   Easternmost_Longitude: 87.9167
#   Westernmost_Longitude: 87.9167
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: RUSS233
#   First_Year: 1554
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.
#   Common_Name: Siberian larch
#   Tree_Species_Code: LASI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## tt2-l13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l15a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l15a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l17a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l17a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l1a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l1a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l3b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l3b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l4b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l4b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l6b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l6b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt1-l7b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt1-l7b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l9a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l9a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	tt2-l13a_raw	tt2-l15a_raw	tt2-l17a_raw	tt2-l1a_raw	tt2-l3b_raw	tt2-l4b_raw	tt2-l6b_raw	tt1-l7b_raw	tt2-l9a_raw
1649	0.66	1.33	NA	NA	0.93	NA	0.9	0.66	NA
1650	0.59	1.13	NA	NA	1	NA	0.46	0.59	NA
1651	0.7	1.04	NA	NA	0.85	NA	0.12	0.45	NA
1652	0.91	1.49	NA	NA	0.87	NA	0.73	0.47	NA
1653	0.37	0.37	NA	NA	0.28	NA	0.27	0.05	NA
1654	0.53	0.33	NA	NA	0.16	NA	0.62	0.18	NA
1655	0.42	0.37	NA	NA	0.28	NA	0.46	0.22	NA
1656	0.81	0.68	NA	NA	0.41	NA	0.38	0.22	NA
1657	0.62	0.45	NA	NA	0.4	NA	0.36	0.24	NA
1658	0.77	0.62	NA	NA	0.31	NA	0.49	0.33	NA
1659	0.69	0.84	NA	NA	0.45	NA	0.67	0.38	NA
1660	0.32	0.43	NA	NA	0.39	NA	0.5	0.21	NA
1661	0.47	0.42	NA	NA	0.37	NA	0.65	0.3	NA
1662	0.28	0.2	NA	NA	0.33	NA	0.52	0.15	NA
1663	0.54	0.3	NA	NA	0.74	NA	0.87	0.35	NA
1664	0.53	0.33	NA	NA	0.68	NA	0.54	0.26	NA
1665	0.68	0.47	NA	NA	0.81	NA	0.46	0.36	NA
1666	0.45	0.32	NA	NA	0.45	NA	0.39	0.23	NA
1667	0.48	0.38	NA	NA	0.49	NA	0.35	0.27	NA
1668	0.42	0.25	NA	NA	0.35	NA	0.29	0.22	NA
1669	0.33	0.22	NA	NA	0.28	NA	0.39	0.19	NA
1670	0.27	0.17	NA	NA	0.29	NA	0.39	0.17	NA
1671	0.24	0.29	NA	NA	0.3	NA	0.58	0.11	NA
1672	0.45	0.36	NA	1.26	0.43	NA	0.62	0.24	NA
1673	0.66	0.58	NA	1.23	0.47	NA	0.58	0.34	NA
1674	0.73	0.72	NA	1.36	0.97	NA	0.61	0.48	NA
1675	0.86	0.69	NA	1.22	1.05	NA	0.55	0.64	NA
1676	0.25	0.2	NA	1.02	0.75	NA	0.41	0.38	NA
1677	0.47	0.45	NA	0.72	0.75	NA	0.54	0.43	NA
1678	0.37	0.59	NA	0.72	0.68	NA	0.46	0.45	NA
1679	0.36	0.6	NA	1.01	0.87	NA	0.6	0.45	NA
1680	0.13	0.25	NA	0.23	0.34	NA	0.26	0.07	NA
1681	0.38	0.44	NA	0.78	0.48	NA	0.45	0.26	NA
1682	0.69	0.7	NA	0.85	0.62	NA	0.59	0.32	NA
1683	0.23	0.22	NA	0.62	0.65	NA	0.4	0.29	NA
1684	0.57	0.54	NA	0.95	0.67	NA	0.64	0.43	NA
1685	0.97	0.77	NA	0.95	0.86	NA	0.67	0.39	NA
1686	0.79	0.72	NA	1.03	1.35	NA	0.58	0.61	NA
1687	0.91	1.03	NA	1.12	1.44	NA	0.6	0.55	NA
1688	1	1.33	NA	1.2	1.67	NA	0.71	0.7	NA
1689	0.73	0.68	NA	0.87	0.8	NA	0.55	0.38	NA
1690	0.5	0.2	NA	0.76	0.57	NA	0.46	0.31	NA
1691	0.83	0.56	NA	0.59	0.83	NA	0.5	0.3	NA
1692	0.65	0.35	NA	0.73	0.89	NA	0.44	0.35	NA
1693	1.01	0.62	NA	0.95	1.08	NA	0.66	0.38	NA
1694	0.95	0.78	NA	0.91	1.12	NA	0.56	0.56	NA
1695	2.15	0.68	NA	0.85	1.47	NA	0.65	0.66	NA
1696	0.58	0.22	NA	0.33	0.95	NA	0.3	0.2	NA
1697	0.62	0.27	NA	0.31	0.65	NA	0.44	0.35	NA
1698	0.08	0	NA	0.18	0.19	NA	0.16	0.13	NA
1699	0.37	0.18	NA	0.46	0.62	NA	0.48	0.36	NA
1700	0.32	0.07	NA	0.64	0.53	NA	0.42	0.29	NA
1701	0.52	0.2	NA	0.75	0.68	NA	0.58	0.37	NA
1702	0.15	0.06	NA	0.15	0.25	NA	0.22	0.07	NA
1703	0.39	0.16	NA	0.47	0.44	NA	0.54	0.36	NA
1704	0.33	0.13	NA	0.6	0.45	NA	0.47	0.31	NA
1705	0.24	0.08	NA	0.36	0.47	NA	0.36	0.21	NA
1706	0.16	0.04	NA	0.31	0.31	NA	0.42	0.14	NA
1707	0.38	0.11	NA	0.41	0.47	NA	0.62	0.32	NA
1708	0.29	0.23	NA	0.43	0.4	NA	0.63	0.33	NA
1709	0.5	0.24	NA	0.58	0.87	NA	0.77	0.44	NA
1710	0.39	0.28	NA	0.59	0.6	NA	0.51	0.29	NA
1711	0.15	0.08	NA	0.46	0.42	NA	0.52	0.29	NA
1712	0.43	0.23	NA	0.49	0.44	NA	0.49	0.27	NA
1713	0.45	0.31	NA	0.71	0.45	NA	0.58	0.45	NA
1714	0.17	0.2	NA	0.45	0.33	0.24	0.55	0.25	NA
1715	0.21	0.17	NA	0.5	0.31	0.36	0.42	0.27	NA
1716	0.28	0.26	NA	0.53	0.34	0.26	0.54	0.29	NA
1717	0.21	0.21	NA	0.53	0.34	0.19	0.45	0.27	NA
1718	0.25	0.15	NA	0.37	0.24	0.23	0.29	0.2	NA
1719	0.34	0.22	NA	0.39	0.37	0.31	0.42	0.3	NA
1720	0.61	0.37	NA	0.6	0.69	0.54	0.61	0.36	NA
1721	0.34	0.17	NA	0.68	0.48	0.38	0.65	0.33	NA
1722	0.53	0.3	NA	1	0.53	0.49	0.81	0.56	NA
1723	0.34	0.26	NA	0.67	0.59	0.38	0.46	0.38	NA
1724	0.45	0.21	NA	0.62	0.61	0.46	0.54	0.37	NA
1725	0.38	0.18	NA	0.49	0.51	0.41	0.43	0.29	NA
1726	0.15	0.11	NA	0.11	0.25	0.14	0.11	0.1	NA
1727	0.2	0.13	NA	0.31	0.34	0.18	0.32	0.22	NA
1728	0.41	0.26	NA	0.33	0.49	0.26	0.33	0.4	NA
1729	0.49	0.34	NA	0.39	0.41	0.38	0.34	0.41	NA
1730	0.49	0.44	NA	0.44	0.39	0.47	0.34	0.54	NA
1731	0.55	0.35	NA	0.52	0.63	0.57	0.31	0.47	NA
1732	0.51	0.35	NA	0.67	0.72	0.52	0.37	0.48	NA
1733	0.49	0.34	NA	0.72	0.83	0.52	0.37	0.42	NA
1734	0.28	0.24	NA	0.45	0.53	0.53	0.2	0.31	NA
1735	0.38	0.28	NA	0.32	0.33	0.53	0.36	0.24	NA
1736	0.27	0.22	NA	0.33	0.35	0.46	0.31	0.27	NA
1737	0.32	0.31	NA	0.35	0.45	0.74	0.3	0.32	NA
1738	0.16	0.19	NA	0.32	0.62	0.46	0.24	0.21	NA
1739	0.39	0.29	NA	0.36	0.34	0.6	0.33	0.34	NA
1740	0.35	0.25	NA	0.37	0.36	0.51	0.36	0.37	NA
1741	0.46	0.24	NA	0.34	0.44	0.63	0.39	0.43	NA
1742	0.32	0.23	NA	0.35	0.42	0.54	0.49	0.28	NA
1743	0.33	0.17	NA	0.52	0.42	0.48	0.38	0.29	NA
1744	0.28	0.13	NA	0.52	0.36	0.38	0.32	0.37	NA
1745	0.15	0.04	NA	0.26	0.21	0.32	0.22	0.25	NA
1746	0.17	0.11	NA	0.29	0.24	0.41	0.19	0.17	NA
1747	0.25	0.42	NA	0.53	0.39	0.45	0.32	0.36	NA
1748	0.08	0.1	NA	0.18	0.23	0.2	0.24	0.19	NA
1749	0.18	0.19	NA	0.21	0.22	0.26	0.14	0.12	NA
1750	0.16	0.11	NA	0.17	0.15	0.21	0.23	0.23	NA
1751	0.15	0.24	NA	0.37	0.22	0.32	0.19	0.26	NA
1752	0.3	0.29	NA	0.43	0.43	0.53	0.27	0.48	NA
1753	0.22	0.16	NA	0.5	0.43	0.44	0.21	0.4	NA
1754	0.26	0.29	NA	0.67	0.34	0.38	0.16	0.23	NA
1755	0.33	0.38	NA	0.7	0.45	0.47	0.22	0.25	NA
1756	0.37	0.36	NA	0.74	0.51	0.44	0.18	0.26	NA
1757	0.41	0.3	NA	0.78	0.62	0.52	0.17	0.23	NA
1758	0.32	0.1	NA	0.42	0.37	0.44	0.13	0.21	NA
1759	0.16	0.03	NA	0.28	0.13	0.12	0.09	0.12	NA
1760	0.24	0.07	NA	0.4	0.19	0.27	0.1	0.15	NA
1761	0.41	0.14	NA	0.7	0.37	0.39	0.18	0.21	NA
1762	0.46	0.19	NA	0.53	0.37	0.44	0.17	0.26	NA
1763	0.19	0.02	NA	0.42	0.2	0.25	0.09	0.23	NA
1764	0.17	0.06	NA	0.54	0.15	0.31	0.11	0.18	NA
1765	0.29	0.13	NA	0.51	0.21	0.27	0.14	0.2	NA
1766	0.26	0.18	NA	0.56	0.31	0.38	0.19	0.22	NA
1767	0.42	0.18	NA	0.6	0.49	0.64	0.2	0.32	NA
1768	0.18	0.13	NA	0.59	0.42	0.4	0.13	0.22	NA
1769	0.3	0.18	NA	0.72	0.41	0.31	0.18	0.26	NA
1770	0.33	0.11	0.12	0.69	0.3	0.41	0.2	0.19	NA
1771	0.51	0.25	0.24	0.75	0.35	0.44	0.28	0.31	NA
1772	0.35	0.18	0.29	0.74	0.24	0.3	0.25	0.22	NA
1773	0.38	0.19	0.08	0.91	0.33	0.27	0.36	0.26	NA
1774	0.69	0.27	0.48	0.98	0.41	0.37	0.29	0.3	NA
1775	0.8	0.21	0.44	1.05	0.61	0.46	0.35	0.37	NA
1776	0.77	0.22	0.2	0.78	0.58	0.43	0.29	0.47	NA
1777	0.45	0.15	0.17	0.64	0.64	0.41	0.21	0.53	NA
1778	0.24	0.16	0.13	0.65	0.34	0.2	0.21	0.22	NA
1779	0.21	0.12	0.08	0.48	0.18	0.2	0.2	0.27	NA
