# Pumijumnong - Nam Kong - TEGR - ITRDB THA016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36071
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36071.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/tha016-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tha016-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/tha016.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tha016.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Pumijumnong - Nam Kong - TEGR - ITRDB THA016
#--------------------
# Investigators
#   Investigators: Pumijumnong, N.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nam Kong
#   Location: Thailand
#   Northernmost_Latitude: 19.440156
#   Southernmost_Latitude: 19.440156
#   Easternmost_Longitude: 98.127093
#   Westernmost_Longitude: 98.127093
#   Elevation_m: 430
#--------------------
# Data_Collection
#   Collection_Name: THA016
#   First_Year: 1898
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tectona grandis L. f.
#   Common_Name: teak
#   Tree_Species_Code: TEGR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TKNK209A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK209A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK312B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK312B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK306B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK306B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK308A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK308A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK308B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK308B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK315B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK315B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK321A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK321A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK321B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK321B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK310A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK310A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK310B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK310B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK304B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK304B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK304A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK304A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK305B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK305B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK305A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK305A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK319A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK319A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK319B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK319B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK313A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK313A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK316B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK316B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK316A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK316A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK314B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK314B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK303B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK303B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK303C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK303C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK320A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK320A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TKNK209A_raw	TKNK312B_raw	TKNK306B_raw	TKNK308A_raw	TKNK308B_raw	TKNK315B_raw	TKNK321A_raw	TKNK321B_raw	TKNK310A_raw	TKNK310B_raw	TKNK304B_raw	TKNK304A_raw	TKNK305B_raw	TKNK305A_raw	TKNK319A_raw	TKNK319B_raw	TKNK313A_raw	TKNK316B_raw	TKNK316A_raw	TKNK314B_raw	TKNK303B_raw	TKNK303C_raw	TKNK320A_raw
1898	NA	NA	NA	NA	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	5.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	6.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	3.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	3.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	6.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	5.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	3.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.06	NA	NA	NA	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	3.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.32	NA	NA	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	3.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.64	NA	NA	NA	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.39	NA	NA	NA	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	2.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.46	NA	NA	NA	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.45	NA	NA	NA	NA	NA	NA
1911	NA	NA	NA	NA	NA	NA	2.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.87	NA	NA	NA	NA	NA	NA
1912	NA	NA	NA	NA	NA	5.96	4.29	3.32	NA	NA	NA	NA	NA	NA	2.89	NA	4.19	NA	NA	NA	NA	NA	NA
1913	NA	NA	NA	NA	NA	4.54	3.24	5.31	NA	NA	NA	NA	NA	NA	2.05	NA	2.68	NA	NA	NA	NA	NA	NA
1914	NA	NA	NA	NA	NA	5.6	3.7	3.55	NA	NA	NA	NA	NA	NA	3.42	NA	3.49	NA	NA	NA	NA	NA	NA
1915	NA	NA	NA	NA	NA	5.33	2.27	4.7	NA	2.9	NA	NA	NA	NA	3.94	NA	3.12	NA	NA	NA	NA	NA	NA
1916	NA	NA	NA	NA	NA	4.37	3.17	3.94	NA	5.69	NA	NA	NA	NA	4.05	NA	3.77	4.04	NA	NA	NA	NA	NA
1917	NA	NA	NA	NA	NA	4.13	2.78	4.62	NA	4.17	NA	NA	NA	NA	2.44	NA	3.2	1.8	NA	NA	4.44	NA	NA
1918	NA	9.01	NA	NA	NA	5.79	4.11	5.39	NA	3.5	NA	NA	NA	NA	2.57	NA	5.34	2.5	NA	NA	5.36	NA	3.6
1919	NA	4.07	NA	NA	NA	4.04	3.52	6.41	NA	1.35	NA	NA	NA	NA	2.74	NA	2.88	1.35	NA	NA	4.3	NA	4.43
1920	NA	5.9	NA	NA	NA	4.77	2.94	4.66	NA	1.38	NA	NA	NA	NA	2.62	NA	2.75	1.12	NA	NA	5.57	NA	3.73
1921	NA	4.29	NA	NA	NA	4.17	2.6	3.08	NA	1.61	NA	NA	NA	NA	1.89	NA	1.88	1.02	NA	NA	3.08	NA	1.62
1922	NA	4.61	NA	NA	NA	3.18	2.91	2.8	NA	2.18	NA	NA	NA	NA	1.94	NA	1.67	1.57	NA	NA	2.6	NA	2.56
1923	NA	5.66	NA	NA	NA	2.81	1.45	4.11	NA	2.02	NA	NA	NA	NA	2.43	NA	3.11	1.98	NA	NA	4.58	NA	3.78
1924	NA	5.87	NA	NA	1.57	2.27	1.46	2.04	NA	1.23	NA	NA	NA	NA	1.59	NA	1	1.14	NA	NA	4.32	NA	2.16
1925	NA	4.52	NA	NA	1.07	2.5	2.32	1.59	2.63	1.63	NA	NA	NA	NA	1.12	NA	0.59	0.47	NA	NA	3.2	NA	0.76
1926	NA	2.37	NA	NA	1.17	1.89	1.98	2.83	2.11	2.69	NA	NA	NA	NA	1.88	NA	1.45	0.81	NA	NA	1.8	NA	1.71
1927	NA	2	NA	NA	3.48	2.85	2.41	4.35	3.32	2.15	NA	NA	NA	NA	3.37	NA	1.78	1.11	NA	NA	1.16	NA	3.32
1928	NA	1.94	NA	NA	2.67	3.51	3.57	6.63	3.9	3.01	NA	NA	NA	NA	2.54	NA	2.57	2.68	NA	NA	2.55	NA	3.6
1929	NA	2.84	NA	NA	1.27	3.45	2.17	4.26	3.41	2.57	NA	NA	NA	NA	2.5	NA	1.63	1.51	NA	NA	3.79	NA	2.55
1930	NA	6.78	NA	NA	2.12	3.14	3.11	5.07	2.39	1.82	NA	NA	NA	NA	4.22	NA	1.78	0.93	NA	NA	6.88	NA	2.95
1931	NA	3.19	2.35	NA	0.97	0.67	0.36	0.84	1.09	0.42	NA	NA	NA	NA	1.29	NA	0.61	0.33	NA	NA	0.81	NA	0.74
1932	NA	0.8	5.18	NA	1.97	1.17	1.21	1.32	2.43	1.91	NA	NA	NA	NA	2.58	NA	1.96	0.36	NA	NA	1.91	NA	0.8
1933	NA	2.1	4.76	NA	2.64	1.17	2.3	3.68	3	2.26	NA	NA	NA	NA	3.11	NA	2.25	0.71	NA	NA	3.26	NA	2.71
1934	NA	3.28	5.99	NA	1.87	1.03	2.7	3.12	4.76	4.03	NA	NA	NA	NA	3.08	NA	2.18	2.58	NA	NA	3.26	NA	2.53
1935	NA	3.78	4.24	NA	1.93	1.27	4.1	1.67	4.4	4.11	NA	NA	NA	NA	2.11	NA	1.47	2.73	NA	NA	2.79	NA	2.36
1936	NA	3.92	2.85	NA	2.12	1.87	2.85	2.99	2.58	3.74	NA	NA	NA	NA	2.52	NA	1.96	2.79	NA	NA	4.5	NA	3.67
1937	NA	4.57	2.5	NA	2.11	2.21	4.74	3.01	5.14	2.95	NA	NA	NA	NA	2.87	NA	2.19	4.01	NA	NA	5.02	NA	2.96
1938	4.34	5.19	1.71	NA	1.73	1.4	1.77	2.22	3.72	3.31	NA	NA	NA	NA	1.9	NA	1.49	5.01	NA	NA	3.1	NA	1.2
1939	4.99	5	2.58	NA	2.23	3.5	3.32	2.2	3.61	2.12	NA	NA	NA	NA	2.59	NA	2.53	3.09	NA	NA	4.18	NA	2.42
1940	4.4	2.96	1.41	NA	2.4	2.85	2.89	2.73	4.36	1.94	5.79	NA	NA	NA	3.82	NA	1.98	3.89	NA	NA	5.36	NA	3.58
1941	5.59	3.18	2.36	NA	2.59	4.15	2.87	2.84	6.46	3.17	7.4	NA	NA	NA	3.32	NA	2.25	5.54	NA	NA	4.79	NA	6.7
1942	4.64	4.3	2.43	NA	2.65	1.41	2.06	2.47	3.96	2.55	4.53	NA	NA	NA	3.58	NA	2.63	3.34	NA	NA	2.64	NA	3.61
1943	4.18	3.8	2.5	NA	3.38	1.33	1.63	1.85	4.67	1.59	4.11	NA	NA	NA	3.22	NA	1.79	5.98	NA	NA	4.57	NA	2.72
1944	3.02	3.69	2.13	NA	2.44	1.26	2.89	1.43	3.52	1.68	5.02	NA	NA	NA	2.63	2.53	1.63	3.17	NA	NA	3.78	NA	1.65
1945	2.97	3.66	1.48	NA	1.98	0.73	1.65	1.44	4.16	2.35	4.35	NA	NA	NA	2.38	3.09	1.64	1.41	NA	NA	3.51	NA	1.15
1946	2.57	4.53	1.67	NA	3.2	2.42	1.15	0.85	3.39	2.61	3.55	NA	NA	NA	2.95	2.28	1.02	2.17	NA	NA	3.55	NA	1.75
1947	0.79	3.32	1.1	NA	1.82	0.55	0.66	0.65	1.8	0.87	2	NA	NA	NA	1.19	1.44	0.74	1.2	NA	NA	2.51	NA	0.85
1948	2.82	2.52	2.12	NA	2.83	0.81	1.79	1.24	5.09	3.07	3.3	NA	NA	NA	3.57	2.44	1.93	2.58	NA	NA	5.74	NA	2.22
1949	1.87	2.7	2.6	NA	1.76	0.78	2.16	1.24	3.39	2.23	2.03	NA	NA	NA	2.5	1.88	1	2.71	NA	NA	2.03	NA	1.97
1950	3.37	3.28	2.83	NA	2.39	1.72	2.55	1.27	4.22	1.76	3.12	NA	NA	NA	4.17	2.65	1.41	3.27	NA	NA	2.88	NA	2.12
1951	3.55	4.75	2.8	NA	1.83	1.53	3	1.51	4.88	2.12	4.4	NA	NA	NA	3.04	3.3	1.83	1.61	NA	NA	4.16	NA	2.77
1952	1.44	2.53	1.57	NA	0.91	1.13	1.51	1.07	2.92	0.85	2.71	NA	NA	NA	2.09	2.78	1.08	1.12	NA	NA	1.93	NA	3.08
1953	1.64	3.08	2.79	NA	1.5	2.15	2.15	1.15	3.79	1.79	4.62	NA	NA	NA	2.56	3.3	1.54	0.8	NA	NA	5.17	NA	3.95
1954	1.31	1.81	2.19	NA	1.35	1.03	0.89	0.67	2.73	1.04	3.4	NA	NA	NA	1.14	1.42	0.73	0.41	NA	NA	3.73	NA	2.1
1955	3.24	1.74	2.75	4.22	1.43	1.17	2.01	1.39	2.04	1.23	2.48	4.93	NA	NA	1.38	1.24	1.33	1.72	1.59	NA	3.6	NA	2.39
1956	2.8	3.27	3.58	5.96	1.47	1.37	2.57	1.72	1.74	2.48	4.18	6.26	NA	NA	1.72	1.88	0.93	2.3	1.84	NA	4.83	NA	2.23
1957	1.76	5.63	2.24	3.71	0.9	1.84	3.11	2.41	2.85	3.78	3.5	4.4	NA	NA	2.22	1.92	1.8	1.4	1.95	NA	3.83	NA	2.49
1958	0.94	5.01	3.13	6.65	1.5	1.45	1.5	1.43	2.86	4.21	4.46	5.08	NA	NA	2.33	2.92	1.11	1.03	2.18	4.06	4.08	NA	2.94
1959	1.6	3.33	2.05	4.69	1.74	1.99	1.44	1.55	3.64	3.84	2.59	3.05	NA	NA	2.05	1.77	1.38	0.93	1.35	2.96	3.76	NA	3.04
1960	0.81	2.75	1.71	5.86	2.07	1.79	0.9	0.89	2.67	2.23	2.65	3.2	NA	NA	3.06	2	0.9	0.94	1.12	3.43	3.06	NA	2.68
1961	1.53	5.53	2.74	6.27	2.26	4.58	2.7	3.62	5.54	5.44	3.71	4.26	NA	NA	6.01	3.05	3.48	4.66	4.83	3.88	6.17	NA	3.38
