# Andreev - Shinestuy - PISY - ITRDB RUSS310
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35593
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35593.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ310-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ310-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ310.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ310.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-04
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-04
#--------------------
# Title
#   Study_Name: Andreev - Shinestuy - PISY - ITRDB RUSS310
#--------------------
# Investigators
#   Investigators: Andreev, S.G.
#--------------------
# Description_Notes_and_Keywords
#   Description: moisture-limited habitat; Vegetation Reconstruction; Shinestuy village NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Demina, A.V., Belokopytova, L.V., Zhirnova, D.F., Mehrotra, N., Shah, S.K., Babushkina, E.A., Vaganov, E.A.
#   Journal_Name: Dendrochronologia
#   Published_Title: Degree of connectivity in reconstructed precipitation dynamics and extremes for semiarid regions across South Siberia
#   Published_Date_or_Year: 2022
#   Volume: 71
#   Pages: 
#   Issue: 
#   Report_Number: 125903
#   DOI: 10.1016/j.dendro.2021.125903
#   Full_Citation: None
#   Abstract: Tree rings from forest-steppes of temperate continental Asia are useful proxies for the moisture regime reconstructions, encompassing environmental variations such as warming climate, changing frequency and intensity of droughts. Heterogeneity of precipitation leaves open the question of the probability of spatially large-scale droughts in this macro-region. Theoretically, such events could be driven by global tele-connections and/or common astronomic cycles. We have attempted the precipitation reconstructions of two distant (~1000 km) intermountain valleys in South Siberia, based on the tree ring width of Pinus sylvestris L. To enhance the quality of the precipitation reconstruction models, networks of existing tree-ring data were expanded and daily precision of instrumental precipitation series was implemented for calibration. Within-region (150–200 km) common signal between local chronologies r = 0.37–0.90 (p < 0.05) allowed obtaining regional ones, registering precipitation up to annual temporal scale. High correlations of both regional chronologies with annual precipitation were found for period from previous July 22 to current July 21 (r = 0.71–0.72). These precipitation series were further reconstructed. Reconstruction models explaining 50–52% of variation were developed for the years 1753–2015 and 1798–2015. Although both valleys do not record many concurrent extreme precipitation events, some common and opposite extremes have been revealed. For both regions, an 11-year and 26–29-year cycles were commonly observed. These were probably associated with the solar activity and Pacific Decadal Oscillation (PDO). However, phase shifts of these cycles were recorded between the regions and with PDO. Stronger impact of oceanic air masses was observed in the eastern one of the two considered territories. Whereas higher significance of frequencies associated with astronomic cycles (solar and lunar-nodal) was found in the western one.
#--------------------
#   Authors: Andreev, S.G., Vaganov, E.A., Naurzbaev, M.M., Tulokhonov, A.K.
#   Journal_Name: Doklady Earth Sciences
#   Published_Title: Registration of long-term variations in the atmospheric precipitation, Selenga river runoff, and lake Baikal level by annual pine tree rings
#   Published_Date_or_Year: 1999
#   Volume: 368
#   Pages: 1008-1011
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: None
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Ministry of Science and Higher Education of Russia
#   Grant: 3.1902.21.0016
#--------------------
# Site_Information
#   Site_Name: Shinestuy
#   Location: Russia
#   Northernmost_Latitude: 52.1
#   Southernmost_Latitude: 52.1
#   Easternmost_Longitude: 108.9
#   Westernmost_Longitude: 108.9
#   Elevation_m: 571
#--------------------
# Data_Collection
#   Collection_Name: RUSS310
#   First_Year: 1718
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## B_1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_7_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_7; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_9_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_9; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_2dd_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_2dd; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_14dd_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_14dd; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_8dd_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_8dd; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_12dd_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_12dd; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B_15dd_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B_15dd; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	B_1_raw	B_10_raw	B_11_raw	B_13_raw	B_3_raw	B_4_raw	B_5_raw	B_6_raw	B_7_raw	B_9_raw	B_2dd_raw	B_14dd_raw	B_8dd_raw	B_12dd_raw	B_15dd_raw
1718	NA	NA	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1719	NA	NA	2.7	NA	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA
1720	NA	NA	1.76	NA	NA	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	0.99	NA	NA	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA
1722	NA	NA	1.46	NA	NA	1.79	NA	NA	NA	NA	NA	NA	NA	NA	NA
1723	NA	NA	1.19	NA	NA	3.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	1.74	NA	NA	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	NA	NA	1.89	NA	NA	3.75	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	NA	NA	1.23	NA	NA	3.49	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	NA	NA	1.1	NA	NA	2.74	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	1.06	NA	NA	2.07	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	0.83	NA	NA	2.83	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	0.58	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	0.83	NA	NA	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	0.63	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	2.06	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	1.34	NA	NA	1.79	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	NA	NA	2.51	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	1.18	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	NA	NA	0.43	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	NA	NA	1.81	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	1.91	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	2.06	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	1.97	NA	NA	0.05	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	1.92	NA	NA	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	2.76	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	2.36	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	2.79	NA	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	1.37	NA	NA	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	1.63	NA	NA	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	NA	1.03	NA	NA	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	NA	1.58	NA	NA	2.15	NA	NA	NA	NA	NA	NA	NA	2.81	NA
1750	NA	NA	1.81	NA	NA	2.45	NA	NA	NA	NA	NA	NA	NA	2.94	NA
1751	NA	NA	1.81	NA	NA	2.44	NA	NA	NA	NA	NA	NA	NA	3.51	NA
1752	NA	NA	0.89	NA	NA	1.85	NA	NA	NA	NA	NA	NA	NA	2.99	NA
1753	NA	NA	0.84	NA	NA	1.76	NA	NA	NA	NA	NA	NA	NA	1.51	NA
1754	NA	NA	1.4	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	1.97	NA
1755	NA	NA	3.22	NA	NA	1.9	NA	NA	NA	NA	NA	NA	NA	2.55	NA
1756	NA	NA	3.7	NA	NA	1.85	NA	NA	NA	NA	NA	NA	NA	1.81	NA
1757	NA	NA	4.02	NA	NA	2.28	NA	NA	NA	NA	NA	NA	NA	2.82	NA
1758	NA	NA	2.66	NA	NA	3.01	NA	NA	NA	NA	NA	NA	NA	1.96	NA
1759	NA	NA	1.02	NA	NA	1.16	NA	NA	NA	NA	NA	NA	NA	1.32	NA
1760	NA	NA	1.84	NA	NA	2.63	NA	NA	NA	NA	NA	NA	NA	2.09	NA
1761	NA	NA	1.65	NA	NA	1.87	NA	NA	NA	NA	NA	NA	NA	2.13	NA
1762	NA	NA	1	NA	NA	1.78	NA	NA	NA	NA	NA	NA	NA	1.11	NA
1763	NA	NA	1.82	NA	NA	3.06	NA	NA	NA	NA	NA	NA	NA	2.63	NA
1764	NA	NA	1.6	NA	NA	2.7	NA	NA	NA	NA	NA	NA	NA	1.65	NA
1765	NA	NA	2.12	NA	NA	2.87	NA	NA	NA	NA	NA	NA	NA	2.8	NA
1766	NA	NA	1.1	NA	NA	1.58	NA	NA	NA	NA	NA	NA	NA	0.79	NA
1767	NA	NA	2.72	NA	NA	3.52	NA	NA	NA	NA	NA	NA	NA	1.99	NA
1768	NA	NA	2.47	NA	NA	2.98	NA	NA	NA	NA	NA	NA	NA	2.16	NA
1769	NA	NA	2.58	NA	NA	2.82	NA	NA	NA	NA	NA	NA	NA	2.08	NA
1770	NA	NA	1.27	NA	NA	1.75	NA	NA	NA	NA	NA	NA	NA	0.97	NA
1771	NA	NA	1.3	NA	NA	1.19	NA	NA	NA	NA	NA	NA	NA	1.3	NA
1772	NA	NA	1.6	NA	NA	1.91	NA	NA	NA	NA	NA	NA	NA	1.57	NA
1773	NA	NA	1.94	NA	NA	1.57	NA	NA	NA	NA	NA	NA	NA	1.81	NA
1774	NA	NA	2.27	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	2.18	NA
1775	NA	NA	1.39	NA	NA	1.81	NA	NA	NA	NA	NA	NA	NA	1.59	NA
1776	NA	NA	1.64	NA	NA	2.23	NA	NA	NA	NA	NA	NA	NA	2.21	NA
1777	NA	NA	0.74	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	0.87	NA
1778	NA	NA	0.88	NA	NA	1.35	NA	NA	NA	NA	NA	NA	NA	1.11	NA
1779	NA	NA	2.07	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	2.32	NA
1780	NA	NA	2.17	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA	2.38	NA
1781	NA	NA	2.49	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	3.2	NA
1782	NA	NA	2.76	NA	NA	2.29	NA	NA	NA	NA	NA	NA	NA	3.47	NA
1783	NA	NA	2.25	NA	NA	1.95	NA	NA	NA	NA	NA	NA	NA	3.13	NA
1784	NA	NA	1.61	NA	NA	1.63	NA	NA	NA	NA	NA	NA	NA	2.49	NA
1785	NA	NA	2.16	NA	NA	1.78	NA	NA	NA	NA	NA	NA	NA	2.72	NA
1786	NA	NA	1.69	NA	NA	1.47	NA	NA	NA	NA	NA	NA	NA	1.59	NA
1787	NA	NA	2.6	NA	NA	2.29	NA	NA	NA	NA	NA	NA	NA	2.35	NA
1788	NA	NA	2.1	NA	NA	1.77	NA	NA	NA	NA	NA	NA	NA	2.46	NA
1789	NA	NA	2.65	NA	NA	1.83	NA	NA	NA	NA	NA	NA	NA	2.22	NA
1790	NA	NA	2.35	NA	NA	1.94	NA	NA	NA	NA	NA	NA	1.07	2.92	NA
1791	NA	NA	2.03	NA	NA	2.29	NA	NA	NA	NA	NA	NA	0.84	3.08	NA
1792	NA	NA	2.78	NA	NA	1.83	NA	NA	NA	NA	NA	NA	0.44	2.41	NA
1793	NA	NA	1.38	NA	NA	1.11	NA	NA	NA	NA	NA	NA	0.31	1.02	NA
1794	NA	NA	0.52	NA	NA	0.61	NA	NA	NA	NA	NA	NA	0.32	0.41	NA
1795	NA	NA	1.65	NA	NA	1.03	NA	NA	NA	NA	NA	NA	0.98	1.69	NA
1796	NA	NA	1.64	NA	NA	1.48	NA	NA	NA	NA	NA	NA	1.64	1.78	NA
