# Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4627
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4627.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151w-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ151w-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151w.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ151w.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-28
#--------------------
# Title
#   Study_Name: Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-09. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sarekungey (Kirgistan) B
#   Location: Russia
#   Northernmost_Latitude: 41.67
#   Southernmost_Latitude: 41.67
#   Easternmost_Longitude: 76.43
#   Westernmost_Longitude: 76.43
#   Elevation_m: 2800
#--------------------
# Data_Collection
#   Collection_Name: RUSS151
#   First_Year: 1850
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea schrenkiana Fisch. & C.A. Mey.
#   Common_Name: Shrenk's spruce
#   Tree_Species_Code: PCSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 076031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	076031_raw	076032_raw	076041_raw	076042_raw	076111_raw	076112_raw	076121_raw	076122_raw
1850	NA	NA	NA	1.1	NA	NA	NA	NA
1851	NA	NA	NA	1.23	NA	NA	NA	NA
1852	NA	NA	NA	1.31	NA	NA	NA	NA
1853	NA	NA	NA	1.73	NA	NA	NA	NA
1854	NA	NA	NA	1.5	NA	NA	NA	NA
1855	NA	NA	NA	1.34	NA	NA	NA	NA
1856	NA	NA	NA	1.2	NA	NA	NA	NA
1857	NA	NA	NA	0.93	NA	NA	NA	NA
1858	NA	NA	NA	0.68	NA	NA	NA	NA
1859	NA	NA	NA	0.56	NA	NA	NA	NA
1860	NA	NA	NA	0.93	NA	NA	NA	NA
1861	NA	NA	NA	0.79	NA	NA	NA	NA
1862	NA	NA	NA	0.6	NA	NA	NA	NA
1863	NA	NA	NA	0.69	NA	NA	NA	NA
1864	NA	NA	NA	0.67	NA	NA	NA	NA
1865	NA	NA	NA	0.8	NA	NA	NA	NA
1866	NA	NA	NA	0.89	NA	NA	NA	NA
1867	NA	NA	NA	0.83	NA	NA	NA	NA
1868	NA	NA	NA	0.74	NA	NA	NA	NA
1869	NA	NA	NA	1.05	NA	NA	NA	NA
1870	NA	NA	NA	0.65	NA	NA	NA	NA
1871	1.22	NA	NA	0.62	NA	NA	NA	NA
1872	0.55	NA	NA	0.5	NA	NA	NA	NA
1873	0.77	NA	NA	0.63	NA	NA	NA	NA
1874	0.56	NA	NA	0.39	NA	NA	NA	NA
1875	0.55	1.11	NA	0.66	NA	NA	NA	NA
1876	0.57	1.19	NA	0.61	NA	NA	NA	NA
1877	0.75	1.29	NA	0.65	NA	NA	NA	NA
1878	0.98	2.38	1.13	0.78	NA	NA	NA	NA
1879	1.32	1.86	0.91	0.79	NA	NA	NA	NA
1880	1.64	2.4	0.9	0.68	NA	NA	NA	NA
1881	1.22	2.38	1.2	0.75	NA	NA	NA	NA
1882	1.5	2.33	1.16	0.8	NA	NA	NA	NA
1883	1.78	3.27	1.37	0.85	NA	NA	NA	NA
1884	1.44	2.46	1.2	0.77	NA	NA	0.55	NA
1885	0.88	1.96	0.94	0.51	NA	NA	0.38	NA
1886	1.06	2.37	1.17	0.85	NA	NA	0.42	NA
1887	2.85	2.39	1.31	1.19	NA	NA	0.76	NA
1888	2.79	2.62	1.33	1.32	NA	NA	1.07	1.14
1889	2	2.19	1.03	1.1	NA	NA	1.16	1.06
1890	2.1	2.32	1.15	1.17	NA	NA	1.25	0.98
1891	2.1	1.84	1.19	1.34	NA	NA	0.83	1.48
1892	2.01	1.8	1.25	1.58	NA	NA	2.01	2
1893	1.9	1.79	1.24	1.43	NA	NA	1.71	1.69
1894	1.6	1.72	0.96	1.13	NA	NA	2.14	2.05
1895	1.19	1.44	0.8	0.73	NA	NA	1.92	2.09
1896	2.05	2.18	1.24	1.1	NA	NA	3.21	2.44
1897	1.88	1.68	1.02	1.06	NA	NA	3.25	3.21
1898	1.86	1.91	1.32	1.14	NA	NA	2.89	2.8
1899	1.65	1.79	1.28	1.1	NA	NA	3	2.68
1900	1.62	1.6	1.19	1.15	1.18	NA	3.02	3.13
1901	2.18	2	1.37	1.31	1.08	NA	2.63	3.18
1902	1.99	1.84	1.56	1.22	0.68	NA	2.65	2.57
1903	2.58	2.01	1.48	1.37	0.97	NA	3.01	2.52
1904	2.31	1.63	1.67	1.22	1.24	NA	2.97	2.94
1905	1.7	1.45	1.51	1.2	1.93	NA	2.63	2.1
1906	1.96	1.45	1.65	1.28	1.58	NA	2.18	2.17
1907	1.99	1.54	1.26	1.39	1.22	NA	2.4	2.54
1908	2.25	1.97	1.9	0.93	1.68	NA	2.75	2.71
1909	1.8	1.62	1.28	1.01	1.74	1.41	2.11	1.68
1910	1.63	1.76	1.58	1.24	1.26	1.09	2.55	1.89
1911	1.19	1.34	1.14	1.03	1.27	1.17	2.13	1.65
1912	0.91	1.1	0.93	0.83	1.14	1.22	2.1	1.46
1913	0.84	1	0.9	0.66	0.77	0.91	1.41	1.09
1914	0.91	0.99	1.14	0.64	1.13	1.75	1.25	1.15
1915	0.93	0.9	0.8	0.46	1.11	1.81	0.84	0.87
1916	0.89	0.94	0.85	0.47	1.51	2.04	1.24	1.12
1917	0.19	0.22	0.11	0.03	1.38	1.78	0.26	0.18
1918	0.54	0.69	0.62	0.29	1.77	2.26	0.78	0.6
1919	0.95	1.38	0.63	0.5	2.24	3.24	1.34	1.05
1920	0.85	1.03	0.46	0.49	1.71	2.12	1.19	1.19
1921	1.28	2.1	0.78	0.62	3.45	3.39	1.64	1.63
1922	1.47	1.74	0.76	0.72	3.55	3.17	1.82	1.27
1923	1.32	1.37	0.71	0.81	3.52	2.89	2.27	1.27
1924	1.27	1.4	0.98	0.89	3.47	2.64	2.47	1.66
1925	1.25	1.06	0.97	0.7	3.93	3.26	1.55	1.43
1926	0.96	0.84	0.78	0.81	3.57	2.95	1.28	1.03
