# Borgaonkar - Narkhanda - PCSM - ITRDB INDI016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2798
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2798.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi016-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; indi016-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi016.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/indi016.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2004-08-31
#--------------------
# File_Last_Modified_Date
#   Date: 2004-08-31
#--------------------
# Title
#   Study_Name: Borgaonkar - Narkhanda - PCSM - ITRDB INDI016
#--------------------
# Investigators
#   Investigators: Borgaonkar, H.P.; Pant, G.B.; Rupa Kumar, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Narkhanda
#   Location: Himachal Pradesh
#   Northernmost_Latitude: 31.2
#   Southernmost_Latitude: 31.2
#   Easternmost_Longitude: 77.23
#   Westernmost_Longitude: 77.23
#   Elevation_m: 3000
#--------------------
# Data_Collection
#   Collection_Name: INDI016
#   First_Year: 1724
#   Last_Year: 1989
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea smithiana (Wall.) Boiss.
#   Common_Name: Himalayan spruce
#   Tree_Species_Code: PCSM
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## narps33a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps33a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps33b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps33b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps34a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps34a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps35b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps35b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps36a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps36a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps36b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps36b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps38a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps38a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps38b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps38b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps39a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps39a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps39b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps39b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps40a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps40a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps41a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps41a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps42a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps42a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps42b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps42b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	narps33a_raw	narps33b_raw	narps34a_raw	narps35b_raw	narps36a_raw	narps36b_raw	narps38a_raw	narps38b_raw	narps39a_raw	narps39b_raw	narps40a_raw	narps41a_raw	narps42a_raw	narps42b_raw
1786	4.46	NA	NA	3.85	4.34	2.86	4.41	2.6	1.4	2.69	NA	NA	NA	NA
1787	2.71	NA	NA	3.47	4.81	3.66	5.91	3.01	2.41	3.49	NA	NA	NA	NA
1788	2.43	NA	NA	3.14	4.47	4.02	3.92	2.85	2.45	3.02	NA	NA	NA	NA
1789	2.63	NA	NA	3.27	3.51	4.61	3.77	2.92	2.79	3.54	NA	NA	NA	NA
1790	2.57	NA	NA	2.45	3.17	4.03	0.6	2.58	3.62	5.28	NA	NA	NA	NA
1791	2.85	NA	NA	2.98	4.67	4.8	0.9	3.68	2.18	3.29	NA	NA	6.9	NA
1792	3.45	NA	NA	2.44	4.76	3.52	1.24	4.29	1.8	2.16	NA	NA	5.53	NA
1793	3.62	NA	NA	2.08	2.98	3.44	1.56	3.25	1.44	2.49	NA	NA	4.28	NA
1794	2.91	NA	NA	2.48	3.16	3.83	0.67	4.08	1.44	2.32	NA	NA	4.83	NA
1795	2.59	NA	NA	3.1	2.14	1.93	1.04	2.27	0.89	1.12	NA	NA	5.14	NA
1796	2.55	NA	NA	1.06	2.93	3.06	0.92	2.63	0.72	1.21	NA	NA	4.18	NA
1797	2.81	NA	NA	1.24	2.41	2.12	1.38	1.86	0.78	1.28	NA	NA	3.79	NA
1798	2.4	NA	NA	4.5	3.56	2.65	2.91	2.16	1.95	2.32	NA	2.47	4.69	NA
1799	3.17	NA	NA	4.62	3.26	3.21	4.75	1.75	1.37	2.16	NA	2.17	3.86	NA
1800	2.29	NA	NA	2.16	2.44	1.97	2.5	1.64	1.32	1.71	NA	2.02	2.41	NA
1801	2.28	NA	NA	1.82	3.03	2.12	1.58	2.01	0.98	1.46	NA	2	2.5	NA
1802	3.2	NA	NA	2.78	3.69	2.64	1.93	1.94	1.01	1.34	NA	1.84	3.59	NA
1803	3.37	NA	NA	3.2	3.62	3.27	2.06	2.12	1.09	1.43	NA	2.08	3.88	NA
1804	3.43	NA	NA	2.58	3.16	4.27	2.12	1.78	1.06	1.68	NA	2.54	2.99	3.17
1805	3.02	NA	NA	2.49	3.5	4.57	2.66	2.14	1.01	2.07	NA	2.74	3.11	3.6
1806	4.15	NA	NA	2.55	3.19	4.33	2.02	1.88	1.31	2.26	NA	2.86	3.84	3.43
1807	4.65	NA	NA	2.9	3.38	4.54	1.96	2.75	1.41	2.56	NA	3	4.06	4.01
1808	4.84	NA	NA	3.52	3.85	4.44	2.46	2.78	1.43	2.21	NA	1.06	3.58	3.83
1809	4.12	NA	NA	3.23	2.97	3.32	2.51	2.45	1.65	2.38	NA	1.43	2.18	2.87
1810	3.46	NA	NA	3.47	2.98	2.4	2.23	2.5	1.72	2.06	NA	0.85	3.55	3.25
1811	3.16	NA	NA	2.56	1.82	1.95	1.83	2.2	1.27	1.47	NA	0.73	2.6	3.01
1812	2.41	NA	NA	1.82	1.52	1.62	1.73	1.87	0.86	1.89	NA	0.76	2.38	3.77
1813	2.61	NA	NA	1.86	1.64	1.34	1.96	1.88	1.14	1.53	NA	0.35	2.99	3.5
1814	2.36	NA	NA	2.32	1.72	1.8	2.67	1.86	1.46	1.61	NA	0.42	3.88	3.76
1815	2.94	NA	NA	1.96	2.42	2.37	2.94	1.6	1.38	1.74	NA	0.77	3.61	4.18
1816	1.56	NA	NA	0.38	0.31	0.57	2.17	1.2	0.81	1.18	NA	0.68	1.85	2.13
1817	2.71	NA	NA	0.38	0.5	0.55	2.45	1.57	1.28	1.78	NA	1.15	3.49	3.28
1818	2.6	NA	NA	1.42	1.76	2.14	2.28	1.96	1.48	1.82	NA	1.24	3.2	3.72
1819	2.95	NA	NA	1.7	1.79	1.84	2.16	2.54	1.57	2.05	NA	1.3	3.86	4.69
1820	2.24	NA	NA	2.15	1.83	1.6	2.2	3.01	1.5	1.92	NA	1.29	3.44	4.24
1821	1.8	NA	NA	1.74	2.14	1.89	2.16	3.27	1.17	1.82	NA	1.73	3.52	3.65
1822	2.1	NA	1.71	1.85	2.47	2.41	2.54	3.11	1.65	2.64	NA	1.62	3.72	5.13
1823	1.69	NA	1.69	2.17	2.93	2.83	1.93	3.26	1.22	1.72	NA	1.96	4.24	3.72
1824	2.45	NA	1.5	1.84	2.49	2.43	2.72	3.19	1.07	1.66	NA	1.22	4.91	4.54
1825	2.6	NA	2.2	2.47	3.91	4.02	2.3	2.88	1.5	1.76	NA	1.13	3.76	5.21
1826	2.45	NA	2.62	2.37	2.82	2.94	2.5	2.62	1.71	2.22	NA	1.02	2.84	4.22
1827	3.37	NA	2.82	2.96	3.28	3.25	3.82	2.35	1.89	2.49	NA	1.96	3.41	4.68
1828	2.85	NA	2.72	2.9	2.82	3.35	2.86	2.88	1.81	2.2	NA	1.45	3.46	3.1
1829	2.32	NA	2.42	3.09	3.1	3.76	2.68	3.87	1.71	2.18	3.83	0.48	3.83	3.7
1830	2.15	NA	1.32	3.32	2.38	3.16	2.73	3.9	1.74	2.14	3.6	1.54	3.57	3.3
1831	2.18	NA	1.81	3.22	2.48	3.46	2.16	2.15	1.8	2.18	6.5	1.59	3.9	3.63
1832	2.32	NA	1.52	3.24	2.56	2.61	2.62	1.09	1.38	1.43	4.83	1.3	4.52	4.46
1833	2.21	NA	1.62	3.18	2.43	2.77	2.22	0.65	0.98	1.83	5.69	1.63	3.4	4.47
1834	2.04	NA	1.05	2.61	2.52	2.12	2.11	0.54	1.18	1.79	3.98	1.44	2.61	3.31
1835	2.28	NA	1.09	2.84	2.94	2.18	2.53	0.81	1.42	1.79	4	1.48	3.59	3.3
1836	2.56	NA	1.7	2.74	2.36	2.3	2.23	1.62	1.24	2.1	4.52	1.88	3.7	3.92
1837	2.42	NA	1.52	2.31	2.08	1.99	1.83	2.32	1.2	1.41	4.12	1.42	2.99	3.38
1838	2.26	NA	1.79	2.35	1.52	2.27	2.81	1.48	0.77	2.02	4.32	3.89	3.34	3.01
1839	2.3	NA	1.73	2.05	2.04	1.7	2.67	2.01	1.13	1.57	3.48	2.78	3.28	2.6
1840	2.27	NA	1.99	2.8	2.07	1.81	3.14	1.63	0.98	2.31	3.79	4.02	3.58	3.02
1841	2.8	NA	1.29	2.58	1.67	1.67	2.53	1.72	1.32	1.89	3.37	2.53	3.6	4.1
1842	2.31	NA	1.09	2.98	1.9	1.54	3.11	2.2	1.19	1.71	3.52	1.69	3.2	2.9
1843	2.15	NA	1.14	2.62	2.42	2.32	2.81	1.86	0.95	1.84	3.74	1.78	3.17	3.38
1844	1.86	NA	1.26	3.14	3.3	3.1	3.34	2.17	1.32	3.02	2.6	2.18	3.3	3.63
1845	2.37	NA	1	2.7	3.46	3.1	1.74	2.07	1.52	2.22	2.46	1.4	2.56	2.96
1846	1.88	NA	1.42	2.52	3.22	3.24	3.05	2.6	1.44	2.3	2.76	1.56	3.64	4.63
1847	2.04	NA	1.3	2.33	2.76	3.1	2.79	2.27	1.48	1.45	2.38	1.44	3.23	2.75
1848	2.32	NA	1.02	2.74	4.18	3.9	3.23	2.61	1.22	0.94	2.12	1.24	2	2
1849	2.25	NA	1	0.47	0.66	1.96	2.21	1.78	1.08	0.33	2.02	1.16	3.32	2.48
1850	1.12	NA	1.87	0.72	1.41	2.28	1	2.51	0.48	0.51	1.6	1.59	2.41	1.76
1851	1.24	NA	2.7	1.32	2.26	2.4	1.91	2.51	0.74	1.2	2.13	1.78	1.78	1.53
1852	1.46	NA	2.03	2.59	2.61	1.67	2.19	3.1	1.28	1.58	2.3	1.87	2.67	2.15
1853	1.28	NA	1.53	2.46	1.33	1.69	2.22	2.11	1.23	1.65	2.62	1.93	2.32	2.94
1854	1.48	NA	1.8	2.23	1.76	2.3	1.67	1.61	1.34	1.73	1.61	2.11	2.77	3.39
1855	1.97	NA	1.3	3.17	2.26	1.78	2.69	2.2	1.32	1.68	1.38	1.86	3.28	4.58
1856	1.6	NA	2.83	2.29	1.64	1.24	1.96	2.33	1.16	1.31	1.59	1.5	2.54	3.75
1857	0.84	NA	1.46	1.86	0.78	1.88	2.02	1.89	0.67	1.16	0.79	1.08	1.95	2.68
1858	1.26	NA	1.48	2.24	1.36	1.3	1.68	2.64	1.02	1.39	0.93	1.55	2	2.56
1859	1.42	NA	1.48	2.29	1.28	1.66	1.9	2.1	0.82	1.2	2.12	1.43	2.14	2.3
1860	1.07	NA	1.88	1.95	1.61	1.62	1.72	2.05	0.82	1.3	1.71	1.52	2.82	2.11
1861	1.39	NA	2.03	1.74	1.27	1.58	1.54	1.9	1.04	1.46	1.25	1.25	2.3	2.1
1862	1.03	NA	1.46	1.76	1.11	1.48	2.12	2.07	1.07	1.42	2.22	1.41	2.06	2.5
1863	1.38	NA	1.93	1.96	1.09	1.36	1.69	2	0.95	1.23	1.45	0.59	2.16	2.7
1864	0.97	NA	1.34	1.72	0.91	1.19	1.94	2.02	0.82	1.63	2.12	0.7	2.16	2.74
1865	1.2	NA	1.67	2.24	1.31	1.34	1.69	2.04	0.74	1.36	3	1.05	2.16	2.52
1866	1.6	NA	2.41	2.89	1.62	1.64	1.97	2.12	0.8	2.14	2.24	1.42	2.14	2.68
1867	0.86	NA	1.32	2.52	1.26	1.41	1.36	2.06	0.58	1.52	2.07	1.38	1.79	2.46
1868	1.02	NA	1.46	2.54	1.04	1.34	1.18	1.74	0.62	1.2	2.71	1.68	2.05	2.53
1869	1.19	NA	1.33	3.42	1.48	1.9	1.28	2.16	0.88	1.67	1.14	1.18	2.71	3.13
1870	1.01	NA	1.21	2.82	1.19	1.55	1.25	1.46	0.54	1.08	1.42	0.94	2.18	2.08
1871	0.74	NA	1.23	2.41	0.91	1.45	1.31	1.13	0.68	1.19	1.44	0.74	1.8	1.73
1872	1.22	NA	1.43	2.33	1.2	1.34	1.17	1.56	0.81	1.67	1	1.1	1.86	1.82
1873	1.2	NA	1.54	2.23	1.86	1.24	1.27	1.43	0.51	1.49	0.48	0.92	2.34	2.48
