# Shiyatov - Kursala Ridge - JUTU - ITRDB KYRG009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15234
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15234.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/kyrg009-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; kyrg009-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/kyrg009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/kyrg009.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-07-20
#--------------------
# File_Last_Modified_Date
#   Date: 2013-07-20
#--------------------
# Title
#   Study_Name: Shiyatov - Kursala Ridge - JUTU - ITRDB KYRG009
#--------------------
# Investigators
#   Investigators: Shiyatov, S.G.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Climatology - temperature analyses NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: PAGES 2k Consortium
#   Journal_Name: Nature Geoscience
#   Published_Title: Continental-scale temperature variability during the past two millennia
#   Published_Date_or_Year: 2013
#   Volume: 6
#   Pages: 339-346
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/NGEO1797
#   Full_Citation: None
#   Abstract: Past global climate changes had strong regional expression. To elucidate their spatio-temporal pattern, we reconstructed past temperatures for seven continental-scale regions during the past one to two millennia. The most coherent feature in nearly all of the regional temperature reconstructions is a long-term cooling trend, which ended late in the nineteenth century. At multi-decadal to centennial scales, temperature variability shows distinctly different regional patterns, with more similarity within each hemisphere than between them. There were no globally synchronous multi-decadal warm or cold intervals that define a worldwide Medieval Warm Period or Little Ice Age, but all reconstructions show generally cold conditions between ad 1580 and 1880, punctuated in some regions by warm decades during the eighteenth century. The transition to these colder conditions occurred earlier in the Arctic, Europe and Asia than in North America or the Southern Hemisphere regions. Recent warming reversed the long-term cooling; during the period ad 1971-2000, the area-weighted average reconstructed temperature was higher than any other time in nearly 1,400 years.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Kursala Ridge
#   Location: Kyrgyzstan
#   Northernmost_Latitude: 39.9167
#   Southernmost_Latitude: 39.9167
#   Easternmost_Longitude: 71.4667
#   Westernmost_Longitude: 71.4667
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: KYRG009
#   First_Year: 1019
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Juniperus turkestanica Komar.
#   Common_Name: Turkestan juniper
#   Tree_Species_Code: JUTU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KJT011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT143_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT143; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KJT181_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KJT181; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KJT011_raw	KJT021_raw	KJT031_raw	KJT032_raw	KJT041_raw	KJT042_raw	KJT051_raw	KJT061_raw	KJT071_raw	KJT081_raw	KJT091_raw	KJT101_raw	KJT111_raw	KJT121_raw	KJT131_raw	KJT132_raw	KJT141_raw	KJT142_raw	KJT143_raw	KJT151_raw	KJT161_raw	KJT171_raw	KJT181_raw
1076	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	0.88
1077	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	0.74
1078	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	0.82
1079	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	0.4	NA	NA	NA	0.62
1080	NA	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	0.44	NA	NA	NA	0.4
1081	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.25	NA	NA	NA	0.53
1082	NA	NA	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.24	NA	NA	NA	0.71
1083	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	0.24	NA	NA	NA	0.59
1084	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	0.3	NA	NA	NA	1.05
1085	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	0.26	NA	NA	NA	0.77
1086	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	0.32	NA	NA	NA	0.77
1087	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	0.28	NA	NA	NA	0.79
1088	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA	0.37	NA	NA	NA	0.44
1089	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	0.48	NA	NA	NA	0.46
1090	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	0.51	NA	NA	NA	0.46
1091	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	0.59	NA	NA	NA	0.56
1092	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	0.65	NA	NA	NA	0.45
1093	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	0.58	NA	NA	NA	0.73
1094	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	0.8	NA	NA	NA	0.63
1095	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	0.52	NA	NA	NA	0.54
1096	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	0.84	NA	0.45	NA	NA	NA	0.53	NA	NA	NA	0.32
1097	NA	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	0.77	NA	0.62	NA	NA	NA	0.77	NA	NA	NA	0.37
1098	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	0.86	NA	0.41	NA	NA	NA	0.73	NA	NA	NA	0.38
1099	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	0.82	NA	0.31	NA	NA	NA	0.46	NA	NA	NA	0.32
1100	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	0.6	NA	0.72	NA	NA	NA	0.59	NA	NA	NA	0.29
1101	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	0.82	NA	0.76	NA	NA	NA	0.58	NA	NA	NA	0.29
1102	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	1.04	NA	0.86	NA	NA	NA	0.88	NA	NA	NA	0.35
1103	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	0.85	NA	0.56	NA	NA	NA	0.58	NA	NA	NA	0.33
1104	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	0.63	NA	0.53	NA	NA	NA	0.64	NA	NA	NA	0.49
1105	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	0.37	NA	0.68	NA	NA	NA	0.49	NA	NA	NA	0.51
1106	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	0.42	NA	0.61	NA	NA	NA	0.38	NA	NA	NA	0.51
1107	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	0.8	NA	0.52	NA	NA	NA	0.34	NA	NA	NA	0.59
1108	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	0.37	NA	0.47	NA	NA	NA	0.27	NA	NA	NA	0.42
1109	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	0.33	NA	0.37	NA	NA	NA	0.17	NA	NA	NA	0.32
1110	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	0.6	NA	0.48	NA	NA	NA	0.22	NA	NA	NA	0.33
1111	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA	NA	0.47	NA	0.47	NA	NA	NA	0.22	NA	NA	NA	0.3
1112	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	0.41	NA	0.35	NA	NA	NA	0.17	NA	NA	NA	0.33
1113	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	0.61	NA	0.43	NA	NA	NA	0.38	NA	NA	NA	0.29
1114	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.52	NA	0.31	NA	NA	NA	0.35	NA	NA	NA	0.26
1115	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	0.46	NA	0.33	NA	NA	NA	0.39	NA	NA	NA	0.35
1116	NA	NA	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA	0.31	NA	0.21	NA	NA	NA	0.53	NA	NA	NA	0.22
1117	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.42	NA	0.18	NA	NA	NA	0.48	NA	NA	NA	0.25
1118	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.3	NA	0.14	NA	NA	NA	0.45	NA	NA	NA	0.15
1119	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	0.23	NA	0.18	NA	NA	NA	0.31	NA	NA	NA	0.16
1120	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	0.18	NA	0.18	NA	NA	NA	0.15	NA	NA	NA	0.16
1121	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	0.46	NA	0.26	NA	NA	NA	0.21	NA	NA	NA	0.34
1122	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.42	NA	0.33	NA	NA	NA	0.25	NA	NA	NA	0.37
1123	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	0.52	NA	0.43	NA	NA	NA	0.58	NA	NA	NA	0.41
1124	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	0.48	NA	0.46	NA	NA	NA	0.62	NA	NA	NA	0.45
1125	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	0.45	NA	0.48	NA	NA	NA	0.39	NA	NA	NA	0.37
1126	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	0.29	NA	0.3	NA	NA	NA	0.29	NA	NA	NA	0.38
1127	NA	NA	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA	0.46	NA	0.32	NA	NA	NA	0.31	NA	NA	NA	0.36
1128	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.43	NA	0.36	NA	NA	NA	0.37	NA	NA	NA	0.39
1129	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	0.39	NA	0.31	NA	NA	NA	0.46	NA	NA	NA	0.49
1130	NA	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.19	NA	NA	NA	0.84	NA	NA	NA	0.41
1131	NA	NA	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	0.74	NA	0.3	NA	NA	NA	0.82	NA	NA	NA	0.54
1132	NA	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	0.42	NA	0.25	NA	NA	NA	0.63	NA	NA	NA	0.28
1133	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	0.09	NA	0.38	NA	NA	NA	0.95	NA	NA	NA	0.45
1134	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	0.06	NA	0.35	NA	NA	NA	0.63	NA	NA	NA	0.27
1135	NA	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	0.03	NA	0.14	NA	NA	NA	0.33	NA	NA	NA	0.12
1136	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	0.1	NA	0.32	NA	NA	NA	0.33	NA	NA	NA	0.24
1137	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	0.38	NA	0.39	NA	NA	NA	0.35	NA	NA	NA	0.37
1138	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	0.3	NA	0.29	NA	NA	NA	0.38	NA	NA	NA	0.39
1139	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	0.47	NA	0.3	NA	NA	NA	0.67	NA	NA	NA	0.3
1140	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	0.3	NA	0.26	NA	0.14	NA	0.46	NA	NA	NA	0.23
1141	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	0.44	NA	0.27	NA	0.26	NA	0.39	NA	NA	NA	0.37
1142	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	0.54	NA	0.22	NA	0.21	NA	0.38	NA	NA	NA	0.33
1143	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	0.27	NA	0.17	NA	0.09	NA	0.22	NA	NA	NA	0.17
1144	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	0.51	NA	0.23	NA	0.14	NA	0.31	NA	NA	NA	0.23
1145	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	0.59	NA	0.24	NA	0.22	NA	0.61	NA	NA	NA	0.2
1146	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	0.43	NA	0.33	NA	0.53	NA	0.34	NA	NA	NA	0.2
1147	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.24	NA	0.12	NA	0.3	NA	0.18	NA	NA	NA	0.27
1148	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.71	NA	0.16	NA	0.35	NA	0.35	NA	NA	NA	0.3
1149	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	0.47	NA	0.25	NA	0.25	NA	0.26	NA	NA	NA	0.18
1150	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.45	NA	0.22	NA	0.16	NA	0.22	NA	NA	NA	0.25
1151	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	0.53	NA	0.26	NA	0.1	NA	0.17	NA	NA	NA	0.19
1152	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	0.43	NA	0.32	NA	0.14	NA	0.19	NA	NA	NA	0.27
1153	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	0.85	NA	0.33	NA	0.16	NA	0.25	NA	NA	NA	0.17
1154	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.62	NA	0.45	NA	0.29	NA	0.33	NA	NA	NA	0.25
1155	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	0.34	NA	0.36	NA	0.27	NA	0.26	NA	NA	NA	0.32
1156	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	0.97	NA	0.67	NA	0.41	NA	0.44	NA	NA	NA	0.4
1157	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	0.72	NA	0.62	NA	0.32	NA	0.35	NA	NA	NA	0.48
1158	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	0.85	NA	0.8	NA	0.3	NA	0.43	NA	NA	NA	0.27
1159	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	1.29	NA	0.61	NA	0.21	NA	0.46	NA	NA	NA	0.26
1160	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	1.61	NA	0.68	NA	0.34	NA	0.64	NA	NA	NA	0.35
1161	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	1.57	NA	0.62	NA	0.24	NA	0.61	NA	NA	NA	0.52
1162	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	1.14	NA	0.48	NA	0.19	NA	0.48	NA	NA	NA	0.48
1163	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	1.44	NA	0.51	NA	0.18	NA	0.47	NA	NA	NA	0.69
1164	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	1.74	NA	0.4	NA	0.18	NA	0.5	NA	NA	NA	0.59
1165	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	1.3	NA	0.41	NA	0.15	NA	0.7	NA	NA	NA	0.42
1166	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	1.34	NA	0.5	NA	0.15	NA	0.73	NA	NA	NA	0.49
1167	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	1	NA	0.35	NA	0.25	NA	0.5	NA	NA	NA	0.62
1168	NA	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	1.22	NA	0.31	NA	0.78	NA	0.5	NA	NA	NA	0.51
1169	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	0.69	NA	0.36	NA	0.4	NA	0.33	NA	NA	NA	0.55
1170	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	0.73	NA	0.34	NA	0.35	NA	0.35	NA	NA	NA	0.37
1171	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	0.57	NA	0.25	NA	0.4	NA	0.48	NA	NA	NA	0.41
1172	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.35	NA	0.36	NA	0.47	NA	NA	NA	0.67
1173	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	0.57	NA	0.28	NA	0.24	NA	0.3	NA	NA	NA	0.51
1174	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	0.82	NA	0.35	NA	0.35	NA	0.45	NA	NA	NA	0.44
1175	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	1	NA	0.36	NA	0.46	NA	0.42	NA	NA	NA	0.52
1176	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	0.91	NA	0.5	NA	0.42	NA	0.3	NA	NA	NA	0.93
1177	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	0.6	NA	0.64	NA	0.2	NA	0.18	NA	NA	NA	0.76
1178	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	1.08	NA	0.52	NA	0.35	NA	0.53	NA	NA	NA	0.67
1179	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA	NA	0.41	NA	0.13	NA	0.12	NA	0.37	NA	NA	NA	0.41
1180	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	0.8	NA	0.17	NA	0.14	NA	0.55	NA	NA	NA	0.92
1181	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	0.82	NA	0.3	NA	0.19	NA	0.61	NA	NA	NA	0.91
1182	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	0.72	NA	0.27	NA	0.12	NA	0.41	NA	NA	NA	0.96
1183	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	1.25	NA	0.27	NA	0.27	NA	0.75	NA	NA	NA	1.08
1184	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	1.01	NA	0.48	NA	0.32	NA	0.67	NA	NA	NA	1.32
1185	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	0.93	NA	0.41	NA	0.45	NA	0.48	NA	NA	NA	1.1
1186	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	0.95	NA	0.62	NA	0.47	NA	0.46	NA	NA	NA	0.86
1187	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	1.07	NA	0.5	NA	0.47	NA	0.23	NA	NA	NA	0.67
1188	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	1.17	NA	0.54	NA	0.4	NA	0.3	NA	NA	NA	0.9
1189	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	1.14	NA	0.55	NA	0.25	NA	0.45	NA	NA	NA	1.11
1190	NA	NA	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	1.32	NA	0.67	NA	0.34	NA	0.64	NA	NA	NA	1.32
1191	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	0.98	NA	0.54	NA	0.33	NA	0.64	NA	NA	NA	1.01
1192	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	1.02	NA	0.32	NA	0.21	NA	0.31	NA	NA	NA	0.53
1193	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	0.84	NA	0.61	NA	0.2	NA	0.44	NA	NA	NA	0.67
1194	NA	NA	NA	NA	0.91	NA	NA	NA	NA	NA	NA	NA	0.78	NA	0.76	NA	0.27	NA	0.34	NA	NA	NA	0.89
1195	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	1.21	NA	0.94	NA	0.37	NA	0.44	NA	NA	NA	0.97
1196	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	1.03	NA	0.59	NA	0.45	NA	0.32	NA	NA	NA	0.88
1197	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	0.61	NA	0.37	NA	0.36	NA	0.18	NA	NA	NA	0.37
1198	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	0.8	NA	0.51	NA	0.44	NA	0.35	NA	NA	NA	0.62
1199	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	0.59	NA	0.34	NA	0.47	NA	0.6	NA	NA	NA	0.64
1200	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	0.74	NA	0.46	NA	0.39	NA	0.68	NA	NA	NA	0.92
1201	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	0.57	NA	0.58	NA	0.31	NA	0.61	NA	NA	NA	0.7
