# Büntgen - Bakuriani-station - PISY - ITRDB GEOR008
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13876
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13876.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/geor008-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; geor008-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/geor008.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/geor008.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - Bakuriani-station - PISY - ITRDB GEOR008
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Nievergelt, D.; Verstege, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bakuriani-station
#   Location: Georgia, Republic
#   Northernmost_Latitude: 41.7667
#   Southernmost_Latitude: 41.7667
#   Easternmost_Longitude: 43.5167
#   Westernmost_Longitude: 43.5167
#   Elevation_m: 1850
#--------------------
# Data_Collection
#   Collection_Name: GEOR008
#   First_Year: 1767
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## geo0501b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0501b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0502a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0502a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0502b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0502b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0503b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0503b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0503c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0503c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0505a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0505a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0506b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0506b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0507a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0507a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0507b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0507b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0507c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0507c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0509a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0509a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0509b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0509b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0510a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0510a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0510b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0510b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0511a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0511a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0511b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0511b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0513a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0513a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0513b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0513b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0514a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0514a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0514b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0514b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0516a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0516a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0516b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0516b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0517a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0517a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0517b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0517b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0518a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0518a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## geo0518b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: geo0518b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	geo0501b_raw	geo0502a_raw	geo0502b_raw	geo0503b_raw	geo0503c_raw	geo0505a_raw	geo0506b_raw	geo0507a_raw	geo0507b_raw	geo0507c_raw	geo0509a_raw	geo0509b_raw	geo0510a_raw	geo0510b_raw	geo0511a_raw	geo0511b_raw	geo0513a_raw	geo0513b_raw	geo0514a_raw	geo0514b_raw	geo0516a_raw	geo0516b_raw	geo0517a_raw	geo0517b_raw	geo0518a_raw	geo0518b_raw
1767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.65	NA
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	1.67
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	0.98
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	0.88
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68	1.24
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	0.97
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	1.11
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	0.79
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.17
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.04
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	1.05
1778	NA	NA	NA	NA	NA	3.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.83	1.54	1
1779	NA	NA	NA	NA	NA	2.44	NA	3.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.32	1.49	1.11
1780	NA	NA	NA	NA	NA	0.49	NA	1.52	NA	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.83	0.49	0.69
1781	NA	NA	NA	NA	NA	0.85	NA	1.24	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.01	0.35	0.56
1782	NA	NA	NA	NA	NA	1.38	NA	2.41	NA	1.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.13	2.83	0.61	0.61
1783	NA	NA	NA	NA	NA	1.41	NA	1.48	NA	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28	3.2	0.43	0.48
1784	NA	NA	NA	NA	NA	1.58	NA	1.45	NA	2.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.64	2.5	0.41	0.45
1785	NA	NA	NA	NA	NA	1.69	NA	1.53	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.46	2.45	0.66	0.57
1786	NA	NA	NA	NA	NA	1.76	NA	2.22	NA	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8	2.58	0.84	0.63
1787	NA	NA	NA	NA	NA	1.67	NA	1.91	NA	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	1.87	0.73	0.5
1788	NA	NA	NA	NA	NA	2.75	NA	2.41	NA	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.65	2.25	1.05	0.77
1789	NA	NA	NA	NA	NA	2.6	NA	2.04	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.82	2.73	1.04	0.93
1790	NA	NA	NA	NA	NA	2.24	NA	1.44	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5	2.37	0.99	0.98
1791	NA	NA	NA	NA	NA	2.47	NA	1.69	NA	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.71	2.89	1.08	1.09
1792	NA	NA	NA	NA	NA	1.7	NA	1.57	NA	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.56	3.42	1.18	1.22
1793	NA	NA	NA	NA	NA	1.61	NA	1.13	NA	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.09	2.96	1.04	1.06
1794	NA	NA	NA	NA	NA	1.63	NA	1.17	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.12	3.08	0.87	0.85
1795	NA	NA	NA	NA	NA	2.11	NA	1.34	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.55	3.68	1.1	1.11
1796	NA	NA	NA	NA	NA	1.91	NA	1.39	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.93	3.08	1.05	1
1797	NA	NA	NA	NA	NA	1.96	NA	1.25	NA	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.96	2.84	0.98	0.88
1798	NA	NA	NA	NA	NA	2.2	NA	1.04	NA	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.29	3.08	1.09	0.9
1799	NA	NA	NA	NA	NA	1.81	NA	1.51	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.26	3.02	1.17	0.75
1800	NA	NA	NA	NA	NA	1.74	NA	1.74	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.56	2.69	1.26	0.71
1801	NA	NA	NA	NA	NA	1.48	NA	1.17	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22	2.58	0.83	0.68
1802	NA	NA	NA	NA	NA	1.54	NA	1.49	NA	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.58	2.79	0.92	0.68
1803	NA	NA	NA	NA	NA	1.63	NA	1.6	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	2.15	1	0.56
1804	NA	NA	NA	NA	NA	1.03	NA	1.26	NA	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	1.88	1.15	0.6
1805	NA	NA	NA	NA	NA	1.42	NA	1.61	NA	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77	1.67	1.09	0.67
1806	NA	NA	NA	NA	NA	1.4	NA	1.55	NA	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	2.16	1.3	0.81
1807	NA	NA	NA	NA	NA	1.61	NA	1.28	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21	2.34	1.29	0.8
1808	NA	NA	NA	NA	NA	1.99	NA	1.23	NA	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.23	1.79	1.13	0.76
1809	NA	NA	NA	NA	NA	2.35	NA	1.18	NA	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.25	2.21	1.19	0.76
1810	NA	NA	NA	NA	NA	2.22	NA	1.1	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.98	2.03	1.35	0.71
1811	NA	NA	NA	NA	NA	2.44	NA	0.95	NA	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	1.58	1.17	0.63
1812	NA	NA	NA	NA	NA	1.26	NA	0.64	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	1.14	0.97	0.42
1813	NA	NA	NA	NA	NA	1.46	NA	1.31	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	1.46	1.11	0.6
1814	NA	NA	NA	NA	NA	2	NA	1.4	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	1.63	1.36	0.75
