# Pant - Pahalgam - ABPI - ITRDB INDI008
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4084
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4084.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi008-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; indi008-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi008.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/indi008.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-05-01
#--------------------
# File_Last_Modified_Date
#   Date: 2013-05-01
#--------------------
# Title
#   Study_Name: Pant - Pahalgam - ABPI - ITRDB INDI008
#--------------------
# Investigators
#   Investigators: Pant, G.B.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: PAGES 2k Consortium
#   Journal_Name: Nature Geoscience
#   Published_Title: Continental-scale temperature variability during the past two millennia
#   Published_Date_or_Year: 2013
#   Volume: 6
#   Pages: 339-346
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/NGEO1797
#   Full_Citation: None
#   Abstract: Past global climate changes had strong regional expression. To elucidate their spatio-temporal pattern, we reconstructed past temperatures for seven continental-scale regions during the past one to two millennia. The most coherent feature in nearly all of the regional temperature reconstructions is a long-term cooling trend, which ended late in the nineteenth century. At multi-decadal to centennial scales, temperature variability shows distinctly different regional patterns, with more similarity within each hemisphere than between them. There were no globally synchronous multi-decadal warm or cold intervals that define a worldwide Medieval Warm Period or Little Ice Age, but all reconstructions show generally cold conditions between ad 1580 and 1880, punctuated in some regions by warm decades during the eighteenth century. The transition to these colder conditions occurred earlier in the Arctic, Europe and Asia than in North America or the Southern Hemisphere regions. Recent warming reversed the long-term cooling; during the period ad 1971-2000, the area-weighted average reconstructed temperature was higher than any other time in nearly 1,400 years.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pahalgam
#   Location: Jammu and Kashmir
#   Northernmost_Latitude: 34.03
#   Southernmost_Latitude: 34.03
#   Easternmost_Longitude: 75.7
#   Westernmost_Longitude: 75.7
#   Elevation_m: 2900
#--------------------
# Data_Collection
#   Collection_Name: INDI008
#   First_Year: 1609
#   Last_Year: 1982
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies pindrow (Royle ex D. Don) Royle
#   Common_Name: Himalayan silver fir
#   Tree_Species_Code: ABPI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PHAP01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHAP01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHAP02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHAP02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHAP03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHAP03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHAP04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHAP04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHAP05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHAP05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHAP08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHAP08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHAP21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHAP21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHAP22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHAP22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PHAP01_raw	PHAP02_raw	PHAP03_raw	PHAP04_raw	PHAP05_raw	PHAP08_raw	PHAP21_raw	PHAP22_raw
1609	NA	NA	NA	NA	3.18	NA	NA	NA
1610	NA	NA	NA	NA	2.34	NA	NA	NA
1611	NA	NA	NA	NA	1.67	NA	NA	NA
1612	NA	NA	NA	NA	2.15	NA	NA	NA
1613	NA	NA	NA	NA	1.05	NA	NA	NA
1614	NA	NA	NA	NA	1.76	NA	NA	NA
1615	NA	NA	NA	NA	2.89	NA	NA	NA
1616	NA	NA	NA	NA	2.32	NA	NA	NA
1617	NA	NA	NA	NA	2.06	NA	NA	NA
1618	NA	NA	NA	NA	1.6	NA	NA	NA
1619	NA	NA	NA	NA	1.29	NA	NA	NA
1620	NA	NA	NA	NA	0.19	NA	1.12	NA
1621	NA	NA	NA	NA	0.42	NA	1.32	NA
1622	NA	NA	NA	NA	1	NA	1.39	NA
1623	NA	NA	NA	NA	0.98	NA	1.41	NA
1624	NA	NA	NA	NA	1.33	NA	1.42	NA
1625	NA	NA	NA	NA	1.56	NA	1.45	NA
1626	NA	NA	NA	NA	1.74	NA	1.47	NA
1627	NA	NA	NA	NA	1.33	NA	1.31	NA
1628	NA	NA	NA	NA	1.66	NA	1.94	NA
1629	NA	NA	NA	NA	1.11	NA	1.29	NA
1630	NA	NA	NA	NA	1.12	NA	1.52	NA
1631	NA	NA	NA	NA	1.14	NA	1.88	NA
1632	NA	NA	NA	NA	1.25	NA	1.74	1.56
1633	NA	NA	NA	NA	1.01	NA	1.46	1.52
1634	NA	NA	NA	NA	0.96	NA	1.59	1.69
1635	NA	NA	NA	NA	1.12	NA	1.05	2.36
1636	NA	NA	NA	NA	1.28	2.41	2.31	1.58
1637	NA	NA	NA	NA	1.01	2.85	1.73	1.1
1638	NA	NA	NA	NA	0.76	2.96	1.44	0.63
1639	NA	NA	NA	NA	0.73	2.67	1.91	0.74
1640	NA	NA	NA	NA	0.88	2.35	1.27	1.03
1641	NA	NA	NA	NA	0.97	1.86	0.78	1.43
1642	NA	NA	NA	NA	1.03	1.64	0.56	2.5
1643	NA	NA	NA	NA	0.78	1.86	0.78	2.43
1644	NA	NA	NA	NA	1.06	2.38	1.29	2.02
1645	NA	NA	NA	NA	0.94	2.75	1.67	1.65
1646	NA	NA	NA	NA	0.88	1.55	0.47	0.92
1647	2.55	NA	NA	NA	0.78	1.1	0.3	1.05
1648	3.26	NA	NA	NA	0.91	1	0.25	1.36
1649	3.56	NA	NA	NA	1.23	2.66	1.58	1.98
1650	3.35	NA	NA	NA	0.88	2.51	1.43	1.62
1651	3.83	NA	NA	NA	1.34	2.49	1.5	2.9
1652	2.76	NA	NA	NA	0.93	1.72	0.63	2.46
1653	2.82	NA	NA	NA	0.95	2.12	1.04	2.93
1654	2.94	NA	NA	NA	1.04	2.61	1.53	2.57
1655	3.24	NA	NA	NA	1.02	2.75	1.67	2.8
1656	3.07	NA	NA	NA	1.14	2.66	1.58	2.58
1657	2.22	NA	2.83	NA	1.1	2.39	1.3	2.53
1658	2.48	NA	2.28	NA	0.83	2.21	1.13	2.77
1659	2.86	NA	2.68	NA	1.24	2.75	1.67	2.93
1660	2.87	NA	2.71	NA	1.31	2.85	1.77	3.08
1661	2.55	NA	2.37	NA	1.3	2.68	1.6	3.08
1662	2.15	2.81	2.04	NA	0.9	2.68	1.6	3.28
1663	1.74	2.76	1.51	NA	1.04	1.96	1.88	2.51
1664	2.06	2.67	1.55	NA	0.9	1.64	1.56	1.71
1665	2.33	2.63	1.64	NA	0.9	1.7	1.62	1.75
1666	2.26	2.75	1.68	NA	0.7	1.69	0.71	1.97
1667	2.14	2.51	1.56	NA	0.63	1.7	0.82	1.88
1668	1.94	2.35	1.46	NA	0.56	2.33	1.25	3.06
1669	2.03	1.97	1.75	NA	0.54	1.99	0.9	2.9
1670	2.1	2.02	2.3	NA	0.54	2.09	1.01	2.53
1671	2.68	2.12	2.32	NA	0.58	2.56	1.48	2.55
1672	2.3	1.58	2.14	NA	0.58	2.51	1.43	2.37
1673	2.46	1.3	2.1	NA	0.5	2.27	1.19	2.33
1674	3.2	1.69	2.27	NA	0.57	2.21	1.13	2.5
1675	2.72	1.29	2.48	NA	0.81	2.51	1.43	2.71
1676	2.45	1.41	1.85	6.01	0.65	2.4	1.32	2.08
1677	2.14	1.43	1.77	5.11	0.73	1.83	0.75	2
1678	1.94	1.64	1.66	4.27	0.66	1.74	0.66	1.89
1679	2.48	1.71	2.21	4.42	0.52	2.44	1.36	2.44
1680	2.11	1.49	2.05	4.35	0.61	2.07	0.99	2.28
1681	1.87	1.45	2.24	4.96	0.6	2.18	1.09	2.47
1682	2.02	1.47	1.78	4.49	0.72	1.76	0.68	2.01
1683	2.35	1.53	1.69	4.22	0.6	1.81	0.73	1.92
1684	1.96	1.62	1.99	4.01	0.49	2.01	1.03	2.22
1685	1.94	1.65	2.02	4.42	0.58	1.93	0.85	2.25
1686	1.78	1.97	2.34	4.65	0.66	2.41	1.34	2.57
1687	1.75	1.32	1.83	5.05	0.67	2	1	2.06
1688	1.65	1.45	1.54	4.46	0.57	1.8	0.73	1.77
1689	1.56	1.75	1.95	4.03	0.49	1.93	0.85	2.18
1690	1.45	1.2	1.85	3.8	0.35	2.6	1.53	2.08
1691	1.58	0.97	1.89	5.01	0.24	2.35	1.27	2.12
1692	1.82	1.18	1.71	5.29	0.3	1.9	0.82	1.94
1693	1.68	0.85	1.72	4.57	0.25	1.52	0.44	1.95
1694	1.27	0.8	1.27	3.89	0.19	1.17	0.37	1.5
1695	1.41	1.15	1.52	4.18	0.39	1.39	0.33	1.75
1696	1.53	1.38	1.35	3.43	0.58	1.37	0.32	1.58
1697	1.32	1.16	1.15	3.38	0.34	0.94	0.28	1.38
1698	1.28	1.33	1	3.46	0.49	0.95	0.27	1.23
