# Cook - Mushkin - PIWA - ITRDB PAKI034
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15331
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15331.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/paki034-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; paki034-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/paki034.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/paki034.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-07-20
#--------------------
# File_Last_Modified_Date
#   Date: 2013-07-20
#--------------------
# Title
#   Study_Name: Cook - Mushkin - PIWA - ITRDB PAKI034
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Palmer, J.G.(https://orcid.org/0000-0002-6665-4483); Ahmed, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Climatology - temperature analyses NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mushkin
#   Location: Pakistan
#   Northernmost_Latitude: 35.5
#   Southernmost_Latitude: 35.5
#   Easternmost_Longitude: 74.75
#   Westernmost_Longitude: 74.75
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: PAKI034
#   First_Year: 1730
#   Last_Year: 2007
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus wallichiana A.B. Jacks.
#   Common_Name: Himalayan pine
#   Tree_Species_Code: PIWA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MUSW011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUSW011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUSW012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUSW012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUSW021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUSW021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUSW022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUSW022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUSW031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUSW031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUSW032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUSW032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUSW041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUSW041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUSW042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUSW042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUSW051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUSW051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUSW052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUSW052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUSW061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUSW061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUSW062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUSW062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MUSW011_raw	MUSW012_raw	MUSW021_raw	MUSW022_raw	MUSW031_raw	MUSW032_raw	MUSW041_raw	MUSW042_raw	MUSW051_raw	MUSW052_raw	MUSW061_raw	MUSW062_raw
1730	NA	NA	NA	2.294	NA	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	NA	2.83	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	NA	3.482	NA	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	NA	3.643	NA	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	NA	3.247	NA	NA	NA	NA	NA	NA	NA	NA
1735	NA	NA	NA	3.072	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	NA	3.148	NA	NA	NA	NA	NA	NA	NA	NA
1737	NA	NA	NA	2.795	NA	NA	NA	NA	NA	NA	NA	NA
1738	NA	NA	NA	2.847	NA	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	NA	2.734	NA	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	NA	2.812	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	NA	3.454	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	NA	2.069	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	NA	2.044	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	2.536	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	2.532	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	1.706	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	NA	2.566	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	NA	NA	1.864	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	NA	NA	1.833	NA	NA	NA	NA	NA	NA	NA	NA
1750	NA	NA	NA	1.549	NA	NA	NA	NA	NA	NA	NA	NA
1751	NA	NA	NA	2.088	NA	NA	NA	NA	NA	NA	NA	NA
1752	NA	NA	2.157	2.522	NA	NA	NA	NA	NA	NA	NA	NA
1753	NA	NA	3.028	3.257	NA	NA	NA	NA	NA	NA	NA	NA
1754	NA	NA	2.502	2.167	NA	NA	NA	NA	NA	NA	NA	NA
1755	NA	NA	3.099	3.07	NA	NA	NA	NA	NA	NA	NA	NA
1756	NA	NA	2.993	3.245	NA	NA	NA	NA	NA	NA	NA	NA
1757	NA	NA	2.792	2.841	NA	NA	NA	NA	NA	NA	NA	NA
1758	NA	NA	2.113	1.97	1.39	NA	NA	NA	NA	NA	NA	NA
1759	NA	NA	1.908	2.062	1.527	NA	NA	NA	NA	NA	NA	NA
1760	NA	NA	1.113	1.197	0.992	NA	NA	NA	NA	NA	NA	NA
1761	NA	NA	1.096	1.053	0.989	NA	NA	NA	NA	NA	NA	NA
1762	NA	NA	0.957	0.92	0.86	NA	NA	NA	NA	NA	NA	NA
1763	NA	NA	1.266	1.196	1.327	NA	NA	NA	NA	NA	NA	NA
1764	NA	NA	1.83	1.601	1.196	NA	NA	NA	NA	NA	NA	NA
1765	NA	NA	1.769	1.785	1.119	NA	NA	NA	NA	NA	NA	NA
1766	NA	NA	2.202	2.268	1.582	NA	NA	NA	NA	NA	NA	NA
1767	NA	NA	1.457	1.357	1.167	NA	NA	NA	NA	NA	NA	NA
1768	NA	NA	0.835	0.736	0.74	NA	NA	NA	NA	NA	NA	NA
1769	NA	NA	1.535	1.682	0.884	NA	NA	NA	NA	NA	NA	NA
1770	NA	NA	1.83	1.629	0.903	NA	NA	NA	NA	NA	NA	NA
1771	NA	NA	2.035	1.893	0.766	NA	NA	NA	NA	NA	NA	NA
1772	NA	NA	2.005	1.877	0.93	NA	NA	NA	NA	NA	NA	NA
1773	NA	NA	1.727	1.596	0.721	NA	NA	NA	NA	NA	NA	NA
1774	NA	NA	1.702	1.831	0.594	NA	NA	NA	NA	NA	NA	NA
1775	NA	NA	0.97	1	0.638	NA	NA	NA	NA	NA	NA	NA
1776	NA	NA	1.641	1.543	0.742	NA	NA	NA	NA	NA	NA	NA
1777	NA	NA	1.445	1.522	0.682	NA	1.312	NA	NA	NA	NA	NA
1778	NA	3.722	0.791	0.874	0.353	NA	0.745	NA	NA	NA	NA	NA
1779	2.879	3.793	1.538	1.788	0.635	NA	1.171	NA	NA	NA	NA	NA
1780	3.449	3.76	1.902	1.592	0.776	NA	1.111	0.497	NA	NA	NA	NA
1781	3.333	3.013	2.191	1.48	0.791	NA	0.871	0.564	NA	NA	NA	NA
1782	3.116	2.978	1.501	1.113	0.708	NA	0.724	0.353	NA	NA	NA	NA
1783	2.883	3.662	1.55	1.056	0.868	NA	0.708	0.428	NA	NA	NA	NA
1784	2.436	2.29	0.89	0.76	0.678	NA	0.495	0.484	NA	NA	NA	NA
1785	1.635	2.226	0.361	0.296	0.239	NA	0.223	0.069	NA	NA	NA	NA
1786	2.615	3.226	0.876	0.751	0.533	NA	0.481	0.183	NA	NA	NA	NA
1787	2.596	3.341	0.717	0.711	0.491	NA	0.51	0.3	NA	NA	NA	NA
1788	3.168	3.083	0.677	0.766	0.673	NA	0.552	0.321	NA	NA	NA	NA
1789	6.16	5.433	0.989	0.987	0.942	NA	0.66	0.438	NA	NA	NA	NA
1790	5.31	5.56	0.924	0.965	1.05	NA	0.698	0.361	NA	NA	NA	NA
1791	4.636	5.154	1.174	1.203	1.191	NA	0.861	0.444	NA	NA	NA	NA
1792	4.456	4.897	1.265	1.48	1.352	NA	0.828	0.4	NA	NA	NA	NA
1793	5.48	5.725	1.725	2.262	1.681	NA	1.211	0.659	NA	NA	NA	4.003
1794	5.386	5.496	1.855	2.538	1.719	NA	1.307	0.964	NA	NA	NA	3.381
1795	4.525	4.788	1.857	2.355	1.437	NA	1.09	0.682	NA	NA	NA	3.226
1796	3.552	3.654	1.514	2.033	1.51	NA	1.391	0.799	NA	NA	NA	4.282
1797	1.82	2.251	0.821	1.146	0.716	NA	0.829	0.447	NA	NA	NA	2.911
