# Pederson - Tujyin Nars - PISY - ITRDB MONG037
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13887
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13887.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/mong037-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mong037-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/mong037.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mong037.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-12-19
#--------------------
# File_Last_Modified_Date
#   Date: 2012-12-19
#--------------------
# Title
#   Study_Name: Pederson - Tujyin Nars - PISY - ITRDB MONG037
#--------------------
# Investigators
#   Investigators: Pederson, N.(https://orcid.org/0000-0003-3830-263X); Saladyga, T.(https://orcid.org/0000-0002-6304-4428); Suran, B.; McGraw, K.; Aria, U.; Nachin, B.(https://orcid.org/0000-0002-3489-1257)
#--------------------
# Description_Notes_and_Keywords
#   Description: This collection of PISY raw ring widths were made by the authors listed above on deep deposit of sandy soil south-southeast of the town Sukhbaatar, Mongolia for the potential usage in a reconstruction of hydroclimate. The trees cored here were somewhat open grown at the time of sampling. However, much of the low density is likely due to an intense fire in the years prior to our sampling. There ihttps://nesdev.ncdc.noaa.gov/i/asfdcldr.gifs much evidence of fire in this landscape. Use with care. For example, detrending these series mostly requires detrending as would be performed of trees from forest interior or closed-canopy forests. There appears to be periods of suppression and release from several trees when they were young. Fire damage is also a likely contributor to ring width variation. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: Pederson, N., C. Leland, B. Nachin, A.E. Hessl, A.R. Bell, D. Martin-Benito, T. Saladyga, B. Suran, P.M. Brown, N.K. Davi
#   Journal_Name: Agricultural and Forest Meteorology
#   Published_Title: Three centuries of shifting hydroclimatic regimes across the Mongolian Breadbasket
#   Published_Date_or_Year: 2013
#   Volume: 178-179
#   Pages: 10-20
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.agrformet.2012.07.003
#   Full_Citation: None
#   Abstract: In its continuing move toward resource independence, Mongolia has recently entered a new agricultural era. Large crop fields and center-pivot irrigation have been established in the last 10 years across Mongolia's "Breadbasket": the Bulgan, Selenge and Tov aimags of northcentral Mongolia. Since meteorological records are typically short and spatially diffuse, little is known about the frequency and scale of past droughts in this region. We use six chronologies from the eastern portion of the breadbasket region to reconstruct streamflow of the Yeruu River. These chronologies accounted for 60.8% of May-September streamflow from 1959 to 1987 and 74.1% from 1988 to 2001. All split, calibration-verification statistics were positive, indicating significant model reconstruction. Reconstructed Yeruu River streamflow indicates the 20th century to be wetter than the two prior centuries. When comparing the new reconstruction to an earlier reconstruction of Selenge River streamflow, representing the western portion of the breadbasket region, both records document more pluvial events of greater intensity during 20th century versus prior centuries and indicate that the recent decade of drought that lead to greater aridity across the landscape is not unusual in the context of the last 300 years. Most interestingly, variability analyses indicate that the larger river basin in the western breadbasket (the Selenge basin) experiences greater swings in hydroclimate at multi-decadal to centennial time scales while the smaller basin in the eastern portion of the breadbasket (the Yeruu basin) is more stable. From this comparison, there would be less risk in agricultural productivity in the eastern breadbasket region, although the western breadbasket region can potentially be enormously productive for decades at a time before becoming quite dry for an equally long period of time. These results indicate that farmers and water managers need to prepare for both pluvial conditions like those in the late-1700s, and drier conditions like those during the early and mid-1800s. Recent studies have indicated that cultures with plentiful resources are more vulnerable when these resources become diminished. Thus, the instrumental records of the 20th century should not be used as a model of moisture availability. Most importantly, the geographic mismatch between precipitation, infrastructure, and water demand could turn out to be particularly acute for countries like Mongolia, especially as these patterns can switch in space through time.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Tujyin Nars
#   Location: Mongolia
#   Northernmost_Latitude: 50.1514
#   Southernmost_Latitude: 50.1514
#   Easternmost_Longitude: 106.3735
#   Westernmost_Longitude: 106.3735
#   Elevation_m: 650
#--------------------
# Data_Collection
#   Collection_Name: MONG037
#   First_Year: 1731
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TNC01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TNC13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TNC13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TNC01a_raw	TNC02b_raw	TNC03a_raw	TNC03b_raw	TNC04a_raw	TNC04b_raw	TNC05a_raw	TNC05b_raw	TNC06a_raw	TNC06b_raw	TNC07a_raw	TNC07b_raw	TNC08a_raw	TNC08b_raw	TNC09a_raw	TNC09b_raw	TNC10a_raw	TNC10b_raw	TNC12a_raw	TNC13a_raw
1731	NA	NA	NA	NA	NA	NA	NA	0.382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	0.254	NA	NA	NA	NA	NA	NA	NA	NA	1.814	NA	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	0.593	NA	NA	NA	NA	NA	NA	NA	NA	2.287	NA	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	0.298	NA	NA	NA	NA	NA	NA	NA	NA	0.142	NA	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	0.544	NA	NA	NA	NA	NA	NA	NA	NA	0.433	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	0.793	NA	NA	NA	NA	NA	NA	NA	NA	0.472	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	0.533	NA	NA	NA	NA	NA	NA	NA	NA	0.848	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	1.268	NA	NA	NA	NA	NA	NA	NA	NA	1.595	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	1.312	NA	NA	NA	NA	NA	NA	NA	NA	1.828	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	1.615	NA	NA	NA	NA	NA	NA	NA	NA	1.619	NA	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	1.689	NA	NA	NA	NA	NA	NA	NA	NA	1.476	NA	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	2.218	NA	NA	NA	NA	NA	NA	NA	NA	1.626	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	1.723	1.903	NA	NA	NA	NA	NA	NA	NA	NA	1.396	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	2.119	2.337	NA	NA	NA	NA	NA	NA	NA	NA	1.912	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	1.14	1.365	NA	NA	NA	NA	NA	NA	NA	NA	0.895	NA	NA	NA
1747	NA	NA	NA	NA	NA	NA	1.126	1.49	NA	NA	NA	NA	NA	NA	NA	NA	1.027	1.045	NA	NA
1748	NA	NA	NA	NA	NA	NA	0.681	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.584	0.523	NA	NA
1749	NA	NA	NA	NA	NA	NA	1.174	1.204	NA	NA	NA	NA	NA	NA	NA	NA	1.055	0.996	NA	NA
1750	NA	NA	NA	NA	NA	NA	1.185	1.227	NA	NA	NA	NA	NA	NA	NA	NA	0.846	0.8	NA	NA
1751	NA	NA	NA	NA	NA	NA	1.614	1.405	NA	NA	NA	NA	NA	NA	NA	NA	1.008	0.714	NA	NA
1752	NA	NA	NA	NA	NA	NA	1.722	1.815	NA	NA	NA	NA	NA	NA	NA	NA	0.574	0.638	NA	NA
1753	NA	NA	NA	NA	NA	NA	1.782	1.864	NA	NA	NA	NA	NA	NA	NA	NA	0.891	0.872	NA	NA
1754	NA	NA	NA	NA	NA	NA	1.491	1.382	NA	NA	NA	NA	NA	NA	NA	NA	0.745	0.747	NA	NA
1755	NA	NA	NA	NA	NA	NA	2.141	1.945	NA	NA	NA	NA	NA	NA	NA	NA	1.047	0.964	NA	NA
1756	NA	NA	NA	NA	NA	NA	1.795	2.012	NA	NA	NA	NA	NA	NA	NA	NA	0.904	0.932	NA	NA
1757	NA	NA	NA	NA	NA	NA	1.663	1.651	NA	NA	NA	NA	NA	NA	NA	NA	0.978	0.625	NA	NA
1758	NA	NA	NA	NA	NA	NA	2.135	2.012	NA	NA	NA	NA	NA	NA	NA	NA	0.657	0.864	NA	NA
1759	NA	NA	NA	NA	NA	NA	1.875	2.095	NA	NA	NA	NA	NA	NA	NA	NA	0.648	0.697	NA	NA
1760	NA	NA	NA	NA	NA	NA	2.39	2.867	NA	NA	NA	NA	NA	NA	NA	NA	0.724	0.762	NA	NA
1761	NA	NA	NA	NA	NA	NA	1.995	2.094	NA	NA	NA	NA	NA	NA	NA	NA	0.703	0.612	NA	NA
1762	NA	NA	NA	NA	NA	NA	2.022	2.339	NA	NA	NA	NA	NA	NA	NA	NA	0.532	0.557	NA	NA
1763	NA	NA	NA	NA	NA	NA	1.801	1.502	NA	NA	NA	NA	NA	NA	NA	NA	0.775	0.833	NA	NA
1764	NA	NA	NA	NA	NA	NA	1.62	1.409	NA	NA	NA	NA	NA	NA	NA	NA	0.779	0.708	NA	NA
1765	NA	NA	NA	NA	NA	NA	1.84	1.256	NA	NA	NA	NA	NA	NA	NA	NA	0.751	0.686	NA	NA
1766	NA	NA	NA	NA	NA	NA	1.072	1.219	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.702	NA	NA
1767	NA	NA	NA	NA	NA	NA	1.337	1.467	NA	NA	NA	NA	NA	NA	NA	NA	0.974	0.84	NA	NA
1768	NA	NA	NA	NA	NA	NA	1.298	1.073	NA	NA	NA	NA	NA	NA	NA	NA	1.046	0.959	NA	NA
1769	NA	NA	NA	NA	NA	NA	1.738	1.746	NA	NA	NA	NA	NA	NA	NA	NA	1.133	0.808	NA	NA
1770	NA	NA	NA	NA	NA	NA	1.575	1.156	NA	NA	NA	NA	NA	NA	NA	NA	1.66	0.96	NA	NA
1771	NA	NA	NA	1.591	NA	NA	1.61	1.379	NA	NA	NA	NA	NA	NA	NA	NA	1.23	1.325	NA	NA
1772	NA	NA	NA	1.282	NA	NA	1.43	1.232	NA	NA	NA	NA	NA	NA	NA	NA	1.431	1.213	NA	NA
1773	NA	NA	NA	1.726	NA	NA	1.199	0.946	NA	NA	NA	NA	NA	NA	NA	NA	0.918	0.618	NA	NA
1774	NA	NA	NA	1.392	NA	NA	1.16	1.198	NA	NA	NA	NA	NA	NA	NA	NA	1.365	1.018	NA	NA
1775	NA	NA	NA	1.23	NA	NA	0.864	0.893	NA	NA	NA	NA	NA	NA	NA	NA	1.3	0.902	NA	NA
1776	NA	NA	NA	1.253	NA	NA	1.299	1.348	NA	NA	NA	NA	NA	NA	NA	NA	1.414	0.984	NA	NA
1777	NA	NA	NA	1.658	NA	NA	0.848	1.245	NA	NA	NA	NA	NA	NA	NA	NA	0.793	1.173	NA	NA
1778	NA	NA	NA	1.314	NA	NA	0.921	1.13	NA	NA	NA	NA	NA	NA	NA	NA	1.053	0.928	NA	NA
1779	NA	NA	NA	1.762	NA	NA	1.13	0.923	NA	NA	NA	NA	NA	NA	NA	NA	1.278	0.935	NA	NA
1780	NA	NA	NA	1.283	NA	NA	0.702	0.924	NA	NA	NA	NA	NA	NA	NA	NA	1.098	0.804	NA	NA
1781	NA	NA	NA	1.155	NA	NA	0.493	0.769	NA	NA	NA	NA	NA	NA	NA	NA	1.222	0.824	NA	NA
1782	NA	NA	NA	1.513	NA	NA	0.632	1.19	NA	NA	NA	NA	NA	NA	NA	NA	1.752	1.444	NA	NA
1783	NA	NA	NA	1.216	NA	NA	0.641	0.792	NA	NA	NA	NA	NA	NA	NA	NA	1.618	1.353	NA	NA
1784	NA	NA	0.793	0.71	NA	NA	0.326	0.678	NA	NA	NA	NA	NA	NA	NA	NA	1.29	1.043	NA	NA
1785	NA	NA	0.371	0.93	NA	NA	0.602	0.616	NA	NA	NA	NA	NA	NA	NA	NA	1.871	2.128	NA	NA
1786	NA	NA	0.518	0.611	NA	NA	0.384	0.402	NA	NA	NA	NA	NA	NA	NA	NA	1.514	1.17	NA	NA
1787	NA	NA	0.29	0.818	NA	NA	0.424	0.744	NA	NA	NA	NA	NA	NA	NA	NA	2.213	1.661	NA	NA
1788	NA	NA	0.529	0.845	NA	NA	0.392	0.583	NA	NA	NA	NA	NA	NA	NA	NA	2.376	2.105	NA	NA
1789	NA	NA	0.521	1.11	NA	NA	0.475	0.672	NA	NA	NA	NA	NA	NA	NA	NA	1.918	1.555	NA	NA
1790	NA	NA	0.821	0.972	NA	NA	0.556	0.72	NA	NA	NA	1.393	NA	NA	NA	NA	1.807	1.483	NA	NA
1791	NA	NA	0.922	1.152	NA	NA	0.447	0.631	NA	NA	NA	1.319	NA	NA	NA	NA	2.054	1.984	NA	NA
1792	NA	NA	0.686	1.241	NA	NA	0.527	0.68	NA	NA	NA	1.095	NA	NA	NA	NA	2.398	1.563	NA	NA
1793	NA	NA	0.722	0.945	NA	NA	0.478	0.484	NA	NA	NA	0.656	NA	NA	NA	NA	1.657	1.626	NA	NA
1794	NA	NA	0.701	1.152	NA	NA	0.484	0.543	NA	NA	NA	0.759	NA	NA	NA	NA	1.131	1.081	NA	NA
1795	NA	NA	0.858	1.086	NA	NA	0.553	0.742	NA	NA	NA	0.733	NA	NA	NA	NA	1.797	1.718	NA	NA
1796	NA	NA	1.044	1.368	NA	NA	0.764	0.894	NA	NA	NA	0.617	NA	NA	NA	NA	1.38	1.095	NA	NA
1797	NA	NA	0.816	0.917	NA	NA	0.531	0.578	NA	NA	NA	0.436	NA	NA	NA	NA	1.025	0.983	NA	NA
1798	NA	NA	0.86	0.77	NA	NA	0.505	0.532	NA	1.087	NA	0.623	NA	NA	NA	NA	1.014	0.881	NA	NA
1799	NA	NA	0.974	1.267	NA	NA	0.482	0.514	NA	1.448	NA	1.359	NA	NA	NA	NA	1.007	1.293	NA	NA
1800	NA	NA	0.813	1.023	NA	NA	0.529	0.365	NA	1.26	NA	0.923	NA	NA	NA	NA	1.399	1.303	NA	NA
1801	NA	NA	1.084	1.018	NA	NA	0.475	0.451	NA	1.202	NA	0.963	NA	NA	NA	NA	1.47	1.351	NA	NA
