# Buckley - Phu Kradung - PIMK - ITRDB TH003
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/12646
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-12646.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k, Monsoon, PAGES 2k Network, drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/th003-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; th003-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/th003.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/th003.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2011-09-01
#--------------------
# File_Last_Modified_Date
#   Date: 2011-09-01
#--------------------
# Title
#   Study_Name: Buckley - Phu Kradung - PIMK - ITRDB TH003
#--------------------
# Investigators
#   Investigators: Buckley, B.M.; Cook, B.I.(https://orcid.org/0000-0002-4501-9229); Wright, W.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:  
# # Climatology - precipitation analysis NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Science
#   Published_Title: Asian Monsoon Failure and Megadrought During the Last Millennium
#   Published_Date_or_Year: 2010
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1126/science.1185188
#   Full_Citation: Cook, E.R., K.J. Anchukaitis, B.M. Buckley, R.D. D'Arrigo, 
G.C. Jacoby, and W.E. Wright. 2010. 
Asian Monsoon Failure and Megadrought During the Last Millennium. 
Science, Vol. 328, Issue 5977, pp.486-489, 23 April 2010.  
DOI: 10.1126/science.1185188

#   Abstract: The Asian monsoon system affects more than half of humanity worldwide, 
# yet the dynamical processes that govern its complex spatiotemporal 
# variability are not sufficiently understood to model and predict 
# its behavior, due in part to inadequate long-term climate observations. 
# Here we present the Monsoon Asia Drought Atlas (MADA), a seasonally 
# resolved gridded spatial reconstruction of Asian monsoon drought 
# and pluvials over the past millennium, derived from a network of 
# tree-ring chronologies. MADA provides the spatiotemporal details 
# of known historic monsoon failures and reveals the occurrence, 
# severity, and fingerprint of previously unknown monsoon megadroughts 
# and their close linkages to large-scale patterns of tropical 
# Indo-Pacific sea surface temperatures. MADA thus provides a long-term 
# context for recent monsoon variability that is critically needed for 
# climate modeling, prediction, and attribution.
# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Phu Kradung
#   Location: Thailand
#   Northernmost_Latitude: 16.9
#   Southernmost_Latitude: 16.9
#   Easternmost_Longitude: 101.8833
#   Westernmost_Longitude: 101.8833
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: TH003
#   First_Year: 1616
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus merkusii Jungh. & De Vriese
#   Common_Name: Merkus pine
#   Tree_Species_Code: PIMK
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PKM163A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM163A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM163B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM163B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM164A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM164A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM164B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM164B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM165A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM165A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM166B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM166B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM170A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM170A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM170B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM170B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM171A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM171A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM171B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM171B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM190A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM190A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM190B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM190B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM192A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM192A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM192B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM192B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM192C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM192C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM191A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM191A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PKM191B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PKM191B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PKM163A_raw	PKM163B_raw	PKM164A_raw	PKM164B_raw	PKM165A_raw	PKM166B_raw	PKM170A_raw	PKM170B_raw	PKM171A_raw	PKM171B_raw	PKM190A_raw	PKM190B_raw	PKM192A_raw	PKM192B_raw	PKM192C_raw	PKM191A_raw	PKM191B_raw
1616	NA	NA	NA	NA	1.379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1617	NA	NA	NA	NA	4.163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1618	NA	NA	NA	NA	3.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1619	NA	NA	NA	NA	3.663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1620	NA	NA	NA	NA	0.671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1621	NA	NA	NA	NA	3.217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1622	NA	NA	NA	NA	4.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1623	NA	NA	NA	NA	3.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1624	NA	NA	NA	NA	3.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1625	NA	NA	NA	NA	3.458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1626	NA	NA	NA	NA	2.778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1627	NA	NA	NA	NA	2.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1628	NA	NA	NA	NA	0.798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1629	NA	NA	NA	NA	2.312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1630	NA	NA	NA	NA	1.229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1631	NA	NA	NA	NA	3.078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1632	NA	NA	NA	NA	5.697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1633	NA	NA	NA	NA	4.619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1634	NA	NA	NA	NA	5.111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1635	NA	NA	NA	NA	4.405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1636	NA	NA	NA	NA	3.227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1637	NA	NA	NA	NA	3.492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1638	NA	NA	NA	NA	4.002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1639	NA	NA	NA	NA	1.817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1640	NA	NA	NA	NA	2.983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.866
1641	NA	NA	NA	NA	3.078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2
1642	NA	NA	NA	NA	3.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.335
1643	NA	NA	NA	NA	2.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.365
1644	NA	NA	NA	NA	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.354
1645	NA	NA	NA	NA	3.295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.947	1.836
1646	NA	NA	NA	NA	2.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	1.556
1647	NA	NA	NA	NA	3.664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.533	0.534
1648	NA	NA	NA	NA	1.902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.475	0.807
1649	NA	NA	NA	NA	2.773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.546	1.881
1650	NA	NA	NA	NA	2.763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.412	1.371
1651	NA	NA	NA	NA	2.037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.232	0.221
1652	NA	NA	NA	NA	1.699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.939	0.604
1653	NA	NA	NA	NA	2.045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	0.642
1654	NA	NA	NA	NA	1.863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.634	0.361
1655	NA	NA	NA	NA	2.138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.042	1.029
1656	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.855	2.07
1657	NA	NA	NA	NA	2.346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.933	3.198
1658	NA	NA	NA	NA	3.251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.558	2.759
1659	NA	NA	NA	NA	2.321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.593	1.604
1660	NA	NA	NA	NA	2.064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.648	2.183
1661	NA	NA	NA	NA	3.218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.581	2.605
1662	NA	NA	NA	NA	2.543	NA	NA	NA	NA	NA	2.038	NA	NA	NA	NA	3.841	2.021
1663	NA	NA	NA	NA	3.009	NA	NA	NA	NA	NA	1.786	NA	NA	NA	NA	3.967	2.056
1664	NA	NA	NA	NA	1.322	NA	NA	NA	NA	NA	2.361	NA	NA	NA	NA	0.262	0.481
1665	NA	NA	NA	NA	1.708	NA	NA	NA	NA	NA	0.705	NA	NA	NA	NA	1.218	1.173
1666	NA	NA	NA	NA	2.678	NA	NA	NA	NA	NA	1.494	NA	NA	NA	NA	3.134	2.166
1667	NA	NA	NA	NA	1.883	NA	NA	NA	NA	NA	2.979	NA	NA	NA	NA	2.749	1.353
1668	NA	NA	NA	NA	2.037	NA	NA	NA	NA	NA	2.125	NA	NA	NA	NA	0.354	0.278
1669	NA	NA	NA	NA	2.444	NA	NA	NA	NA	NA	0.387	NA	NA	NA	NA	1.214	0.764
1670	NA	NA	NA	NA	2.486	NA	NA	NA	NA	NA	1.25	NA	NA	NA	NA	2.294	1.433
1671	NA	NA	NA	NA	2.506	NA	NA	NA	NA	NA	1.552	1.131	NA	NA	NA	2.802	1.314
1672	NA	NA	NA	NA	2.307	NA	NA	NA	NA	NA	2.131	1.207	NA	NA	NA	0.572	0.352
1673	NA	NA	NA	NA	1.957	NA	NA	NA	NA	NA	0.418	0.264	NA	NA	NA	1.746	1.078
1674	NA	NA	NA	NA	1.727	NA	NA	NA	NA	NA	1.445	1.128	NA	NA	NA	1.967	1.361
1675	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA	1.638	1.371	NA	NA	NA	1.267	0.808
1676	NA	NA	NA	NA	1.18	NA	NA	1.261	NA	NA	1.258	0.798	NA	NA	NA	0.361	0.23
1677	NA	NA	NA	NA	1.765	NA	NA	2.024	NA	2.424	0.894	0.431	NA	NA	NA	1.395	0.78
1678	NA	NA	NA	NA	1.376	NA	NA	2.555	NA	3.192	1.105	0.797	NA	NA	NA	2.809	0.915
1679	NA	NA	NA	NA	1.663	NA	NA	1.212	NA	2.694	1.422	1.231	NA	NA	NA	3.056	1.685
1680	NA	NA	NA	NA	1.724	NA	NA	1.028	NA	0.338	0.492	0.564	NA	NA	NA	2.304	1.411
1681	NA	NA	NA	NA	1.091	NA	NA	0.661	NA	1.844	0.955	0.777	NA	NA	NA	1.878	1.288
1682	NA	NA	NA	NA	1.389	NA	NA	1.034	NA	2.865	1.107	0.855	NA	NA	NA	2.001	1.08
1683	NA	NA	NA	NA	2.191	NA	NA	3.029	NA	4.731	1.634	1.389	NA	NA	NA	2.559	1.166
