# Wils - Debre Kidane-Mihret - JUPC - ITRDB ETH003
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#-----------------------------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication,  NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using these data.
# If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36035
#   Landing_Page_Description: NOAA Landing Page of study
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36035.json
#   Study_Level_JSON_Description: Raw Measurements - NOAA Template File
#
# Data_Type: Tree Ring
#
# Dataset_DOI: 
#
# Science_Keywords: 
#-------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/eth003-noaa.rwl
#   Data_Download_Description: Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/eth003.rwl
#   Data_Download_Description: Raw Measurements - Tucson Decadal File
#-------------------
# Contribution_Date
#   Date: 2022-02-28
#-------------------
# File_Last_Modified_Date
#   Date: 2022-04-04
#-------------------
# Title
#   Study_Name: Wils - Debre Kidane-Mihret - JUPC - ITRDB ETH003
#-------------------
# Investigators: Wils, T.H.G.; Robertson, I.
#-------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#-------------------
# Publication
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acu?a-Soto, E. Adenesky-Filho, R. Alfaro-Sanchez, J. Roberto Vieira Arag?o, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Brauning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, A.A. Chavez-Duran, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dunisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. Lopez-Hernandez, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montoia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Junior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Perez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schongart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-Gonzalez, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: 
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring
#  data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#-------------------
# Publication
#   Authors: Wils, Tommy H.G.; Iain Robertson; Zewdu Eshetu; Marcin Koprowski; Ute G.W. Sass-Klaassen; Ramzi Touchan; Neil J. Loader
#   Journal_Name: The Holocene
#   Published_Title: Towards a reconstruction of Blue Nile baseflow from Ethiopian tree rings
#   Published_Date_or_Year: 2010
#   Volume: 20
#   Pages: 8
#   Report_Number: 
#   DOI: 10.1177/0959683610365940
#   Full_Citation: 
#   Abstract: 
#-------------------
# Site Information
#   Site_Name:  Debre Kidane-Mihret
#   Location: Ethiopia
#   Northernmost_Latitude: 13.15
#   Southernmost_Latitude: 13.15
#   Easternmost_Longitude: 37.916667
#   Westernmost_Longitude: 37.916667
#   Elevation_m: 2875
#-------------------
# Data Collection
#   Collection_Name:  ETH003
#   Earliest_Year: 1947
#    Most_Recent_Year: 2006
#   Time_Unit: CE
#   Parameter_Keywords: width
#   Core_Length_m:
#   Notes: 
#-------------------
# Species
#
# Tree_Species_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/templates/tree-species-code.csv
#   Tree_Species_Download_Description:  List of accepted tree species names and codes.
#
#   Species_Name: Juniperus procera Hochst. ex Endl.
#   Common_Name: African pencil cedar
#    Tree_Species_Code: JUPC
#-------------------
# Chronology_Information 
#   Chronology: 
#---------------------
# Variables 
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/PaST-thesaurus/SKOS/past-thesaurus-v1.0.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line; shortname-tab- components: what, material, error, units, seasonality, data_type, detail, method, C or N for Character or Numeric data,additional information)
## age_CE	age,,,,,tree ring,,,N,units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E20A_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E20A; 
## E20C_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E20C; 
## E21A_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E21A; 
## E21B_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E21B; 
## E22A_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E22A; 
## E22B_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E22B; 
## E23A_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E23A; 
## E24A_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E24A; 
## E24B_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E24B; 
## E24C_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E24C; 
## E25A_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E25A; 
## E25B_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E25B; 
## E25C_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: E25C; 
#---------------------
# Data:
# Missing_Values: NaN
age_CE	E20A_raw	E20C_raw	E21A_raw	E21B_raw	E22A_raw	E22B_raw	E23A_raw	E24A_raw	E24B_raw	E24C_raw	E25A_raw	E25B_raw	E25C_raw	
1947	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13000	NaN	NaN	NaN	
1948	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21000	NaN	NaN	NaN	
1949	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32400	NaN	NaN	NaN	
1950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28600	NaN	NaN	NaN	
1951	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34000	NaN	NaN	NaN	
1952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34900	NaN	NaN	NaN	
1953	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37600	NaN	NaN	NaN	
1954	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18100	NaN	NaN	NaN	
1955	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14600	NaN	NaN	NaN	
1956	NaN	19100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11300	NaN	NaN	NaN	
1957	NaN	31700	NaN	NaN	NaN	NaN	NaN	11700	NaN	9800	NaN	NaN	NaN	
1958	NaN	50100	NaN	NaN	NaN	NaN	NaN	18200	NaN	18400	NaN	NaN	NaN	
1959	NaN	42700	NaN	NaN	NaN	NaN	NaN	42400	NaN	37600	NaN	NaN	NaN	
1960	NaN	25600	NaN	NaN	NaN	NaN	NaN	34000	NaN	30200	NaN	NaN	NaN	
1961	NaN	12600	NaN	NaN	NaN	NaN	NaN	52700	NaN	30700	NaN	NaN	NaN	
1962	NaN	20900	NaN	NaN	NaN	NaN	NaN	50300	57000	30500	NaN	NaN	NaN	
1963	NaN	29500	NaN	NaN	NaN	NaN	NaN	69000	74400	54600	NaN	NaN	NaN	
1964	NaN	22600	NaN	NaN	NaN	NaN	NaN	69900	69600	40200	NaN	NaN	NaN	
1965	NaN	21000	NaN	NaN	NaN	NaN	NaN	29600	41700	28900	NaN	NaN	NaN	
1966	NaN	29100	NaN	NaN	NaN	NaN	NaN	20100	35800	35500	NaN	NaN	NaN	
1967	NaN	31300	NaN	NaN	NaN	NaN	NaN	20200	28800	33100	NaN	NaN	NaN	
1968	NaN	35100	NaN	NaN	NaN	NaN	NaN	31300	22000	26200	NaN	NaN	NaN	
1969	NaN	117400	NaN	NaN	NaN	NaN	NaN	122500	114300	78800	NaN	NaN	NaN	
1970	NaN	79200	NaN	NaN	NaN	NaN	NaN	58500	62500	52100	NaN	NaN	NaN	
1971	NaN	58500	NaN	NaN	NaN	NaN	NaN	45400	63900	32100	NaN	NaN	NaN	
1972	NaN	54400	NaN	NaN	NaN	NaN	NaN	50100	63500	46700	NaN	NaN	NaN	
1973	36100	23500	NaN	NaN	NaN	NaN	NaN	32800	45200	43800	NaN	NaN	NaN	
1974	42500	18900	NaN	NaN	NaN	NaN	NaN	55200	59500	49800	NaN	NaN	NaN	
1975	38600	19800	NaN	NaN	NaN	NaN	NaN	51800	40800	47200	NaN	NaN	NaN	
1976	34700	28100	NaN	NaN	NaN	NaN	NaN	37500	44400	60200	NaN	NaN	NaN	
1977	53100	41000	NaN	NaN	NaN	NaN	NaN	37700	50700	51900	NaN	NaN	NaN	
1978	60000	24900	NaN	NaN	NaN	NaN	NaN	18900	35400	46900	NaN	NaN	NaN	
1979	89600	18700	NaN	NaN	NaN	NaN	NaN	24200	40500	48600	NaN	NaN	NaN	
1980	45800	12500	NaN	NaN	NaN	NaN	NaN	15600	46200	42700	NaN	NaN	NaN	
1981	56900	19400	NaN	NaN	NaN	NaN	NaN	26100	56800	42400	NaN	NaN	NaN	
1982	19300	9100	30900	23000	47900	40300	NaN	11700	38000	29200	NaN	NaN	69800	
1983	18600	8500	50400	42900	59600	40000	NaN	5600	25600	31400	NaN	NaN	77900	
1984	13300	6400	41500	45700	64300	43300	NaN	5400	26000	27900	47100	NaN	42800	
1985	10300	12400	67600	47300	61700	41500	NaN	5200	25000	26000	99300	NaN	67800	
1986	22100	18700	28800	41300	118900	72300	NaN	6200	31900	39000	77400	NaN	61200	
1987	11400	31200	42900	28500	146800	60300	38500	6100	31800	25100	53800	NaN	59000	
1988	26000	54800	52300	38300	87300	64900	31700	9500	64000	51200	49900	NaN	53600	
1989	32100	52900	61600	33400	111100	82900	42300	11000	84300	57600	69800	NaN	66900	
1990	27700	20200	31500	21400	39400	34000	42600	5300	41600	19300	37000	34000	36400	
1991	47200	42700	37100	25100	55500	50200	47000	8100	51100	33900	47300	43600	53100	
1992	24500	30100	25000	16700	31700	31700	32400	10900	38600	31600	57700	61700	46800	
1993	16500	16700	31500	19600	23900	28900	24200	11200	39600	28200	61200	43300	60700	
1994	30400	16200	28000	16300	28600	28000	13400	10900	39600	37000	43500	28100	79300	
1995	17600	15600	15800	10100	16500	16900	6400	6500	19500	25700	23600	17300	52500	
1996	18300	10300	23600	NaN	25500	34000	14500	12900	23400	45200	47800	49400	82300	
1997	13000	8800	20300	NaN	22300	16900	19900	15400	27500	35900	48500	37800	57300	
1998	19600	24400	17200	NaN	15200	14000	28100	23900	57000	32200	67300	42900	71400	
1999	25300	21400	30400	NaN	32700	32000	25900	16500	48300	37400	60600	42500	54500	
2000	21500	47800	38800	NaN	52800	26500	21700	19100	56200	40600	49400	35700	54800	
2001	51300	56300	29200	NaN	44400	22600	15100	26300	62600	44800	57600	38600	73100	
2002	44000	49600	29000	NaN	26000	13700	10300	18600	29400	NaN	40300	NaN	42100	
2003	27600	42400	23000	NaN	14000	14900	8000	8400	NaN	NaN	31500	NaN	40000	
2004	13000	32000	18600	NaN	8700	12500	10900	9100	NaN	NaN	32600	NaN	33400	
2005	11900	30600	15600	NaN	9900	13800	11500	6000	NaN	NaN	24600	NaN	33200	
2006	20700	25100	18800	NaN	10000	9900	19000	6800	NaN	NaN	21400	NaN	41700	
