# Touchan - Kef Laagab - PIHA - ITRDB TUN011
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39315
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39315.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/tun011-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/tun011.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tun011.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-04-05
#--------------------
# File_Last_Modified_Date
#   Date: 2024-04-05
#--------------------
# Title
#   Study_Name: Touchan - Kef Laagab - PIHA - ITRDB TUN011
#--------------------
# Investigators
#   Investigators: Touchan, Ramzi
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Touchan, Ramzi; Kevin J Anchukaitis; David M Meko; Dalila Kerchouche; Said Slimani; Rachid Ilmen; Fouad Hasnaoui; Frederic Guibal; Jesus Julio Camarero; Raúl Sánchez-Salguero; Alma Piermattei; Abdessadek Sesbou; Benjamin I Cook; Mohamed Sabir; Hayat Touchane
#   Published_Date_or_Year: 2017
#   Published_Title: Climate controls on tree growth in the Western Mediterranean
#   Journal_Name: The Holocene
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1177/0959683617693901
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Kef Laagab
#   Location: Tunisia
#   Northernmost_Latitude: 35.63
#   Southernmost_Latitude: 35.63
#   Easternmost_Longitude: 8.96
#   Westernmost_Longitude: 8.96
#   Elevation_m: 1105
#--------------------
# Data_Collection
#   Collection_Name: TUN011
#   First_Year: 1922
#   Last_Year: 2012
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus halepensis Mill.
#   Common_Name: Aleppo pine
#   Tree_Species_Code: PIHA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KEL01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEL20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KEL20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KEL01A_raw	KEL01B_raw	KEL02A_raw	KEL02B_raw	KEL03A_raw	KEL03B_raw	KEL04A_raw	KEL04B_raw	KEL05A_raw	KEL05B_raw	KEL06A_raw	KEL06B_raw	KEL07A_raw	KEL07B_raw	KEL08A_raw	KEL08B_raw	KEL09A_raw	KEL09B_raw	KEL10A_raw	KEL10B_raw	KEL11A_raw	KEL11B_raw	KEL12A_raw	KEL12B_raw	KEL13A_raw	KEL13B_raw	KEL14A_raw	KEL14B_raw	KEL15A_raw	KEL15B_raw	KEL16A_raw	KEL16B_raw	KEL17A_raw	KEL17B_raw	KEL18A_raw	KEL18B_raw	KEL19A_raw	KEL19B_raw	KEL20A_raw
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	0.97	NA
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	1.5	NA
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61	1.06	NA
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.14	1.54	NA
1926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	4.28	NA
1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.64	3.51	NA
1928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.93	3.17	NA
1929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.09	4.45	NA
1930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.81	3.84	NA
1931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.17	4.04	NA
1932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5	3.65	NA
1933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.81	4.47	NA
1934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.95	4.34	NA
1935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.08	5.89	5.7
1936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.43	3.36	1.86
1937	NA	NA	NA	NA	NA	NA	NA	4.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.32	2.65	1.33
1938	NA	NA	NA	NA	NA	NA	NA	3.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA	3.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	1.67	1.93
1939	NA	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA	NA	NA	4.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44	2.35	2.33
1940	NA	NA	NA	NA	NA	NA	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28	2.02	NA	3.62	NA	NA	NA	3.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	1.54	1.17
1941	NA	NA	NA	NA	NA	NA	NA	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.64	5.19	NA	5.45	NA	NA	NA	5.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.15	3.09	2.17
1942	NA	NA	NA	NA	NA	NA	NA	2.87	NA	NA	NA	NA	NA	NA	4.12	NA	NA	NA	2.14	2.95	NA	4.69	NA	NA	2.31	3.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.72	2.82	1.62
1943	NA	NA	NA	NA	NA	NA	NA	1.37	NA	NA	NA	NA	NA	NA	3.49	NA	NA	NA	2.35	2.87	NA	3.63	NA	NA	2.34	2.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.82	2.21	1.43
1944	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA	3.03	NA	NA	NA	2.13	2.3	NA	5.64	NA	NA	1.99	3.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	1.15	1.17
1945	NA	1.89	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA	1.75	NA	NA	NA	1.57	1.56	NA	2.22	NA	NA	1.25	2.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	0.77	0.87
1946	4.3	2.41	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	2.39	NA	NA	NA	2.09	1.72	NA	3.77	NA	NA	1.97	3.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	1.17	1.64
1947	1.47	0.68	NA	NA	NA	NA	0.68	0.21	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	0.86	1.16	NA	1.47	NA	NA	0.38	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.3	0.63
1948	2.88	1.84	NA	NA	NA	NA	0.78	1.23	2.72	NA	NA	NA	NA	NA	2.61	NA	NA	NA	2.24	2.7	NA	4.19	NA	NA	1.68	2.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	1.85	1.91
1949	2.38	2.08	NA	NA	NA	NA	0.83	1.48	4.16	NA	NA	NA	NA	NA	2.31	2.32	NA	NA	1.77	2.5	NA	4.79	NA	NA	2.06	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	2.31	2.04
1950	3.28	3.24	NA	NA	NA	NA	1.27	2.05	4.92	NA	NA	NA	NA	NA	2.77	3.23	NA	NA	2.12	2.35	10.82	4.54	NA	NA	2.84	3.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63	1.63	2.86
1951	2.71	2.52	NA	NA	NA	NA	1.42	0.63	2.67	3.93	NA	NA	NA	NA	1.45	1.71	NA	NA	0.8	0.93	3.98	4.91	NA	NA	1.66	1.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.6	0.67	0.52	1.33
1952	4.1	2.84	NA	NA	NA	NA	0.54	1	3.54	6.03	NA	NA	NA	NA	1.87	2.53	NA	NA	0.55	1.52	3.74	5.4	NA	NA	0.97	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.19	1.46	1.52	1.57
1953	4.51	3.02	NA	NA	NA	NA	0.81	1.92	3.91	5.9	NA	NA	NA	NA	3.39	3.02	NA	NA	1.41	2.43	4.72	4.16	NA	NA	2.01	3.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.02	1.52	1.87	1.51
1954	2.62	2.33	NA	NA	NA	NA	1.58	2.07	2.35	4.79	NA	NA	NA	NA	3.79	3.19	NA	NA	1.59	2.09	3.61	3.43	NA	NA	3.18	3.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.18	1.25	1.75	2.05
1955	3.34	3.16	NA	NA	NA	NA	1.05	1.6	2.95	4.68	NA	NA	NA	NA	3.09	2.22	NA	NA	1.79	2.24	3.29	4.65	NA	NA	2.75	1.71	NA	NA	NA	NA	NA	NA	NA	NA	8.66	3.98	1.16	1.04	3.11
1956	1.08	1.48	NA	NA	NA	NA	0.28	0.76	1.63	2.23	NA	3.2	NA	NA	1.32	1.41	NA	NA	0.95	1.27	2.23	3.06	NA	NA	2.81	2.59	NA	NA	NA	NA	NA	NA	NA	NA	2.67	2.54	1.08	0.99	1.29
1957	3.42	3.66	NA	1.99	NA	NA	1.02	1.56	2.75	3.85	4.34	10.07	2.68	NA	2.48	3.13	NA	NA	2.17	2.66	4.4	4.9	NA	NA	1.19	1.04	NA	NA	NA	NA	NA	NA	NA	NA	9.22	5.85	2.08	1.89	2.37
1958	3.26	2.47	NA	5.56	NA	NA	1.26	1.64	2.71	1.72	2.76	4.35	1.94	NA	1.34	2.22	NA	NA	1.38	2.23	2.97	5.14	NA	NA	2.71	2.57	NA	NA	NA	NA	NA	NA	NA	6.98	5.99	4.28	1.89	1.7	1.88
1959	3.24	3.39	NA	5.24	NA	NA	2.06	2.62	3.5	2.89	6.28	7.49	5.58	NA	3.2	3.27	NA	NA	2.86	3.06	5.04	9.79	NA	NA	2.48	1.4	NA	NA	NA	NA	NA	NA	NA	11.86	6.99	6.09	2.13	3.39	3.41
1960	3.52	4.14	NA	3.54	NA	NA	1.4	1.6	3.55	3.3	4.58	4.83	3.56	NA	2.28	2.54	NA	NA	1.83	2.83	3.73	7.13	NA	NA	3.6	3.36	NA	NA	NA	NA	NA	NA	NA	8.92	4.87	2.95	1.54	2.36	2.69
1961	2.77	2.34	NA	1.89	NA	NA	0.51	0.78	1.8	2.1	2.94	4.28	2.3	NA	1.33	1.68	NA	NA	1.04	1.72	2.25	2.77	NA	NA	2.93	2.3	NA	NA	NA	NA	NA	NA	5.28	3.12	1.98	1.21	0.82	1.04	2.16
1962	2.41	1.8	NA	2.52	NA	NA	0.56	0.67	1.91	2.43	2.7	4.58	2.2	NA	1.71	2.17	NA	NA	1.2	1.39	2.44	2.4	2.61	NA	1.69	1.24	NA	NA	NA	NA	NA	NA	2.56	2.36	2.28	1.69	0.8	0.91	2.09
1963	2.89	1.72	NA	2.67	NA	NA	0.76	0.84	1.9	2.6	3.04	3.82	3.16	NA	2.02	2.12	0.58	1.12	1.33	1.43	7.9	4.41	5.24	NA	1.73	1.03	NA	NA	NA	3.58	NA	NA	2.79	2.7	3.49	2.91	1.22	1.34	2.27
