# Esper - Atlas Mountains CS - CDAT - ITRDB MORC019
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#-----------------------------------------------------------------------
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite original publication, online resource and date accessed when using these data,
# If there is no publication information, please cite investigator, title, online resource and date accessed.
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/13890
#             Description: NOAA Landing Page of study
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/treering/measurements/africa/morc019l-noaa.rwl
#    Description: Raw Measurements - NOAA Template File
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/treering/measurements/africa/morc019l.rwl
#    Description: Raw Measurements - Tucson Decadal File
#
# Archive: Treering
#
# Dataset_DOI: 
#
# Parameter_Keywords: minimum density, latewood width, earlywood width, ring width, maximum density
#-------------------
# Contribution_Date
# Date: 2010-06-10
#-------------------
# File_Last_Modified_Date
# Date: 2020-01-09
#-------------------
# Title
#   Study_Name: Esper - Atlas Mountains CS - CDAT - ITRDB MORC019
#-------------------
# Investigators: Esper, J.; Frank, D.C.; Gartner, H.; Verstege, A.; Nievergelt, D.
#-------------------
# Description_Notes_and_Keywords
#     Description: NOAA Template Raw Measurements file added 2019-05-01. NOAA Template Raw Measurements file added 2020-01-09.
#-------------------
# Publication
# Authors: 
# Journal_Name: 
# Published_Title: 
# Published_Date_or_Year: 
# Volume: 
# Pages: 
# Report_Number: 
# DOI: 
# Full_Citation: 
# Abstract: 
#-------------------
# Site Information
# Site_Name:  Atlas Mountains CS
# Location: Morocco
# Northernmost_Latitude: 32.9667
# Southernmost_Latitude: 32.9667
# Easternmost_Longitude: -5.0667
# Westernmost_Longitude: -5.0667
# Elevation: 2200
#-------------------
# Data Collection
# Collection_Name:  MORC019
# Earliest_Year: 1776
# Most_Recent_Year: 2001
# Time_Unit: AD
# Notes: 
#-------------------
# Species
# Species_Name: Cedrus atlantica (Endl.) Manetti ex Carriere
# Common_Name: Atlantic cedar
# Tree_Species_Code: CDAT
#-------------------
# Chronology_Information 
#      Chronology: 
#---------------------
# Variables 
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line; shortname-tab- components: what, material, error, units, seasonality, data_type, detail, method, C or N for Character or Numeric data,additional information)
## age_CE age,,,time unit>age unit>year Common Era,,tree ring,,,N,
## 118226a_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118226a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118226b_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118226b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118232a_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118232a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118232b_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118232b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118234a_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118234a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118234b_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118234b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118238a_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118238a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118238b_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118238b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118245a_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118245a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118245b_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118245b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11822a_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 11822a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11822b_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 11822b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11823a_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 11823a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11823b_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 11823b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118211a_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118211a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118211b_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118211b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118212a_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118212a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118212b_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118212b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118213a_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118213a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118213b_raw	latewood width ,,,length unit>millimeter,,tree ring,,,N,Tree ID: 118213b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NaN
age_CE	118226a_raw	118226b_raw	118232a_raw	118232b_raw	118234a_raw	118234b_raw	118238a_raw	118238b_raw	118245a_raw	118245b_raw	11822a_raw	11822b_raw	11823a_raw	11823b_raw	118211a_raw	118211b_raw	118212a_raw	118212b_raw	118213a_raw	118213b_raw	
1817	NaN	NaN	NaN	NaN	130	110	NaN	NaN	90	140	130	NaN	NaN	NaN	NaN	120	340	120	NaN	NaN	
1818	NaN	NaN	NaN	NaN	120	120	NaN	NaN	90	190	180	NaN	NaN	NaN	60	130	350	110	NaN	NaN	
1819	NaN	NaN	NaN	NaN	120	140	NaN	NaN	70	120	200	NaN	NaN	NaN	70	100	200	110	NaN	NaN	
1820	NaN	NaN	NaN	NaN	110	100	NaN	NaN	70	130	80	NaN	NaN	NaN	50	80	210	100	NaN	NaN	
1821	NaN	NaN	NaN	NaN	110	70	NaN	NaN	40	110	140	NaN	NaN	250	60	100	180	100	NaN	NaN	
1822	NaN	NaN	NaN	NaN	110	220	NaN	NaN	120	80	140	NaN	NaN	270	70	140	190	100	NaN	NaN	
1823	NaN	NaN	NaN	NaN	160	100	NaN	NaN	110	240	170	NaN	NaN	320	80	150	270	160	NaN	NaN	
1824	NaN	NaN	NaN	NaN	140	60	NaN	NaN	120	90	140	NaN	NaN	290	100	140	180	130	NaN	NaN	
1825	NaN	NaN	NaN	NaN	170	60	NaN	NaN	160	80	80	NaN	NaN	200	60	120	140	120	NaN	NaN	
1826	NaN	NaN	NaN	NaN	100	90	NaN	NaN	130	130	120	NaN	NaN	330	110	120	400	130	NaN	NaN	
1827	NaN	NaN	NaN	NaN	80	100	NaN	NaN	130	160	190	NaN	NaN	310	100	100	230	130	NaN	NaN	
1828	NaN	NaN	NaN	NaN	60	70	NaN	NaN	100	80	120	NaN	NaN	300	80	100	170	100	NaN	NaN	
1829	NaN	NaN	NaN	NaN	80	110	NaN	NaN	90	160	220	NaN	NaN	480	110	110	300	150	NaN	NaN	
1830	NaN	NaN	NaN	NaN	100	120	NaN	NaN	80	230	310	NaN	NaN	480	110	160	370	150	NaN	NaN	
1831	NaN	NaN	NaN	NaN	90	130	NaN	NaN	90	150	310	NaN	NaN	340	100	120	250	140	NaN	NaN	
1832	NaN	NaN	NaN	NaN	90	100	NaN	NaN	100	150	250	NaN	NaN	430	140	150	310	130	NaN	NaN	
1833	NaN	NaN	NaN	NaN	90	130	NaN	NaN	100	180	350	NaN	NaN	390	120	130	250	100	NaN	NaN	
1834	NaN	NaN	NaN	NaN	70	80	NaN	NaN	80	140	90	NaN	NaN	150	90	110	140	80	NaN	NaN	
1835	NaN	NaN	NaN	NaN	80	90	NaN	NaN	110	90	230	NaN	NaN	230	130	200	260	110	NaN	NaN	
1836	NaN	NaN	NaN	NaN	100	150	NaN	NaN	70	70	150	NaN	NaN	200	100	80	190	80	NaN	NaN	
1837	NaN	NaN	NaN	NaN	100	130	NaN	NaN	90	80	350	NaN	NaN	350	150	110	290	110	NaN	NaN	
1838	NaN	NaN	NaN	NaN	90	140	NaN	NaN	90	100	160	NaN	NaN	240	130	80	300	100	NaN	NaN	
1839	NaN	NaN	NaN	NaN	80	140	NaN	NaN	80	100	140	NaN	NaN	180	140	100	230	70	NaN	NaN	
1840	NaN	NaN	NaN	NaN	60	80	NaN	NaN	80	90	150	NaN	NaN	160	130	90	200	50	NaN	NaN	
1841	NaN	NaN	NaN	NaN	90	100	NaN	NaN	120	110	160	NaN	NaN	190	120	90	220	30	NaN	NaN	
1842	NaN	NaN	NaN	NaN	80	100	NaN	NaN	130	70	150	NaN	NaN	310	130	90	250	40	NaN	NaN	
1843	NaN	NaN	NaN	NaN	80	80	NaN	NaN	110	90	150	NaN	NaN	250	110	110	170	50	NaN	NaN	
1844	NaN	NaN	NaN	NaN	90	70	NaN	NaN	140	80	120	NaN	NaN	330	90	80	140	60	NaN	NaN	
1845	NaN	NaN	NaN	NaN	100	80	NaN	NaN	100	90	150	NaN	NaN	380	100	110	150	60	NaN	NaN	
1846	NaN	NaN	NaN	NaN	110	80	NaN	NaN	140	80	130	NaN	NaN	420	110	120	160	80	NaN	NaN	
1847	NaN	NaN	NaN	NaN	80	70	NaN	NaN	140	170	140	NaN	NaN	370	110	160	160	120	NaN	NaN	
1848	NaN	NaN	NaN	NaN	100	80	NaN	NaN	170	70	140	NaN	NaN	430	100	100	190	90	NaN	NaN	
1849	NaN	NaN	NaN	NaN	100	90	NaN	NaN	180	190	140	NaN	NaN	400	180	140	120	120	NaN	NaN	
1850	NaN	NaN	NaN	NaN	90	80	NaN	NaN	90	120	170	NaN	NaN	350	170	100	160	130	NaN	NaN	
1851	NaN	NaN	NaN	70	100	230	100	110	120	100	110	130	1030	330	160	150	140	140	120	100	
1852	NaN	NaN	50	50	60	190	90	100	100	70	80	70	870	290	150	140	130	140	80	70	
1853	NaN	NaN	60	70	100	170	90	110	110	130	140	120	820	340	150	120	190	170	90	100	
1854	NaN	NaN	60	70	90	160	100	130	120	100	110	120	650	360	130	150	170	150	90	80	
1855	NaN	NaN	70	110	110	160	100	150	150	240	140	150	820	330	170	170	200	220	100	90	
1856	NaN	NaN	70	70	110	140	100	140	120	130	140	120	700	300	130	90	270	220	70	80	
1857	NaN	NaN	50	70	90	170	70	190	110	120	140	120	710	170	120	120	240	180	60	90	
1858	NaN	NaN	60	70	90	140	70	160	100	110	70	110	610	190	110	70	130	140	60	70	
1859	NaN	NaN	60	60	70	220	70	130	60	110	70	80	810	210	100	70	120	130	54	80	
1860	NaN	NaN	50	70	80	130	60	110	100	20	60	80	190	200	100	30	100	80	47	60	
1861	NaN	NaN	50	60	70	113	60	130	50	70	100	90	350	190	140	50	70	140	49	70	
1862	NaN	NaN	40	60	60	120	70	120	60	110	50	90	380	190	120	50	30	90	45	50	
1863	NaN	NaN	50	70	70	130	70	130	60	90	70	90	790	280	90	60	70	110	49	70	
1864	NaN	NaN	170	40	80	150	80	140	60	80	90	130	640	230	110	50	50	120	60	80	
1865	NaN	NaN	50	50	60	160	80	150	60	90	70	90	470	260	80	70	30	60	60	70	
1866	NaN	NaN	40	50	80	160	70	140	50	90	90	110	820	280	80	50	70	80	50	60	
1867	NaN	NaN	50	40	70	150	60	110	70	80	90	100	830	240	80	60	60	100	60	60	
1868	NaN	NaN	50	60	80	140	60	130	60	100	110	110	1430	280	100	80	90	120	60	70	
1869	NaN	NaN	60	70	80	130	80	120	60	90	100	90	1340	420	100	70	90	100	80	60	
1870	NaN	NaN	60	40	70	160	70	130	70	120	140	120	1490	380	100	90	170	150	90	70	
1871	NaN	NaN	60	70	80	130	70	140	90	110	120	140	1670	440	140	100	190	180	110	80	
1872	NaN	NaN	50	60	70	150	70	110	100	120	200	100	1270	370	110	80	120	130	80	80	
1873	NaN	NaN	50	60	70	90	80	120	80	120	230	110	1200	380	100	80	120	110	80	70	
1874	NaN	NaN	50	60	60	90	60	70	100	130	110	60	550	310	90	70	90	120	70	40	
1875	NaN	NaN	60	90	80	120	70	100	170	180	150	100	1100	400	140	100	140	150	90	90	
1876	NaN	NaN	60	60	90	180	70	110	200	210	190	100	950	340	140	100	150	140	80	70	
1877	NaN	NaN	70	40	60	150	70	80	130	190	110	80	730	320	130	100	120	120	60	50	
1878	NaN	NaN	70	30	90	90	40	70	130	160	60	40	280	260	70	50	60	60	20	30	
1879	NaN	NaN	60	40	50	120	40	70	110	80	60	40	1150	310	100	90	70	90	40	50	
1880	NaN	NaN	60	50	50	120	70	120	100	110	90	80	1320	300	100	90	90	70	50	60	
1881	NaN	NaN	50	50	70	150	70	120	110	120	70	90	240	170	100	110	90	100	50	60	
1882	NaN	NaN	30	30	47	67	30	60	70	90	10	20	140	100	90	90	40	60	31	36	
1883	NaN	NaN	170	50	90	120	70	100	110	130	110	100	420	180	120	130	80	120	50	70	
1884	NaN	NaN	60	80	80	110	70	110	110	100	110	110	530	190	110	90	60	100	50	60	
1885	NaN	NaN	60	60	100	160	90	130	100	110	110	150	710	210	120	110	90	140	70	70	
1886	NaN	NaN	50	60	100	210	80	100	110	130	150	120	730	160	120	140	90	150	50	70	
1887	NaN	NaN	60	60	80	80	50	80	70	170	70	90	440	160	90	120	100	150	40	50	
1888	NaN	NaN	70	50	80	120	70	80	80	200	90	130	710	190	100	130	90	170	70	60	
1889	NaN	NaN	60	70	80	120	50	150	70	190	90	90	700	190	70	100	110	100	60	60	
1890	NaN	NaN	50	60	70	140	70	120	70	100	90	70	720	190	110	90	100	110	50	40	
1891	NaN	NaN	50	62	80	130	60	90	80	320	110	90	540	180	70	90	100	120	60	50	
1892	NaN	NaN	50	64	130	150	70	100	60	120	80	70	510	190	80	100	100	90	50	60	
1893	NaN	NaN	40	51	90	80	70	100	70	100	50	60	710	240	80	90	90	90	50	50	
1894	NaN	NaN	40	57	120	100	60	80	80	100	80	100	590	180	70	90	100	80	50	50	
1895	NaN	NaN	60	58	120	140	70	90	70	120	70	90	1090	240	70	90	90	80	60	50	
1896	NaN	NaN	60	55	70	70	60	90	60	130	70	70	1390	290	90	90	110	110	80	60	
1897	NaN	NaN	60	58	70	80	70	110	60	140	80	70	880	250	90	100	130	110	60	60	
1898	NaN	NaN	50	40	80	80	80	90	100	180	80	70	670	270	100	110	130	150	60	60	
