# Couralet - Adaba-Dodola - JUPC - ITRDB ETH004
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#-----------------------------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication,  NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using these data.
# If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36036
#   Landing_Page_Description: NOAA Landing Page of study
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36036.json
#   Study_Level_JSON_Description: Raw Measurements - NOAA Template File
#
# Data_Type: Tree Ring
#
# Dataset_DOI: 
#
# Science_Keywords: 
#-------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/eth004-noaa.rwl
#   Data_Download_Description: Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/eth004.rwl
#   Data_Download_Description: Raw Measurements - Tucson Decadal File
#-------------------
# Contribution_Date
#   Date: 2022-02-28
#-------------------
# File_Last_Modified_Date
#   Date: 2022-04-04
#-------------------
# Title
#   Study_Name: Couralet - Adaba-Dodola - JUPC - ITRDB ETH004
#-------------------
# Investigators: Couralet, C.; Sass-Klaassen, U.
#-------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#-------------------
# Publication
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acu?a-Soto, E. Adenesky-Filho, R. Alfaro-Sanchez, J. Roberto Vieira Arag?o, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Brauning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, A.A. Chavez-Duran, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dunisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. Lopez-Hernandez, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montoia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Junior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Perez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schongart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-Gonzalez, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: 
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring
#  data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#-------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: https://www.sciencedirect.com/science/article/pii/S0378112705003774
#   Abstract: 
#-------------------
# Site Information
#   Site_Name:  Adaba-Dodola
#   Location: Ethiopia
#   Northernmost_Latitude: 6.916667
#   Southernmost_Latitude: 6.916667
#   Easternmost_Longitude: 39.241667
#   Westernmost_Longitude: 39.241667
#   Elevation_m: 2750
#-------------------
# Data Collection
#   Collection_Name:  ETH004
#   Earliest_Year: 1849
#    Most_Recent_Year: 2003
#   Time_Unit: CE
#   Parameter_Keywords: width
#   Core_Length_m:
#   Notes: 
#-------------------
# Species
#
# Tree_Species_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/templates/tree-species-code.csv
#   Tree_Species_Download_Description:  List of accepted tree species names and codes.
#
#   Species_Name: Juniperus procera Hochst. ex Endl.
#   Common_Name: African pencil cedar
#    Tree_Species_Code: JUPC
#-------------------
# Chronology_Information 
#   Chronology: 
#---------------------
# Variables 
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/PaST-thesaurus/SKOS/past-thesaurus-v1.0.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line; shortname-tab- components: what, material, error, units, seasonality, data_type, detail, method, C or N for Character or Numeric data,additional information)
## age_CE	age,,,,,tree ring,,,N,units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ETdodP1m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: ETdodP1m; 
## ETdod1m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: ETdod1m; 
## ETdod2m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: ETdod2m; 
## ETdod3m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: ETdod3m; 
## ETdod5m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: ETdod5m; 
## ETdod7m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: ETdod7m; 
## ETdod8m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: ETdod8m; 
## ETdodP2m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: ETdodP2m; 
## ETdod4m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: ETdod4m; 
## ETdod6m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: ETdod6m; 
#---------------------
# Data:
# Missing_Values: NaN
age_CE	ETdodP1m_raw	ETdod1m_raw	ETdod2m_raw	ETdod3m_raw	ETdod5m_raw	ETdod7m_raw	ETdod8m_raw	ETdodP2m_raw	ETdod4m_raw	ETdod6m_raw	
1849	NaN	NaN	NaN	NaN	46	NaN	NaN	NaN	NaN	NaN	
1850	NaN	NaN	NaN	NaN	61	NaN	NaN	NaN	NaN	NaN	
1851	NaN	NaN	NaN	NaN	87	NaN	NaN	NaN	NaN	NaN	
1852	NaN	NaN	NaN	NaN	173	NaN	NaN	NaN	NaN	NaN	
1853	NaN	NaN	NaN	NaN	67	NaN	NaN	NaN	NaN	NaN	
1854	NaN	NaN	NaN	NaN	66	NaN	NaN	NaN	NaN	NaN	
1855	NaN	NaN	NaN	NaN	97	NaN	NaN	NaN	NaN	NaN	
1856	NaN	NaN	NaN	NaN	114	NaN	NaN	NaN	NaN	NaN	
1857	NaN	NaN	NaN	NaN	47	NaN	NaN	NaN	NaN	NaN	
1858	NaN	NaN	NaN	NaN	59	NaN	NaN	NaN	NaN	NaN	
1859	NaN	NaN	NaN	NaN	103	NaN	NaN	NaN	NaN	NaN	
1860	NaN	NaN	NaN	NaN	105	NaN	NaN	NaN	NaN	NaN	
1861	NaN	NaN	NaN	NaN	80	NaN	NaN	NaN	NaN	NaN	
1862	NaN	NaN	NaN	NaN	82	NaN	NaN	NaN	NaN	NaN	
1863	NaN	NaN	NaN	NaN	118	NaN	NaN	NaN	NaN	NaN	
1864	NaN	NaN	NaN	NaN	80	NaN	NaN	NaN	NaN	NaN	
1865	NaN	NaN	NaN	NaN	70	NaN	NaN	NaN	NaN	NaN	
1866	NaN	NaN	NaN	NaN	130	NaN	NaN	NaN	NaN	NaN	
1867	NaN	NaN	NaN	NaN	96	NaN	NaN	NaN	NaN	NaN	
1868	NaN	NaN	NaN	NaN	64	NaN	NaN	NaN	NaN	NaN	
1869	NaN	NaN	NaN	NaN	50	NaN	NaN	NaN	NaN	NaN	
1870	NaN	NaN	NaN	NaN	57	NaN	NaN	NaN	NaN	NaN	
1871	NaN	NaN	NaN	NaN	87	NaN	NaN	NaN	159	NaN	
1872	NaN	NaN	NaN	NaN	117	NaN	NaN	NaN	147	NaN	
1873	NaN	NaN	NaN	NaN	72	NaN	NaN	NaN	143	NaN	
1874	NaN	NaN	NaN	NaN	83	NaN	NaN	NaN	177	NaN	
1875	NaN	NaN	NaN	NaN	114	NaN	NaN	NaN	250	NaN	
1876	NaN	NaN	NaN	NaN	84	NaN	NaN	NaN	166	NaN	
1877	NaN	NaN	NaN	NaN	80	NaN	NaN	NaN	52	NaN	
1878	NaN	NaN	NaN	NaN	81	NaN	NaN	NaN	147	NaN	
1879	NaN	NaN	NaN	NaN	58	NaN	NaN	NaN	79	NaN	
1880	NaN	NaN	NaN	NaN	83	NaN	NaN	NaN	116	NaN	
1881	NaN	NaN	NaN	NaN	83	NaN	NaN	NaN	150	NaN	
1882	NaN	NaN	NaN	NaN	75	NaN	NaN	NaN	95	NaN	
1883	NaN	NaN	NaN	NaN	116	NaN	NaN	NaN	70	NaN	
1884	NaN	NaN	NaN	NaN	84	NaN	687	NaN	41	NaN	
1885	NaN	NaN	NaN	NaN	93	NaN	198	NaN	54	NaN	
1886	NaN	NaN	NaN	NaN	93	NaN	149	NaN	75	NaN	
1887	NaN	NaN	NaN	NaN	63	NaN	104	NaN	78	NaN	
1888	NaN	NaN	NaN	NaN	132	NaN	110	NaN	85	NaN	
1889	NaN	NaN	NaN	NaN	130	NaN	79	NaN	61	NaN	
1890	NaN	NaN	NaN	NaN	103	NaN	126	NaN	34	NaN	
1891	NaN	NaN	NaN	NaN	156	NaN	245	NaN	78	NaN	
1892	NaN	NaN	NaN	NaN	172	NaN	196	NaN	67	NaN	
1893	NaN	NaN	NaN	NaN	115	NaN	164	NaN	77	NaN	
1894	NaN	NaN	NaN	NaN	117	NaN	253	NaN	126	NaN	
1895	NaN	NaN	NaN	NaN	136	NaN	521	NaN	91	NaN	
1896	NaN	NaN	NaN	NaN	156	NaN	181	NaN	78	NaN	
1897	NaN	NaN	NaN	NaN	219	NaN	260	NaN	119	NaN	
1898	NaN	NaN	NaN	NaN	130	NaN	191	NaN	83	NaN	
1899	NaN	NaN	NaN	NaN	86	NaN	63	NaN	71	NaN	
1900	NaN	NaN	NaN	NaN	61	NaN	193	NaN	107	NaN	
1901	NaN	NaN	NaN	NaN	79	NaN	173	NaN	107	NaN	
1902	NaN	NaN	NaN	NaN	93	NaN	96	NaN	92	NaN	
1903	NaN	NaN	NaN	NaN	192	NaN	338	NaN	86	NaN	
1904	NaN	NaN	NaN	NaN	83	NaN	172	NaN	96	NaN	
1905	NaN	NaN	NaN	NaN	101	NaN	171	NaN	111	NaN	
1906	NaN	NaN	NaN	NaN	220	NaN	323	NaN	141	733	
1907	NaN	NaN	NaN	NaN	130	NaN	154	NaN	125	226	
1908	NaN	NaN	NaN	NaN	105	NaN	121	NaN	171	232	
1909	NaN	NaN	NaN	NaN	111	NaN	55	NaN	115	413	
1910	NaN	NaN	NaN	NaN	205	NaN	200	NaN	205	181	
1911	NaN	NaN	NaN	NaN	103	NaN	103	NaN	173	310	
1912	NaN	NaN	NaN	NaN	93	NaN	120	NaN	97	106	
1913	NaN	NaN	NaN	NaN	91	NaN	121	NaN	139	191	
1914	NaN	NaN	NaN	NaN	102	NaN	81	NaN	219	49	
1915	NaN	NaN	NaN	NaN	144	NaN	82	NaN	344	652	
1916	NaN	NaN	NaN	NaN	67	NaN	37	NaN	377	600	
1917	NaN	NaN	NaN	NaN	87	NaN	63	NaN	114	175	
1918	NaN	NaN	NaN	NaN	63	NaN	67	NaN	50	49	
1919	NaN	NaN	NaN	NaN	89	NaN	86	NaN	113	101	
1920	NaN	NaN	NaN	NaN	123	306	156	NaN	166	196	
1921	NaN	NaN	NaN	NaN	100	219	100	NaN	165	124	
1922	NaN	NaN	NaN	NaN	236	342	159	NaN	240	152	
1923	NaN	NaN	NaN	NaN	199	275	155	NaN	44	156	
1924	NaN	NaN	NaN	NaN	56	41	87	NaN	122	88	
1925	NaN	NaN	NaN	NaN	96	200	119	NaN	126	110	
1926	NaN	NaN	NaN	NaN	121	264	113	NaN	223	78	
1927	NaN	NaN	NaN	NaN	84	99	101	NaN	86	78	
1928	NaN	NaN	NaN	NaN	100	64	94	NaN	112	124	
1929	NaN	NaN	NaN	NaN	88	84	99	NaN	268	312	
1930	NaN	NaN	NaN	NaN	223	88	48	NaN	32	45	
1931	NaN	NaN	NaN	NaN	129	90	141	NaN	103	80	
1932	NaN	NaN	NaN	NaN	150	98	90	NaN	29	46	
1933	NaN	NaN	NaN	NaN	123	89	173	NaN	106	87	
1934	NaN	NaN	NaN	NaN	71	73	212	NaN	158	102	
1935	NaN	NaN	NaN	75	176	75	38	117	198	106	
1936	NaN	NaN	NaN	209	183	92	72	321	341	126	
1937	57	99	NaN	64	73	81	24	271	54	66	
1938	71	114	NaN	54	118	85	47	1080	118	99	
1939	492	317	97	96	126	120	37	218	141	117	
1940	83	182	88	19	131	121	56	529	125	75	
1941	325	233	106	69	173	152	104	1313	48	75	
1942	356	502	77	25	240	96	163	668	203	78	
1943	92	20	59	97	182	91	73	401	143	84	
1944	643	435	61	126	158	263	63	867	119	65	
1945	192	382	226	80	235	135	54	686	39	75	
1946	235	150	235	54	172	216	97	808	116	55	
1947	668	280	304	88	161	399	113	609	152	35	
1948	70	292	189	41	124	122	68	673	123	42	
1949	518	330	188	101	67	144	52	350	141	57	
1950	635	466	368	141	100	149	122	54	100	53	
1951	478	22	41	11	132	106	31	395	100	32	
1952	512	253	191	175	129	173	54	371	81	45	
1953	376	215	284	129	145	110	59	159	79	43	
1954	83	276	266	123	130	253	96	789	74	54	
