# Touchan - Tekrouna - PIHA - ITRDB TUN009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39313
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39313.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/tun009-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/tun009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tun009.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-04-05
#--------------------
# File_Last_Modified_Date
#   Date: 2024-04-05
#--------------------
# Title
#   Study_Name: Touchan - Tekrouna - PIHA - ITRDB TUN009
#--------------------
# Investigators
#   Investigators: Touchan, Ramzi
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Touchan, Ramzi; Kevin J Anchukaitis; David M Meko; Dalila Kerchouche; Said Slimani; Rachid Ilmen; Fouad Hasnaoui; Frederic Guibal; Jesus Julio Camarero; Raúl Sánchez-Salguero; Alma Piermattei; Abdessadek Sesbou; Benjamin I Cook; Mohamed Sabir; Hayat Touchane
#   Published_Date_or_Year: 2017
#   Published_Title: Climate controls on tree growth in the Western Mediterranean
#   Journal_Name: The Holocene
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1177/0959683617693901
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Tekrouna
#   Location: Tunisia
#   Northernmost_Latitude: 36.32
#   Southernmost_Latitude: 36.32
#   Easternmost_Longitude: 8.44
#   Westernmost_Longitude: 8.44
#   Elevation_m: 537
#--------------------
# Data_Collection
#   Collection_Name: TUN009
#   First_Year: 1934
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus halepensis Mill.
#   Common_Name: Aleppo pine
#   Tree_Species_Code: PIHA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TEK01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TEK01A_raw	TEK01B_raw	TEK02A_raw	TEK02B_raw	TEK03A_raw	TEK03B_raw	TEK04A_raw	TEK04B_raw	TEK05A_raw	TEK05B_raw	TEK06A_raw	TEK06B_raw	TEK07A_raw	TEK08A_raw	TEK08B_raw	TEK09A_raw	TEK09B_raw	TEK10A_raw	TEK10B_raw	TEK11A_raw	TEK11B_raw	TEK12A_raw	TEK12B_raw	TEK14A_raw	TEK14B_raw	TEK15A_raw	TEK15B_raw	TEK16A_raw	TEK16B_raw	TEK17A_raw	TEK17B_raw	TEK18A_raw	TEK18B_raw	TEK19A_raw	TEK20A_raw	TEK20B_raw
1934	NA	NA	NA	NA	NA	NA	NA	NA	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	NA	NA	NA	NA	NA	NA	NA	NA	1.87	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1936	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	NA	NA	NA	NA	NA	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1937	NA	NA	NA	NA	NA	NA	NA	NA	1.32	NA	NA	NA	NA	NA	NA	0.87	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1938	NA	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA	0.69	2.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1939	NA	NA	NA	NA	NA	NA	3	NA	2.48	NA	NA	NA	NA	NA	NA	2.55	5.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1940	NA	NA	NA	NA	NA	NA	3.32	NA	2	NA	NA	NA	NA	NA	NA	1.77	2.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA
1941	NA	NA	NA	NA	NA	2.53	3.2	NA	2	NA	NA	NA	NA	NA	NA	1.62	2.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA
1942	NA	NA	NA	NA	NA	2.21	3.39	NA	2.26	NA	NA	NA	NA	NA	NA	3.03	2.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA
1943	2.19	NA	NA	NA	NA	0.97	1.81	NA	1.12	NA	NA	NA	NA	NA	NA	0.97	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA
1944	2.6	NA	NA	NA	NA	1.19	1.8	NA	1.02	NA	NA	NA	NA	NA	NA	1.02	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA
1945	1.56	NA	NA	NA	NA	0.5	0.87	NA	0.41	NA	NA	NA	NA	NA	NA	0.62	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.53	NA	NA	NA	NA
1946	2.29	NA	NA	NA	NA	1.12	1.56	NA	0.96	NA	NA	NA	NA	NA	NA	0.9	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	1.18	NA	NA	NA	NA
1947	1.9	NA	NA	NA	NA	0.97	1.2	NA	0.93	NA	NA	NA	NA	NA	NA	1.06	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.27	NA	NA	1.09	0.83	NA	NA	0.76	NA
1948	1.8	NA	NA	NA	NA	1	1.3	NA	1.01	NA	NA	NA	NA	NA	NA	0.72	1.2	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	1.42	NA	NA	0.99	0.94	NA	NA	1.05	NA
1949	2.46	NA	NA	NA	NA	1.59	1.92	NA	1.76	NA	NA	NA	NA	NA	NA	0.98	1.4	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	2.1	NA	NA	1.93	1.36	NA	NA	1.33	NA
1950	2.42	NA	NA	NA	NA	1.33	1.77	NA	1.31	NA	NA	NA	NA	NA	NA	0.83	0.9	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	1.84	NA	2.38	1.66	1.21	NA	NA	1.53	NA
1951	1.21	NA	NA	NA	NA	0.73	1.14	NA	0.47	NA	NA	NA	NA	NA	NA	0.39	0.31	NA	NA	NA	NA	NA	NA	0.16	NA	NA	NA	0.81	NA	2.28	0.25	0.29	NA	NA	0.62	NA
1952	2.85	NA	NA	NA	NA	1.38	2.55	NA	1.92	NA	1.25	NA	NA	NA	NA	0.88	1.15	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	2.98	NA	1.98	1.36	1.16	NA	NA	1.79	NA
1953	3.56	3.49	3.29	NA	NA	2.19	3.64	NA	3.16	NA	1.63	NA	NA	NA	NA	1.37	2.75	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	3.34	NA	2.94	2.36	1.1	NA	NA	1.31	NA
1954	2.56	2.97	1.75	NA	NA	2.68	2.94	NA	1.97	1.41	1.45	NA	NA	NA	NA	0.99	1.78	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA	2.26	NA	1.96	1.82	1	NA	1.96	1.1	NA
1955	2.18	2.37	4.56	NA	NA	1.54	2.53	NA	1.68	1.92	4.81	NA	NA	NA	NA	0.71	0.8	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	1.03	NA	0.47	0.38	0.37	NA	1.08	1.61	NA
1956	3.33	3.56	1.32	NA	NA	2.15	6.12	NA	3.23	4.69	5.88	NA	NA	NA	NA	1.48	1.93	NA	NA	NA	NA	NA	NA	2.29	NA	NA	NA	4.13	NA	2.33	2.2	2.22	NA	2.57	1.77	NA
1957	4.01	3.63	4.34	4.79	NA	1.8	6.54	6.35	1.83	3.83	5.13	NA	NA	7.65	NA	1.23	0.92	NA	NA	NA	NA	NA	NA	2.59	NA	NA	NA	5.25	NA	3.28	2.72	2.19	NA	3.84	0.63	NA
1958	4.84	4.8	5.22	4.28	NA	2.22	5.86	5.57	2.07	4.31	6.86	NA	NA	7.43	NA	0.94	0.79	NA	NA	NA	NA	NA	NA	1.65	NA	NA	NA	5.57	8.29	2.8	3.97	1.89	NA	3.21	0.78	NA
1959	6.15	5.82	6.28	7	NA	3.19	7.42	7.37	4.15	6.61	9.53	NA	NA	14.67	NA	2.7	4.51	NA	NA	NA	NA	NA	NA	3.34	NA	NA	NA	7.93	10.9	5.12	7.17	3.47	NA	3.52	1.74	NA
1960	5.3	4.47	4.09	5.43	NA	2.92	3.89	4.28	3.13	5.03	6.69	NA	NA	8.64	NA	2.38	4.66	NA	NA	NA	NA	NA	NA	4.26	NA	NA	NA	4.44	5.74	2.67	4.36	4.78	NA	4.56	1.47	NA
1961	4.41	3.97	3.95	2.9	NA	1.92	2.4	3.91	3.06	3.24	4.46	NA	NA	5.27	1.35	0.84	1.75	NA	NA	NA	NA	NA	NA	3.99	NA	NA	NA	2.42	3.56	1.58	2.73	4.9	NA	3.3	0.81	NA
1962	4.56	4.26	5.83	3.98	NA	1.88	2.35	4.49	3.86	4.23	3.65	NA	NA	9.71	3.46	0.71	1.42	NA	NA	NA	NA	NA	NA	4.92	NA	NA	NA	4.65	5.56	2.79	6.69	6.67	NA	3.7	1.3	NA
1963	6.93	7.52	6.53	4.95	4.81	3.15	4.35	6.93	5.09	5.23	5.94	NA	NA	11.01	7.78	1.59	3.48	NA	NA	NA	NA	NA	NA	6.36	NA	NA	NA	9.23	7.71	4.89	7.66	8.58	NA	3.9	2.29	NA
1964	4.51	5.18	3.86	3.37	5.79	2.99	3.17	3.59	4.26	3.88	3.1	1.35	NA	5.39	6.87	1.69	3.35	NA	NA	NA	NA	NA	NA	6.14	2.6	NA	NA	9.44	5.16	4.08	5.19	6.75	NA	4.27	2.73	NA
1965	3.08	3.82	2.66	3.03	4.01	3.15	2.86	3.75	3.83	2.64	2.52	1.18	8.36	4.97	8.3	1.71	1.48	NA	NA	NA	NA	1.97	1.99	6.39	3.17	NA	2.19	6.27	4.5	3.46	3.59	5.17	NA	4.79	3.52	NA
1966	4.08	6.02	3.65	4.78	4.72	3.66	3.16	4.19	3.68	3.67	2.98	1.42	13.2	6.04	10.03	2.28	1.19	NA	NA	NA	NA	3.21	3.05	6.92	3.6	NA	2.37	5.49	4.85	4.54	3.66	5.51	NA	4.78	4.05	NA
1967	2.19	3.76	2	2.12	3.52	2.44	1.76	2.27	3.19	1.75	2.65	1.89	10.02	2.85	5.52	1.22	0.8	NA	NA	NA	NA	3.87	3.65	5.55	3.91	NA	2.7	3.45	2.13	2.4	2.43	4.4	NA	2.91	4	NA
1968	1.59	2.42	1.68	1.39	2.64	1.89	1.78	1.93	2.66	1.91	2.19	1.8	7.32	2.5	4.81	1.5	0.9	NA	NA	NA	NA	5.35	5.62	4.21	4.88	NA	3.25	3.62	2.39	2.55	2.35	4.72	NA	2.42	5.02	NA
1969	2.27	2.83	2.36	2.08	2.83	2.43	2.36	2.73	2.85	2.56	1.97	1.93	9.47	3.5	6.94	1.55	1.33	NA	NA	NA	NA	5	4.93	4.04	4.57	NA	2.01	4.09	3.08	3.81	2.27	5.48	NA	2.56	4.29	NA
1970	2.4	2.48	2.13	1.59	1.8	1.56	2.35	2.91	2.23	2.95	1.09	1.04	8.03	4.59	8.74	1.41	2.72	NA	NA	NA	NA	3.74	4.79	3.86	4.42	NA	4.25	4.51	2.85	4.66	2.18	4.62	NA	2.38	3.69	NA
1971	2.88	2.37	2.6	2	1.8	1.35	3.2	3.56	1.9	2.32	1.1	2.45	4.64	4.34	8.5	2.02	2.22	NA	NA	4.56	4.6	3.57	5.02	3.28	5.5	NA	4.56	4.52	3.04	4.93	3.73	4.45	5.69	1.8	7.07	NA
1972	4.6	3.96	3.79	2.77	4.23	2.89	4.49	6.44	3.06	4.09	1.91	3.82	6.56	5.95	13.14	3.07	2.41	NA	2.99	5.7	3.86	4.33	7.25	5.27	6.43	NA	3.67	3.79	3.32	4.4	3.89	5.06	6.72	1.81	7.94	NA
1973	3.63	3.86	2.95	2	4.49	2.45	3.49	4.91	3.08	4.83	3.71	3.45	6.02	4.24	9.27	2.75	3.63	NA	2.37	4.67	3.73	3.38	5.27	5.71	5.96	NA	1.14	4.98	5.72	4.72	3.32	4.45	7.15	1.6	5.72	7.03
1974	3.45	2.87	2.3	1.38	2.59	1.7	1.89	3.36	2.6	3.3	2.21	2.37	4.77	1.72	4.08	1.14	2.13	NA	2.79	6.1	1.41	2.44	3.32	4.5	3.56	NA	1.25	2.73	4.77	2.83	2.26	3.36	5.93	2.15	5.38	5.28
