# Touchan - Tizarine - CDAT - ITRDB MAR047
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39305
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39305.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/mar047-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/mar047.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mar047.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-04-05
#--------------------
# File_Last_Modified_Date
#   Date: 2024-04-05
#--------------------
# Title
#   Study_Name: Touchan - Tizarine - CDAT - ITRDB MAR047
#--------------------
# Investigators
#   Investigators: Touchan, Ramzi
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Touchan, Ramzi; Kevin J Anchukaitis; David M Meko; Dalila Kerchouche; Said Slimani; Rachid Ilmen; Fouad Hasnaoui; Frederic Guibal; Jesus Julio Camarero; Raúl Sánchez-Salguero; Alma Piermattei; Abdessadek Sesbou; Benjamin I Cook; Mohamed Sabir; Hayat Touchane
#   Published_Date_or_Year: 2017
#   Published_Title: Climate controls on tree growth in the Western Mediterranean
#   Journal_Name: The Holocene
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1177/0959683617693901
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Tizarine
#   Location: Morocco
#   Northernmost_Latitude: 35.02
#   Southernmost_Latitude: 35.02
#   Easternmost_Longitude: -4.9
#   Westernmost_Longitude: -4.9
#   Elevation_m: 1743
#--------------------
# Data_Collection
#   Collection_Name: MAR047
#   First_Year: 1720
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Cedrus atlantica (Endl.) Manetti ex Carrière
#   Common_Name: Atlantic cedar
#   Tree_Species_Code: CDAT
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TIZ02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ13A1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ13A1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TIZ19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TIZ19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TIZ02A_raw	TIZ02B_raw	TIZ04B_raw	TIZ05A_raw	TIZ05B_raw	TIZ07A_raw	TIZ08A_raw	TIZ08B_raw	TIZ09A_raw	TIZ11A_raw	TIZ11B_raw	TIZ13A1_raw	TIZ13B_raw	TIZ12A_raw	TIZ14A_raw	TIZ15A_raw	TIZ16A_raw	TIZ17A_raw	TIZ19A_raw	TIZ19B_raw
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	NA	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA
1727	NA	NA	NA	1.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA
1728	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA
1729	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	NA
1730	NA	NA	NA	2.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4	NA	NA	NA	NA	NA
1731	NA	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75	NA	NA	NA	NA	NA
1732	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	NA	NA	NA	NA	NA
1733	NA	NA	NA	2.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97	NA	NA	NA	NA	NA
1734	NA	NA	NA	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.94	NA	NA	NA	NA	NA
1735	NA	NA	NA	3.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.71	NA	NA	NA	NA	NA
1736	NA	NA	NA	4.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.12	NA	NA	NA	NA	NA
1737	NA	NA	NA	4.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.18	NA	NA	NA	NA	NA
1738	NA	NA	NA	4.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.33	NA	NA	NA	NA	NA
1739	NA	NA	NA	3.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.82	NA	NA	NA	NA	NA
1740	NA	NA	NA	3.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.67	NA	NA	NA	NA	NA
1741	NA	NA	NA	2.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.54	NA	NA	NA	NA	NA
1742	NA	NA	NA	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.69	NA	NA	NA	NA	NA
1743	NA	NA	NA	2.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.54	NA	NA	NA	NA	NA
1744	NA	NA	NA	2.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA
1745	NA	NA	NA	2.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21	NA	NA	NA	NA	NA
1746	NA	NA	NA	2.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA
1747	NA	NA	NA	3.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA
1748	NA	NA	NA	2.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	NA
1749	NA	NA	NA	2.81	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA
1750	NA	NA	NA	2.64	3.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	NA	NA	NA	NA	NA
1751	NA	NA	NA	1.95	2.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13	NA	NA	NA	NA	NA
1752	NA	NA	NA	1.96	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA
1753	NA	NA	NA	1.77	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	NA	NA	NA	NA	NA
1754	NA	NA	NA	2.03	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56	NA	NA	NA	NA	NA
1755	NA	NA	NA	2.51	2.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	NA	NA	NA	NA	NA
1756	NA	NA	NA	3	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.57	NA	NA	NA	NA	NA
1757	NA	NA	NA	2.97	3.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.94	NA	NA	NA	NA	NA
1758	NA	NA	NA	2.64	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	NA	NA	NA	NA	NA
1759	NA	NA	NA	2.2	3.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09	NA	NA	NA	NA	NA
1760	NA	NA	NA	2.6	3.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28	NA	NA	NA	NA	NA
1761	NA	NA	NA	2.69	3.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37	NA	NA	NA	NA	NA
1762	NA	NA	NA	3.23	3.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.41	NA	NA	NA	NA	NA
1763	NA	NA	NA	2.87	2.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.76	NA	NA	NA	NA	2.83
1764	NA	NA	NA	2.14	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.15	NA	NA	NA	NA	2.02
1765	NA	NA	NA	2.45	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.01	NA	NA	NA	NA	1.76
1766	NA	NA	NA	1.92	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.23	NA	NA	NA	NA	0.76
1767	NA	NA	NA	1.94	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.81	NA	NA	NA	NA	2.82
1768	NA	NA	NA	1.8	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47	NA	NA	NA	NA	2.96
1769	NA	NA	NA	1.12	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.89	NA	NA	NA	NA	2.75
1770	NA	NA	NA	0.27	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	NA	NA	NA	1.77
1771	NA	NA	NA	0.65	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58	NA	NA	NA	NA	1.89
1772	NA	NA	NA	0.68	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61	NA	NA	NA	NA	2.1
1773	NA	NA	NA	0.98	2.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12	NA	NA	NA	NA	3.33
1774	NA	NA	NA	1.19	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56	NA	NA	NA	NA	2.57
1775	NA	NA	NA	1.64	2.48	2.43	NA	NA	NA	NA	NA	NA	NA	NA	2.38	NA	NA	NA	NA	4.37
1776	NA	NA	NA	1.53	2.16	2.21	NA	NA	NA	NA	NA	NA	NA	NA	2.36	NA	NA	NA	NA	3.52
