# Battipaglia - Libongo - ERIV - ITRDB CMR001
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#-----------------------------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication,  NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using these data.
# If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36022
#   Landing_Page_Description: NOAA Landing Page of study
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36022.json
#   Study_Level_JSON_Description: Raw Measurements - NOAA Template File
#
# Data_Type: Tree Ring
#
# Dataset_DOI: 
#
# Science_Keywords: 
#-------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/cmr001-noaa.rwl
#   Data_Download_Description: Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/cmr001.rwl
#   Data_Download_Description: Raw Measurements - Tucson Decadal File
#-------------------
# Contribution_Date
#   Date: 2022-02-28
#-------------------
# File_Last_Modified_Date
#   Date: 2022-04-04
#-------------------
# Title
#   Study_Name: Battipaglia - Libongo - ERIV - ITRDB CMR001
#-------------------
# Investigators: Battipaglia, G.
#-------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#-------------------
# Publication
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acu?a-Soto, E. Adenesky-Filho, R. Alfaro-Sanchez, J. Roberto Vieira Arag?o, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Brauning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, A.A. Chavez-Duran, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dunisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. Lopez-Hernandez, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montoia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Junior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Perez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schongart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-Gonzalez, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: 
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring
#  data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#-------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0120962
#   Abstract: 
#-------------------
# Site Information
#   Site_Name:  Libongo
#   Location: Cameroon
#   Northernmost_Latitude: 2.249722
#   Southernmost_Latitude: 2.249722
#   Easternmost_Longitude: 16.166389
#   Westernmost_Longitude: 16.166389
#   Elevation_m: 525
#-------------------
# Data Collection
#   Collection_Name:  CMR001
#   Earliest_Year: 1886
#    Most_Recent_Year: 2010
#   Time_Unit: CE
#   Parameter_Keywords: width
#   Core_Length_m:
#   Notes: 
#-------------------
# Species
#
# Tree_Species_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/templates/tree-species-code.csv
#   Tree_Species_Download_Description:  List of accepted tree species names and codes.
#
#   Species_Name: Erythrophloeum ivorense A.Chev.
#   Common_Name: 
#    Tree_Species_Code: ERIV
#-------------------
# Chronology_Information 
#   Chronology: 
#---------------------
# Variables 
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/PaST-thesaurus/SKOS/past-thesaurus-v1.0.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line; shortname-tab- components: what, material, error, units, seasonality, data_type, detail, method, C or N for Character or Numeric data,additional information)
## age_CE	age,,,,,tree ring,,,N,units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T04_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: T04; 
## T05_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: T05; 
## T02_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: T02; 
## T03_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: T03; 
## T06_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: T06; 
## T07_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: T07; 
## T08_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: T08; 
## T14_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: T14; 
## T05_II_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: T05_II; 
## T09_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: T09; 
## T12_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: T12; 
#---------------------
# Data:
# Missing_Values: NaN
age_CE	T04_raw	T05_raw	T02_raw	T03_raw	T06_raw	T07_raw	T08_raw	T14_raw	T05_II_raw	T09_raw	T12_raw	
1886	NaN	NaN	NaN	NaN	NaN	NaN	NaN	645	NaN	NaN	NaN	
1887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	296	NaN	NaN	NaN	
1888	NaN	NaN	NaN	NaN	NaN	NaN	NaN	286	NaN	NaN	307	
1889	NaN	NaN	NaN	NaN	NaN	NaN	NaN	477	NaN	NaN	278	
1890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	254	NaN	NaN	270	
1891	NaN	NaN	NaN	NaN	NaN	NaN	NaN	199	NaN	NaN	360	
1892	NaN	NaN	NaN	NaN	NaN	NaN	NaN	281	NaN	NaN	368	
1893	NaN	NaN	NaN	NaN	NaN	NaN	NaN	260	NaN	NaN	224	
1894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	377	NaN	NaN	291	
1895	NaN	NaN	NaN	NaN	NaN	NaN	NaN	240	NaN	NaN	410	
1896	NaN	NaN	NaN	NaN	NaN	NaN	NaN	353	NaN	NaN	469	
1897	NaN	NaN	NaN	NaN	NaN	NaN	NaN	529	NaN	NaN	203	
1898	NaN	NaN	NaN	NaN	NaN	NaN	NaN	299	NaN	NaN	116	
1899	NaN	NaN	NaN	NaN	NaN	NaN	NaN	678	NaN	NaN	415	
1900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	411	NaN	NaN	411	
1901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	332	NaN	NaN	410	
1902	NaN	NaN	NaN	NaN	NaN	NaN	NaN	326	NaN	NaN	494	
1903	NaN	NaN	NaN	NaN	NaN	NaN	NaN	399	NaN	NaN	724	
1904	NaN	NaN	NaN	NaN	NaN	NaN	NaN	342	231	NaN	83	
1905	NaN	NaN	NaN	NaN	NaN	NaN	NaN	689	303	NaN	225	
1906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	365	349	NaN	321	
1907	NaN	NaN	NaN	NaN	NaN	NaN	NaN	398	321	270	202	
1908	NaN	NaN	NaN	NaN	NaN	NaN	NaN	317	138	146	350	
1909	NaN	NaN	NaN	NaN	NaN	NaN	NaN	262	176	266	440	
1910	NaN	NaN	NaN	NaN	NaN	NaN	NaN	268	165	212	123	
1911	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270	152	267	300	
1912	NaN	NaN	NaN	NaN	NaN	NaN	430	557	280	374	356	
1913	NaN	NaN	NaN	NaN	NaN	NaN	668	206	164	130	297	
1914	NaN	NaN	NaN	NaN	NaN	NaN	949	348	279	216	513	
1915	NaN	NaN	NaN	NaN	NaN	NaN	298	124	278	223	306	
1916	NaN	NaN	NaN	NaN	NaN	NaN	493	179	330	155	242	
1917	NaN	NaN	NaN	NaN	NaN	NaN	811	200	469	378	459	
1918	NaN	NaN	NaN	NaN	NaN	NaN	569	170	230	282	423	
1919	NaN	NaN	NaN	NaN	NaN	NaN	293	281	391	338	207	
1920	NaN	NaN	NaN	NaN	NaN	NaN	911	128	412	432	266	
1921	NaN	NaN	NaN	NaN	NaN	NaN	598	142	407	423	557	
1922	NaN	NaN	NaN	NaN	NaN	NaN	640	154	378	404	237	
1923	NaN	NaN	NaN	NaN	NaN	NaN	638	249	261	328	284	
1924	NaN	NaN	NaN	NaN	NaN	NaN	596	114	266	469	85	
1925	NaN	NaN	NaN	NaN	NaN	NaN	656	186	281	415	626	
1926	NaN	NaN	NaN	NaN	NaN	NaN	572	158	303	664	203	
1927	NaN	NaN	NaN	NaN	NaN	NaN	400	134	256	460	254	
1928	NaN	NaN	NaN	NaN	NaN	NaN	456	224	341	391	262	
1929	NaN	NaN	NaN	NaN	NaN	NaN	483	166	653	507	419	
1930	NaN	NaN	NaN	NaN	NaN	NaN	348	347	312	683	458	
1931	NaN	NaN	NaN	NaN	NaN	NaN	355	244	309	328	227	
1932	NaN	NaN	NaN	NaN	NaN	NaN	517	279	406	370	142	
1933	NaN	NaN	NaN	NaN	NaN	NaN	462	217	757	530	640	
1934	NaN	NaN	NaN	NaN	NaN	NaN	317	113	645	565	322	
1935	NaN	NaN	NaN	NaN	NaN	NaN	482	541	688	634	438	
1936	NaN	NaN	NaN	NaN	NaN	NaN	286	311	615	499	455	
1937	NaN	NaN	NaN	NaN	NaN	NaN	377	424	878	626	677	
1938	NaN	NaN	NaN	NaN	NaN	NaN	145	433	389	353	485	
1939	NaN	NaN	NaN	NaN	NaN	NaN	335	482	337	434	758	
1940	NaN	NaN	NaN	NaN	NaN	NaN	473	472	566	686	527	
1941	NaN	NaN	NaN	NaN	NaN	NaN	415	376	487	425	550	
1942	NaN	NaN	NaN	NaN	NaN	NaN	606	564	569	548	820	
1943	NaN	NaN	NaN	NaN	NaN	NaN	196	485	620	338	727	
1944	NaN	NaN	NaN	NaN	NaN	NaN	406	510	479	586	636	
1945	NaN	NaN	NaN	NaN	NaN	NaN	270	437	344	609	773	
1946	NaN	NaN	NaN	NaN	NaN	NaN	256	644	366	227	605	
1947	388	NaN	NaN	NaN	NaN	NaN	578	540	810	378	443	
1948	199	389	NaN	NaN	NaN	NaN	421	499	1149	788	615	
1949	261	383	NaN	NaN	NaN	NaN	254	412	530	734	656	
1950	707	664	NaN	NaN	NaN	NaN	325	627	651	456	710	
1951	677	614	NaN	NaN	NaN	NaN	509	281	529	756	696	
1952	1351	1312	NaN	NaN	NaN	NaN	598	449	920	482	654	
1953	953	931	NaN	NaN	NaN	NaN	389	419	1037	522	585	
1954	473	511	NaN	NaN	NaN	NaN	470	290	487	622	663	
1955	223	233	NaN	NaN	NaN	NaN	396	774	345	348	674	
1956	668	745	NaN	NaN	NaN	NaN	466	747	528	658	593	
1957	703	730	NaN	NaN	NaN	NaN	179	538	802	731	657	
1958	744	839	NaN	NaN	NaN	NaN	244	442	953	558	595	
1959	371	356	NaN	NaN	NaN	NaN	251	438	170	584	584	
1960	662	664	NaN	NaN	NaN	NaN	416	522	398	705	860	
1961	393	285	NaN	NaN	NaN	NaN	417	259	65	478	622	
1962	413	518	NaN	NaN	NaN	NaN	280	246	560	641	710	
1963	742	761	NaN	NaN	NaN	NaN	330	523	643	628	755	
1964	218	420	NaN	NaN	NaN	NaN	172	210	188	471	325	
1965	817	801	NaN	NaN	NaN	NaN	687	361	405	560	327	
1966	924	1042	NaN	NaN	NaN	NaN	918	502	532	757	361	
1967	305	370	NaN	NaN	NaN	508	461	533	857	538	485	
1968	254	197	NaN	NaN	NaN	324	324	428	597	654	367	
1969	572	623	NaN	NaN	NaN	437	445	357	557	577	520	
1970	583	664	NaN	NaN	NaN	501	458	134	347	508	110	
1971	711	685	NaN	NaN	611	411	519	293	245	608	187	
1972	456	478	NaN	NaN	285	480	200	295	127	668	345	
1973	835	941	NaN	NaN	502	680	274	341	538	463	507	
1974	504	647	NaN	NaN	885	389	376	165	339	492	606	
1975	632	694	NaN	NaN	470	354	246	126	750	337	504	
1976	781	832	NaN	NaN	644	490	331	231	554	492	543	
1977	606	624	NaN	NaN	329	302	233	221	293	348	542	
1978	729	679	NaN	NaN	351	713	344	102	424	263	810	
1979	895	923	NaN	NaN	412	620	202	115	67	502	383	
1980	956	972	NaN	NaN	337	943	433	208	413	714	814	
1981	647	640	NaN	NaN	600	593	429	183	702	677	421	
1982	389	509	NaN	NaN	362	408	310	141	388	413	325	
1983	448	565	NaN	NaN	684	374	317	297	461	309	389	
1984	509	555	NaN	517	400	459	297	418	94	428	460	
