# Battipaglia - Libongo - TRSC - ITRDB CMR002
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#-----------------------------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication,  NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using these data.
# If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36082
#   Landing_Page_Description: NOAA Landing Page of study
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36082.json
#   Study_Level_JSON_Description: Raw Measurements - NOAA Template File
#
# Data_Type: Tree Ring
#
# Dataset_DOI: 
#
# Science_Keywords: 
#-------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/cmr002-noaa.rwl
#   Data_Download_Description: Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/cmr002.rwl
#   Data_Download_Description: Raw Measurements - Tucson Decadal File
#-------------------
# Contribution_Date
#   Date: 2022-02-28
#-------------------
# File_Last_Modified_Date
#   Date: 2022-04-04
#-------------------
# Title
#   Study_Name: Battipaglia - Libongo - TRSC - ITRDB CMR002
#-------------------
# Investigators: Battipaglia, G.
#-------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#-------------------
# Publication
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acu?a-Soto, E. Adenesky-Filho, R. Alfaro-Sanchez, J. Roberto Vieira Arag?o, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Brauning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, A.A. Chavez-Duran, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dunisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. Lopez-Hernandez, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montoia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Junior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Perez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schongart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-Gonzalez, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: 
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring
#  data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#-------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0120962
#   Abstract: 
#-------------------
# Site Information
#   Site_Name:  Libongo
#   Location: Cameroon
#   Northernmost_Latitude: 2.249722
#   Southernmost_Latitude: 2.249722
#   Easternmost_Longitude: 16.166389
#   Westernmost_Longitude: 16.166389
#   Elevation_m: 525
#-------------------
# Data Collection
#   Collection_Name:  CMR002
#   Earliest_Year: 1788
#    Most_Recent_Year: 2010
#   Time_Unit: CE
#   Parameter_Keywords: width
#   Core_Length_m:
#   Notes: 
#-------------------
# Species
#
# Tree_Species_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/templates/tree-species-code.csv
#   Tree_Species_Download_Description:  List of accepted tree species names and codes.
#
#   Species_Name: Triplochiton schleroxylon
#   Common_Name: 
#    Tree_Species_Code: TRSC
#-------------------
# Chronology_Information 
#   Chronology: 
#---------------------
# Variables 
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/PaST-thesaurus/SKOS/past-thesaurus-v1.0.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line; shortname-tab- components: what, material, error, units, seasonality, data_type, detail, method, C or N for Character or Numeric data,additional information)
## age_CE	age,,,,,tree ring,,,N,units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A44_2_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A44_2; 
## A01_m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A01_m; 
## A02_m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A02_m; 
## A03_m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A03_m; 
## A17_n_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A17_n; 
## A21_m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A21_m; 
## A23_m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A23_m; 
## A28_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A28; 
## A09_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A09; 
## A04_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A04; 
## A06_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A06; 
## A14_m_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A14_m; 
## A15_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A15; 
## A20_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A20; 
## A22_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A22; 
## A36_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A36; 
## A38_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A38; 
## A43_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A43; 
## A46_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A46; 
## A35(Ay36_raw	total ring width ,,,millimeter,,tree ring,,,N,Tree ID: A35(Ay36; 
#---------------------
# Data:
# Missing_Values: NaN
age_CE	A44_2_raw	A01_m_raw	A02_m_raw	A03_m_raw	A17_n_raw	A21_m_raw	A23_m_raw	A28_raw	A09_raw	A04_raw	A06_raw	A14_m_raw	A15_raw	A20_raw	A22_raw	A36_raw	A38_raw	A43_raw	A46_raw	A35(Ay36_raw	
1788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	336	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	346	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1790	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	957	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1792	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1794	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1009	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1795	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1797	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	580	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1798	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1799	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2026	897	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1191	675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1801	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	271	194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1802	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	729	288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1803	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	431	229	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1804	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	847	134	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1805	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	851	423	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1806	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1302	670	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1807	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	635	873	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1808	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	310	810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	603	1894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	428	1057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	571	360	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	859	381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1813	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	595	516	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1814	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	432	308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	150	567	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	183	629	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	608	398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1818	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	515	338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	585	442	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1820	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	721	614	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	201	441	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1822	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	266	731	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106	675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1824	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	344	532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	398	752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1826	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	285	422	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	530	645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	780	495	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1829	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	198	165	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1830	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118	369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	521	585	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1832	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	501	297	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1833	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	383	396	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1834	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	268	644	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1835	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270	249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1836	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	284	449	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1837	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69	147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1838	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	280	270	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
