# Stefanuk - Algonquin Highlands AL10 - ACSH - ITRDB CANA624
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32601
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32601.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana624-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana624-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana624.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana624.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-02-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-02-05
#--------------------
# Title
#   Study_Name: Stefanuk - Algonquin Highlands AL10 - ACSH - ITRDB CANA624
#--------------------
# Investigators
#   Investigators: Stefanuk, M.A.; Danby, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: Sample plots were circular with a radius of 75m, located within sugar maple dominated stands in protected areas within each region including Algonquin Provincial Park, Frontenac Provincial Park, Charleston Lake Provincial Park and the Queen's University Biological Station. NOAA Template Raw Measurements file added 2021-02-22.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Canadian Foundation for Innovation
#   Grant: 22534
#--------------------
# Site_Information
#   Site_Name: Algonquin Highlands AL10
#   Location: Canada
#   Northernmost_Latitude: 45.689022
#   Southernmost_Latitude: 45.689022
#   Easternmost_Longitude: -78.632638
#   Westernmost_Longitude: -78.632638
#   Elevation_m: 512
#--------------------
# Data_Collection
#   Collection_Name: CANA624
#   First_Year: 1825
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 070AL10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 070AL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 070AL10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 070AL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 071AL10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 071AL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 072AL10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 072AL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 072AL10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 072AL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 073AL10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 073AL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 074AL10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 074AL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 074AL10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 074AL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 075AL10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 075AL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 075AL10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 075AL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	070AL10A_raw	070AL10B_raw	071AL10A_raw	072AL10A_raw	072AL10B_raw	073AL10B_raw	074AL10A_raw	074AL10B_raw	075AL10A_raw	075AL10B_raw
1902	NA	NA	0.716	0.524	0.585	0.737	0.419	0.064	NA	0.377
1903	NA	NA	0.882	1.183	1.379	0.373	0.465	0.734	NA	0.236
1904	NA	NA	0.417	1.106	1.31	0.488	0.728	0.977	NA	0.358
1905	NA	NA	0.076	0.844	1.307	0.661	0.734	0.946	NA	0.622
1906	NA	NA	0.506	0.777	1.299	0.35	0.49	0.747	NA	0.347
1907	NA	NA	0.279	0.947	0.882	0.048	0.417	0.948	NA	0.256
1908	NA	NA	0.492	1.303	1.057	0.124	0.571	0.456	NA	0.383
1909	NA	2.481	0.468	0.782	0.678	0.575	0.431	0.227	NA	0.351
1910	NA	1.999	0.276	0.851	1.097	1.198	0.251	0.207	NA	0.246
1911	NA	1.899	0.532	0.845	1.004	0.813	0.267	0.369	NA	0.601
1912	NA	1.456	0.54	1.086	1.155	0.819	0.299	0.415	NA	0.838
1913	NA	1.545	0.644	0.641	0.929	0.763	0.637	0.495	NA	0.761
1914	NA	1.754	0.976	1.251	1.146	0.345	1.217	0.834	NA	0.982
1915	NA	1.61	0.943	1.415	1.278	1.003	1.537	1.075	NA	1.236
1916	NA	0.913	0.717	0.988	1.06	0.738	1.072	0.742	NA	1.101
1917	NA	0.813	0.875	0.722	0.867	0.508	1.191	0.632	NA	1.19
1918	NA	0	1.536	0.13	0.24	0.309	1.121	1.018	1.039	0.962
1919	0.702	0.93	1.02	1.036	0.715	0.839	0.997	0.749	1.921	0.891
1920	0.703	0.713	1.012	1.337	1.765	0.477	1.879	1.473	2.035	2.349
1921	0.834	0.951	1.626	0.969	1.078	0.497	1.008	0.87	0.186	2.285
1922	1.566	1.296	1.993	1.609	1.867	1.265	1.721	1.675	3.751	3.395
1923	1.383	1.034	1.127	0.929	1.338	0.741	0.899	0.897	2.543	2.484
1924	1.969	1.41	1.518	1.306	1.556	0.525	1.556	1.629	4.085	3.373
1925	1.682	1.433	1.619	1.018	1.736	0.613	1.834	1.435	3.696	2.749
1926	1.629	1.548	1.206	1.383	1.876	0.498	1.096	1.122	2.897	2.811
1927	1.385	1.553	1.435	1.469	1.586	0.533	0.471	0.55	2.846	2.809
1928	0.607	1.169	2.219	1.815	2.037	0.505	1.12	1.324	5.202	3.797
1929	0.603	1.141	2.134	1.743	1.972	0.381	0.943	1.103	3.087	2.742
1930	0.825	1.521	2.276	2.266	2.198	0.543	1.232	1.467	3.791	2.753
1931	0.993	1.874	2.76	2.281	2.31	1.28	1.122	1.284	3.662	2.894
1932	1.432	2.369	3.087	2.191	1.999	1.447	1.553	1.022	4.084	2.695
1933	1.265	2.422	2.889	1.85	2.346	1.316	1.286	1.093	3.662	2.661
1934	2.187	1.541	2.885	2.081	2.846	1.187	1.284	1.079	3.277	3.021
1935	2.669	2.289	3.486	2.376	2.761	1.899	1.609	1.647	3.968	3.312
1936	2.38	1.434	2.083	1.572	1.951	1.61	0.752	0.769	1.572	1.757
1937	3.077	1.435	2.689	2.555	2.222	1.764	1.237	0.962	1.698	1.726
1938	3.496	2.482	2.232	3.61	2.288	1.501	1.125	1.011	3.841	3.148
1939	2.728	2.083	2.599	3.153	2.45	1.394	1.034	0.656	2.68	2.682
1940	2.428	1.746	2.063	2.32	2.398	1.875	0.403	0.332	1.8	1.606
1941	1.734	1.485	1.716	1.505	1.937	1.332	0.563	0.878	1.396	1.525
1942	1.605	1.344	2.265	0.539	1.246	2.774	0.749	0.885	1.094	0.553
1943	1.896	2.005	2.008	0.872	0.508	2.562	1.099	1.808	1.344	1.407
1944	1.29	1.894	1.883	1.775	1.053	1.393	0.512	2.081	1.533	1.569
1945	1.373	1.887	1.45	1.919	1.131	2.545	0.663	1.232	1.757	1.826
1946	2.272	2.552	2.577	2.174	1.253	3.29	1.002	1.762	2.886	2
1947	2.189	2.212	3.208	2.154	1.649	3.519	1.396	2.372	2.871	2.273
1948	2.066	1.593	2.581	1.929	2.049	2.443	0.619	1.061	2.031	1.767
1949	2.103	1.946	3.087	2.275	3.002	3.307	0.37	0.949	2.505	1.765
1950	1.581	1.851	3.504	2.021	2.722	2.857	1.151	2.275	2.561	1.711
1951	1.756	2.61	3.521	2.506	2.935	3.097	1.337	2.151	2.388	1.9
1952	1.856	2.505	3.192	2.684	2.938	2.691	1.325	1.964	2.062	2.199
1953	1.733	1.114	2.978	1.399	1.657	2.462	0.788	1.056	1.668	1.11
1954	1.747	1.593	2.598	1.629	1.49	1.522	0.224	0.44	1.768	0.753
1955	1.941	1.834	2.826	2.261	2.345	2.189	0.765	0.964	1.456	1.287
1956	1.457	1.527	1.838	2.374	2.138	2.344	1.338	1.216	1.446	1.017
1957	1.165	1.33	2.205	2.987	2.806	1.996	0.686	0.749	1.75	1.602
1958	1.754	1.633	3.127	3.03	2.628	3.202	0.8	0.968	1.231	1.492
1959	2.58	2.256	3.405	2.679	2.522	4.44	1.363	1.659	1.276	1.341
1960	2.425	2.317	2.907	2.242	2.055	3.629	2.122	2.303	0.84	1.204
1961	2.188	1.831	2.813	2.426	2.261	3.596	1.783	1.738	1.069	1.275
1962	2.046	1.8	2.66	1.726	2.01	3.66	1.425	1.297	0.609	1.075
1963	1.861	1.891	2.721	2.032	2.537	3.457	2.028	0.892	0.724	0.948
1964	1.349	1.755	2.003	1.787	1.897	2.465	2.196	1.738	0.887	0.972
1965	1.081	1.743	2.612	1.58	1.692	2.116	2.497	2.196	0.583	0.71
1966	1.438	1.615	2.35	1.391	1.809	2.217	2.934	2.003	0.648	0.796
1967	1.33	1.088	2.567	1.732	1.908	2.416	3.77	2.91	0.58	0.862
1968	1.672	2.244	2.406	1.876	1.87	2.752	3.144	2.983	0.563	0.515
1969	1.594	2.344	2.578	2.617	2.328	2.757	2.992	3.752	0.427	0.548
1970	2.883	3.876	2.613	3.008	3.518	1.869	3.395	4.913	0.862	0.443
1971	2.999	3.063	2.419	2.816	2.526	3.693	4.035	4.401	1.896	1.268
1972	3.136	3.778	2.662	2.641	2.284	3.825	4.131	3.478	2.745	0.908
1973	4.087	4.602	2.915	3.684	3.443	5.155	6.868	5.818	4.334	1.839
1974	3.279	3.252	2.204	2.186	1.641	4.129	4.068	3.798	3.496	1.427
1975	3.687	4.15	2.299	1.598	0.891	4.68	4.64	4.194	4.784	1.388
1976	2.418	4.118	1.295	0.923	0.65	3.955	3.482	3.433	2.251	0.939
1977	1.852	3.149	1.032	0.79	0.71	3.486	2.139	1.812	3.481	0.401
1978	2.41	3.267	1.64	0.778	0.542	5.809	2.427	2.421	3.702	2.21
1979	2.716	4.189	1.707	1.061	0.733	5.049	3.061	2.564	4.658	1.631
1980	3.124	4.16	1.498	0.952	0.896	5.717	3.009	2.493	3.635	1.901
1981	3.712	4.194	1.517	0.876	1.505	5.569	2.212	2.674	3.81	1.957
1982	3.13	2.636	2.259	0.939	1.342	5.89	2.53	2.572	3.115	1.981
1983	2.114	2.033	2.392	0.58	1.386	4.646	1.816	1.963	2.775	1.924
1984	1.489	2.204	1.657	0.457	1.84	5.999	2.054	2.163	2.361	0.956
1985	2.655	3.179	2.661	0.665	1.712	6.188	2.594	2.582	3	1.221
1986	2.062	2.91	3.145	0.535	1.668	5.565	2.867	2.698	3.424	1.479
1987	2.111	3.441	3.269	0.733	1.734	5.59	2.638	2.224	3.736	1.891
1988	1.008	1.854	2.315	0.342	1.016	4.81	1.339	1.222	2.468	0.526
1989	1.478	2.321	3.135	0.482	1.409	3.921	1.946	1.708	2.014	0.634
1990	2.484	2.937	2.603	0.573	2.325	4.18	2.624	2.239	3.022	0.447
1991	1.816	1.633	2.248	0.568	1.748	3.678	1.703	1.382	2.393	0.714
1992	1.395	1.084	1.312	0.407	1.098	3.282	1.089	0.705	1.47	0.313
1993	2.915	2.855	2.155	1.002	1.544	4.444	2.315	2.471	3.195	0.71
1994	3.451	3.411	2.617	0.798	1.955	4.127	1.827	1.789	4.366	1.058
1995	4.099	3.496	2.242	0.975	2.878	4.791	1.903	1.79	5.526	1.568
1996	3.328	3.217	1.813	0.925	2.786	3.792	1.732	1.063	4.534	1.589
1997	1.953	2.168	1.42	1.114	1.864	3.162	1.146	1.387	2.812	1.166
1998	2.764	2.676	1.468	1.328	1.865	3.43	1.935	2.411	3.422	1.104
1999	3.283	3.627	2.1	2.333	2.896	3.544	2.752	3.426	4.638	1.487
2000	2.575	4.156	1.489	1.577	2.977	1.832	1.273	2.265	2.777	1.026
2001	2.489	2.469	1.791	1.167	2.145	1.094	1.059	1.293	2.232	1.209
2002	2.433	2.299	1.517	0.756	1.346	2.162	1.361	0.751	1.968	1.26
2003	2.462	2.797	1.099	0.832	1.451	1.165	1.052	0.405	2.163	1.079
2004	2.875	2.516	1.683	1.156	1.649	2.352	1.005	0.834	2.271	1.681
2005	2.062	1.767	1.144	0.805	1.206	1.812	0.569	0.692	1.67	1.189
2006	0.524	0.495	0.853	0.104	0.183	0.583	0	0	0.78	0.334
2007	0.597	1.11	1.06	0.369	0.406	1.053	0.288	0.492	0.29	0.487
2008	1.125	1.695	2.16	1.224	0.435	1.335	0.545	1.299	0.628	1.137
2009	1.524	0.998	1.177	1.177	0.393	1.088	0.155	0.586	0.705	1.031
2010	1.123	0.742	1.1	0.361	0.337	1.382	0.29	0.386	1.309	1.738
2011	0.986	0.818	0.96	0.893	0.729	1.472	0.462	0.619	1.115	1.464
2012	1.041	0.962	0.911	0.828	0.516	1.314	0.554	0.717	1.058	1.316
2013	0.273	0.302	0.243	0.426	0.147	0.541	0.035	0.034	0.417	0.95
2014	0.835	0.473	0.397	0.766	0.387	0.542	0.197	0.198	0.632	0.963
2015	0.641	0.092	0.186	1.396	0.58	1.293	0.187	0.286	0.896	1.005
2016	0.454	0.254	0.4	0.952	0.544	0.838	0.284	0.66	0.792	0.468
2017	0.519	0.679	0.413	1.031	0.405	0.752	0.132	0.272	0.478	0.687
