# Parker - Mount Decoeli - PCGL - ITRDB CAN681
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37854
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37854.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/can681-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/can681.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/can681.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-03-31
#--------------------
# File_Last_Modified_Date
#   Date: 2023-03-31
#-------------------
# Title
#   Study_Name: Parker - Mount Decoeli - PCGL - ITRDB CAN681
#-------------------
# Investigators: Parker, M.L.
#-------------------
# Description_Notes_and_Keywords
#     Description: Data was originally in file cana2.rwl. 
#-------------------
# Publication
# Authors: 
# Journal_Name: 
# Published_Title: 
# Published_Date_or_Year: 
# Volume: 
# Pages: 
# Report_Number: 
# DOI: 
# Full_Citation: 
# Abstract: 
#-------------------
# Site Information
# Site_Name: Mount Decoeli
# Location: Yukon Territory
# Northernmost_Latitude: 60.833333
# Southernmost_Latitude: 60.833333
# Easternmost_Longitude: -137.816667
# Westernmost_Longitude: -137.816667
# Elevation: 1055
#-------------------
# Data Collection
# Collection_Name:  CAN681
# Earliest_Year: 1860
# Most_Recent_Year: 1975
# Time_Unit: AD
# Notes: 
#-------------------
# Species
# Species_Name: Picea glauca (Moench) Voss
# Common_Name: white spruce
# Tree_Species_Code: PCGL
#-------------------
# Chronology_Information 
#      Chronology: 
#---------------------
# Variables 
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line; shortname-tab- components: what, material, error, units, seasonality, data_type, detail, method, C or N for Character or Numeric data,additional information)
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DM1011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DM1102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DM1102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DM1011_raw	DM1012_raw	DM1021_raw	DM1022_raw	DM1031_raw	DM1032_raw	DM1041_raw	DM1052_raw	DM1061_raw	DM1062_raw	DM1071_raw	DM1072_raw	DM1081_raw	DM1082_raw	DM1091_raw	DM1092_raw	DM1101_raw	DM1102_raw
1860	2.11	NA	NA	NA	NA	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	1.39	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	1.6	NA	NA	NA	NA	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	1.68	NA	NA	NA	NA	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	1.64	NA	NA	NA	NA	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	1.86	NA	NA	NA	NA	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	1.59	NA	NA	NA	NA	1.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	1.08	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	1.41	NA	NA	NA	NA	2.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	1.48	NA	NA	NA	NA	2.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	1.34	1.54	NA	NA	NA	1.52	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	1.18	1.65	NA	NA	NA	1.54	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	1.37	1.48	NA	NA	NA	1.15	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	1.25	1.31	NA	NA	NA	1.37	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	1.68	1.76	NA	NA	NA	1.8	NA	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	1.42	1.55	NA	NA	NA	1.44	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	1.3	1.54	NA	NA	NA	1.72	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	1.19	1.56	NA	NA	NA	1.44	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	1.17	1.32	NA	NA	NA	1.33	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	1.2	1.45	NA	NA	NA	1.23	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	1.3	1.32	1.04	NA	1.19	1.03	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98
1881	1.59	1.96	1.21	NA	1.32	1.26	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19
1882	2.05	2.15	1.15	NA	1.55	1.49	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19
1883	1.62	1.53	0.92	NA	1.16	1.3	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95
1884	1.51	1.5	1.12	NA	1.16	1.25	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18
1885	0.97	0.97	0.9	NA	0.98	1.03	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39
1886	1.12	1.35	1.1	NA	0.99	1.09	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54
1887	1.17	1.4	0.79	NA	1.03	1.18	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26
1888	1.27	1.73	1.13	NA	1.21	1.43	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55
1889	1.16	1.28	0.93	NA	1.01	1	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09
1890	1.53	1.76	1.24	NA	1.77	1.59	NA	1.16	1.65	NA	NA	NA	NA	NA	NA	NA	NA	1.87
1891	1.38	1.46	1.22	NA	1.5	1.35	NA	1.05	1.29	NA	NA	NA	NA	NA	NA	NA	NA	1.62
1892	1.42	1.89	1.06	NA	1.96	1.71	NA	1.2	1.26	NA	NA	NA	NA	NA	NA	NA	NA	1.57
1893	1.1	1.25	1.11	NA	1.55	1.35	NA	1.12	1.3	NA	NA	NA	NA	NA	NA	NA	NA	1.43
1894	1.22	1.32	0.9	NA	1.56	1.58	NA	1.16	1.28	NA	NA	NA	NA	NA	NA	NA	NA	1.47
1895	1.02	1.16	0.73	NA	1.21	1.32	NA	0.97	1.39	NA	NA	NA	NA	NA	NA	NA	NA	1.31
1896	1.22	1.36	0.91	NA	1.22	1.36	NA	1	1.62	NA	NA	NA	NA	NA	NA	NA	NA	1.54
1897	0.96	1.1	0.99	NA	1.2	1.28	NA	1.12	1.21	NA	NA	NA	NA	NA	NA	NA	NA	1.94
1898	0.65	0.99	1.22	NA	1.02	1.36	NA	0.96	1.39	NA	NA	NA	NA	NA	NA	NA	NA	2.01
1899	0.98	1.55	1.26	NA	1.19	1.26	NA	0.92	1.72	NA	NA	NA	NA	NA	NA	NA	NA	2.1
1900	0.93	1.31	1.2	NA	0.99	1.16	NA	0.74	1.33	NA	NA	NA	NA	NA	NA	NA	NA	1.36
1901	0.8	1.26	1.12	NA	1.09	1.13	NA	0.64	1.43	NA	NA	NA	NA	NA	NA	NA	NA	1.36
1902	1.03	1.67	0.98	NA	1.25	1.14	NA	0.71	1.25	NA	NA	NA	NA	NA	NA	NA	NA	1.68
1903	0.78	1.31	0.96	NA	1.26	0.95	NA	0.6	1.31	NA	NA	NA	NA	NA	NA	NA	NA	1.62
1904	0.82	1.28	0.82	NA	1.02	0.81	NA	0.54	1	NA	NA	NA	NA	NA	NA	NA	NA	1.44
1905	1.15	1.86	1.29	NA	2.02	1.54	NA	0.99	1.25	NA	NA	NA	NA	NA	NA	NA	NA	2.2
1906	0.89	1.46	1	NA	1.35	1.14	NA	0.71	0.9	NA	NA	NA	NA	NA	NA	NA	NA	1.48
1907	1.19	1.6	1.18	NA	1.53	1.43	NA	0.87	1.1	NA	NA	NA	NA	NA	NA	NA	NA	1.52
1908	0.9	1.2	0.9	NA	1.46	1.38	NA	0.81	0.83	NA	NA	NA	NA	NA	NA	NA	NA	1.71
