# Clyde - Snowwater, West Kootneys - PCEN - ITRDB CAN718
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39120
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39120.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/can718-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/can718.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/can718.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-03-12
#--------------------
# File_Last_Modified_Date
#   Date: 2024-03-12
#--------------------
# Title
#   Study_Name: Clyde - Snowwater, West Kootneys - PCEN - ITRDB CAN718
#--------------------
# Investigators
#   Investigators: Clyde, Lori; Harvey, Jill 
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Snowwater, West Kootneys
#   Location: Canada
#   Northernmost_Latitude: 49.388056
#   Southernmost_Latitude: 49.388056
#   Easternmost_Longitude: -117.428333
#   Westernmost_Longitude: -117.428333
#   Elevation_m: 1563
#--------------------
# Data_Collection
#   Collection_Name: CAN718
#   First_Year: 1771
#   Last_Year: 2023
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## snw01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	snw01b_raw	snw02a_raw	snw03a_raw	snw03b_raw	snw04b_raw	snw05a_raw	snw05b_raw	snw06a_raw	snw06b_raw	snw07a_raw	snw07b_raw	snw08a_raw	snw08b_raw	snw09a_raw	snw09b_raw	snw10a_raw	snw10b_raw
1825	0.592	0.257	0.777	0.582	0.099	NA	NA	NA	NA	0.71	0.747	1.136	1.048	NA	NA	NA	NA
1826	0.548	0.238	0.886	0.533	0.071	NA	NA	NA	NA	0.621	0.838	1.011	0.972	NA	NA	NA	NA
1827	0.651	0.261	1.046	0.716	0.101	NA	NA	NA	NA	0.684	0.834	1.11	0.894	NA	NA	NA	NA
1828	0.634	0.377	1.309	0.873	0.151	NA	NA	NA	NA	0.795	0.792	1.259	1.096	NA	NA	NA	NA
1829	0.61	0.332	1.24	0.796	0.184	NA	NA	NA	NA	0.766	0.817	1.098	1.024	NA	NA	NA	NA
1830	0.599	0.331	1.175	0.743	0.087	NA	NA	NA	NA	0.791	0.84	1.223	1.208	NA	NA	NA	NA
1831	0.934	0.255	1.363	0.801	0.072	NA	NA	NA	NA	0.886	0.911	1.479	1.409	NA	NA	NA	NA
1832	0.528	0.186	1.151	0.778	0.108	NA	NA	NA	NA	0.876	0.702	1.146	0.961	NA	NA	NA	NA
1833	0.848	0.294	1.036	0.768	0.173	NA	NA	NA	NA	0.984	0.873	1.205	1.164	NA	NA	NA	NA
1834	0.623	0.318	1.265	0.712	0.089	NA	NA	NA	NA	0.98	1.024	1.412	1.172	NA	NA	NA	NA
1835	0.729	0.318	1.073	0.723	0.082	NA	NA	NA	NA	0.919	0.891	1.201	1.069	NA	NA	NA	NA
1836	0.533	0.275	0.841	0.481	0.074	NA	NA	NA	NA	0.655	0.537	0.989	0.8	NA	NA	NA	NA
1837	0.674	0.358	0.987	0.615	0.098	NA	NA	NA	NA	0.897	0.836	1.089	0.971	NA	NA	NA	NA
1838	0.481	0.276	0.771	0.643	0.158	NA	NA	NA	NA	0.795	0.675	0.986	0.869	NA	NA	NA	NA
1839	0.634	0.248	0.928	0.623	0.119	NA	NA	NA	NA	1.24	0.991	1.012	0.919	NA	NA	NA	NA
1840	0.703	0.159	0.789	0.73	0.094	NA	NA	NA	NA	0.823	0.823	0.849	0.778	NA	NA	NA	NA
1841	0.629	0.164	0.839	0.709	0.1	NA	NA	NA	NA	0.792	0.73	0.908	0.828	NA	NA	NA	NA
1842	1.003	0.198	1.064	0.747	0.171	NA	NA	NA	NA	0.952	0.881	1.121	1.159	NA	NA	NA	NA
1843	0.925	0.268	1.145	0.803	0.204	NA	NA	NA	NA	1.077	0.934	1.156	1.326	NA	NA	NA	NA
1844	0.841	0.22	0.977	0.738	0.114	NA	NA	NA	NA	0.942	0.954	0.908	0.927	NA	NA	NA	NA
1845	0.929	0.189	0.946	0.71	0.127	NA	NA	NA	NA	0.92	0.761	1.075	1.147	NA	NA	NA	NA
1846	0.652	0.182	0.73	0.603	0.141	NA	NA	NA	NA	0.927	0.696	0.94	0.971	NA	NA	NA	NA
1847	0.733	0.194	0.751	0.591	0.089	NA	NA	NA	NA	1.347	0.843	0.975	0.914	NA	NA	NA	NA
1848	0.641	0.372	0.762	0.476	0.074	NA	NA	NA	NA	1.208	0.615	0.857	0.811	NA	NA	NA	NA
1849	0.593	0.345	0.745	0.543	0.147	NA	NA	NA	NA	1.072	0.659	0.713	0.793	NA	NA	NA	NA
1850	0.777	0.433	0.88	0.605	0.167	NA	NA	NA	NA	1.308	0.733	0.847	0.959	NA	NA	NA	NA
1851	0.624	0.409	0.823	0.487	0.113	NA	NA	NA	NA	0.894	0.664	0.921	0.915	NA	NA	NA	NA
1852	0.475	0.286	0.739	0.568	0.061	NA	NA	NA	NA	0.674	0.594	0.866	0.82	NA	NA	NA	NA
1853	0.497	0.227	0.974	0.641	0.061	NA	NA	NA	NA	1.105	0.844	0.944	0.887	NA	NA	NA	NA
1854	0.403	0.228	0.998	0.683	0.116	NA	NA	NA	NA	1.261	0.99	0.736	0.925	NA	NA	NA	NA
1855	0.681	0.346	0.863	0.708	0.154	NA	NA	NA	NA	1.504	1.197	0.873	1.105	NA	NA	NA	NA
1856	0.604	0.296	1.018	0.966	0.369	NA	NA	NA	NA	1.29	1.018	0.801	0.991	NA	NA	NA	NA
1857	0.624	0.381	1.127	0.99	0.266	NA	NA	NA	NA	1.411	1.172	0.962	1.163	NA	NA	NA	NA
1858	0.435	0.343	0.888	0.842	0.171	NA	NA	NA	NA	1.395	1.019	0.878	1.136	NA	NA	NA	NA
1859	0.595	0.399	1.022	0.966	0.125	NA	NA	NA	NA	1.688	1.371	1.268	1.395	NA	NA	NA	NA
1860	0.591	0.309	0.86	0.963	0.168	NA	NA	NA	NA	1.256	1.129	1.07	1.269	NA	NA	NA	NA
1861	0.734	0.313	0.742	0.736	0.087	NA	NA	NA	NA	1.321	1.117	0.99	1.187	NA	NA	NA	NA
1862	0.67	0.431	1.054	1.059	0.152	NA	NA	NA	NA	1.5	1.479	1.056	1.513	NA	NA	NA	NA
1863	0.755	0.385	0.927	1.164	0.112	NA	NA	NA	NA	1.515	1.574	1.408	1.789	NA	NA	NA	NA
1864	0.571	0.254	1.08	1.08	0.107	NA	NA	NA	NA	1.294	1.244	1.142	1.575	NA	NA	NA	NA
1865	0.663	0.322	1.264	1.203	0.06	NA	NA	NA	NA	1.545	1.452	1.207	1.576	NA	NA	NA	NA
1866	0.615	0.288	1.178	1.142	0.101	NA	NA	NA	NA	1.675	1.38	1.109	1.552	NA	NA	NA	NA
1867	0.521	0.366	0.923	1.024	0.07	NA	NA	NA	NA	1.492	1.238	1.129	1.58	NA	NA	NA	NA
1868	0.65	0.363	1.397	1.389	0.118	NA	NA	NA	NA	2.583	1.946	1.336	1.927	NA	NA	NA	NA
1869	0.765	0.275	1.337	1.409	0.296	NA	NA	NA	NA	2.229	2.349	1.106	2.015	NA	NA	0.196	NA
1870	0.85	0.328	1.245	1.484	0.234	NA	NA	NA	NA	1.099	1.716	1.21	1.85	NA	NA	0.617	NA
1871	1.086	0.399	1.256	1.271	0.172	NA	NA	NA	NA	2.163	2.377	1.489	1.99	NA	NA	0.687	NA
1872	0.939	0.376	1.435	1.331	0.244	NA	NA	NA	NA	2.471	2.796	1.5	1.865	NA	NA	0.487	NA
1873	0.863	0.521	1.439	1.528	0.237	NA	NA	NA	NA	2.492	2.703	1.537	1.805	NA	NA	0.601	NA
1874	0.768	0.638	1.325	1.345	0.226	NA	NA	NA	NA	2.44	2.802	1.574	2.144	NA	NA	0.661	NA
1875	0.72	0.837	1.213	1.443	0.244	NA	NA	NA	NA	2.98	2.886	1.683	2.49	NA	NA	0.511	NA
1876	1.069	0.761	1.379	1.523	0.196	NA	NA	NA	0.34	2.769	2.635	1.787	2.232	NA	NA	0.421	NA
1877	1.016	0.868	1.486	1.373	0.258	NA	NA	NA	2.363	2.753	2.542	1.831	2.5	NA	NA	0.595	NA
1878	1.36	0.928	1.637	1.729	0.295	NA	NA	NA	2.719	2.619	2.801	2.147	2.747	NA	NA	0.48	NA
1879	1.182	0.854	1.888	1.421	0.341	NA	NA	NA	1.691	2.002	1.825	2.226	2.513	NA	NA	0.603	NA
1880	1.191	0.97	1.852	1.477	0.388	NA	NA	NA	0.909	2.211	2.139	1.989	2.157	NA	NA	0.617	NA
1881	1.03	0.892	1.686	1.146	0.34	NA	NA	NA	1.836	1.971	1.777	1.639	2.009	NA	NA	0.988	NA
1882	1.083	0.919	1.993	1.402	0.258	0.377	NA	NA	1.962	2.259	2.318	2.022	2.45	NA	NA	0.766	NA
1883	1.004	0.918	1.413	1.147	0.265	1.312	NA	0.223	2.119	1.339	1.959	2.589	2.427	NA	NA	0.838	NA
1884	1.123	0.908	1.426	1.224	0.341	1.936	NA	1.68	2.168	1.551	1.624	1.946	1.998	NA	NA	0.887	NA
1885	1.273	0.965	1.282	1.224	0.297	2.807	0.256	2.08	1.775	2.012	1.914	1.602	1.922	NA	NA	1.586	NA
1886	1.138	1.15	1.481	1.276	0.255	1.544	1.078	1.609	1.169	1.964	1.832	1.818	1.899	NA	NA	1.692	NA
1887	1.194	1.227	1.667	1.759	0.322	1.163	0.856	1.766	1.201	1.546	1.514	1.746	1.652	NA	NA	1.372	NA
1888	0.803	0.963	1.583	1.545	0.448	1.363	1.483	1.821	1.452	1.707	1.863	1.691	1.903	NA	NA	1.317	NA
1889	1.038	0.723	1.607	1.318	0.543	2.28	2.503	2.127	2.064	1.766	2.641	1.592	1.688	NA	NA	1.628	NA
1890	1.065	1.115	2.159	1.487	0.618	2.524	3.181	2.306	2.188	2.141	2.969	1.343	1.497	NA	NA	1.749	NA
1891	1.426	1.401	2.324	1.783	0.932	2.514	2.766	2.722	2.527	3.11	2.961	1.373	1.561	NA	NA	1.647	NA
1892	1.296	1.389	1.936	1.499	0.841	2.506	2.339	2.188	2.246	3.132	2.516	1.281	1.5	NA	NA	1.673	NA
