# Stefanuk - Algonquin Highlands AL04 - ACSH - ITRDB CANA618
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32595
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32595.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana618-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana618-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana618.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana618.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-02-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-02-05
#--------------------
# Title
#   Study_Name: Stefanuk - Algonquin Highlands AL04 - ACSH - ITRDB CANA618
#--------------------
# Investigators
#   Investigators: Stefanuk, M.A.; Danby, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: Sample plots were circular with a radius of 75m, located within sugar maple dominated stands in protected areas within each region including Algonquin Provincial Park, Frontenac Provincial Park, Charleston Lake Provincial Park and the Queen's University Biological Station. NOAA Template Raw Measurements file added 2021-02-22.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Canadian Foundation for Innovation
#   Grant: 22534
#--------------------
# Site_Information
#   Site_Name: Algonquin Highlands AL04
#   Location: Canada
#   Northernmost_Latitude: 45.470603
#   Southernmost_Latitude: 45.470603
#   Easternmost_Longitude: -78.727092
#   Westernmost_Longitude: -78.727092
#   Elevation_m: 470
#--------------------
# Data_Collection
#   Collection_Name: CANA618
#   First_Year: 1843
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 033AL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 033AL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 033AL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 033AL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 034AL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 034AL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 035AL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 035AL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 035AL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 035AL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 036AL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 036AL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 038AL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 038AL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 038AL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 038AL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 039AL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 039AL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 039AL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 039AL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 034AL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 034AL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 037AL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 037AL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	033AL04A_raw	033AL04B_raw	034AL04A_raw	035AL04A_raw	035AL04B_raw	036AL04B_raw	038AL04A_raw	038AL04B_raw	039AL04A_raw	039AL04B_raw	034AL04B_raw	037AL04B_raw
1843	NA	NA	NA	NA	NA	0.492	NA	NA	NA	NA	NA	NA
1844	NA	NA	NA	NA	NA	0.667	NA	NA	NA	NA	NA	NA
1845	NA	NA	NA	NA	NA	0.491	NA	NA	NA	NA	NA	NA
1846	NA	NA	NA	NA	NA	0.649	NA	NA	NA	NA	NA	NA
1847	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	NA	NA
1848	NA	NA	NA	NA	NA	0.435	NA	NA	NA	NA	NA	NA
1849	NA	NA	NA	NA	NA	1.163	NA	NA	1.049	NA	NA	NA
1850	NA	NA	NA	NA	NA	0.735	NA	NA	1.08	NA	NA	NA
1851	NA	NA	NA	NA	NA	0.545	NA	NA	0.587	NA	NA	NA
1852	NA	NA	NA	NA	NA	1.229	NA	NA	0.611	NA	NA	NA
1853	NA	NA	NA	NA	NA	1.133	NA	NA	0.498	NA	NA	NA
1854	NA	NA	NA	NA	NA	0.968	NA	NA	0.525	NA	NA	NA
1855	NA	NA	NA	NA	NA	0.815	NA	NA	0.688	NA	NA	NA
1856	NA	NA	NA	NA	NA	1.005	NA	NA	0.355	NA	NA	NA
1857	NA	NA	NA	NA	NA	1.88	NA	NA	0.613	NA	NA	NA
1858	NA	NA	NA	NA	NA	1.501	NA	NA	0.469	NA	NA	NA
1859	NA	NA	NA	NA	NA	0.965	NA	NA	1.434	NA	NA	NA
1860	NA	NA	NA	NA	NA	1.965	NA	NA	0.79	NA	NA	NA
1861	NA	NA	NA	NA	NA	2.439	NA	NA	0.132	NA	NA	NA
1862	NA	NA	NA	NA	NA	2.552	NA	NA	0.265	NA	NA	NA
1863	NA	NA	NA	NA	NA	3.145	NA	NA	0.4	NA	NA	NA
1864	NA	NA	NA	NA	NA	2.272	NA	NA	0.242	NA	NA	NA
1865	0.206	NA	NA	NA	NA	3.116	NA	NA	0.299	NA	NA	NA
1866	0.161	NA	NA	NA	NA	3.807	NA	NA	0.9	NA	NA	NA
1867	0.424	NA	NA	NA	NA	2.918	NA	NA	0.702	NA	NA	NA
1868	0.355	NA	NA	NA	NA	1.871	NA	NA	0.385	NA	NA	NA
1869	0.347	NA	NA	NA	NA	3.42	NA	NA	1.325	NA	NA	NA
1870	0.538	0.396	NA	NA	NA	3.324	NA	NA	1.088	NA	NA	NA
1871	0.253	0.2	NA	NA	NA	2.41	NA	NA	0.868	NA	NA	NA
1872	0.227	0.456	NA	NA	NA	3.236	NA	NA	0.748	NA	NA	NA
1873	0.509	0.196	NA	NA	NA	3.017	NA	NA	1.488	NA	NA	NA
1874	0.43	0.265	NA	NA	NA	2.983	NA	NA	1.796	NA	1.086	NA
1875	0.352	0.258	NA	NA	NA	2.287	NA	NA	1.316	NA	1.195	NA
1876	0.262	0.288	NA	NA	NA	3.578	NA	NA	1.272	NA	0.694	NA
1877	0.482	0.323	NA	NA	NA	3.467	NA	NA	0.741	NA	1.187	NA
1878	0.288	0.407	1.261	NA	NA	3.218	NA	NA	0.92	NA	1.069	NA
1879	0.162	0.103	0.93	NA	NA	2.257	NA	NA	1.026	NA	0.847	NA
1880	0.12	0.253	1.002	NA	NA	2.229	NA	NA	1.075	NA	0.918	NA
1881	0.181	0.091	1.378	NA	NA	1.728	NA	NA	0.818	NA	1.145	NA
1882	0.181	0.108	0	NA	NA	2.354	NA	NA	0.744	NA	0	NA
1883	0.23	0.121	1.123	NA	NA	2.128	NA	NA	0.894	NA	0.747	NA
1884	0.373	0.329	1.264	NA	NA	1.803	NA	NA	0.584	NA	1	NA
1885	0.599	0.392	1.544	NA	NA	2.666	NA	NA	0.966	1.024	1.163	NA
1886	0.38	0.318	0.909	NA	NA	2.623	NA	NA	0.868	0.83	0.912	NA
1887	0.403	0.282	1.09	NA	NA	2.521	NA	NA	1.108	1.277	1.059	NA
1888	0.279	0.138	1.033	NA	NA	1.677	NA	NA	0.815	0.864	0.983	NA
1889	0.66	0.353	1.411	NA	NA	2.66	NA	NA	1.205	0.834	1.184	NA
1890	0.178	0.146	1.324	NA	NA	2.725	NA	NA	1.487	0.869	1.111	2.059
1891	0.355	0.329	1.123	NA	NA	2.56	NA	NA	1.041	0.734	0.899	1.914
1892	1.024	0.466	1.659	NA	NA	3.072	NA	NA	2.202	1.083	1.414	2.788
1893	0.816	0.854	1.38	NA	NA	2.94	NA	NA	2.099	1.213	1.105	3.91
1894	0.904	1.188	1.421	NA	NA	2.574	NA	NA	1.91	0.856	1.334	4.679
1895	0.232	0.223	0.603	NA	NA	0.551	NA	NA	1.376	0.67	0.865	1.996
1896	0.789	0.584	1.532	NA	NA	1.531	NA	NA	1.776	0.909	1.398	3.94
1897	0.735	0.701	0.755	NA	NA	2.253	NA	NA	2.183	1.384	0.828	3.385
1898	0.951	1.184	0.965	NA	NA	2.073	NA	NA	2.077	1.085	1.162	3.736
1899	0.96	1.314	0.827	0.203	NA	2.073	NA	NA	2.355	1.062	0.787	3.58
1900	1.038	1.475	0.95	0.439	NA	2.198	1.739	NA	2.337	1.006	0.98	3.823
1901	1.06	1.505	0.929	0.573	NA	1.929	1.475	NA	2.142	1.006	1.006	1.748
1902	1.691	1.941	0.88	0.383	NA	1.285	1.971	NA	2.106	1.099	1.088	1.646
1903	1.117	1.419	1.441	0.771	NA	2.211	1.377	NA	2.639	1.52	1.659	2.239
1904	1.754	1.171	1.104	0.398	NA	1.772	1.788	NA	2.439	1.322	1.175	0.986
1905	1.455	1.373	0.838	0.397	NA	1.811	0	NA	2.252	1.058	0.837	0.64
1906	1.501	1.694	1.092	0.106	NA	1.498	0.116	NA	2.09	0.84	0.981	1.054
1907	1.128	1.459	1.161	0.505	NA	1.171	0.189	NA	1.901	1.079	0.853	1.307
1908	1.46	1.544	1.019	0.716	NA	1.459	0.096	NA	2.448	1.145	0.792	1.561
1909	1.605	1.944	1.228	0.72	NA	0.91	0.104	NA	2.375	1.224	0.866	2.278
