# Luckman - Pyramid Mountain - PCEN - ITRDB CANA446
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16605
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16605.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana446-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana446-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana446.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana446.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-05-08
#--------------------
# File_Last_Modified_Date
#   Date: 2014-05-08
#--------------------
# Title
#   Study_Name: Luckman - Pyramid Mountain - PCEN - ITRDB CANA446
#--------------------
# Investigators
#   Investigators: Luckman, B.H.(https://orcid.org/0000-0003-0365-6059); St. George, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: Scott St George, Brian H Luckman 
#   Journal_Name: Canadian Journal of Forest Research
#   Published_Title: Extracting a paleotemperature record from Picea engelmannii tree-line sites in the central Canadian Rockies
#   Published_Date_or_Year: 2001
#   Volume: 31
#   Pages: 457-470
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1139/x00-188
#   Full_Citation: None
#   Abstract: A new network of 21 Picea engelmannii Parry ex Engelm. ring-width chronologies was developed from tree-line sites in the Canadian Rockies. These chronologies range in length from 297 to 648 years (mean 423 years) and have mean sensitivities between 0.16 and 0.20 (mean 0.18), first-order autocorrelations between 0.73 and 0.88 (mean 0.83), and subsample signal strengths >0.85 for 246-494 years (mean 324 years). Mean intersite correlations (A.D. 1700-1982) for chronologies with expressed population signals >0.85 are 0.46 and 0.63 for standard and residual chronologies, respectively. Standard ring-width chronologies are, in general, positively correlated with summer temperatures and negatively correlated with spring and previous summer temperatures. A regional June-September temperature reconstruction for the Banff-Jasper region (BJR; A.D. 1715-1982) was developed using multiple regression of three significant principal components from 14 standard ring-width chronologies. The first principal component contains 55% of the total chronology variance. The model reconstructs 38% of summer temperature variance during the calibration period (1888-1982). The BJR is the first regional temperature reconstruction for this area based on ring-width data from a network of sites. The reconstructed temperature patterns are broadly similar to other regional estimates of past temperatures. Above-average summer temperatures occurred in the mid-20th century and the late 1700s - early 1800s. Most of the 19th century was unusually cold, with the coldest conditions in the late 19th century. Detailed differences between BJR and previously developed reconstructions lie well within 2 sigma confidence limits and may reflect differences in tree species, modelling techniques, spatial coverage, and the seasonal temperature parameter reconstructed.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pyramid Mountain
#   Location: Alberta
#   Northernmost_Latitude: 52.9667
#   Southernmost_Latitude: 52.9667
#   Easternmost_Longitude: -118.1667
#   Westernmost_Longitude: -118.1667
#   Elevation_m: 2000
#--------------------
# Data_Collection
#   Collection_Name: CANA446
#   First_Year: 1625
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Q9102N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9102N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9103W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9103W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9106N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9106N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9106S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9106S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9107S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9107S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9107W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9107W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9109N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9109N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9113B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9113B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9113E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9113E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9113N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9113N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9113W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9113W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9115W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9115W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9116E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9116E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9116N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9116N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9117T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9117T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9117W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9117W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9118N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9118N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9119E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9119E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9119W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9119W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9122W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9122W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9123M_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9123M; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9123N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9123N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9123P_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9123P; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9125E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9125E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9125N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9125N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9125W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9125W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9126E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9126E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9127W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9127W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9128S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9128S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9128W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9128W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9129N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9129N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9129W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9129W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9130N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9130N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9130W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9130W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9131N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9131N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9131W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9131W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## q9133w_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: q9133w; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9134W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9134W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9135N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9135N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q9135W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q9135W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Q9102N_raw	Q9103W_raw	Q9106N_raw	Q9106S_raw	Q9107S_raw	Q9107W_raw	Q9109N_raw	Q9112_raw	Q9113B_raw	Q9113E_raw	Q9113N_raw	Q9113W_raw	Q9115W_raw	Q9116E_raw	Q9116N_raw	Q9117T_raw	Q9117W_raw	Q9118N_raw	Q9119E_raw	Q9119W_raw	Q9122W_raw	Q9123M_raw	Q9123N_raw	Q9123P_raw	Q9125E_raw	Q9125N_raw	Q9125W_raw	Q9126E_raw	Q9127W_raw	Q9128S_raw	Q9128W_raw	Q9129N_raw	Q9129W_raw	Q9130N_raw	Q9130W_raw	Q9131N_raw	Q9131W_raw	q9133w_raw	Q9134W_raw	Q9135N_raw	Q9135W_raw
1625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	0.7	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	0.59	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81
1652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	0.84	NA	NA	0.53	NA	1.18	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9
1653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	0.44	NA	NA	0.66	NA	0.98	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.18
1654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	0.6	NA	NA	0.44	NA	1.22	NA	NA	NA	NA	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	0.19
1655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	0.79	NA	NA	0.35	NA	1.47	NA	NA	NA	NA	NA	NA	1.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	0.6
1656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	0.82	NA	NA	0.45	NA	1.34	NA	NA	NA	NA	NA	NA	2.11	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	1.05	0.76
1657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	0.48	NA	NA	0.37	NA	1.1	NA	NA	NA	NA	NA	NA	1.88	NA	NA	NA	NA	1.21	1.62	NA	NA	NA	NA	1.26	0.55
1658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	0.61	NA	NA	0.51	NA	1.04	NA	NA	NA	NA	NA	NA	2.05	NA	NA	NA	NA	1.01	1.21	NA	NA	NA	NA	1.28	0.64
1659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	0.95	NA	NA	0.81	NA	1.33	NA	NA	NA	NA	NA	NA	2.14	NA	NA	NA	NA	1.18	1.52	NA	NA	NA	NA	1.51	0.75
1660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	0.9	NA	0.61	NA	NA	0.6	NA	1.1	NA	NA	NA	NA	NA	NA	1.71	NA	NA	NA	NA	0.79	1.02	NA	NA	NA	NA	0.96	0.6
1661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	0.98	NA	1	NA	NA	0.79	NA	1.24	NA	NA	NA	NA	NA	NA	2.11	NA	NA	NA	NA	1.2	1.33	NA	NA	NA	NA	0.87	0.63
1662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	1.03	1.06	NA	0.89	NA	NA	0.67	NA	1.28	NA	NA	NA	NA	NA	NA	1.76	NA	NA	NA	NA	1.42	1.16	NA	NA	NA	NA	0.59	1.05
1663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	1.07	0.98	NA	0.61	NA	NA	0.57	NA	1.04	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA	NA	1.13	0.83	NA	NA	NA	NA	0.73	0.79
1664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	0.79	0.79	NA	0.68	NA	NA	0.78	NA	0.93	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	1.03	1	NA	NA	NA	NA	1.04	0.71
1665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	0.95	0.77	NA	0.95	NA	NA	1.02	NA	1	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA	NA	0.9	1.02	NA	NA	NA	NA	1.56	0.78
1666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	0.49	0.44	NA	0.64	NA	NA	0.56	NA	0.89	NA	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA	0.66	0.63	NA	NA	NA	NA	1.39	0.43
1667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	0.44	0.45	NA	0.7	NA	NA	0.48	NA	1.22	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA	NA	0.94	0.56	NA	NA	NA	NA	1.26	0.43
1668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29	NA	NA	1.01	0.65	NA	0.86	NA	NA	0.45	NA	1.3	NA	NA	NA	NA	NA	NA	1.65	NA	NA	NA	NA	1.08	0.61	NA	NA	NA	NA	1.14	0.56
1669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	1.24	0.8	NA	0.48	NA	NA	0.52	NA	1.24	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	0.84	0.46	NA	NA	NA	NA	0.72	0.64
1670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	1.13	0.86	0.48	0.51	NA	NA	0.89	NA	1.46	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	0.72	0.64	NA	NA	NA	NA	0.65	0.64
1671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	1.07	0.66	0.44	0.54	NA	NA	0.59	NA	1.14	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	0.63	0.45	NA	NA	NA	NA	0.5	0.6
1672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.89	NA	0.99	0.81	0.37	1.02	NA	NA	0.7	NA	1.39	NA	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA	0.63	0.77	NA	NA	NA	NA	0.74	0.7
