# Luckman - Bennington Glacier - PCEN - ITRDB CANA433
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16591
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16591.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana433-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana433-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana433.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana433.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-05-08
#--------------------
# File_Last_Modified_Date
#   Date: 2014-05-08
#--------------------
# Title
#   Study_Name: Luckman - Bennington Glacier - PCEN - ITRDB CANA433
#--------------------
# Investigators
#   Investigators: Luckman, B.H.(https://orcid.org/0000-0003-0365-6059); Watson, H.
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores are stored at:
# # # University of Western Ontario
# # # 
# # # References:
# # # Watson, H.M.  1983.  
# # # A dendrochronological study of two sites in Mount Robson Provincial Park.  
# # # Unpublished B.A. Thesis, Geography, University of Western Ontario.  NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bennington Glacier
#   Location: British Columbia
#   Northernmost_Latitude: 52.6833
#   Southernmost_Latitude: 52.6833
#   Easternmost_Longitude: -118.3333
#   Westernmost_Longitude: -118.3333
#   Elevation_m: 1765
#--------------------
# Data_Collection
#   Collection_Name: CANA433
#   First_Year: 1698
#   Last_Year: 1981
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## B82-2W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B82-2W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B82-5N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B82-5N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8276W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8276W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8277E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8277E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8277N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8277N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B82-81_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B82-81; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B82-86_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B82-86; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8286S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8286S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8287W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8287W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8287E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8287E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8288W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8288W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8288S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8288S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8290E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8290E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8291N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8291N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8292E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8292E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8293W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8293W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8293N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8293N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8294E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8294E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8296E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8296E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8296N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8296N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8289N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8289N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8289W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8289W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8276S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8276S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8283E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8283E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8284N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8284N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8291S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8291S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8292N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8292N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8294S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8294S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	B82-2W_raw	B82-5N_raw	B8276W_raw	B8277E_raw	B8277N_raw	B82-81_raw	B82-86_raw	B8286S_raw	B8287W_raw	B8287E_raw	B8288W_raw	B8288S_raw	B8290E_raw	B8291N_raw	B8292E_raw	B8293W_raw	B8293N_raw	B8294E_raw	B8296E_raw	B8296N_raw	B8289N_raw	B8289W_raw	B8276S_raw	B8283E_raw	B8284N_raw	B8291S_raw	B8292N_raw	B8294S_raw
1835	0.34	1.09	0.94	0.86	1.11	NA	0.33	1.03	0.98	1.21	NA	1	0.57	0.29	0.44	0.43	0.3	0.61	NA	0.31	0.5	0.42	0.68	0.6	0.51	0.38	0.58	0.37
1836	0.24	0.96	0.97	0.73	1.18	NA	0.32	0.94	0.9	1.31	NA	1.04	0.43	0.21	0.42	0.35	0.24	0.48	NA	0.15	0.53	0.34	0.55	0.53	0.45	0.29	0.48	0.32
1837	0.34	0.97	0.77	0.75	1	NA	0.29	0.98	0.91	1.08	NA	0.85	0.36	0.25	0.35	0.33	0.25	0.64	NA	0.32	0.56	0.39	0.57	0.45	0.39	0.28	0.44	0.36
1838	0.27	0.85	0.83	0.73	1.01	NA	0.36	1.22	1.03	1.27	NA	0.82	0.38	0.27	0.32	0.36	0.23	0.55	NA	0.4	0.61	0.47	0.67	0.54	0.46	0.35	0.46	0.36
1839	0.41	0.94	0.94	1.04	1.31	NA	0.31	1.13	1.01	1.26	NA	0.99	0.46	0.36	0.43	0.47	0.27	0.62	NA	0.4	0.68	0.52	0.9	0.52	0.47	0.52	0.61	0.52
1840	0.37	0.76	0.77	1.01	1.01	NA	0.27	0.83	1.05	1.24	0.62	0.97	0.44	0.23	0.32	0.4	0.23	0.95	NA	0.26	0.52	0.49	0.62	0.41	0.3	0.38	0.51	0.47
1841	0.41	0.63	0.82	0.91	0.99	NA	0.34	0.85	1.09	1.32	0.73	1.08	0.46	0.25	0.26	0.31	0.2	0.89	NA	0.26	0.52	0.41	0.68	0.4	0.33	0.37	0.55	0.43
1842	0.42	0.89	0.93	1.2	1.03	NA	0.59	1.2	1.15	1.49	1.03	1.35	0.57	0.25	0.26	0.31	0.15	0.81	NA	0.36	0.58	0.43	0.65	0.47	0.32	0.38	0.47	0.47
1843	0.38	0.9	0.81	1.38	0.94	NA	0.53	1.27	1.09	1.39	1.06	1.41	0.67	0.29	0.26	0.39	0.24	0.76	NA	0.33	0.65	0.49	0.65	0.51	0.37	0.52	0.53	0.39
1844	0.34	0.8	0.58	1.05	0.89	NA	0.38	0.93	0.89	1.25	0.8	1.15	0.44	0.24	0.24	0.3	0.2	0.59	NA	0.23	0.53	0.41	0.47	0.22	0.33	0.43	0.4	0.29
1845	0.35	0.69	0.71	1.27	0.9	NA	0.4	0.59	1.09	0.54	1.29	1.53	0.52	0.29	0.36	0.39	0.24	0.66	NA	0.34	0.67	0.55	0.59	0.43	0.39	0.55	0.45	0.37
1846	0.29	0.15	0.47	0.98	0.91	NA	0.35	0.62	0.77	0.85	1.19	1.39	0.38	0.25	0.23	0.36	0.21	0.52	NA	0.26	0.55	0.4	0.44	0.29	0.26	0.45	0.34	0.36
1847	0.36	0.2	0.5	1.02	0.95	NA	0.4	0.93	0.91	1.17	1.01	1.24	0.42	0.3	0.25	0.35	0.23	0.57	NA	0.32	0.67	0.41	0.5	0.26	0.33	0.5	0.39	0.34
1848	0.38	0.13	0.68	1.2	1.03	NA	0.37	0.95	1.01	1.25	1.08	1.39	0.55	0.3	0.27	0.41	0.24	0.77	NA	0.36	0.72	0.53	0.53	0.3	0.32	0.5	0.46	0.34
1849	0.37	0.2	0.62	0.93	0.91	NA	0.28	0.88	0.83	0.91	0.94	1.26	0.49	0.3	0.22	0.38	0.2	0.6	NA	0.32	0.56	0.46	0.55	0.33	0.29	0.52	0.45	0.31
1850	0.46	0.18	0.68	0.98	0.94	0.22	0.27	1.13	0.95	0.91	1.04	1.35	0.54	0.42	0.27	0.3	0.22	0.63	0.69	0.3	0.53	0.38	0.51	0.36	0.37	0.53	0.46	0.33
1851	0.41	0.26	0.6	0.76	0.8	0.23	0.29	1.1	0.7	0.7	0.82	1.26	0.42	0.36	0.24	0.39	0.19	0.66	0.73	0.32	0.46	0.31	0.42	0.26	0.27	0.49	0.34	0.33
1852	0.31	0.41	0.61	0.83	0.95	0.28	0.28	1.01	0.67	0.77	0.64	1.26	0.44	0.43	0.31	0.26	0.16	0.71	0.61	0.29	0.53	0.34	0.42	0.35	0.31	0.47	0.34	0.38
1853	0.35	0.31	0.67	0.94	0.89	0.22	0.24	0.95	0.8	0.86	0.69	1.2	0.43	0.39	0.25	0.27	0.26	0.52	0.73	0.27	0.52	0.31	0.38	0.3	0.29	0.45	0.36	0.26
1854	0.36	0.36	0.92	0.93	0.77	0.22	0.29	0.82	0.7	0.89	0.77	1.24	0.44	0.44	0.27	0.29	0.19	0.52	1.13	0.46	0.44	0.28	0.51	0.43	0.27	0.61	0.36	0.35
1855	0.42	0.37	0.9	0.98	0.95	0.19	0.23	0.88	0.7	0.98	0.77	1.31	0.62	0.42	0.38	0.36	0.22	0.65	1.01	0.39	0.52	0.38	0.49	0.39	0.29	0.59	0.45	0.38
1856	0.43	0.37	0.77	0.94	0.99	0.22	0.26	0.92	0.55	0.92	0.88	1.32	0.56	0.37	0.29	0.29	0.25	0.52	1.05	0.34	0.46	0.31	0.4	0.31	0.32	0.49	0.42	0.29
1857	0.53	0.44	0.77	1.14	1.05	0.25	0.26	1.01	0.72	1.04	0.8	1.46	0.6	0.41	0.3	0.29	0.11	0.61	1.14	0.36	0.49	0.31	0.4	0.35	0.29	0.43	0.41	0.3
1858	0.59	0.37	0.77	0.95	0.98	0.24	0.28	1	0.61	0.88	0.75	1.39	0.57	0.44	0.32	0.33	0.18	0.67	0.94	0.36	0.49	0.39	0.37	0.23	0.3	0.42	0.5	0.3
1859	0.67	0.4	0.77	0.95	1.01	0.27	0.35	0.97	0.65	1.08	0.76	1.3	0.55	0.46	0.35	0.3	0.21	0.69	0.94	0.31	0.48	0.36	0.4	0.37	0.34	0.52	0.49	0.25
1860	0.59	0.37	0.77	0.65	0.77	0.21	0.29	0.9	0.52	0.81	0.59	0.99	0.5	0.46	0.24	0.24	0.15	0.67	0.81	0.29	0.38	0.3	0.47	0.26	0.3	0.51	0.36	0.21
1861	0.49	0.41	0.64	0.74	0.94	0.24	0.29	1.08	0.58	0.88	0.62	1.03	0.57	0.42	0.24	0.26	0.2	0.67	0.89	0.32	0.35	0.32	0.37	0.32	0.3	0.46	0.39	0.28
1862	0.45	0.49	0.62	0.84	1.03	0.23	0.32	1.2	0.81	1.01	0.72	1.11	0.64	0.38	0.46	0.25	0.2	0.57	0.77	0.3	0.47	0.32	0.44	0.42	0.31	0.4	0.5	0.25
1863	0.41	0.53	0.78	0.84	1.01	0.28	0.4	1.25	0.81	1.31	0.72	1.12	0.65	0.45	0.4	0.3	0.22	0.89	0.78	0.32	0.55	0.43	0.43	0.39	0.33	0.51	0.51	0.32
1864	0.38	0.42	0.59	0.74	0.77	0.24	0.31	0.91	0.54	1.01	0.65	1.13	0.55	0.39	0.28	0.29	0.18	0.84	0.73	0.27	0.48	0.39	0.41	0.29	0.28	0.39	0.36	0.22
1865	0.42	0.45	0.63	1.03	1.05	0.29	0.39	1.15	0.66	1.26	0.61	1.11	0.74	0.39	0.31	0.34	0.2	1.02	0.77	0.32	0.45	0.34	0.46	0.44	0.3	0.39	0.4	0.31
1866	0.52	0.48	0.5	1.13	1.07	0.26	0.33	0.98	0.87	1.27	0.63	1.33	0.78	0.37	0.31	0.33	0.18	0.84	0.98	0.3	0.46	0.31	0.44	0.42	0.3	0.38	0.31	0.31
1867	0.45	0.43	0.5	0.89	0.94	0.23	0.25	0.77	0.7	1.09	0.61	1.2	0.78	0.38	0.25	0.32	0.19	0.65	0.91	0.33	0.43	0.32	0.41	0.36	0.31	0.5	0.33	0.31
1868	0.47	0.46	0.73	0.92	1.05	0.27	0.43	0.89	0.92	1.31	0.82	1.49	0.81	0.45	0.31	0.41	0.24	0.63	1.02	0.44	0.47	0.34	0.64	0.43	0.29	0.48	0.45	0.29
1869	0.36	0.4	0.62	0.73	0.88	0.3	0.42	0.82	0.7	1.16	0.74	1.04	0.48	0.43	0.21	0.24	0.16	0.7	0.74	0.41	0.36	0.24	0.5	0.28	0.2	0.45	0.25	0.24
1870	0.39	0.41	0.65	0.84	0.99	0.28	0.33	0.67	0.77	1.12	0.77	1.09	0.61	0.58	0.21	0.31	0.19	0.62	0.74	0.41	0.35	0.22	0.4	0.3	0.25	0.53	0.25	0.32
1871	0.35	0.38	0.65	0.89	1.01	0.27	0.35	0.73	0.86	1.17	0.69	1.04	0.62	0.52	0.33	0.27	0.18	0.64	0.87	0.41	0.28	0.2	0.35	0.22	0.23	0.42	0.27	0.36
1872	0.33	0.45	0.59	0.77	1.05	0.25	0.27	0.59	0.72	0.98	0.67	1.01	0.61	0.44	0.28	0.29	0.18	0.69	0.88	0.47	0.33	0.28	0.3	0.33	0.21	0.4	0.25	0.37
1873	0.35	0.44	0.57	0.63	0.92	0.25	0.23	0.52	0.57	1	0.59	0.89	0.57	0.39	0.28	0.27	0.13	0.63	0.79	0.38	0.28	0.23	0.31	0.25	0.18	0.4	0.25	0.34
1874	0.3	0.46	0.57	0.54	0.98	0.23	0.23	0.63	0.67	1.01	0.62	0.91	0.5	0.48	0.26	0.3	0.15	0.68	0.7	0.37	0.32	0.28	0.42	0.31	0.23	0.54	0.26	0.32
1875	0.35	0.54	0.64	0.83	1.11	0.31	0.25	0.7	0.59	1.01	0.61	0.95	0.52	0.42	0.31	0.26	0.26	0.6	0.75	0.34	0.35	0.22	0.44	0.28	0.21	0.49	0.22	0.34
1876	0.32	0.56	0.68	0.53	0.81	0.24	0.15	0.56	0.48	0.78	0.56	0.82	0.66	0.45	0.25	0.27	0.15	0.56	0.72	0.34	0.32	0.22	0.33	0.23	0.21	0.41	0.2	0.31
1877	0.29	0.47	0.61	0.63	1.05	0.26	0.2	0.77	0.37	0.74	0.6	0.9	0.62	0.33	0.3	0.29	0.23	0.6	1.25	0.42	0.22	0.12	0.32	0.2	0.16	0.46	0.23	0.3
1878	0.35	0.53	0.73	0.83	1.14	0.22	0.22	0.79	0.52	0.88	0.64	0.76	0.52	0.44	0.26	0.3	0.24	0.59	0.96	0.46	0.31	0.22	0.36	0.29	0.17	0.42	0.23	0.29
1879	0.32	0.59	0.78	1.11	1.41	0.28	0.3	1.03	0.6	0.89	0.69	0.83	0.8	0.52	0.38	0.33	0.25	0.66	1.04	0.38	0.27	0.23	0.45	0.27	0.15	0.55	0.26	0.44
1880	0.33	0.58	0.82	1.31	1.34	0.25	0.28	1.03	0.6	0.89	0.67	0.74	0.78	0.55	0.3	0.39	0.28	0.6	1.02	0.34	0.41	0.24	0.5	0.39	0.17	0.57	0.23	0.44
1881	0.32	0.45	0.88	1.03	1.15	0.23	0.22	0.85	0.49	0.81	0.62	0.67	0.78	0.48	0.28	0.36	0.24	0.42	1.09	0.37	0.38	0.26	0.39	0.34	0.19	0.48	0.18	0.39
1882	0.28	0.63	0.9	1.18	1.26	0.22	0.2	0.82	0.74	1.02	0.75	0.93	0.91	0.55	0.33	0.4	0.29	0.37	1.16	0.39	0.22	0.25	0.41	0.35	0.18	0.47	0.22	0.31
1883	0.27	0.67	0.72	1.04	0.99	0.28	0.19	0.56	0.66	0.95	0.57	0.75	0.83	0.48	0.29	0.32	0.23	0.5	0.94	0.34	0.32	0.24	0.38	0.29	0.16	0.39	0.19	0.29
1884	0.28	0.61	0.75	0.82	0.89	0.29	0.2	0.71	0.52	0.94	0.59	0.74	0.62	0.48	0.3	0.31	0.21	0.42	0.98	0.39	0.42	0.29	0.32	0.31	0.19	0.44	0.16	0.26
1885	0.24	0.67	0.77	0.98	1.05	0.28	0.2	0.67	0.68	0.95	0.66	0.8	0.91	0.62	0.29	0.35	0.25	0.34	1.08	0.52	0.42	0.33	0.4	0.29	0.19	0.54	0.26	0.25
1886	0.27	0.8	0.84	1.59	1.28	0.34	0.25	0.74	0.79	1.17	0.82	1.14	1.06	0.83	0.31	0.36	0.32	0.4	1.28	0.43	0.57	0.33	0.37	0.28	0.24	0.7	0.24	0.25
1887	0.29	0.71	0.67	1.02	1.07	0.26	0.22	0.72	0.66	0.98	0.62	0.9	0.81	0.68	0.25	0.36	0.22	0.4	1.13	0.49	0.43	0.24	0.3	0.29	0.23	0.6	0.17	0.26
1888	0.33	0.61	0.65	0.99	0.89	0.23	0.2	0.66	0.64	0.88	0.55	0.93	0.74	0.6	0.26	0.34	0.22	0.31	0.99	0.49	0.44	0.25	0.29	0.29	0.2	0.58	0.22	0.29
1889	0.24	0.68	0.48	0.82	0.79	0.25	0.19	0.57	0.41	0.71	0.46	0.85	0.58	0.53	0.18	0.26	0.2	0.35	0.63	0.41	0.33	0.25	0.28	0.18	0.15	0.36	0.16	0.18
1890	0.31	0.77	0.56	0.84	0.91	0.27	0.19	0.62	0.53	1.01	0.63	1.17	0.58	0.65	0.25	0.31	0.21	0.37	0.88	0.4	0.44	0.27	0.32	0.25	0.19	0.45	0.15	0.18
1891	0.44	0.8	0.6	0.94	0.94	0.26	0.24	0.8	0.62	1.32	0.59	1.62	0.71	0.76	0.22	0.36	0.21	0.34	1.18	0.42	0.46	0.31	0.29	0.28	0.19	0.46	0.19	0.15
1892	0.36	0.81	0.66	0.62	0.84	0.26	0.22	0.73	0.54	1.08	0.43	1.37	0.71	0.59	0.15	0.28	0.2	0.26	0.63	0.43	0.4	0.3	0.26	0.21	0.22	0.4	0.15	0.2
1893	0.33	0.57	0.72	0.54	0.68	0.23	0.21	0.66	0.66	1.1	0.59	1.39	0.67	0.6	0.11	0.28	0.2	0.36	0.94	0.4	0.32	0.25	0.21	0.2	0.19	0.38	0.11	0.17
1894	0.35	0.73	0.84	0.64	1	0.26	0.26	0.77	0.74	1.41	0.65	1.53	0.67	0.82	0.16	0.41	0.28	0.45	1.05	0.45	0.49	0.3	0.31	0.33	0.2	0.46	0.15	0.27
1895	0.31	0.71	0.94	0.73	0.93	0.2	0.24	0.82	0.64	1.36	0.67	1.32	0.43	0.75	0.2	0.33	0.12	0.44	1.35	0.34	0.37	0.25	0.35	0.25	0.19	0.44	0.14	0.27
1896	0.26	0.76	0.95	0.7	0.88	0.24	0.22	0.69	0.69	1.45	0.66	1.29	0.25	0.77	0.25	0.36	0.26	0.53	1.17	0.4	0.32	0.19	0.33	0.33	0.16	0.47	0.23	0.33
1897	0.36	0.79	0.73	0.54	0.73	0.22	0.21	0.67	0.67	1.18	0.71	1.16	0.16	0.76	0.2	0.38	0.21	0.44	1.25	0.37	0.31	0.2	0.26	0.28	0.13	0.39	0.19	0.24
1898	0.42	0.77	0.79	0.82	0.75	0.23	0.19	0.6	0.6	1.12	0.69	1.22	0.14	0.71	0.27	0.35	0.18	0.39	1.33	0.36	0.36	0.18	0.31	0.19	0.11	0.44	0.22	0.24
1899	0.34	0.51	0.52	0.48	0.49	0.23	0.14	0.49	0.4	0.81	0.42	0.84	0.16	0.61	0.19	0.35	0.2	0.38	0.94	0.3	0.25	0.16	0.24	0.19	0.08	0.48	0.14	0.2
1900	0.39	0.55	0.64	0.46	0.54	0.26	0.15	0.55	0.58	0.6	0.63	0.81	0.19	0.78	0.28	0.36	0.23	0.45	1.14	0.43	0.42	0.25	0.26	0.21	0.12	0.6	0.23	0.24
1901	0.41	0.53	0.68	0.47	0.65	0.29	0.15	0.56	0.61	0.62	0.75	1.09	0.2	0.81	0.42	0.49	0.35	0.54	1.15	0.39	0.48	0.3	0.33	0.32	0.14	0.54	0.32	0.24
1902	0.37	0.59	0.76	0.68	0.79	0.27	0.23	0.54	0.48	0.69	0.72	1	0.23	0.73	0.35	0.45	0.3	0.43	1.11	0.38	0.45	0.26	0.3	0.29	0.15	0.52	0.35	0.16
1903	0.44	0.71	0.68	0.62	0.86	0.27	0.26	0.71	0.52	0.74	0.8	1.22	0.26	0.65	0.3	0.46	0.27	0.48	1.29	0.33	0.44	0.28	0.33	0.32	0.21	0.44	0.3	0.23
1904	0.46	0.74	0.81	0.75	0.88	0.26	0.25	0.57	0.49	0.78	1.09	1.38	0.32	0.63	0.36	0.57	0.29	0.43	1.15	0.39	0.49	0.33	0.33	0.37	0.18	0.52	0.37	0.18
1905	0.5	0.59	0.62	0.48	0.56	0.24	0.22	0.66	0.48	0.79	0.9	1.06	0.29	0.77	0.23	0.4	0.21	0.41	1.03	0.37	0.41	0.22	0.29	0.27	0.16	0.47	0.3	0.2
1906	0.5	0.77	0.72	0.62	0.66	0.24	0.22	0.63	0.64	0.9	1.01	1.19	0.31	0.96	0.34	0.45	0.29	0.36	1.01	0.4	0.47	0.28	0.31	0.24	0.17	0.61	0.46	0.21
1907	0.52	0.63	0.58	0.48	0.58	0.25	0.18	0.52	0.52	0.67	0.74	0.85	0.39	0.75	0.35	0.45	0.35	0.45	0.71	0.34	0.49	0.26	0.39	0.31	0.2	0.52	0.42	0.27
1908	0.52	0.64	0.63	0.44	0.61	0.26	0.19	0.52	0.43	0.65	0.84	0.92	0.45	0.72	0.45	0.45	0.4	0.56	0.71	0.35	0.41	0.25	0.34	0.29	0.18	0.48	0.39	0.25
1909	0.46	0.7	0.52	0.39	0.59	0.24	0.28	0.6	0.41	0.6	0.75	0.74	0.53	0.67	0.37	0.4	0.36	0.77	0.63	0.27	0.44	0.24	0.29	0.27	0.16	0.54	0.35	0.26
1910	0.46	0.91	0.57	0.49	0.63	0.19	0.29	0.62	0.47	1.04	0.72	0.8	0.57	0.8	0.31	0.35	0.3	0.82	0.74	0.26	0.4	0.27	0.32	0.26	0.21	0.63	0.34	0.24
1911	0.41	0.82	0.63	0.54	0.69	0.25	0.26	0.69	0.56	0.85	0.82	0.94	0.68	0.81	0.45	0.48	0.37	0.68	0.81	0.32	0.56	0.3	0.4	0.32	0.2	0.76	0.35	0.27
1912	0.52	0.76	0.64	0.52	0.69	0.27	0.2	0.61	0.54	0.81	0.75	0.91	0.62	0.74	0.37	0.42	0.36	0.54	0.72	0.29	0.6	0.29	0.37	0.33	0.24	0.64	0.31	0.26
1913	0.7	0.71	0.72	0.73	1.02	0.23	0.23	0.77	0.57	1.05	1.06	1.26	0.66	1.05	0.4	0.55	0.47	0.85	1.01	0.44	0.8	0.33	0.3	0.37	0.27	0.88	0.42	0.38
1914	0.62	0.74	0.7	0.72	0.93	0.21	0.21	0.66	0.55	0.88	0.97	1.28	0.76	0.99	0.47	0.62	0.48	0.74	1	0.38	0.85	0.39	0.34	0.37	0.34	0.88	0.42	0.39
1915	0.53	0.66	0.59	0.69	1	0.2	0.22	0.89	0.57	0.82	0.82	1.09	0.8	0.96	0.34	0.49	0.37	0.52	1.15	0.4	1	0.43	0.34	0.29	0.27	0.75	0.25	0.35
1916	0.58	0.82	0.76	0.98	0.93	0.24	0.23	0.82	0.57	0.77	0.84	1.11	0.76	0.93	0.43	0.65	0.5	0.49	0.94	0.37	0.93	0.41	0.39	0.38	0.37	0.82	0.41	0.39
1917	0.67	0.7	0.97	1.04	1.01	0.24	0.23	0.72	0.43	0.73	0.67	1	0.62	0.76	0.42	0.57	0.5	0.45	1	0.4	0.63	0.37	0.36	0.42	0.4	0.92	0.33	0.34
