# Parker - Montana Mountain - ABLA - ITRDB CANA1
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4100
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4100.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana1-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana1-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana1.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana1.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1996-05-08
#--------------------
# File_Last_Modified_Date
#   Date: 1996-05-08
#--------------------
# Title
#   Study_Name: Parker - Montana Mountain - ABLA - ITRDB CANA1
#--------------------
# Investigators
#   Investigators: Parker, M.L.; Henock, W.E.S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Montana Mountain
#   Location: Yukon Territory
#   Northernmost_Latitude: 60.1
#   Southernmost_Latitude: 60.1
#   Easternmost_Longitude: -134.68
#   Westernmost_Longitude: -134.68
#   Elevation_m: 1370
#--------------------
# Data_Collection
#   Collection_Name: CANA1
#   First_Year: 1820
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies lasiocarpa (Hook.) Nutt.
#   Common_Name: subalpine fir
#   Tree_Species_Code: ABLA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MM1011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MM1091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MM1091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MM1011_raw	MM1012_raw	MM1021_raw	MM1022_raw	MM1031_raw	MM1032_raw	MM1041_raw	MM1042_raw	MM1051_raw	MM1052_raw	MM1061_raw	MM1062_raw	MM1071_raw	MM1081_raw	MM1091_raw
1879	0.66	0.87	0.71	NA	NA	NA	1.2	NA	NA	NA	0.63	NA	NA	0.48	0.74
1880	0.7	0.95	0.71	NA	NA	NA	1.1	NA	NA	0.35	0.6	NA	NA	0.51	0.76
1881	0.77	0.91	0.72	NA	NA	NA	1.17	NA	NA	0.96	0.56	NA	NA	0.53	0.53
1882	0.9	1.03	0.8	NA	NA	NA	1.28	NA	NA	0.71	0.59	NA	NA	0.52	0.62
1883	0.66	0.76	0.92	NA	NA	NA	1.12	NA	NA	0.65	0.38	NA	NA	0.37	0.54
1884	1.17	1.41	1.11	NA	NA	NA	1.37	NA	NA	1.06	0.73	NA	NA	0.55	0.84
1885	0.94	1.07	1.29	NA	NA	NA	1.31	NA	NA	0.82	0.68	NA	NA	0.59	0.77
1886	0.9	0.97	1.17	NA	NA	NA	1.27	NA	NA	1.08	0.68	NA	NA	0.39	0.75
1887	0.59	0.73	0.67	NA	NA	NA	1.01	NA	NA	0.71	0.41	NA	NA	0.27	0.46
1888	0.71	0.84	0.71	NA	NA	NA	1.05	NA	NA	0.72	0.5	NA	NA	0.36	0.43
1889	0.54	0.7	0.71	NA	NA	NA	1.06	NA	NA	0.84	0.51	NA	NA	0.3	0.6
1890	0.7	0.84	0.66	NA	1.28	NA	1.28	NA	NA	0.87	0.66	0.7	NA	0.43	0.52
1891	0.77	0.93	0.73	NA	1.13	NA	1.32	NA	NA	1.02	0.7	0.71	NA	0.46	0.61
1892	0.78	0.92	0.56	NA	1.26	NA	1.24	NA	NA	0.83	0.68	0.67	NA	0.39	0.69
1893	0.9	1.01	0.59	NA	1.44	NA	1.46	NA	NA	1.06	0.71	0.75	NA	0.5	0.73
1894	0.66	0.78	0.58	NA	1.23	NA	1.06	NA	NA	0.86	0.52	0.49	NA	0.26	0.53
1895	0.66	0.76	0.51	NA	0.97	NA	0.96	NA	NA	0.86	0.42	0.49	NA	0.27	0.55
1896	0.79	0.92	0.7	NA	1.13	NA	1.08	NA	NA	0.82	0.35	0.55	NA	0.53	0.66
1897	0.7	0.84	0.75	NA	1.11	NA	1.13	NA	NA	0.79	0.37	0.56	NA	0.45	0.6
1898	0.49	0.62	0.49	NA	0.94	NA	1.01	NA	NA	0.73	0.34	0.41	NA	0.23	0.39
1899	0.6	0.77	0.5	NA	1.31	NA	1.04	NA	NA	0.91	0.37	0.45	NA	0.28	0.44
1900	0.65	0.82	0.55	NA	1.42	1.39	1.13	NA	0.81	0.97	0.44	0.48	NA	0.38	0.39
1901	0.7	0.88	0.58	NA	1.24	1.35	1.04	NA	0.9	0.99	0.49	0.51	NA	0.36	0.45
1902	0.76	0.88	0.58	NA	1.29	1.46	1.22	NA	0.82	0.86	0.49	0.49	NA	0.41	0.38
1903	0.69	0.87	0.75	NA	1.38	1.46	1.21	NA	0.87	0.78	0.42	0.5	NA	0.39	0.41
1904	0.4	0.56	0.35	NA	0.95	1.03	0.77	NA	0.6	0.58	0.24	0.31	NA	0.25	0.38
1905	0.8	0.94	0.62	NA	1.17	1.2	1.21	NA	0.79	0.73	0.46	0.52	NA	0.34	0.47
1906	0.47	0.7	0.52	NA	1.25	1.21	0.86	NA	0.76	0.65	0.3	0.43	NA	0.31	0.5
1907	0.63	0.86	0.64	NA	1.21	1.34	0.94	NA	0.69	0.64	0.33	0.52	NA	0.29	0.54
1908	0.72	0.87	0.56	NA	1.23	1.5	0.98	NA	0.76	0.67	0.37	0.62	NA	0.37	0.5
1909	0.6	0.68	0.47	NA	0.92	1.08	0.81	NA	0.51	0.55	0.22	0.42	NA	0.2	0.37
1910	0.65	0.75	0.56	0.73	1.12	1.19	1.01	0.87	0.76	0.78	0.27	0.54	NA	0.38	0.37
1911	0.76	0.88	0.67	0.86	1.36	1.41	1.09	0.94	0.75	0.76	0.37	0.59	NA	0.46	0.51
1912	0.63	0.64	0.64	0.73	1.12	1.22	0.86	0.74	0.63	0.63	0.28	0.42	NA	0.23	0.56
1913	0.8	0.77	0.77	0.81	1.15	1.5	1.09	1.05	0.71	0.84	0.36	0.59	NA	0.52	0.68
1914	0.79	0.72	0.69	0.68	1.18	1.5	1.12	1.13	0.77	0.61	0.35	0.49	NA	0.47	0.69
1915	0.94	0.88	0.69	0.72	1.34	1.86	1.19	1.15	0.9	0.53	0.44	0.61	NA	0.49	0.78
1916	0.86	0.72	0.59	0.64	1.27	1.54	0.86	1.15	0.66	0.62	0.41	0.57	NA	0.34	0.89
1917	0.79	0.72	0.53	0.5	0.98	1.36	0.87	1.01	0.7	0.67	0.36	0.54	NA	0.4	0.79
1918	0.97	0.72	0.65	0.55	1.25	1.83	0.89	0.97	0.73	0.71	0.41	0.54	NA	0.39	0.87
1919	0.71	0.62	0.46	0.41	0.9	1.2	0.8	0.79	0.57	0.58	0.36	0.42	NA	0.22	0.76
1920	0.48	0.55	0.48	0.36	1.04	1.37	0.64	0.74	0.46	0.49	0.31	0.32	0.52	0.26	0.66
1921	0.63	0.58	0.4	0.34	0.85	1.11	0.61	0.74	0.47	0.51	0.27	0.32	0.44	0.23	0.6
1922	0.77	0.65	0.3	0.45	0.96	1.28	0.81	0.77	0.58	0.6	0.32	0.35	0.47	0.39	0.56
1923	0.89	0.8	0.59	0.53	1.13	1.5	0.82	0.75	0.58	0.81	0.38	0.44	0.55	0.37	0.75
1924	0.59	0.49	0.34	0.28	1.02	1.23	0.33	0.61	0.55	0.74	0.28	0.34	0.5	0.21	0.6
1925	0.58	0.53	0.31	0.27	0.71	0.92	0.59	0.56	0.41	0.57	0.22	0.24	0.51	0.18	0.48
1926	0.74	0.78	0.44	0.44	1.01	1.33	0.76	0.74	0.59	0.82	0.36	0.45	0.74	0.32	0.71
1927	0.66	0.78	0.4	0.4	1.01	1.49	0.7	0.73	0.57	0.74	0.36	0.47	0.95	0.27	0.65
1928	0.33	0.34	0.25	0.27	0.7	1.26	0.48	0.53	0.47	0.69	0.15	0.27	0.78	0.21	0.45
1929	0.38	0.42	0.28	0.32	1.01	1.38	0.7	0.63	0.44	0.62	0.23	0.29	0.87	0.15	0.5
1930	0.39	0.53	0.43	0.4	1.17	1.7	0.81	0.75	0.47	0.72	0.22	0.23	0.73	0.34	0.53
1931	0.51	0.51	0.41	0.43	1.05	1.53	0.73	0.72	0.53	0.7	0.21	0.28	0.73	0.28	0.56
1932	0.41	0.36	0.36	0.42	0.97	1.23	0.61	0.77	0.47	0.5	0.26	0.31	0.91	0.21	0.57
1933	0.5	0.42	0.51	0.54	1.03	1.28	0.6	0.8	0.46	0.48	0.31	0.35	1.02	0.33	0.38
1934	0.48	0.5	0.55	0.64	0.96	1.27	0.59	0.73	0.53	0.5	0.33	0.39	0.88	0.36	0.35
1935	0.38	0.47	0.45	0.53	0.95	1.24	0.55	0.65	0.56	0.56	0.27	0.37	0.8	0.3	0.42
1936	0.46	0.49	0.41	0.52	0.99	1.36	0.61	0.76	0.56	0.6	0.26	0.3	0.68	0.34	0.39
1937	0.53	0.45	0.37	0.47	0.95	1.38	0.65	0.72	0.51	0.68	0.25	0.33	0.62	0.27	0.41
1938	0.13	0.27	0.43	0.64	1.23	1.38	0.73	0.84	0.71	0.71	0.3	0.45	0.69	0.35	0.55
1939	0.64	0.68	0.47	0.56	1.39	1.56	0.74	0.9	0.7	0.71	0.32	0.44	0.72	0.34	0.53
1940	0.56	0.58	0.42	0.48	1.19	1.43	0.65	0.88	0.48	0.62	0.31	0.39	0.7	0.27	0.47
1941	0.6	0.51	0.4	0.57	1.22	1.53	0.68	0.92	0.73	0.74	0.32	0.41	0.72	0.34	0.49
1942	0.62	0.47	0.37	0.49	1.2	1.55	0.67	0.78	0.55	0.66	0.35	0.44	0.73	0.33	0.45
1943	0.58	0.41	0.39	0.52	1.37	1.78	0.68	0.94	0.55	0.62	0.27	0.47	0.77	0.28	0.48
1944	0.45	0.47	0.54	0.7	1.5	1.95	0.84	0.99	0.7	0.74	0.31	0.5	0.81	0.35	0.52
1945	0.41	0.38	0.37	0.43	1	1.42	0.55	0.68	0.54	0.53	0.28	0.37	0.67	0.26	0.43
1946	0.51	0.53	0.43	0.57	1.33	1.7	0.7	0.83	0.48	0.47	0.3	0.4	0.78	0.34	0.43
1947	0.44	0.47	0.37	0.47	0.96	1.32	0.56	0.68	0.51	0.47	0.22	0.35	0.57	0.29	0.41
1948	0.55	0.47	0.45	0.55	1.23	1.62	0.63	0.86	0.54	0.5	0.27	0.42	0.69	0.29	0.41
1949	0.42	0.35	0.29	0.35	0.83	1.11	0.35	0.57	0.36	0.43	0.23	0.27	0.51	0.14	0.32
1950	0.54	0.52	0.48	0.54	1.07	1.42	0.57	0.7	0.53	0.59	0.27	0.35	0.62	0.29	0.41
1951	0.58	0.46	0.51	0.59	1.18	1.4	0.5	0.69	0.47	0.48	0.19	0.35	0.62	0.24	0.36
1952	0.43	0.37	0.33	0.4	0.7	0.91	0.42	0.55	0.35	0.37	0.17	0.3	0.5	0.14	0.31
1953	0.58	0.38	0.37	0.49	0.79	1.03	0.48	0.65	0.52	0.44	0.24	0.28	0.54	0.24	0.33
1954	0.47	0.39	0.33	0.48	0.78	1.03	0.47	0.6	0.49	0.41	0.22	0.32	0.55	0.25	0.34
1955	0.56	0.46	0.31	0.65	0.93	1.25	0.56	0.74	0.6	0.51	0.24	0.39	0.68	0.25	0.37
1956	0.44	0.3	0.24	0.52	0.65	0.87	0.49	0.62	0.37	0.35	0.19	0.28	0.34	0.15	0.32
