# Luckman - Cavell Glacier - PCEN - ITRDB CANA436
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16594
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16594.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana436-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana436-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana436.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana436.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-05-08
#--------------------
# File_Last_Modified_Date
#   Date: 2014-05-08
#--------------------
# Title
#   Study_Name: Luckman - Cavell Glacier - PCEN - ITRDB CANA436
#--------------------
# Investigators
#   Investigators: Luckman, B.H.(https://orcid.org/0000-0003-0365-6059); St. George, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: Scott St George, Brian H Luckman 
#   Journal_Name: Canadian Journal of Forest Research
#   Published_Title: Extracting a paleotemperature record from Picea engelmannii tree-line sites in the central Canadian Rockies
#   Published_Date_or_Year: 2001
#   Volume: 31
#   Pages: 457-470
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1139/x00-188
#   Full_Citation: None
#   Abstract: A new network of 21 Picea engelmannii Parry ex Engelm. ring-width chronologies was developed from tree-line sites in the Canadian Rockies. These chronologies range in length from 297 to 648 years (mean 423 years) and have mean sensitivities between 0.16 and 0.20 (mean 0.18), first-order autocorrelations between 0.73 and 0.88 (mean 0.83), and subsample signal strengths >0.85 for 246-494 years (mean 324 years). Mean intersite correlations (A.D. 1700-1982) for chronologies with expressed population signals >0.85 are 0.46 and 0.63 for standard and residual chronologies, respectively. Standard ring-width chronologies are, in general, positively correlated with summer temperatures and negatively correlated with spring and previous summer temperatures. A regional June-September temperature reconstruction for the Banff-Jasper region (BJR; A.D. 1715-1982) was developed using multiple regression of three significant principal components from 14 standard ring-width chronologies. The first principal component contains 55% of the total chronology variance. The model reconstructs 38% of summer temperature variance during the calibration period (1888-1982). The BJR is the first regional temperature reconstruction for this area based on ring-width data from a network of sites. The reconstructed temperature patterns are broadly similar to other regional estimates of past temperatures. Above-average summer temperatures occurred in the mid-20th century and the late 1700s - early 1800s. Most of the 19th century was unusually cold, with the coldest conditions in the late 19th century. Detailed differences between BJR and previously developed reconstructions lie well within 2 sigma confidence limits and may reflect differences in tree species, modelling techniques, spatial coverage, and the seasonal temperature parameter reconstructed.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cavell Glacier
#   Location: Alberta
#   Northernmost_Latitude: 52.6889
#   Southernmost_Latitude: 52.6889
#   Easternmost_Longitude: -118.0542
#   Westernmost_Longitude: -118.0542
#   Elevation_m: 1800
#--------------------
# Data_Collection
#   Collection_Name: CANA436
#   First_Year: 1639
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## C9103E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9103E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9104E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9104E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9118E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9118E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9118S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9118S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9119W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9119W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9120A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9120A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9120B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9120B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9121E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9121E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9121N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9121N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9123E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9123E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9123W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9123W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9124E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9124E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9124M_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9124M; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9128M_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9128M; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9129E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9129E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9131N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9131N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9131T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9131T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C9133N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C9133N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	C9103E_raw	C9104E_raw	C9118E_raw	C9118S_raw	C9119W_raw	C9120A_raw	C9120B_raw	C9121E_raw	C9121N_raw	C9122_raw	C9123E_raw	C9123W_raw	C9124E_raw	C9124M_raw	C9128M_raw	C9129E_raw	C9131N_raw	C9131T_raw	C9133N_raw
1639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA
1640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA
1641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	NA
1642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA
1643	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA
1644	NA	NA	0.7	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA
1645	NA	NA	0.74	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA
1646	NA	NA	0.9	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA
1647	NA	NA	0.71	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA
1648	NA	NA	0.81	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA
1649	NA	NA	0.96	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA
1650	NA	NA	0.99	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	0.34	NA	NA
1651	NA	NA	0.68	0.86	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	0.46	NA	NA
1652	NA	NA	0.74	0.78	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	0.39	NA	0.64
1653	NA	NA	0.59	0.71	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	0.4	NA	0.4
1654	NA	NA	0.79	0.88	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	0.4	NA	0.53
1655	NA	NA	0.8	0.92	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	0.45	NA	0.71
1656	NA	NA	0.91	0.96	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	0.51	NA	0.91
1657	NA	NA	0.8	0.9	NA	0.78	NA	NA	NA	NA	NA	NA	NA	0.74	0.81	NA	0.44	NA	0.71
1658	NA	NA	0.87	0.93	NA	0.64	NA	NA	NA	NA	NA	NA	NA	0.78	0.8	NA	0.54	NA	0.62
1659	NA	NA	0.93	1.04	NA	0.69	NA	NA	NA	NA	NA	NA	NA	0.77	0.83	NA	0.61	NA	0.97
1660	NA	NA	0.83	0.96	NA	0.53	NA	NA	NA	NA	NA	NA	NA	0.78	0.67	NA	0.47	NA	0.8
1661	NA	NA	0.94	0.89	NA	0.63	NA	NA	NA	NA	NA	NA	NA	0.48	0.71	NA	0.5	NA	0.65
1662	NA	NA	0.78	0.76	NA	0.58	NA	NA	NA	NA	NA	NA	NA	0.45	0.59	NA	0.41	NA	0.62
1663	NA	NA	0.75	0.83	NA	0.62	NA	NA	NA	NA	NA	NA	NA	0.6	0.67	NA	0.4	NA	0.72
1664	NA	NA	0.91	0.89	NA	0.57	NA	NA	NA	NA	NA	NA	NA	0.67	0.65	NA	0.36	NA	0.68
1665	NA	NA	0.78	0.72	NA	0.59	NA	NA	NA	NA	NA	NA	NA	0.67	0.58	NA	0.48	NA	0.67
1666	NA	NA	0.62	0.59	NA	0.43	NA	NA	NA	NA	NA	NA	NA	0.61	0.56	NA	0.41	NA	0.77
1667	NA	NA	0.72	0.69	NA	0.41	NA	NA	NA	NA	NA	NA	NA	0.56	0.58	NA	0.36	NA	0.84
1668	NA	NA	0.94	0.76	NA	0.5	NA	NA	NA	NA	NA	NA	NA	0.52	0.51	NA	0.42	NA	0.91
1669	NA	NA	0.9	0.76	1.96	0.38	NA	NA	NA	NA	NA	NA	NA	0.51	0.77	NA	0.41	NA	0.83
1670	NA	NA	0.77	0.63	0.99	0.42	NA	NA	NA	NA	NA	NA	NA	0.42	0.64	NA	0.35	NA	0.86
1671	NA	NA	0.63	0.54	1.26	0.55	NA	NA	NA	NA	NA	NA	NA	0.22	0.44	NA	0.33	NA	0.88
1672	NA	NA	0.75	0.7	1.41	0.46	NA	NA	NA	NA	NA	NA	NA	0.33	0.35	NA	0.37	NA	1.04
1673	NA	NA	0.69	0.64	0.96	0.44	NA	NA	NA	NA	NA	NA	NA	0.4	0.24	NA	0.33	NA	0.93
1674	NA	NA	0.77	0.78	1.45	0.45	NA	NA	NA	NA	NA	NA	NA	0.45	0.19	NA	0.3	NA	0.95
1675	NA	NA	0.81	0.66	1.17	0.44	NA	NA	NA	NA	NA	NA	NA	0.44	0.29	NA	0.33	NA	1.11
1676	NA	NA	0.85	0.87	1.17	0.49	NA	NA	NA	NA	NA	NA	NA	0.35	0.23	NA	0.35	NA	0.85
1677	NA	NA	0.86	0.89	1.38	0.45	NA	NA	NA	NA	NA	NA	NA	0.44	0.21	NA	0.34	NA	0.69
1678	NA	NA	0.8	0.75	1.01	0.36	NA	NA	NA	NA	NA	NA	NA	0.42	0.22	NA	0.29	NA	0.73
1679	NA	NA	1.17	1.24	0.98	0.42	NA	NA	NA	NA	NA	NA	NA	0.49	0.34	NA	0.35	NA	0.86
1680	NA	NA	1.11	1.2	1.07	0.51	NA	NA	NA	NA	NA	NA	NA	0.4	0.29	NA	0.25	NA	0.91
1681	NA	NA	0.87	0.96	1.23	0.55	NA	NA	NA	NA	NA	NA	NA	0.55	0.38	NA	0.28	NA	0.82
1682	NA	NA	0.95	1.05	1.32	0.48	NA	NA	NA	NA	NA	NA	NA	1	0.44	NA	0.29	NA	0.83
1683	NA	NA	0.64	0.98	1.19	0.53	NA	NA	NA	NA	NA	NA	NA	0.85	0.51	NA	0.34	NA	0.78
1684	NA	NA	0.94	0.95	1.07	0.67	NA	NA	NA	NA	NA	NA	NA	0.85	0.52	NA	0.4	NA	1.09
1685	NA	NA	0.73	0.79	0.81	0.57	NA	NA	NA	NA	NA	NA	NA	0.62	0.4	NA	0.41	NA	1.05
1686	NA	NA	0.59	0.43	0.58	0.32	NA	NA	1.14	NA	NA	NA	NA	0.54	0.31	NA	0.27	NA	0.79
1687	NA	NA	0.72	0.61	0.62	0.34	NA	NA	1.07	NA	NA	NA	NA	0.81	0.33	NA	0.35	NA	1.18
1688	NA	NA	0.79	0.75	0.64	0.32	NA	NA	0.92	NA	NA	NA	NA	0.65	0.23	NA	0.33	NA	1.22
1689	NA	NA	0.72	0.8	0.82	0.3	NA	NA	0.8	NA	NA	NA	NA	0.82	0.29	NA	0.36	NA	1.18
1690	NA	NA	0.75	0.76	0.84	0.39	NA	NA	0.85	NA	NA	NA	NA	0.79	0.23	NA	0.34	NA	1.41
1691	NA	NA	0.7	0.81	0.85	0.38	NA	NA	0.78	NA	NA	NA	NA	0.57	0.19	NA	0.38	NA	1.29
1692	NA	NA	0.58	0.72	0.87	0.33	NA	NA	0.66	NA	NA	NA	NA	0.66	0.17	NA	0.32	NA	1.25
1693	NA	NA	0.51	0.63	0.69	0.36	NA	NA	0.42	NA	NA	NA	NA	0.46	0.12	NA	0.23	NA	1.19
1694	NA	NA	0.42	0.51	0.65	0.23	NA	NA	0.41	NA	NA	NA	NA	0.35	0.1	NA	0.25	NA	0.94
1695	NA	NA	0.51	0.58	0.74	0.24	NA	NA	0.49	NA	NA	NA	NA	0.46	0.2	NA	0.23	NA	1.08
1696	NA	NA	0.54	0.63	0.67	0.18	NA	NA	0.52	NA	NA	NA	NA	0.48	0.18	NA	0.18	NA	1.23
1697	NA	NA	0.48	0.6	0.69	0.16	NA	NA	0.44	NA	NA	NA	NA	0.46	0.16	NA	0.23	NA	1.21
1698	NA	NA	0.39	0.47	0.76	0.13	NA	NA	0.51	NA	NA	NA	NA	0.27	0.14	NA	0.19	NA	1.33
1699	NA	NA	0.32	0.29	0.49	0.09	NA	NA	0.37	NA	NA	NA	NA	0.27	0.13	0.5	0.21	NA	1.2
1700	NA	NA	0.3	0.43	0.64	0.09	NA	NA	0.43	NA	NA	NA	NA	0.29	0.15	0.62	0.25	NA	1.28
