# Parish - Sicamous Creek - PCEN - ITRDB CANA147
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4093
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4093.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana147-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana147-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana147.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana147.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Parish - Sicamous Creek - PCEN - ITRDB CANA147
#--------------------
# Investigators
#   Investigators: Parish, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sicamous Creek
#   Location: British Columbia
#   Northernmost_Latitude: 50.82
#   Southernmost_Latitude: 50.82
#   Easternmost_Longitude: -119.9
#   Westernmost_Longitude: -119.9
#   Elevation_m: 1550
#--------------------
# Data_Collection
#   Collection_Name: CANA147
#   First_Year: 1665
#   Last_Year: 1994
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 23s09c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23s09c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23s09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23s09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23s09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23s09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23s13b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23s13b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23013a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23013a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23t058_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23t058; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23082a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23082a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23082x_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23082x; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23082y_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23082y; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 24t541_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 24t541; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 24S557_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 24S557; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 27104a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 27104a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 27104b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 27104b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 27158q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 27158q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 27158p_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 27158p; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 27158s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 27158s; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 27195b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 27195b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 27195q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 27195q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 27s275_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 27s275; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 27487a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 27487a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 27487b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 27487b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 27487s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 27487s; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 27s547_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 27s547; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 29s017_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 29s017; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 29033x_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 29033x; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 29033y_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 29033y; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 29033s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 29033s; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 29s052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 29s052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 29s073_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 29s073; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 29s114_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 29s114; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 29t233_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 29t233; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 44s086_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 44s086; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 44s163_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 44s163; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 49t658_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 49t658; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 49t679_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 49t679; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 49s712_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 49s712; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 49t732_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 49t732; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	23s09c_raw	23s09a_raw	23s09b_raw	23s13b_raw	23013a_raw	23t058_raw	23082a_raw	23082x_raw	23082y_raw	24t541_raw	24S557_raw	27104a_raw	27104b_raw	27158q_raw	27158p_raw	27158s_raw	27195b_raw	27195q_raw	27s275_raw	27487a_raw	27487b_raw	27487s_raw	27s547_raw	29s017_raw	29033x_raw	29033y_raw	29033s_raw	29s052_raw	29s073_raw	29s114_raw	29t233_raw	44s086_raw	44s163_raw	49t658_raw	49t679_raw	49s712_raw	49t732_raw
1665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA	1.09	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	1.58	NA	0.55	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA	1.92	0.85	0.31	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32	NA
1671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	NA	NA	NA	0.75	1.4	0.59	0.71	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA
1672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	NA	NA	NA	0.46	1	0.68	0.7	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA
1673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	0.54	1.43	0.96	0.47	0.94	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	1.43	NA
1674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	1.06	NA	NA	0.44	0.48	1.19	1.05	0.51	1	NA	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	1.37	NA
1675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.44	1.39	NA	NA	0.55	0.48	1.29	0.72	0.63	0.74	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	0.92	NA
1676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.35	1.24	NA	NA	0.46	0.5	1.29	0.38	0.65	0.44	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	1.11	NA
1677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.56	1.31	NA	NA	0.28	0.58	0.93	0.54	0.58	0.56	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	1.7	NA
1678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.2	0.93	NA	NA	0.48	0.43	0.82	0.92	0.73	0.81	0.19	NA	NA	NA	0.2	NA	NA	0.43	NA	NA	NA	NA	NA	1.14	NA
1679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.21	0.99	NA	NA	0.38	0.11	0.7	0.81	0.86	0.85	0.19	NA	NA	NA	0.31	NA	NA	0.7	NA	NA	NA	NA	NA	0.79	NA
1680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.46	0.77	NA	NA	0.27	0.27	0.53	0.68	0.68	0.68	0.36	NA	0.33	NA	0.31	NA	NA	0.65	NA	NA	NA	NA	NA	0.67	NA
1681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.55	0.75	NA	NA	0.08	0.18	0.62	1.19	0.85	1.1	0.43	NA	0.28	0.74	0.47	NA	NA	0.9	NA	NA	NA	NA	NA	0.35	NA
1682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.8	0.65	NA	NA	0.07	0.35	0.62	0.86	0.89	0.89	0.52	NA	0.53	0.56	0.44	NA	NA	0.67	NA	NA	NA	NA	NA	0.51	NA
1683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.67	0.66	NA	NA	0.09	0.35	0.58	0.89	0.92	0.92	0.36	NA	0.6	0.87	0.28	NA	NA	0.43	NA	NA	NA	NA	NA	0.54	NA
1684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.77	0.62	NA	NA	0.2	0.57	0.4	0.66	0.8	0.72	0.43	NA	0.54	0.52	0.5	NA	NA	0.34	NA	NA	NA	NA	NA	0.45	NA
1685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	1.13	0.4	NA	NA	0.85	0.46	0.4	1.15	0.6	1.11	0.61	NA	0.36	0.55	0.48	NA	NA	0.38	NA	NA	NA	NA	NA	0.31	NA
1686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	1.04	0.43	NA	NA	0.6	0.48	0.55	1.25	0.84	1.23	0.73	NA	0.65	0.58	0.57	NA	NA	0.43	NA	NA	NA	NA	NA	0.3	NA
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	1.01	0.53	NA	NA	0.85	0.28	0.58	0.99	1.08	1.01	0.6	NA	0.96	1.05	0.94	NA	NA	0.74	NA	NA	NA	NA	NA	0.31	NA
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.9	0.5	NA	0.57	0.41	0.49	0.62	0.71	0.95	0.68	0.69	NA	1.13	0.94	1.1	NA	NA	0.84	NA	NA	NA	NA	NA	0.26	NA
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.77	0.59	NA	0.54	0.54	0.66	0.7	0.79	1.18	0.9	0.73	NA	1.19	1.04	1.23	NA	NA	1.05	NA	NA	NA	NA	NA	0.46	NA
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.76	0.79	NA	0.8	0.4	0.5	0.95	1.11	0.94	1.04	0.83	NA	0.95	1.29	1.01	NA	NA	1.03	NA	NA	NA	NA	NA	0.64	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.9	0.67	NA	0.65	0.45	0.49	1.19	1.07	0.86	1.11	0.76	NA	1.06	0.99	1.11	NA	NA	1.15	NA	NA	NA	NA	NA	0.52	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.8	0.56	NA	0.55	0.57	0.47	0.7	1	0.97	1.01	0.42	NA	0.85	1.38	0.99	NA	NA	0.7	NA	NA	NA	NA	NA	0.57	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.78	0.43	NA	0.43	0.4	0.33	0.72	0.94	0.94	0.83	0.53	NA	1.05	1.3	0.87	NA	NA	0.81	NA	NA	NA	NA	NA	0.81	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.83	0.51	NA	0.36	0.51	0.39	0.52	0.56	0.62	0.62	0.4	NA	0.66	0.89	0.76	NA	NA	0.68	NA	NA	NA	NA	NA	0.54	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.54	0.47	NA	0.5	0.3	0.23	0.52	0.77	0.69	0.74	0.39	NA	0.6	0.59	0.69	NA	NA	0.58	NA	NA	NA	NA	NA	0.52	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.61	0.57	NA	0.62	0.36	0.32	0.47	0.7	0.63	0.83	0.37	NA	1.13	1.12	1.12	NA	NA	0.64	NA	NA	NA	NA	NA	0.69	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.49	0.47	NA	0.54	0.39	0.38	0.47	0.64	0.61	0.64	0.46	NA	0.89	1.13	1.07	NA	NA	0.57	NA	NA	NA	NA	NA	0.64	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.7	0.59	NA	0.56	0.62	0.54	0.41	0.78	0.64	0.79	0.56	NA	0.84	1.07	0.83	NA	NA	0.5	NA	NA	NA	NA	NA	0.62	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.82	0.62	NA	0.55	0.47	0.58	0.42	0.62	0.63	0.61	0.5	NA	0.6	0.7	0.79	NA	NA	0.63	NA	NA	NA	NA	NA	0.62	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.89	0.75	NA	0.61	0.52	0.81	0.45	0.85	0.73	0.78	0.64	NA	0.82	0.85	0.73	NA	NA	0.57	NA	NA	NA	NA	NA	0.57	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.77	0.5	NA	0.37	0.49	0.54	0.01	0.7	0.57	0.65	0.37	NA	0.59	0.81	0.58	NA	NA	0.43	NA	NA	NA	NA	NA	0.49	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.83	0.67	NA	0.67	0.5	0.93	0.38	0.88	0.7	0.83	0.68	NA	0.73	0.8	0.8	NA	NA	0.51	NA	NA	NA	NA	NA	0.78	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.65	0.99	NA	0.94	0.55	0.69	0.46	0.82	0.68	0.73	0.75	NA	0.64	0.85	0.76	NA	NA	0.71	NA	NA	NA	NA	NA	0.76	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.62	0.92	NA	0.95	0.55	0.54	0.39	0.67	0.58	0.64	0.61	NA	0.77	0.77	0.76	NA	NA	0.61	NA	NA	0.26	NA	NA	0.75	NA
