# Sauchyn - Beaver Creek - PSME - ITRDB CANA562
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27382
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27382.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana562-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana562-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana562.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana562.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-05-17
#--------------------
# File_Last_Modified_Date
#   Date: 2019-05-17
#--------------------
# Title
#   Study_Name: Sauchyn - Beaver Creek - PSME - ITRDB CANA562
#--------------------
# Investigators
#   Investigators: Sauchyn, D.J.; Axelson, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Upper Missouri River Basin Streamflow project NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Beaver Creek Alberta
#   Location: Alberta
#   Northernmost_Latitude: 49.81
#   Southernmost_Latitude: 49.81
#   Easternmost_Longitude: -113.94
#   Westernmost_Longitude: -113.94
#   Elevation_m: 1590
#--------------------
# Data_Collection
#   Collection_Name: CANA562
#   First_Year: 1615
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BCK04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCK14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCK14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BCK04A_raw	BCK08A_raw	BCK07B_raw	BCK07A_raw	BCK08B_raw	BCK05B_raw	BCK04B_raw	BCK13A_raw	BCK03A_raw	BCK01B_raw	BCK05A_raw	BCK06A_raw	BCK13B_raw	BCK12A_raw	BCK10A_raw	BCK15A_raw	BCK12B_raw	BCK15B_raw	BCK10B_raw	BCK14B_raw	BCK09A_raw	BCK11B_raw	BCK14A_raw
1615	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1616	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1617	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1618	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1619	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1620	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1621	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1622	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1623	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1624	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.633	NA	NA	NA	NA	NA	NA	2.815	NA	NA	NA	NA	NA	NA
1625	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.276	NA	NA	NA	NA	NA	NA	2.554	NA	NA	NA	NA	NA	NA
1626	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.444	NA	NA	NA	NA	NA	NA	2.163	NA	NA	NA	NA	NA	NA
1627	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.215	NA	NA	NA	NA	NA	NA	2.598	NA	NA	NA	NA	NA	NA
1628	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.565	NA	NA	NA	NA	NA	NA	2.533	NA	NA	NA	NA	NA	NA
1629	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.447	NA	NA	NA	NA	NA	NA	2.892	NA	NA	NA	NA	NA	NA
1630	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.934	NA	NA	NA	NA	NA	NA	2.85	NA	NA	NA	NA	NA	NA
1631	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.802	NA	NA	NA	NA	NA	NA	2.221	NA	NA	NA	NA	NA	NA
1632	NA	NA	0.662	NA	NA	NA	NA	NA	NA	1.993	NA	NA	NA	NA	NA	NA	1.776	NA	NA	NA	NA	NA	NA
1633	NA	NA	0.471	NA	NA	NA	NA	NA	NA	1.283	NA	NA	NA	NA	NA	NA	0.872	NA	NA	NA	NA	NA	NA
1634	NA	NA	1.098	NA	NA	NA	NA	NA	NA	3.241	NA	NA	NA	NA	NA	NA	2.019	NA	NA	NA	NA	NA	NA
1635	NA	NA	1.228	NA	NA	NA	NA	NA	NA	3.525	NA	NA	NA	NA	NA	NA	2.819	NA	NA	NA	NA	NA	NA
1636	NA	NA	0.903	NA	NA	NA	NA	NA	NA	3.471	NA	NA	NA	NA	NA	NA	1.708	NA	NA	NA	NA	NA	0.921
1637	NA	NA	0.867	NA	NA	NA	NA	NA	NA	1.638	NA	NA	NA	1.326	NA	NA	0.519	NA	NA	NA	NA	NA	0.995
1638	NA	NA	1.03	NA	NA	NA	NA	NA	NA	1.591	NA	NA	NA	1.165	NA	NA	0.724	NA	NA	NA	NA	NA	1.027
1639	NA	NA	1.409	NA	NA	NA	NA	NA	NA	3.576	NA	NA	NA	2.638	NA	NA	1.925	NA	NA	NA	NA	NA	1.408
1640	NA	NA	0.801	NA	NA	NA	NA	NA	NA	2.092	NA	NA	NA	1.777	NA	NA	1.347	NA	NA	NA	NA	NA	1.038
1641	NA	NA	1.066	NA	NA	NA	NA	NA	NA	2.178	NA	NA	NA	1.937	NA	NA	1.956	NA	NA	NA	NA	NA	0.933
1642	NA	NA	0.959	NA	NA	NA	NA	NA	NA	1.122	NA	NA	NA	0.893	NA	NA	0.777	NA	NA	NA	NA	NA	0.626
1643	NA	NA	1.231	NA	NA	NA	NA	NA	NA	1.725	NA	NA	NA	1.776	NA	NA	1.541	NA	NA	NA	NA	NA	1.498
1644	NA	NA	1.528	NA	NA	NA	NA	NA	NA	1.742	NA	NA	NA	1.698	NA	NA	2.038	NA	NA	NA	NA	NA	1.591
1645	NA	NA	1.082	NA	NA	NA	NA	NA	NA	0.929	NA	NA	NA	1.502	NA	NA	1.448	NA	NA	NA	NA	NA	1.281
1646	NA	NA	1.322	NA	NA	NA	NA	NA	NA	1.674	NA	NA	NA	1.982	NA	NA	1.527	NA	NA	NA	NA	NA	0.984
1647	NA	NA	1.374	NA	NA	NA	NA	NA	NA	1.865	NA	NA	NA	1.877	NA	NA	1.161	NA	NA	NA	NA	NA	1.04
1648	NA	NA	0.96	NA	NA	NA	NA	NA	1.121	0.806	NA	NA	NA	0.57	NA	NA	0.363	NA	NA	NA	NA	NA	0.487
1649	NA	NA	0.654	NA	NA	NA	NA	NA	1.252	1.025	NA	NA	NA	0.659	NA	NA	0.581	NA	NA	NA	NA	NA	0.523
1650	NA	NA	1.315	NA	NA	NA	NA	NA	2.143	0.919	NA	NA	NA	0.998	NA	NA	0.868	NA	NA	NA	NA	NA	1.025
1651	NA	NA	0.743	NA	NA	NA	NA	NA	1.798	0.998	NA	NA	NA	0.84	NA	NA	0.709	NA	NA	NA	NA	NA	0.679
1652	NA	NA	0.591	NA	NA	NA	NA	NA	2.342	1.496	NA	NA	NA	0.73	0.586	NA	0.927	NA	NA	NA	NA	NA	0.83
1653	NA	NA	0.927	NA	NA	NA	NA	NA	2.44	1.55	NA	NA	NA	1.205	0.5	NA	1.293	NA	NA	NA	NA	NA	1.213
1654	NA	NA	1.257	NA	NA	NA	NA	NA	3.239	1.832	NA	NA	NA	1.593	0.505	NA	1.74	NA	NA	NA	NA	NA	1.007
1655	NA	NA	0.874	NA	NA	NA	NA	NA	3.656	1.738	NA	NA	NA	1.226	0.705	NA	1.38	NA	NA	NA	NA	NA	0.555
1656	NA	NA	0.649	NA	NA	NA	NA	NA	2.924	1.262	NA	NA	NA	0.692	0.586	NA	0.761	NA	NA	NA	NA	NA	0.544
1657	NA	NA	0.866	NA	NA	NA	NA	NA	3.774	2.363	NA	NA	NA	1.451	0.564	NA	1.473	NA	NA	NA	NA	NA	0.753
1658	NA	NA	0.656	NA	NA	NA	NA	NA	1.922	1.179	NA	NA	NA	0.727	0.496	NA	0.477	NA	NA	NA	NA	NA	1.014
1659	NA	NA	0.735	NA	NA	NA	NA	NA	1.662	1.142	NA	NA	NA	0.834	0.553	NA	0.593	NA	NA	NA	NA	NA	0.78
1660	NA	NA	0.589	NA	NA	NA	NA	NA	1.074	0.526	NA	NA	NA	0.416	0.503	NA	0.359	NA	NA	NA	NA	NA	0.438
1661	NA	NA	0.655	NA	NA	NA	NA	NA	1.721	0.489	NA	NA	NA	0.592	0.494	NA	0.449	NA	NA	NA	NA	NA	0.757
1662	NA	NA	0.681	NA	NA	NA	NA	NA	1.929	0.643	NA	NA	NA	0.914	0.571	NA	0.724	NA	NA	NA	NA	NA	0.926
1663	NA	NA	0.833	NA	NA	NA	NA	NA	2.828	0.756	NA	NA	NA	1.064	0.571	NA	1.089	NA	NA	NA	NA	NA	0.896
1664	NA	NA	0.454	NA	NA	NA	NA	1.074	1.108	0.419	NA	NA	NA	0.473	0.319	NA	0.434	NA	NA	NA	NA	NA	0.36
1665	NA	NA	0.728	NA	NA	NA	NA	1.431	1.743	0.614	NA	NA	NA	0.713	0.631	NA	0.647	NA	NA	NA	NA	NA	0.889
1666	NA	NA	0.595	NA	NA	NA	NA	1.079	1.212	0.531	NA	NA	NA	0.558	0.405	NA	0.534	NA	NA	NA	NA	NA	0.38
1667	NA	NA	0.466	NA	NA	NA	NA	1.279	1.579	0.486	NA	NA	NA	0.852	0.428	NA	0.682	NA	NA	NA	NA	NA	0.411
1668	NA	NA	0.509	NA	NA	NA	NA	1.245	1.546	0.616	NA	NA	NA	1.045	0.441	NA	1.017	NA	NA	NA	NA	NA	0.375
1669	NA	NA	0.674	NA	NA	NA	NA	1.492	2.527	1.015	NA	NA	NA	1.445	0.775	NA	1.119	NA	NA	NA	NA	NA	0.44
1670	NA	NA	0.576	NA	NA	NA	NA	1.207	2.122	1.325	NA	NA	NA	1.092	0.762	NA	1.029	NA	NA	NA	NA	NA	0.535
1671	NA	NA	0.538	NA	NA	NA	NA	1.117	2.349	1.458	NA	NA	NA	1.395	0.903	NA	1.405	NA	NA	NA	NA	NA	0.869
1672	NA	NA	0.592	NA	NA	NA	NA	1.337	3.262	1.763	NA	NA	NA	1.33	0.956	NA	1.371	NA	NA	NA	NA	NA	0.926
1673	NA	NA	0.282	NA	NA	NA	NA	0.721	1.686	0.882	NA	NA	NA	0.586	0.352	NA	0.569	NA	NA	NA	NA	NA	0.357
1674	NA	NA	0.346	NA	NA	NA	NA	0.56	1.586	0.508	NA	NA	NA	0.707	0.703	NA	0.787	NA	NA	NA	NA	NA	0.336
1675	NA	NA	0.4	NA	NA	NA	NA	1.263	1.817	0.772	NA	NA	NA	1.699	0.719	NA	1.336	NA	NA	NA	NA	NA	0.578
1676	NA	NA	0.568	NA	NA	NA	NA	1.415	2.236	0.707	NA	NA	NA	1.553	0.765	NA	1.528	NA	NA	NA	NA	NA	0.824
1677	NA	NA	0.554	NA	NA	NA	NA	1.137	1.553	0.645	NA	NA	NA	1.238	0.425	NA	1.081	NA	NA	NA	NA	NA	0.523
1678	NA	NA	0.728	NA	NA	NA	NA	1.414	1.76	0.658	NA	NA	NA	1.467	0.591	NA	1.203	NA	NA	NA	NA	NA	0.821
