# Birch - George LaRoi Forest Plot - PPTR - ITRDB CANA561
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/26793
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-26793.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana561-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana561-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana561.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana561.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-05-15
#--------------------
# File_Last_Modified_Date
#   Date: 2019-05-15
#--------------------
# Title
#   Study_Name: Birch - George LaRoi Forest Plot - PPTR - ITRDB CANA561
#--------------------
# Investigators
#   Investigators: Birch, J.D.(https://orcid.org/0000-0001-8644-7345)
#--------------------
# Description_Notes_and_Keywords
#   Description: Chronologies of four co-occurring tree species within a long-term forest plot at the southern ecotone of the Canadian boreal forest. The naming format for each species' cores is as follows: Picea glauca (GLP01A), Betula papyrifera (GLB01A), Pinus banksiana (GLJ01A), Populus tremuloides (GLA01A). NOAA Template Raw Measurements file added 2019-08-22.
#--------------------
# Publication
#   Authors: Joseph D. Birch, James A. Lutz, E. H. Hogg, Suzanne W. Simard, Rick Pelletier, George H. LaRoi, Justine Karst
#   Journal_Name: Ecosphere
#   Published_Title: Decline of an ecotone forest: 50 years of demography in the southern boreal forest
#   Published_Date_or_Year: 2019
#   Volume: 10
#   Pages: 
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1002/ecs2.2698
#   Full_Citation: None
#   Abstract: Variation in tree recruitment, mortality, and growth can alter forest community composition and structure. Because tree recruitment and mortality events are generally infrequent, long-time scales are needed to confirm trends in forests. We performed a 50-yr demographic census of a forest plot located on the southern edge of the Canadian boreal forest, a region currently experiencing forest die-back in response to direct and indirect effects of recent severe droughts. Here, we show that over the last 30 yr biomass, basal area, growth, and recruitment have decreased along with a precipitous rise in mortality across the dominant tree species. The stand experienced periods of drought in combination with multiple outbreaks of forest tent caterpillar (Malacosoma disstria) and bark beetles. These insect disturbances interacted to increase mortality rates within the stand and decrease stand density. The interaction of endogenous and exogenous factors may shift forests in this region onto novel successional trajectories with the possibility of changes in regional vegetation type.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council of Canada (NSERC)
#   Grant:
#--------------------
# Site_Information
#   Site_Name: George LaRoi Forest Plot
#   Location: Alberta
#   Northernmost_Latitude: 53.40765
#   Southernmost_Latitude: 53.40765
#   Easternmost_Longitude: -113.7517
#   Westernmost_Longitude: -113.7517
#   Elevation_m: 712
#--------------------
# Data_Collection
#   Collection_Name: CANA561
#   First_Year: 1931
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GLA01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLA10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GLA01A_raw	GLA01B_raw	GLA02A_raw	GLA02B_raw	GLA03A_raw	GLA04A_raw	GLA05A_raw	GLA05B_raw	GLA06A_raw	GLA07A_raw	GLA08A_raw	GLA09B_raw	GLA09A_raw	GLA12A_raw	GLA13A_raw	GLA14A_raw	GLA15A_raw	GLA15B_raw	GLA16A_raw	GLA16B_raw	GLA17A_raw	GLA18A_raw	GLA18B_raw	GLA19A_raw	GLA20A_raw	GLA11A_raw	GLA10A_raw
1931	NA	NA	3.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	NA	NA	2.79	NA	NA	NA	NA	1.73	NA	NA	2.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	NA	NA	4.59	NA	NA	NA	NA	1.25	NA	NA	2.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	NA	NA	3.99	3.19	NA	NA	NA	2.48	3.28	NA	3.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	NA	2.42	3.35	3.43	NA	NA	NA	1.77	1.36	NA	2.54	NA	NA	NA	NA	1.27	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA
1936	NA	1.75	4.07	3.68	NA	NA	NA	1.4	0.71	NA	2.31	NA	NA	4.74	4.77	3.26	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
1937	NA	0.93	3.21	2.82	NA	NA	NA	0.81	0.18	NA	2.29	NA	NA	3.09	3.01	2.91	NA	1.31	NA	NA	NA	NA	NA	4.49	NA	3.54	NA
1938	NA	1.85	3.31	2.91	NA	NA	NA	2.29	2.59	NA	2.89	NA	NA	3.12	3.15	1.63	NA	1.26	NA	NA	NA	NA	NA	4.13	2.76	3.62	NA
1939	NA	2.71	3.36	3.4	NA	NA	NA	2.24	2.07	NA	2.5	NA	NA	3.77	3.71	1.69	2.03	1.83	NA	NA	NA	2.31	NA	4.59	3.43	4.82	NA
1940	NA	1.98	4.58	3.83	NA	NA	NA	1.95	2.33	2.18	2.59	NA	NA	4.06	4.04	1.78	2.12	2.53	NA	NA	NA	2.02	NA	5.38	3.23	4.34	NA
1941	NA	1	3.04	3.53	NA	NA	NA	0.8	0.85	1.2	1.54	NA	NA	2.18	2.21	1.06	1.41	0.96	NA	NA	NA	1.51	NA	3.91	0.5	3.86	NA
1942	NA	2.36	4.04	3.01	NA	NA	NA	2.18	1.76	2.03	2.47	NA	NA	2.15	2.12	2.29	2.08	1.52	NA	NA	NA	2.02	NA	3.15	1.97	3.43	NA
1943	NA	2.45	4.49	3.92	NA	NA	NA	2.13	1.84	1.7	1.5	NA	NA	2.95	2.98	1.26	2.38	3.17	NA	NA	NA	2.38	NA	3.99	1.41	4.59	NA
1944	NA	2.39	5.2	3.49	NA	NA	NA	2.83	1.78	1.64	2.1	NA	NA	2.65	2.64	1.34	2.76	3.48	NA	NA	NA	2.7	NA	3.16	1.49	4.31	NA
1945	NA	1.26	4.7	3.64	NA	NA	NA	1.1	0.89	0.74	1.02	NA	NA	1.61	1.6	0.11	0.57	1.09	NA	NA	NA	1.29	NA	2.48	0.87	3.99	NA
1946	NA	2.25	4.12	3.13	NA	NA	2.44	2.65	2.16	1.63	2.02	NA	NA	2.2	2.2	1.99	0.92	1.79	NA	NA	NA	1.94	NA	3.55	1.18	4.36	NA
1947	NA	2.18	5.12	4.89	NA	NA	2.22	1.43	1.77	1.18	1.54	NA	NA	3.31	3.44	1.54	1.18	1.52	NA	NA	NA	1.98	NA	4.55	1.52	4.05	3.14
1948	NA	2.44	5.92	3.95	NA	NA	1.11	1.11	1.27	1.1	1.01	NA	NA	3.59	3.54	0.88	1.95	1.86	NA	NA	NA	1.91	NA	4.95	1.08	3.72	3.99
1949	NA	1.2	4.8	2.32	NA	NA	1.31	1.07	0.96	0.65	0.96	NA	NA	1.63	1.65	0.07	0.56	0.64	NA	NA	NA	1.05	NA	2.44	0.91	4.86	3.1
1950	1.7	1.09	1.74	0.99	NA	NA	0.92	0.98	0.57	0.38	0.47	NA	NA	0.55	0.56	0.21	1.36	2	2.55	NA	NA	0.69	1.74	0.81	0.48	3.09	1.4
1951	2.8	1.4	3.33	1.82	NA	NA	1.98	2.31	1.05	0.6	1.24	NA	NA	1.07	1.07	1.34	2.48	2.96	3.32	NA	NA	1.11	2.89	1.44	1.69	3.17	3.25
1952	2.19	2.26	3.44	3.47	NA	NA	2.44	3.07	2.52	2.44	2.64	NA	NA	2.32	2.29	1.57	3.13	3.49	3.05	NA	2.87	1.78	2.2	2.57	3.32	4.54	3.86
1953	2.1	2.67	3.41	3.06	NA	NA	2.86	2.79	1.84	2.18	2.79	3.01	3.01	2.7	2.7	1.98	2.56	3.02	2.26	NA	1.81	1.56	2.13	3.64	2.19	5.12	3.78
1954	2.15	2.4	2.24	1.93	NA	NA	2.28	2.16	1.22	1.68	2.18	2.22	2.22	2.23	2.22	1.69	1.51	2.62	2.08	NA	1.28	1.63	2.15	3	1.43	3.71	3.38
1955	1.67	1.5	1.59	1.42	NA	NA	2.29	2.63	1.58	1.26	1.57	2.52	2.52	2.4	2.3	1.09	1.26	2.15	2.34	NA	1.22	1.78	1.65	2.99	1.07	3.45	4.35
1956	2.2	1.96	1.46	1.75	1.62	NA	2.47	2.94	2.24	1.91	1.84	2.01	2.01	2.33	2.33	1.35	1.82	2.69	2.65	3.21	1.44	1.56	2.17	3.54	1.47	4.1	4.78
1957	1.07	0.91	1.56	1.28	1.13	NA	1.53	2.29	1.34	1.29	1.36	1.13	1.13	2.18	2.24	1.01	1.01	1.88	0.78	1.35	1.04	1.02	1.1	2.91	1.38	3.56	3.02
1958	0.68	1.04	1.32	0.8	0.8	NA	0.34	1.65	0.93	0.84	1.06	0.75	0.75	1.5	1.46	0.89	1.19	1.62	0.37	0.3	0.62	1.08	0.69	1.84	0.63	2.06	1.33
1959	0.71	1.03	1.24	0.31	0.87	NA	1.44	1.92	1.11	1.06	0.57	0.77	0.77	1.15	1.2	1.11	1.17	2	0.35	0.73	0.33	1.39	0.73	1.64	1.05	2.57	1.31
1960	0.77	0.79	1.19	1.21	0.87	1.32	1.67	0.95	1.31	0.87	0.99	0.97	0.97	1.14	1.1	0.75	1.99	2.26	0.83	0.86	0.74	1.32	0.77	1.46	1.03	2.76	1.03
1961	1.58	0.7	1.19	1.44	0.82	1.53	1.19	0.67	1.65	0.62	1	2.02	2.02	1.09	1.07	0.58	1.19	1.02	1.45	0.97	0.73	1.33	1.59	1.47	0.88	3.08	1.62
1962	3.37	0.99	1.75	2.23	1.52	2.29	1.98	2.77	1.91	1.14	1.52	3.73	3.73	1.28	1.27	1.05	2.21	1.85	2.35	2.32	1.74	1.8	3.36	2.36	1.31	3.01	2.7
1963	1.5	0.79	1.84	1.87	0.99	2.13	1.24	1.78	1.48	0.64	0.61	1.74	1.74	0.85	0.84	0.68	0.8	1.39	2.07	2.33	1.58	1.2	1.53	1.84	0.76	2.62	0.95
1964	1.17	0.8	1.48	1.5	0.63	1.3	1.07	0.76	0.9	0.39	0.48	1.12	1.12	0.67	0.67	0.64	0.35	0.58	0.86	1.23	0.92	0.89	1.17	1.09	0.4	2.32	1.14
1965	1.97	0.79	1.14	1.45	0.76	1.48	1.44	1.49	0.98	0.62	0.74	1.51	1.51	0.61	0.64	0.52	1.77	1.56	1.62	2.29	1.02	0.96	1.98	0.89	0.59	2.13	2.47
1966	1.81	0.67	2.94	2.63	1.97	3.3	1.53	1.61	2.9	1.31	0.98	1.15	1.15	1.46	1.41	0.89	1.86	0.99	2.64	2.93	1.74	1.04	1.79	2.59	1.61	3.39	2.52
1967	1.94	0.9	2.19	2.24	2.03	3.07	1.63	1.44	2.11	0.83	0.94	0.86	0.86	1.35	1.37	0.61	1.09	1.47	2.82	1.82	1.66	1.26	1.87	1.82	0.91	2.38	1.83
1968	0.84	0.87	1.8	2.03	1.47	1.89	1.02	1.48	1.15	0.57	0.6	1.05	1.05	0.84	0.84	0.54	0.49	0.42	1.71	0.9	1.47	0.9	0.82	0.97	0.34	2.19	1.86
1969	0.61	0.41	0.79	1.22	1.01	0.85	0.62	0.54	0.47	0.19	0.24	0.97	0.97	0.39	0.38	0.18	0.43	0.14	1.24	1.05	1.03	0.47	0.62	0.37	0.2	1.29	0.91
1970	1.94	1.07	1.07	1.91	1.98	2.02	1.52	1.65	0.89	0.36	0.4	2.14	2.14	0.58	0.57	0.48	0.98	0.78	3.1	2.82	1.9	0.87	1.97	1.04	0.94	1.96	1.4
1971	1.96	0.79	1.08	2.41	2.72	1.9	2.18	2.2	1.89	0.7	0.65	2.8	2.8	0.87	0.87	0.53	1.93	1.16	2.9	3.92	3.04	0.53	1.96	1.63	1.79	1.67	2.03
1972	1.73	0.88	1.59	2.21	3.17	2.19	1.55	2.41	2.18	0.87	1.05	2.07	2.07	1.16	1.14	0.69	1.23	1.3	3.12	2.08	2.29	1.08	1.75	2.03	1.94	2.86	1.98
1973	2.14	1.13	1.72	2.11	3.23	2.35	1.71	2.84	2.64	1.33	1.49	2.44	2.44	1.43	1.47	0.57	0.61	1.56	2.35	2.46	2.53	1.64	2.19	2.81	2.14	2.7	2.61
1974	1.72	1.3	1.73	2.07	2.26	1.74	1.54	1.76	1.83	0.94	1.38	1.37	1.37	1.23	1.24	0.51	0.75	1.19	1.68	2.89	2.02	1.45	1.67	2.27	1.31	1.71	1.67
1975	0.97	1.21	0.74	0.93	1.23	1	1.27	1.49	0.85	0.76	1.06	0.84	0.84	1.08	1.06	0.4	0.5	0.92	0.8	1.38	1.3	1.41	0.97	1.5	1.21	0.81	1.28
1976	0.46	0.73	0.3	0.32	0.89	1.11	1.13	1.15	0.54	0.44	0.74	0.37	0.37	0.37	0.36	0.23	0.19	0.13	0.4	0.58	1.55	0.96	0.44	1.12	1.2	0.76	0.98
