# Bonney - Terra Cotta Forest CA B (Site 10) - THOC - ITRDB CANA665
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36610
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36610.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: trends, Vegetation Reconstruction
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana665-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana665-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana665.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana665.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-06-17
#--------------------
# File_Last_Modified_Date
#   Date: 2022-06-17
#--------------------
# Title
#   Study_Name: Bonney - Terra Cotta Forest CA B (Site 10) - THOC - ITRDB CANA665
#--------------------
# Investigators
#   Investigators: Bonney, M.T.; He, H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-09-08.
#--------------------
# Publication
#   Authors: Mitchell T. Bonney and Yuhong He
#   Journal_Name: International Journal of Applied Earth Observations and Geoinformation
#   Published_Title: Temporal connections between long-term Landsat time-series and tree-rings in an urban-rural temperate forest
#   Published_Date_or_Year: 2021
#   Volume: 103
#   Pages: 
#   Issue: 
#   Report_Number: 102523
#   DOI: https://doi.org/10.1016/j.jag.2021.102523
#   Full_Citation: None
#   Abstract: Time-series of satellite-derived vegetation proxies and tree-rings widths (TRW) are similar, providing temporal records of forest productivity change from different perspectives and processes. Previous research on this relationship has focused on temperature or moisture limited coniferous forests, using lower spatial resolution (e.g., 8000 m) satellites and normalized difference vegetation index (NDVI) to test relationships over 15-30 years. There is an opportunity to leverage recent advances in building Landsat (30 m) time-series to expand comparisons into new forest types (e.g., coniferous vs. deciduous), areas (e.g., fragmented forests) and over longer periods (e.g., nearly 50 years). However, a better understanding of factors that influence relationship strength is required. We compared tree-ring measurements, converted to a ring width index (RWI), and Landsat tasseled cap angle (TCA) derived canopy cover (CC) from 1972 to 2018 across 16 deciduous, mixed, and coniferous stands in southern Ontario, Canada. For all chronologies, overall relationship strength was assessed with correlation approaches (RWI-CC, both vs. climate), and shorter-term increase-decline trends were compared with segmented regression. There were significant forest type differences, with coniferous chronologies correlating stronger with CC than deciduous. Deciduous chronologies and CC had opposite connections with summer temperature, with climate warming increasing CC and coniferous RWI but not deciduous RWI from 1980 to 2010. More recent decline at most sites appears related to a major ice storm, but multiple factors may be coexisting. We tested the utility of tree-rings for validating nearly 50 years of Landsat-observed change in urban-rural temperate forests, identifying useful connections at coniferous sites. However, there are limitations to comparing long-term Landsat time-series (based on yearly summer data) with annual tree-ring growth.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council of Canada (NSERC)
#   Grant: RGPIN-386183
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council (NSERC) Postgraduate Fellowship
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Centre for Urban Environments
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Terra Cotta Forest CA B (Site 10)
#   Location: Canada
#   Northernmost_Latitude: 43.744722
#   Southernmost_Latitude: 43.744722
#   Easternmost_Longitude: -79.955833
#   Westernmost_Longitude: -79.955833
#   Elevation_m: 365
#--------------------
# Data_Collection
#   Collection_Name: CANA665
#   First_Year: 1902
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Thuja occidentalis L.
#   Common_Name: northern white-cedar
#   Tree_Species_Code: THOC
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 1010a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1010a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1010b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1010b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1013a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1013a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1013b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1013b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1014a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1014a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1014b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1014b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1016a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1016a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1016b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1016b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1017a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1017a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1017b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1017b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1019a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1019a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1019b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1019b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1020a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1020a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1020b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1020b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1022a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1022a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1022b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1022b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1025a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1025a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1025b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1025b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1026a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1026a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1026b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1026b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1027a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1027a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1027b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1027b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1028a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1028a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1028b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1028b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1029a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1029a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1029b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1029b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1030a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1030a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1030b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1030b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1005b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1005b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1009a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1009a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1009b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1009b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	1010a_raw	1010b_raw	1013a_raw	1013b_raw	1014a_raw	1014b_raw	1016a_raw	1016b_raw	1017a_raw	1017b_raw	1019a_raw	1019b_raw	1020a_raw	1020b_raw	1022a_raw	1022b_raw	1025a_raw	1025b_raw	1026a_raw	1026b_raw	1027a_raw	1027b_raw	1028a_raw	1028b_raw	1029a_raw	1029b_raw	1030a_raw	1030b_raw	1005b_raw	1009a_raw	1009b_raw
1902	NA	NA	NA	1.526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	2.097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12	NA
1904	NA	1.407	NA	2.869	NA	NA	NA	NA	NA	NA	2.996	NA	NA	NA	2.915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	NA
1905	NA	1.272	NA	2.52	NA	1.458	NA	NA	NA	NA	2.472	NA	NA	NA	2.487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.672	0.831
1906	NA	1.848	NA	2.954	NA	2.641	NA	NA	NA	NA	3.053	NA	NA	NA	2.206	3.541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.214	1.273
1907	1.45	1.389	NA	1.927	1.789	1.632	NA	NA	NA	NA	1.886	NA	NA	NA	1.647	2.954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.779	1.625
1908	2.536	1.534	NA	1.811	1.832	1.531	NA	NA	NA	NA	1.79	NA	NA	NA	1.028	2.973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.666	2.198
1909	1.246	1.19	1.863	1.599	1.661	2.033	NA	NA	1.262	NA	1.65	NA	NA	NA	1.172	1.966	NA	NA	NA	NA	NA	1.425	NA	NA	NA	NA	NA	NA	NA	1.809	1.719
1910	2.497	1.716	1.462	1.334	1.857	2.223	NA	NA	2.087	1.907	2.413	2.508	NA	NA	1.563	1.756	NA	NA	NA	NA	NA	1.86	NA	NA	1.543	NA	NA	NA	NA	2.555	2.645
1911	1.048	0.9	1.021	1.027	1.399	1.483	1.122	NA	1.271	1.462	1.811	2.281	NA	NA	1.262	1.657	NA	1.557	NA	NA	NA	1.254	NA	NA	1.117	NA	NA	NA	NA	1.526	1.772
1912	1.533	1.156	1.465	1.366	1.965	2.044	1.394	NA	1.165	1.231	2.225	2.934	NA	NA	1.793	2.25	NA	1.503	NA	NA	NA	0.749	NA	NA	1.383	NA	NA	NA	NA	1.916	2.187
1913	2.079	1.346	2.458	1.917	2.45	2.571	1.854	NA	1.518	1.947	2.912	3.149	NA	NA	2.128	2.671	NA	2.335	NA	NA	NA	1.297	NA	NA	1.763	NA	NA	NA	NA	2.619	2.836
1914	1.576	1.261	2.142	1.482	1.761	2.192	1.501	NA	1.603	1.729	2.608	2.651	1.356	NA	1.829	2.368	1.699	1.759	NA	NA	NA	1.092	NA	NA	1.242	NA	NA	NA	NA	2.08	1.932
1915	2.274	1.792	2.837	2.605	2.588	3.197	1.813	NA	2.361	2.089	3.339	2.968	2.817	NA	2.351	2.78	2.211	2.32	NA	NA	NA	1.697	NA	NA	1.694	NA	NA	NA	NA	3.421	3.8
1916	1.642	1.335	2.273	1.99	1.806	2.192	1.386	NA	1.824	1.554	2.203	2.698	1.814	NA	1.812	2.415	1.535	1.979	NA	NA	NA	1.139	NA	NA	1.415	NA	NA	NA	NA	2.066	2.237
1917	2.088	1.431	1.861	1.726	1.469	1.365	0.966	2.279	1.534	1.498	1.842	2.271	3.716	NA	1.514	1.869	1.448	1.587	NA	NA	NA	0.749	NA	NA	1.153	NA	NA	NA	NA	1.932	2.638
1918	1.693	1.527	1.814	1.629	1.348	1.588	1.327	2.026	1.769	1.874	1.97	2.379	2.505	1.928	1.515	1.793	1.563	1.609	NA	NA	NA	0.825	NA	NA	1.207	NA	NA	NA	NA	1.949	2.319
1919	0.825	0.656	1.26	1.239	0.836	0.974	0.804	1.159	0.981	0.921	1.376	1.38	0.867	1.449	0.943	0.966	1.054	1.164	NA	NA	NA	0.626	NA	NA	0.921	NA	0.448	NA	NA	1.24	1.377
1920	1.425	1.418	1.813	1.852	1.351	1.206	1.465	1.849	1.523	1.207	2.097	2.174	1.68	2.315	1.525	1.518	0.979	1.429	NA	NA	NA	1.046	NA	NA	1.631	NA	1.514	NA	NA	2.448	2.321
1921	1.59	1.673	2.259	2	1.546	1.672	1.961	2.108	1.352	1.484	2.308	3.293	1.589	2.077	2.001	1.878	1.467	1.81	NA	NA	NA	1.492	NA	NA	1.566	NA	1.554	1.48	NA	2.437	2.676
1922	1.147	1.239	2.263	1.937	1.401	1.26	1.337	1.863	1.127	1.543	1.991	3.17	1.879	2.011	1.461	1.517	0.805	1.375	NA	NA	NA	1.112	NA	NA	1.304	1.968	1.676	1.8	NA	1.981	2.17
1923	1.284	1.379	2.047	2.032	1.519	1.629	1.577	1.568	1.297	1.419	2.128	2.736	1.678	1.774	1.536	1.699	1.291	0.35	NA	NA	NA	1.35	NA	NA	1.446	1.796	1.529	1.288	NA	2.289	2.489
1924	1.496	1.602	2.41	2.688	1.795	1.863	1.888	1.867	1.533	1.821	2.223	2.9	2.227	1.756	1.78	1.507	1.513	1.035	NA	NA	1.465	1.705	NA	NA	1.542	1.843	1.337	1.581	NA	2.712	2.796
1925	1.253	1.208	2.116	2.267	1.624	1.738	1.611	1.738	1.254	1.515	2.034	2.605	1.806	1.966	1.695	1.602	1.567	0.658	NA	NA	1.924	2.085	NA	NA	1.227	1.546	1.056	1.19	NA	2.205	2.489
1926	0.913	0.976	1.269	1.514	1.17	1.091	1.225	1.124	0.921	1.376	0.984	2.069	1.364	0.915	0.954	1.124	0.73	0.331	NA	NA	1.364	1.246	NA	NA	0.894	1.007	1.06	0.938	0.549	1.144	1.398
1927	1.221	1.156	1.533	1.842	1.571	1.45	1.269	1.348	1.105	1.514	1.123	2.788	2.183	1.625	1.556	1.783	0.91	0.445	NA	NA	1.88	1.624	1.332	NA	0.97	1.324	1.424	1.286	0.646	1.77	1.981
1928	1.221	0.996	1.721	2.233	1.731	1.715	1.329	1.657	1.253	1.737	1.312	2.442	1.633	2.154	1.497	1.986	0.73	0.572	NA	NA	1.923	1.619	1.553	NA	1.126	1.45	1.478	1.181	0.687	1.547	2.012
1929	1.231	0.976	1.52	2.201	1.773	1.576	1.439	1.632	0.965	1.515	1.461	1.828	2.086	2.097	1.567	2.149	0.879	0.731	NA	NA	1.774	1.563	1.515	NA	1.099	1.589	1.641	2.054	0.622	1.399	1.759
1930	0.711	0.692	1.365	1.545	1.487	1.069	1.369	1.006	0.771	1.007	1.343	1.479	0.989	1.002	1.185	1.312	0.584	0.584	NA	NA	1.55	1.107	1.217	1.046	0.934	1.282	1.38	0.906	0.261	0.986	1.387
1931	1.019	0.882	1.446	1.694	2.053	1.63	1.695	1.501	0.815	1.049	1.695	1.754	1.002	1.486	1.482	1.526	0.774	0.964	1.038	NA	2.222	1.626	1.45	1.467	1.011	1.588	1.944	1.761	0.332	1.398	2.077
1932	1.412	1.137	1.453	1.852	2.731	2.011	1.109	2.595	1.136	1.103	2.433	1.601	1.187	1.465	1.481	1.567	0.955	1.071	1.599	NA	1.218	0.749	1.49	1.485	1.453	1.652	1.666	2.98	0.247	1.219	2.023
1933	1.167	1.138	1.389	1.884	2.751	1.693	1.265	1.421	0.782	1.102	1.775	1.977	0.657	1.783	1.874	1.77	1.029	1.069	1.366	NA	0.942	0.675	1.528	1.62	1.269	1.663	1.697	1.394	0.532	1.282	1.652
1934	1.125	0.745	1.153	1.27	1.61	1.038	0.901	0.998	0.771	0.817	1.496	1.507	0.244	1.062	1.153	1.176	1.029	0.997	1.048	NA	0.859	0.684	1.352	1.294	1.021	1.345	1.275	1.221	0.782	0.763	1.102
1935	1.547	1.156	1.732	1.61	2.462	1.555	1.399	1.899	0.87	1.176	2.155	2.666	0.636	1.783	1.397	2.034	1.22	1.315	1.409	NA	1.017	0.822	1.791	1.776	1.442	2.658	1.878	1.463	1.781	1.313	1.684
1936	1.027	0.656	1.32	1.398	1.652	1.196	1.075	0.952	0.53	0.933	1.711	1.946	0.752	0.945	1.09	0.996	1.072	1.091	0.932	1.139	0.826	0.801	1.029	1.31	1.119	1.398	1.203	1.158	0.526	0.963	1.113
1937	0.772	0.477	1.073	1.081	1.122	1.302	1.138	0.925	0.476	1.018	1.669	1.995	0.598	1.029	0.921	0.847	0.87	0.805	0.741	0.546	0.72	0.571	1.028	1.295	1.096	1.133	1.477	1.255	1.308	0.688	0.847
1938	1.282	0.952	1.492	1.505	1.79	1.969	1.216	1.449	0.709	1.367	2.263	2.978	0.841	1.337	1.312	1.377	1.04	1.102	1.281	1.182	0.92	0.684	1.379	1.343	1.251	1.376	1.805	1.614	1.301	1.122	1.324
1939	1.006	0.741	1.385	1.61	1.853	2.319	1.072	1.503	0.804	1.441	1.849	2.797	0.992	1.284	0.932	1.038	0.859	1.197	0.995	1.219	0.838	0.251	1.109	1.093	1.145	1.441	1.211	1.299	1.697	1.249	1.356
1940	0.964	0.794	1.505	1.674	2.054	2.382	1.091	1.349	0.847	1.421	2.114	2.991	1.045	1.496	1.037	1.028	0.923	1.419	1.419	1.447	0.953	0.352	1.099	1.438	0.953	1.715	1.318	1.529	1.22	1.259	1.281
1941	1.165	0.783	1.299	1.483	1.462	1.663	0.996	1.236	0.667	1.315	1.731	2.441	0.895	1.597	1.122	1.123	1.018	0.932	1.017	0.921	1.207	0.423	1.096	1.087	0.913	1.599	1.178	1.145	0.86	1.228	1.219
1942	1.219	0.878	1.97	1.854	1.983	2.446	1.356	1.664	0.836	1.717	2.231	2.553	1.014	1.909	1.545	1.78	1.273	1.091	1.187	1.233	1.482	0.313	1.391	1.472	1.07	1.991	1.594	1.473	1.501	1.482	1.535
1943	0.867	0.794	1.223	1.356	1.621	1.599	1.09	0.913	0.666	1.291	1.727	2.235	0.757	1.397	1.005	0.984	1.03	0.954	0.998	0.936	1.101	0.674	0.965	1.13	0.997	1.545	1.168	1.135	0.96	1.026	1.081
1944	0.837	0.952	1.245	1.6	1.293	1.747	0.837	1.123	0.699	1.598	1.854	1.821	0.939	1.461	1.069	0.952	1.007	0.974	1.111	1.215	0.953	0.646	1.232	0.879	0.943	1.386	1.061	1.016	1	1.069	1.165
1945	1.261	0.995	1.482	1.833	1.568	1.757	1.092	1.093	0.773	1.334	1.769	2.049	1.055	1.587	1.207	1.048	1.208	1.081	1.228	1.377	1.219	0.947	1.202	1.392	1.219	2.17	1.186	1.31	1.134	1.143	1.239
1946	1.154	1.048	1.451	1.653	1.526	1.742	1.039	0.943	0.783	1.27	1.662	2.049	1.056	1.387	0.465	0.72	1.09	0.985	1.439	1.583	0.963	0.907	1.256	1.108	1.082	2.011	1.264	1.162	1.644	1.09	1.175
