# St. George - Ball Lake - PIST - ITRDB CANA243
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6148
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6148.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana243-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana243-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana243.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana243.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-04
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-04
#--------------------
# Title
#   Study_Name: St. George - Ball Lake - PIST - ITRDB CANA243
#--------------------
# Investigators
#   Investigators: St. George, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ball Lake
#   Location: Ontario
#   Northernmost_Latitude: 50.32
#   Southernmost_Latitude: 50.32
#   Easternmost_Longitude: -94.0
#   Westernmost_Longitude: -94.0
#   Elevation_m: 321
#--------------------
# Data_Collection
#   Collection_Name: CANA243
#   First_Year: 1784
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus strobus L.
#   Common_Name: eastern white pine
#   Tree_Species_Code: PIST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## l0501a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0501a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0501b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0501b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0502a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0502a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0502b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0502b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0503a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0503a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0503b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0503b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0504a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0504a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0504b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0504b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0505a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0505a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0505b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0505b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0506a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0506a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0506b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0506b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0507a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0507a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0507b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0507b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0508a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0508a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0508b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0508b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0509a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0509a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0509b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0509b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0510a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0510a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0510b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0510b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0511a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0511a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0511b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0511b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0512a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0512a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0512b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0512b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0513a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0513a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0513b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0513b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0514a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0514a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0514b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0514b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0515a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0515a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0515b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0515b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0516a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0516a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0516b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0516b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0517a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0517a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0517b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0517b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0518a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0518a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## l0518b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: l0518b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	l0501a_raw	l0501b_raw	l0502a_raw	l0502b_raw	l0503a_raw	l0503b_raw	l0504a_raw	l0504b_raw	l0505a_raw	l0505b_raw	l0506a_raw	l0506b_raw	l0507a_raw	l0507b_raw	l0508a_raw	l0508b_raw	l0509a_raw	l0509b_raw	l0510a_raw	l0510b_raw	l0511a_raw	l0511b_raw	l0512a_raw	l0512b_raw	l0513a_raw	l0513b_raw	l0514a_raw	l0514b_raw	l0515a_raw	l0515b_raw	l0516a_raw	l0516b_raw	l0517a_raw	l0517b_raw	l0518a_raw	l0518b_raw
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	NA	NA	NA	1.152	NA	NA	NA	NA	NA	NA	NA	NA	0.485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	NA	NA	NA	0.991	NA	NA	NA	NA	NA	NA	NA	NA	0.484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	NA	NA	NA	1.324	NA	NA	NA	NA	NA	NA	NA	NA	0.867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	0.669	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	NA	NA	NA	0.884	NA	NA	NA	NA	NA	NA	NA	NA	0.476	0.707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	NA	NA	NA	0.517	NA	NA	NA	NA	NA	NA	NA	NA	0.585	0.764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	NA	NA	NA	0.554	NA	NA	NA	NA	NA	NA	NA	NA	0.581	1.135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	0.398	0.479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	NA	NA	NA	0.654	NA	NA	NA	NA	NA	NA	NA	NA	0.643	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	NA	NA	NA	0.434	NA	NA	NA	NA	NA	NA	NA	NA	0.332	0.522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1795	NA	NA	0.894	0.681	NA	NA	NA	NA	NA	NA	NA	NA	0.972	1.767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	NA	NA	1.516	1.06	NA	NA	NA	NA	NA	NA	NA	NA	0.995	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	1.154	1.041	NA	NA	NA	NA	NA	NA	NA	NA	0.892	1.103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	0.862	0.792	NA	NA	NA	NA	NA	NA	NA	NA	0.462	0.456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	1.758	1.441	NA	NA	NA	NA	NA	NA	NA	NA	0.715	0.965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	1.222	1.075	NA	NA	NA	NA	NA	NA	NA	NA	0.824	1.438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	1.901	1.426	NA	NA	NA	NA	NA	NA	NA	NA	1.206	1.969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	1.766	1.692	NA	NA	NA	NA	NA	NA	NA	NA	1.493	1.764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	1.558	1.584	NA	NA	NA	NA	NA	2.469	NA	NA	1.228	1.679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	0.848	0.94	NA	NA	NA	NA	NA	1.689	NA	NA	0.802	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	1.409	1.635	NA	NA	NA	NA	NA	2.688	NA	NA	1.185	1.713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	1.851	1.73	NA	NA	NA	NA	NA	2.727	NA	NA	2.299	2.372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.857	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	2.017	1.87	NA	NA	NA	NA	NA	3.794	NA	NA	2.786	2.464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.053	NA	NA	NA	NA	NA	NA	NA	NA
1808	NA	NA	2.592	2.449	NA	NA	NA	NA	NA	4.097	NA	NA	2.658	2.821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.464	NA	NA	NA	NA	NA	NA	NA	NA
1809	NA	NA	2.046	1.514	NA	NA	1.001	NA	NA	3.874	NA	NA	0.93	0.764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.204	NA	NA	NA	NA	NA	NA	NA	NA
1810	NA	NA	2.486	2.013	NA	NA	1.269	NA	NA	3.825	NA	NA	2.149	1.413	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.222	NA	NA	NA	2.97	NA	NA	NA	NA	NA	NA	NA	NA
1811	NA	NA	2.053	1.704	NA	NA	1.836	NA	NA	3.787	NA	NA	1.835	1.252	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.013	NA	NA	NA	2.256	NA	NA	NA	NA	NA	NA	NA	NA
1812	NA	NA	2.276	1.919	NA	NA	1.818	1.761	NA	4.234	NA	NA	1.459	2.578	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.682	NA	NA	NA	3.269	NA	NA	NA	NA	NA	NA	NA	NA
1813	NA	NA	1.982	1.767	NA	NA	1.873	1.823	3.5	4.452	NA	NA	1.516	3.092	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.749	NA	NA	NA	2.951	NA	NA	NA	NA	NA	NA	NA	NA
1814	NA	NA	0.71	0.808	NA	NA	1.6	1.584	2.123	2.18	NA	NA	0.914	1.345	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.434	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA
1815	NA	NA	0.601	0.668	NA	NA	1.81	2.042	1.643	1.986	NA	NA	1.026	1.077	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.396	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	0.653	0.561	NA	NA	1.492	1.743	1.485	2.23	NA	NA	0.834	0.885	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.306	NA	NA	NA	0.794	NA	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	0.568	0.451	NA	NA	1.065	1.415	0.998	1.403	NA	NA	0.787	1.054	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.409	NA	NA	NA	1.425	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	1.194	0.748	NA	NA	0.915	1.795	1.616	1.964	NA	NA	1.869	2.134	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.597	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	1.386	1.089	NA	NA	1.273	2.668	1.998	2.31	NA	NA	1.589	2.108	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.946	NA	NA	1.949	1.763	NA	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	1.232	0.872	NA	NA	0.695	1.641	1.425	1.612	NA	NA	1.322	1.381	NA	NA	1.384	NA	NA	NA	NA	NA	NA	0.909	NA	NA	1.414	1.251	NA	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	0.978	0.774	NA	NA	0.72	1.621	1.329	1.431	NA	NA	1.498	1.23	NA	NA	1.885	NA	NA	NA	NA	NA	NA	0.968	NA	NA	1.627	1.44	NA	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	1.3	0.83	NA	NA	0.676	1.747	1.403	1.484	NA	NA	1.789	1.291	NA	NA	1.974	NA	NA	NA	NA	NA	NA	1.395	NA	NA	1.842	1.578	NA	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	0.864	0.622	NA	NA	0.528	1.313	1.282	1.447	NA	NA	0.997	0.873	NA	1.125	0.469	NA	NA	NA	NA	NA	NA	1.031	NA	NA	1.29	1.166	NA	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	1.285	0.986	NA	NA	0.815	1.964	1.482	1.702	NA	NA	1.854	1.292	NA	2.174	0.633	NA	NA	1.844	NA	NA	NA	1.702	NA	NA	1.735	1.823	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	1.469	1.06	NA	NA	1.004	2.538	1.597	1.837	NA	NA	1.686	1.534	NA	2.684	0.741	NA	NA	1.146	NA	NA	NA	1.721	NA	1.479	1.562	2.302	NA	NA	NA	NA	NA	NA	NA	NA
