# St. George - Eye Lake Ridge - PIST - ITRDB CANA250
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6155
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6155.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana250-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana250-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana250.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana250.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-04
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-04
#--------------------
# Title
#   Study_Name: St. George - Eye Lake Ridge - PIST - ITRDB CANA250
#--------------------
# Investigators
#   Investigators: St. George, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Eye Lake Ridge
#   Location: Ontario
#   Northernmost_Latitude: 48.88
#   Southernmost_Latitude: 48.88
#   Easternmost_Longitude: -91.7
#   Westernmost_Longitude: -91.7
#   Elevation_m: 440
#--------------------
# Data_Collection
#   Collection_Name: CANA250
#   First_Year: 1817
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus strobus L.
#   Common_Name: eastern white pine
#   Tree_Species_Code: PIST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## e0401a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0401a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0401b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0401b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0402a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0402a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0402b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0402b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0403a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0403a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0403b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0403b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0404a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0404a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0404b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0404b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0405a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0405a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0405b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0405b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0406a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0406a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0406b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0406b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0407a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0407a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0407b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0407b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0408a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0408a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0408b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0408b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0409a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0409a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0409b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0409b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0410a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0410a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0410b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0410b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0411a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0411a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0411b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0411b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0412a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0412a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0412b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0412b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0413a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0413a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0413b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0413b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0414a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0414a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0414b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0414b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0415a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0415a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0415b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0415b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0416a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0416a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## e0416b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: e0416b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	e0401a_raw	e0401b_raw	e0402a_raw	e0402b_raw	e0403a_raw	e0403b_raw	e0404a_raw	e0404b_raw	e0405a_raw	e0405b_raw	e0406a_raw	e0406b_raw	e0407a_raw	e0407b_raw	e0408a_raw	e0408b_raw	e0409a_raw	e0409b_raw	e0410a_raw	e0410b_raw	e0411a_raw	e0411b_raw	e0412a_raw	e0412b_raw	e0413a_raw	e0413b_raw	e0414a_raw	e0414b_raw	e0415a_raw	e0415b_raw	e0416a_raw	e0416b_raw
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.665	NA	NA	NA	NA	2.712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.903	NA	NA	NA	NA	3.418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	2.349	NA	NA	NA	NA	2.169	NA	NA	NA	2.776	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	2.818	3.189	NA	NA	NA	NA	2.562	NA	NA	NA	3.434	3.067	NA	NA	NA	NA	NA	NA	NA	0.853	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	3.089	2.187	NA	NA	NA	NA	2.227	NA	NA	NA	2.157	2.35	NA	NA	NA	NA	NA	NA	NA	0.687	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	2.465	2.462	NA	NA	NA	NA	2.027	NA	NA	NA	2.408	2.634	NA	NA	NA	NA	NA	NA	NA	1.034	NA	NA	NA	NA	NA	2.787
1825	NA	NA	NA	NA	NA	NA	2.509	2.929	NA	NA	NA	NA	2.482	NA	NA	NA	2.076	2.813	NA	NA	NA	NA	NA	NA	NA	1.124	NA	NA	NA	NA	NA	3.386
1826	NA	NA	NA	NA	NA	NA	2.541	2.3	NA	NA	NA	NA	1.617	NA	NA	NA	1.512	1.686	NA	NA	NA	NA	NA	NA	NA	0.472	NA	NA	NA	NA	NA	2.586
1827	NA	NA	NA	NA	NA	NA	2.982	1.822	NA	NA	NA	NA	2.374	2.309	NA	NA	2.029	2.065	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	3.525
1828	NA	NA	NA	NA	4.166	NA	2.607	2.083	NA	6.48	NA	NA	3.056	3.261	NA	NA	2.618	2.93	NA	NA	NA	NA	NA	NA	NA	0.745	NA	NA	NA	NA	NA	4.014
1829	NA	NA	NA	NA	3.092	NA	2.163	1.853	NA	4.488	NA	NA	1.858	1.967	NA	NA	1.793	2.023	NA	NA	NA	NA	NA	NA	NA	0.765	NA	NA	NA	NA	NA	2.504
1830	NA	NA	NA	NA	2.386	NA	1.387	1.424	NA	2.22	NA	NA	1.799	1.683	NA	NA	1.506	1.9	NA	NA	NA	NA	NA	NA	NA	1.203	NA	NA	NA	NA	NA	2.304
1831	NA	NA	NA	NA	3.292	NA	1.885	2.366	NA	3.03	NA	NA	2.129	2.148	NA	NA	1.819	2.077	NA	NA	NA	NA	NA	NA	NA	1.743	NA	NA	NA	NA	NA	2.64
1832	NA	NA	NA	NA	3.536	NA	1.729	1.424	NA	2.573	NA	NA	2.028	2.112	NA	NA	2.474	2.692	NA	NA	NA	NA	NA	NA	NA	1.414	NA	NA	NA	NA	NA	2.764
1833	NA	NA	NA	NA	4.33	NA	2.253	1.513	NA	3.138	NA	NA	2.349	2.886	NA	NA	2.663	2.966	NA	NA	NA	NA	NA	NA	NA	1.992	NA	NA	NA	NA	NA	2.671
1834	NA	NA	NA	NA	4.465	NA	2.576	1.765	NA	3.557	NA	NA	3.393	3.4	NA	NA	2.816	3.577	NA	NA	NA	NA	NA	NA	NA	2.438	NA	NA	NA	NA	NA	3.497
1835	NA	NA	NA	NA	3.838	NA	1.723	1.55	NA	2.194	NA	NA	1.868	2.043	NA	NA	1.643	2.089	NA	NA	NA	NA	NA	NA	NA	1.52	NA	NA	NA	NA	NA	1.793
1836	NA	NA	NA	NA	3.012	NA	1.638	1.551	NA	2.777	NA	NA	3.213	2.993	NA	NA	2.525	2.448	NA	NA	NA	NA	NA	NA	NA	1.97	NA	NA	NA	NA	NA	3.254
1837	NA	NA	NA	NA	2.349	NA	1.571	1.433	NA	2.828	NA	NA	2.182	2.362	NA	NA	1.721	2.286	NA	NA	NA	NA	NA	NA	NA	1.674	NA	NA	NA	NA	NA	2.116
1838	NA	NA	NA	NA	1.919	NA	1.588	1.178	NA	2.36	NA	NA	2.128	1.959	NA	NA	1.707	1.795	NA	NA	NA	NA	NA	NA	0.51	1.555	NA	NA	NA	NA	NA	1.614
1839	NA	NA	NA	NA	1.6	NA	1.605	0.819	NA	1.66	NA	NA	1.453	1.874	NA	NA	0.917	1.122	NA	NA	NA	NA	NA	NA	0.318	0.781	NA	NA	NA	NA	NA	1.657
1840	NA	NA	NA	NA	2.389	NA	1.486	0.576	NA	1.493	NA	NA	1.572	1.952	NA	NA	0.558	0.697	NA	NA	NA	NA	NA	NA	0.424	0.821	NA	NA	NA	NA	NA	2.704
1841	NA	NA	NA	NA	2.155	NA	1.596	0.502	NA	1.441	NA	NA	1.199	1.986	NA	NA	0.359	0.292	NA	NA	NA	NA	NA	NA	0.658	0.732	NA	NA	NA	NA	NA	1.446
1842	NA	NA	NA	NA	1.639	NA	1.259	0.56	NA	1.126	NA	NA	0.952	1.591	NA	NA	0.502	0.813	NA	NA	NA	NA	NA	NA	0.679	0.831	NA	NA	NA	NA	NA	1.227
1843	NA	NA	NA	NA	1.936	NA	1.458	0.56	NA	1.116	NA	NA	0.868	1.533	NA	NA	0.851	0.825	NA	NA	NA	NA	NA	NA	1.006	0.95	NA	NA	NA	NA	NA	1.478
1844	NA	NA	NA	NA	1.758	NA	1.156	0.608	NA	1.388	NA	NA	0.69	0.976	NA	NA	1.043	1.082	NA	NA	NA	NA	NA	NA	0.834	1.415	NA	NA	NA	NA	NA	1.756
1845	NA	NA	NA	NA	2.253	NA	1.006	0.623	4.706	2.067	NA	NA	1.616	2.33	NA	NA	1.503	1.536	NA	NA	NA	NA	NA	NA	0.913	1.653	NA	NA	NA	NA	NA	1.931
1846	NA	NA	NA	NA	2.309	NA	1.28	0.692	3.175	1.817	NA	NA	1.595	2.249	NA	NA	1.516	1.921	NA	NA	NA	NA	NA	NA	1.483	1.287	NA	NA	NA	NA	2.046	1.752
1847	NA	NA	NA	NA	1.51	NA	1.274	0.86	2.569	1.846	NA	NA	1.255	1.765	NA	NA	1.228	1.439	NA	NA	NA	NA	NA	NA	1.536	1.137	NA	NA	NA	NA	1.474	1.242
1848	NA	NA	NA	NA	1.9	NA	1.065	1.069	2.405	2.274	NA	NA	1.516	2.034	NA	NA	1.624	1.727	NA	NA	NA	NA	NA	NA	1.866	1.76	NA	NA	NA	NA	2.223	1.778
1849	NA	NA	NA	NA	1.624	NA	0.853	0.959	2.33	2.149	NA	NA	1.611	1.799	NA	NA	1.048	1.227	NA	NA	NA	NA	NA	NA	1.952	1.517	NA	NA	NA	NA	1.736	1.486
1850	NA	NA	NA	NA	2.155	NA	1.206	1.172	1.029	1.985	NA	NA	2.057	2.324	NA	NA	1.182	1.317	NA	NA	NA	NA	NA	NA	1.222	1.697	NA	NA	NA	NA	1.9	2.02
1851	NA	NA	NA	NA	1.971	NA	0.579	0.963	1.04	1.242	NA	NA	1.899	2.177	NA	NA	0.762	0.754	NA	NA	NA	NA	NA	NA	0.939	1.589	NA	NA	NA	NA	1.733	1.78
1852	NA	NA	NA	NA	1.794	NA	0.377	0.673	1.39	0.693	NA	NA	1.482	1.757	NA	NA	0.371	0.265	NA	NA	NA	NA	NA	NA	0.936	1.066	NA	NA	NA	NA	1.266	1.115
1853	NA	NA	NA	NA	1.669	NA	0.253	0.554	0.866	0.935	NA	NA	1.264	1.732	NA	NA	0.47	0.316	NA	NA	NA	NA	NA	NA	1.13	0.825	NA	NA	NA	NA	1.177	1.091
1854	NA	NA	NA	NA	1.364	NA	0.296	0.516	1.151	1.086	NA	NA	1.552	1.667	NA	NA	0.534	0.585	NA	NA	NA	NA	NA	NA	1.575	0.992	NA	NA	NA	NA	1.405	1.227
1855	NA	NA	NA	NA	1.788	NA	0.405	0.633	1.352	1.523	NA	NA	1.886	2.085	NA	NA	0.928	1.037	NA	NA	NA	NA	NA	NA	0	1.27	NA	NA	NA	NA	1.685	1.666
1856	NA	NA	NA	NA	1.91	NA	0.41	0.643	1.852	2.001	NA	NA	2.36	2.028	NA	NA	1.622	1.451	NA	NA	NA	NA	1.119	NA	0	1.194	NA	NA	NA	NA	2.107	1.708
1857	NA	NA	NA	NA	1.309	NA	0.441	0.551	1.616	1.637	NA	NA	1.297	1.254	NA	NA	1.522	1.359	NA	NA	NA	0.727	0.866	NA	0	0.942	NA	NA	NA	NA	1.433	1.195
1858	NA	NA	NA	NA	1.035	1.572	0.348	0.365	1.326	1.6	NA	NA	0.842	1.366	NA	NA	2.034	2.095	NA	NA	NA	0.768	0.896	NA	0	1.247	NA	NA	NA	NA	1.244	1.439
