# Birch - George LaRoi Forest Plot - BEPA - ITRDB CANA558
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/26790
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-26790.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana558-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana558-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana558.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana558.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-05-15
#--------------------
# File_Last_Modified_Date
#   Date: 2019-05-15
#--------------------
# Title
#   Study_Name: Birch - George LaRoi Forest Plot - BEPA - ITRDB CANA558
#--------------------
# Investigators
#   Investigators: Birch, J.D.(https://orcid.org/0000-0001-8644-7345)
#--------------------
# Description_Notes_and_Keywords
#   Description: Chronologies of four co-occurring tree species within a long-term forest plot at the southern ecotone of the Canadian boreal forest. The naming format for each species' cores is as follows: Picea glauca (GLP01A), Betula papyrifera (GLB01A), Pinus banksiana (GLJ01A), Populus tremuloides (GLA01A). NOAA Template Raw Measurements file added 2019-08-22.
#--------------------
# Publication
#   Authors: Joseph D. Birch, James A. Lutz, E. H. Hogg, Suzanne W. Simard, Rick Pelletier, George H. LaRoi, Justine Karst
#   Journal_Name: Ecosphere
#   Published_Title: Decline of an ecotone forest: 50 years of demography in the southern boreal forest
#   Published_Date_or_Year: 2019
#   Volume: 10
#   Pages: 
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1002/ecs2.2698
#   Full_Citation: None
#   Abstract: Variation in tree recruitment, mortality, and growth can alter forest community composition and structure. Because tree recruitment and mortality events are generally infrequent, long-time scales are needed to confirm trends in forests. We performed a 50-yr demographic census of a forest plot located on the southern edge of the Canadian boreal forest, a region currently experiencing forest die-back in response to direct and indirect effects of recent severe droughts. Here, we show that over the last 30 yr biomass, basal area, growth, and recruitment have decreased along with a precipitous rise in mortality across the dominant tree species. The stand experienced periods of drought in combination with multiple outbreaks of forest tent caterpillar (Malacosoma disstria) and bark beetles. These insect disturbances interacted to increase mortality rates within the stand and decrease stand density. The interaction of endogenous and exogenous factors may shift forests in this region onto novel successional trajectories with the possibility of changes in regional vegetation type.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council of Canada (NSERC)
#   Grant:
#--------------------
# Site_Information
#   Site_Name: George LaRoi Forest Plot
#   Location: Alberta
#   Northernmost_Latitude: 53.40765
#   Southernmost_Latitude: 53.40765
#   Easternmost_Longitude: -113.7517
#   Westernmost_Longitude: -113.7517
#   Elevation_m: 712
#--------------------
# Data_Collection
#   Collection_Name: CANA558
#   First_Year: 1926
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Betula papyrifera Marsh.
#   Common_Name: paper birch
#   Tree_Species_Code: BEPA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GLB01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLB09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GLB09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GLB01A_raw	GLB02A_raw	GLB02B_raw	GLB03A_raw	GLB03B_raw	GLB04A_raw	GLB04B_raw	GLB05A_raw	GLB05B_raw	GLB06A_raw	GLB06B_raw	GLB07A_raw	GLB07B_raw	GLB08A_raw	GLB08B_raw	GLB09A_raw	GLB09B_raw
1926	NA	NA	NA	3.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1927	NA	NA	NA	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1928	NA	NA	NA	2.96	2.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	NA	NA	NA	2.01	3.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	NA	NA	NA	0.77	1.81	NA	NA	NA	2.43	NA	NA	NA	0.58	NA	NA	NA	NA
1931	NA	NA	NA	1.89	2.65	NA	NA	2.78	3.46	NA	NA	NA	1.97	1.57	NA	NA	NA
1932	NA	NA	NA	2.14	2.05	NA	1.25	2.81	2.63	NA	NA	NA	0.86	1.48	NA	NA	NA
1933	NA	1.41	NA	1.78	1.79	NA	2.21	3.11	3.62	NA	2.1	NA	0.41	1.43	1.49	NA	NA
1934	NA	1.12	NA	2.42	2.41	NA	2.69	3.93	3.37	NA	2.6	NA	0.89	2.67	2.74	NA	NA
1935	NA	0.13	NA	3.12	3.13	NA	1.95	3.53	3.92	NA	2.23	1.23	1.2	2.85	1.81	NA	NA
1936	NA	0.16	0.21	3.5	3.6	NA	2.56	3.33	3.41	1.84	1.91	0.79	0.62	1.85	2.17	NA	NA
1937	NA	0.1	0.14	2.49	2.52	NA	1.49	1.38	1.51	1.77	1.76	0.77	0.2	1.39	1.46	NA	NA
1938	NA	1.36	1.52	1.76	1.8	NA	1.94	2.07	2.23	2.22	2.07	1.19	1.1	2.17	2.1	NA	NA
1939	NA	1.58	1.41	2.66	2.64	2.66	2.08	2.69	3.48	2.77	2.99	1.29	1.99	2.33	2.28	NA	NA
1940	NA	1.8	1.21	3.12	3.09	3.02	2.07	3.21	3.59	2.65	2.75	1.86	1.61	2.21	2.37	NA	NA
1941	NA	1.08	0.57	1.55	1.56	1.82	1.53	2.07	1.83	2.31	1.98	1.16	0.74	1.48	1.72	NA	NA
1942	NA	1.64	1.15	2.37	2.42	1.6	1.54	4.18	2.37	2.7	2.42	1.31	1.31	2.63	2.28	NA	NA
1943	2.28	1.81	1.68	3.3	3.35	2.11	1.82	4.07	2.96	3.15	3.11	1.22	1.88	2.93	2.31	NA	NA
1944	2.73	1.84	1.89	4.44	4.38	1.6	1.79	3.6	3.81	3.61	3.16	2.52	1.52	3.01	2.14	NA	NA
1945	0.75	0.74	0.68	1.89	1.91	0.66	1.1	1.3	1.43	2.16	1.54	1.06	0.49	0.86	1.02	NA	NA
1946	2.61	2.03	1.73	2.26	2.26	1.51	1.58	2.34	2.53	2.58	2.42	1.83	1.6	2.75	2.05	NA	NA
1947	2.15	2.55	2.06	2.54	2.56	1.72	1.77	2.82	2.51	2.35	2.68	1.15	1.01	1.61	1.83	NA	NA
1948	2.22	1.43	2.14	2.03	2.03	2.59	1.79	3.76	2.52	2.97	2.23	1.2	1.15	1.81	2.23	NA	NA
1949	0.56	0.54	1.02	0.88	0.89	1.43	0.99	0.95	0.75	1.38	1.34	0.53	0.44	0.79	1.07	NA	NA
1950	0.77	1.21	1.25	0.86	0.82	2.14	1.48	0.43	0.55	1.46	1.21	0.98	1.17	1.25	1.13	NA	NA
1951	2.03	3.36	1.8	0.92	0.89	1.98	1.44	0.73	0.89	1.98	1.35	2.9	2.74	1.96	2.1	2.34	2.14
1952	2.77	4.46	1.95	2.03	2.1	1.92	1.51	2.01	1.66	2.59	2.03	3.65	2.49	2.06	1.95	2.06	1.96
1953	3.01	5.35	2.33	4.46	4.4	2.26	2.07	2.74	3.86	2.23	2.07	2.86	2.11	2.22	1.88	1.45	1.5
1954	2.06	3.76	2.29	3.1	3.15	1.73	2.14	2.35	3.06	2.14	1.96	1.61	1.8	1.66	1.86	1.27	1.38
1955	1.42	2.59	1.78	2.79	2.81	1.97	2.22	2.23	1.85	2.64	1.78	1.18	1.26	1.78	1.6	1.27	1.04
1956	2.64	3	3.13	2.54	2.5	2.11	2.22	1.93	2.1	2.21	1.81	1.34	1.8	2.22	2.34	2.05	1.77
1957	1.87	1.33	1.99	1.62	1.57	2.17	2.07	1.87	2.03	1.77	1.18	0.81	1.27	1.41	1.41	1.31	1.41
1958	1.68	1.12	1.59	0.71	0.77	1.66	1.87	0.96	1.07	1.28	1.23	0.66	0.9	1.19	1.12	1.06	1.1
1959	2.36	1.66	1.93	1.24	1.23	1.61	1.74	1.4	1.48	1.69	0.94	0.64	1.61	1.21	1.33	1.33	1.14
1960	2.87	2.74	3.03	2.25	2.23	2.06	1.84	1.84	1.35	1.95	1.66	1.32	1.63	1.65	1.2	1.7	1.53
1961	1.23	1.58	1.02	1.55	1.56	1.52	1.52	0.79	0.89	1.78	1.11	0.52	0.73	0.53	0.57	0.98	1.06
1962	2.67	2.89	1.93	1.19	1.2	1.7	1.58	0.52	0.67	1.53	1.01	0.68	0.72	0.98	0.79	2.19	1.82
1963	1.45	1.76	1.27	0.97	0.92	1.58	1.37	0.83	0.83	1.97	1.46	0.4	0.71	0.5	0.73	1.23	1.38
1964	0.86	0.44	0.45	0.41	0.43	0.88	0.81	0.35	0.29	1.48	1	0.39	0.39	0.54	0.43	0.84	0.92
1965	2.12	2.48	2.1	0.93	0.96	1.37	1.71	1.33	2.08	2.47	1.97	1.58	1.62	1.06	1.14	2.3	2.03
1966	2.51	2.53	1.98	1.63	1.61	1.47	1.11	1.78	2.62	2.34	1.95	1.21	1.67	0.9	0.85	1.68	1.54
1967	2.17	2.17	2.22	1.39	1.42	1.68	1.63	0.97	1.66	2.37	2.02	1.46	1.41	0.99	1.1	1.49	1.55
1968	0.98	0.74	1.03	0.61	0.57	1.12	1.33	0.16	0.42	1.6	1.46	0.48	0.43	0.29	0.43	0.79	0.69
1969	1.16	0.98	0.81	0.37	0.38	1.28	1.38	0.05	0.1	1.61	1.28	0.19	0.18	0.24	0.35	1.21	0.99
1970	1.56	1.19	1.14	0.18	0.19	0.59	1.02	0.15	0.19	1.16	0.92	0.59	0.65	0.36	0.48	1.72	1.43
1971	1.87	2.96	1.99	0.86	0.83	1.1	1.19	1.02	1.39	1.41	1.43	0.66	0.68	0.66	0.67	2.34	1.73
1972	2.61	2.95	2.45	1.44	1.42	1.31	1.26	1.68	2.15	1.37	1.92	1.08	1.58	1.02	1.22	1.87	1.77
1973	2.23	2.33	1.78	1.45	1.5	1.08	0.83	1.46	1.61	1.25	1.53	1.6	1.31	1.42	1.53	1.85	1.33
1974	1.77	2.65	1.95	1.48	1.48	1.57	1.35	1.35	2.34	1.62	1.81	1.46	0.96	1.09	1.43	1.24	0.77
1975	1.63	2.51	1.25	1.37	1.36	1.48	1.19	0.95	1.17	1.17	1.22	0.91	0.49	1.12	1.27	1.48	0.99
1976	1.58	2.03	1.5	1.02	1.04	1.43	0.68	0.88	0.91	1.14	0.97	0.17	0.09	0.3	0.44	0.93	1.04
1977	1.84	1.57	0.77	0.51	0.47	1.3	0.71	0.87	0.91	0.86	0.69	0.21	0.15	0.53	0.79	0.99	0.76
1978	1.6	1.45	0.92	0.52	0.55	0.84	0.83	0.2	0.38	0.81	0.58	0.37	0.32	0.61	0.62	1.33	0.83
1979	2.38	2.3	1.96	1.96	1.95	1.39	1.49	1.24	1.05	1.65	1.8	0.99	1.16	1.64	1.19	1.52	1.19
1980	0.59	1.5	1.17	0.86	0.83	0.85	0.29	0.25	0.5	0.52	0.83	0.21	0.19	0.22	0.2	0.29	0.26
1981	0.4	1.12	0.88	0.34	0.4	0.23	0.22	0.1	0.21	0.36	0.46	0.06	0.06	0.28	0.25	0.25	0.22
1982	0.3	0.75	1	0.91	0.91	0.24	0.25	0.06	0.02	0.76	0.67	0.02	0.02	0.22	0.22	0.24	0.17
