# Jacoby - Hazel Creek - PCGL - ITRDB CANA211
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3596
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3596.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana211-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana211-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana211.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana211.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2006-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2006-04-26
#--------------------
# Title
#   Study_Name: Jacoby - Hazel Creek - PCGL - ITRDB CANA211
#--------------------
# Investigators
#   Investigators: Jacoby, G.C.; Davi, N.K.(https://orcid.org/0000-0002-4529-5418); Wiles, G.(https://orcid.org/0000-0001-7977-5383)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hazel Creek
#   Location: Yukon Territory
#   Northernmost_Latitude: 61.9
#   Southernmost_Latitude: 61.9
#   Easternmost_Longitude: -140.72
#   Westernmost_Longitude: -140.72
#   Elevation_m: 731
#--------------------
# Data_Collection
#   Collection_Name: CANA211
#   First_Year: 1679
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HC01sw1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC01sw1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC01sw2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC01sw2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC02se1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC02se1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC02se2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC02se2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC03se1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC03se1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC03se2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC03se2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC04e1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC04e1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC04w1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC04w1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC05E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC05E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC05w1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC05w1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC06sw1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC06sw1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC06sw2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC06sw2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC07sw1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC07sw1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## hc08sw1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: hc08sw1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## hc08sw2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: hc08sw2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## hc09e1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: hc09e1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## hc09w1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: hc09w1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## hc10se1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: hc10se1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## hc10se2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: hc10se2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## hc10sw1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: hc10sw1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## hc11ne1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: hc11ne1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## hc11ne2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: hc11ne2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## hc12w1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: hc12w1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## hc12w2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: hc12w2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HC01sw1_raw	HC01sw2_raw	HC02se1_raw	HC02se2_raw	HC03se1_raw	HC03se2_raw	HC04e1_raw	HC04w1_raw	HC05E1_raw	HC05w1_raw	HC06sw1_raw	HC06sw2_raw	HC07sw1_raw	hc08sw1_raw	hc08sw2_raw	hc09e1_raw	hc09w1_raw	hc10se1_raw	hc10se2_raw	hc10sw1_raw	hc11ne1_raw	hc11ne2_raw	hc12w1_raw	hc12w2_raw
1679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.549	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.535	0.527	0.581	NA	NA	NA	NA	0.51	NA	NA
1681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.732	0.51	0.573	NA	NA	NA	NA	0.796	NA	NA
1682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.493	0.521	0.59	NA	NA	NA	NA	0.509	NA	NA
1683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.465	0.425	0.513	NA	NA	NA	NA	0.498	NA	NA
1684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.545	0.461	0.548	NA	NA	NA	NA	0.556	NA	NA
1685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.583	0.54	0.841	NA	NA	NA	NA	0.661	NA	NA
1686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.555	0.594	0.86	NA	NA	NA	NA	0.481	NA	NA
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.565	0.635	NA	NA	NA	NA	0.398	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.567	0.538	0.495	NA	NA	NA	NA	0.497	NA	NA
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.446	0.615	0.635	NA	NA	NA	NA	0.395	NA	NA
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.529	0.835	1.013	NA	NA	NA	NA	0.536	NA	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.505	0.422	0.584	0.828	NA	NA	NA	NA	0.513	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.401	0.337	0.507	0.58	NA	NA	NA	NA	0.39	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.414	0.328	0.695	0.605	NA	NA	NA	NA	0.361	NA	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.334	0.305	0.672	0.683	NA	NA	NA	NA	0.335	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.433	0.332	0.698	0.684	NA	NA	NA	NA	0.355	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.448	0.39	0.607	0.601	NA	NA	NA	NA	0.372	NA	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.361	0.312	0.477	0.454	NA	NA	NA	NA	0.331	NA	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.335	0.318	0.561	0.535	NA	NA	NA	NA	0.343	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.271	0.28	0.427	0.348	NA	NA	NA	NA	0.327	NA	NA
1700	NA	0.249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.301	0.229	0.511	0.4	NA	NA	NA	NA	0.295	NA	NA
1701	NA	0.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.202	0.178	0.381	0.296	NA	NA	NA	NA	0.223	NA	NA
1702	NA	0.249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.214	0.178	0.432	0.343	NA	NA	NA	NA	0.224	NA	NA
1703	NA	0.271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.284	0.359	0.62	0.558	NA	NA	NA	NA	0.32	NA	NA
1704	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.356	0.354	0.669	0.592	NA	NA	NA	NA	0.326	NA	NA
1705	NA	0.308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.321	0.281	0.461	0.425	NA	NA	NA	NA	0.331	NA	NA
1706	NA	0.291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.295	0.55	0.497	NA	NA	NA	NA	0.301	NA	NA
1707	NA	0.254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.302	0.312	0.555	0.362	NA	NA	NA	NA	0.293	NA	NA
1708	NA	0.304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.305	0.235	0.49	0.403	NA	NA	NA	NA	0.304	NA	NA
1709	NA	0.281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.255	0.269	0.505	0.432	NA	NA	NA	NA	0.257	NA	NA
1710	NA	0.378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.29	0.547	0.5	NA	NA	0.168	NA	0.323	NA	NA
1711	NA	0.244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.349	0.202	0.355	0.379	NA	NA	0.152	NA	0.241	NA	NA
1712	NA	0.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.252	0.241	0.524	0.576	NA	NA	0.179	NA	0.287	NA	NA
1713	NA	0.237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	0.132	0.326	0.37	NA	NA	0.066	NA	0.204	NA	NA
1714	NA	0.167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.159	0.16	0.382	0.437	NA	NA	0.139	NA	0.177	NA	NA
1715	NA	0.237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162	0.185	0.462	0.485	NA	NA	0.154	NA	0.169	NA	NA
1716	NA	0.192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.161	0.18	0.482	0.585	NA	NA	0.177	NA	0.23	NA	NA
1717	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.207	0.218	0.503	0.604	NA	NA	0.275	NA	0.247	NA	NA
1718	NA	0.223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.209	0.313	0.489	0.625	NA	NA	0.175	NA	0.238	NA	NA
1719	NA	0.191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.265	0.321	0.522	0.649	NA	NA	0.166	NA	0.215	NA	NA
1720	NA	0.225	NA	NA	NA	NA	NA	NA	0.243	NA	NA	NA	NA	0.272	0.282	0.619	0.718	NA	NA	0.162	NA	0.228	NA	NA
1721	NA	0.269	NA	NA	NA	NA	NA	NA	0.341	NA	NA	NA	NA	0.268	0.286	0.611	0.737	NA	NA	0.25	NA	0.232	NA	NA
1722	NA	0.228	NA	NA	NA	NA	NA	NA	0.271	NA	NA	NA	NA	0.294	0.244	0.674	0.752	NA	NA	0.289	NA	0.141	NA	NA
1723	NA	0.183	NA	NA	NA	NA	NA	NA	0.214	NA	NA	NA	NA	0.161	0.187	0.491	0.526	NA	NA	0.135	NA	0.21	NA	NA
1724	NA	0.195	NA	NA	NA	NA	NA	NA	0.292	NA	NA	NA	NA	0.248	0.217	0.496	0.618	NA	NA	0.256	NA	0.167	NA	NA
1725	NA	0.241	NA	NA	NA	NA	NA	NA	0.141	NA	NA	NA	NA	0.208	0.206	0.375	0.45	NA	NA	0.069	NA	0.17	NA	NA
1726	NA	0.187	NA	NA	NA	NA	NA	NA	0.292	NA	NA	NA	NA	0.224	0.197	0.404	0.461	NA	NA	0.174	NA	0.213	NA	NA
1727	NA	0.183	NA	NA	NA	NA	NA	NA	0.251	NA	NA	NA	NA	0.228	0.261	0.35	0.45	NA	NA	0.119	NA	0.185	NA	NA
1728	NA	0.19	NA	NA	NA	NA	NA	NA	0.227	NA	NA	NA	NA	0.191	0.217	0.357	0.52	NA	NA	0.12	NA	0.294	NA	NA
