# Schweingruber - Campbell Dolomite Upland B - PCGL - ITRDB CANA173
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4363
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4363.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana173l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana173l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana173l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana173l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-29
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-29
#--------------------
# Title
#   Study_Name: Schweingruber - Campbell Dolomite Upland B - PCGL - ITRDB CANA173
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Campbell Dolomite Upland B
#   Location: Yukon Territory
#   Northernmost_Latitude: 68.27
#   Southernmost_Latitude: 68.27
#   Easternmost_Longitude: -133.33
#   Westernmost_Longitude: -133.33
#   Elevation_m: 120
#--------------------
# Data_Collection
#   Collection_Name: CANA173
#   First_Year: 1466
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 118009_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 118009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118011_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 118011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118013_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 118013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118015_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 118015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118019_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 118019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118034_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 118034; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118106_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 118106; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118109_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 118109; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118127_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 118127; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118187_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 118187; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 118189_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 118189; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	118009_raw	118011_raw	118013_raw	118015_raw	118019_raw	118034_raw	118106_raw	118109_raw	118127_raw	118187_raw	118189_raw
1537	NA	NA	NA	NA	NA	0.11	NA	NA	NA	NA	0.04
1538	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	0.07
1539	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	0.05
1540	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	0.03
1541	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	0.04
1542	NA	NA	NA	NA	NA	0.15	NA	NA	NA	NA	0.03
1543	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	0.05
1544	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	0.03
1545	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	0.04
1546	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	0.04
1547	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	0.04
1548	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	0.04
1549	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.03
1550	NA	NA	NA	NA	NA	0.14	NA	NA	NA	NA	0.03
1551	NA	NA	NA	NA	NA	0.11	NA	NA	NA	NA	0.03
1552	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	0.04
1553	NA	NA	NA	NA	NA	0.11	NA	NA	NA	NA	0.04
1554	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	0.02
1555	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	0.03
1556	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	0.03
1557	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	0.04
1558	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	0.02
1559	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	0.04
1560	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	0.04
1561	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.03
1562	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	0.06
1563	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	0.03
1564	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.03
1565	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.02
1566	NA	NA	NA	NA	NA	0.02	NA	NA	NA	NA	0.03
1567	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.05
1568	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.04
1569	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.05
1570	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.03
1571	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.03
1572	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.05
1573	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.03
1574	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.03
1575	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.03
1576	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.04
1577	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.04
1578	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.06
1579	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.03
1580	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.02
1581	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.03
1582	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.03
1583	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.04
1584	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.03
1585	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.03
1586	NA	NA	NA	NA	NA	0.02	NA	NA	NA	NA	0.04
1587	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.03
1588	NA	NA	NA	NA	NA	0.02	NA	NA	NA	NA	0.03
1589	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.03
1590	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.04
1591	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.03
1592	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.04
1593	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.03
1594	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.03
1595	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.06
1596	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.04
1597	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.03
1598	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.03
1599	NA	NA	NA	NA	NA	0.02	NA	NA	NA	NA	0.03
1600	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.03
1601	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.03
1602	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.04
1603	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.05
1604	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.04
1605	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	0.04
1606	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.04
1607	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.04
1608	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.03
1609	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.03
1610	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.05
1611	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.03
1612	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.03
1613	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.03
1614	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.04
1615	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.04
1616	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.04
1617	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.04
1618	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.06
1619	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.05
1620	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	0.04
1621	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.05
1622	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.05
1623	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.05
1624	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.04
1625	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.05
1626	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0.05
1627	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0
1628	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0
1629	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	0
1630	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	0
1631	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0
1632	NA	NA	NA	NA	NA	0.07	NA	NA	NA	0.23	0
1633	NA	NA	NA	NA	NA	0.06	NA	NA	NA	0.21	0
1634	NA	NA	NA	NA	NA	0.03	NA	NA	NA	0.18	0
1635	NA	NA	NA	NA	NA	0.11	NA	NA	NA	0.16	0
1636	NA	NA	NA	NA	NA	0.07	NA	NA	NA	0.1	0
1637	NA	NA	NA	NA	NA	0.06	NA	NA	NA	0.12	0
1638	NA	NA	NA	NA	NA	0.05	NA	NA	NA	0.12	0
1639	NA	NA	NA	NA	NA	0.07	NA	NA	NA	0.07	0
1640	NA	NA	NA	NA	NA	0.06	NA	NA	NA	0.11	0
1641	NA	NA	NA	NA	NA	0.09	NA	NA	NA	0.21	0
1642	NA	NA	NA	NA	NA	0.04	NA	NA	NA	0.06	0
1643	NA	NA	NA	NA	NA	0.09	NA	NA	NA	0.08	0
1644	NA	NA	NA	NA	NA	0.05	NA	NA	NA	0.05	0.09
1645	NA	NA	NA	NA	NA	0.05	NA	NA	NA	0.06	0.09
1646	NA	NA	NA	NA	NA	0.04	NA	NA	NA	0.05	0.1
1647	NA	NA	NA	NA	NA	0.05	NA	NA	NA	0.07	0.06
1648	NA	NA	NA	NA	NA	0.05	NA	NA	NA	0.1	0.09
1649	NA	NA	NA	NA	NA	0.03	NA	NA	NA	0.07	0.09
1650	NA	NA	NA	NA	NA	0.03	NA	NA	NA	0.1	0.06
1651	NA	NA	NA	NA	NA	0.04	NA	NA	NA	0.08	0.08
1652	NA	NA	NA	NA	NA	0.03	NA	NA	NA	0.11	0.07
1653	NA	NA	NA	NA	NA	0.05	NA	NA	NA	0.11	0.08
1654	NA	NA	NA	NA	NA	0.03	NA	NA	NA	0.12	0.05
1655	NA	NA	NA	NA	NA	0.05	NA	NA	NA	0.1	0.09
1656	NA	NA	NA	NA	NA	0.04	NA	NA	NA	0.13	0.08
1657	NA	NA	NA	NA	NA	0.04	NA	NA	NA	0.12	0.08
1658	NA	NA	NA	NA	NA	0.04	NA	0.29	NA	0.15	0.06
1659	NA	NA	NA	NA	NA	0.03	NA	0.16	NA	0.11	0.07
1660	NA	0.14	NA	NA	NA	0.04	NA	0.2	NA	0.13	0.08
1661	NA	0.08	NA	NA	NA	0.02	NA	0.16	NA	0.12	0.08
1662	NA	0.12	NA	NA	NA	0.05	NA	0.19	NA	0.18	0.08
1663	NA	0.07	NA	NA	NA	0.02	NA	0.09	NA	0.06	0.09
1664	NA	0.08	NA	NA	NA	0.03	NA	0.11	NA	0.1	0.08
1665	NA	0.12	NA	NA	NA	0.03	NA	0.16	NA	0.14	0.12
1666	NA	0.08	NA	NA	NA	0.03	NA	0.22	NA	0.15	0.1
1667	NA	0.07	NA	NA	NA	0.05	NA	0.2	NA	0.12	0.05
1668	NA	0.1	NA	NA	NA	0.03	NA	0.16	NA	0.24	0.06
1669	NA	0.11	NA	NA	NA	0.04	NA	0.11	NA	0.19	0.06
1670	NA	0.07	NA	NA	NA	0.07	NA	0.17	NA	0.16	0.06
1671	NA	0.08	NA	NA	NA	0.04	NA	0.13	NA	0.09	0.06
1672	NA	0.06	NA	NA	NA	0.04	NA	0.17	NA	0.08	0.06
1673	NA	0.07	NA	NA	NA	0.03	NA	0.22	NA	0.08	0.05
1674	NA	0.08	NA	NA	NA	0.03	NA	0.29	NA	0.08	0.1
1675	NA	0.09	NA	NA	NA	0.03	NA	0.2	NA	0.12	0.06
1676	NA	0.12	NA	NA	NA	0.03	NA	0.16	NA	0.11	0.08
1677	NA	0.12	NA	NA	NA	0.08	NA	0.2	NA	0.1	0.09
1678	NA	0.11	NA	NA	NA	0.02	NA	0.22	NA	0.12	0.08
1679	NA	0.1	NA	NA	NA	0.02	NA	0.14	NA	0.08	0.05
1680	NA	0.09	NA	NA	NA	0.04	NA	0.15	NA	0.07	0.07
1681	NA	0.1	NA	NA	NA	0.04	NA	0.18	NA	0.08	0.12
1682	NA	0.1	NA	NA	NA	0.04	NA	0.13	NA	0.09	0.07
1683	NA	0.09	NA	NA	NA	0.03	NA	0.1	NA	0.06	0.05
1684	NA	0.08	NA	NA	NA	0.05	NA	0.15	NA	0.07	0.08
1685	NA	0.07	NA	NA	NA	0.02	NA	0.13	NA	0.06	0.06
1686	NA	0.08	NA	NA	NA	0.04	NA	0.17	NA	0.1	0.1
1687	NA	0.09	NA	NA	NA	0.02	NA	0.14	NA	0.08	0.06
1688	NA	0.1	NA	NA	NA	0.04	NA	0.1	NA	0.06	0.04
1689	NA	0.07	NA	NA	NA	0.03	NA	0.07	NA	0.06	0.05
1690	NA	0.09	NA	NA	NA	0.11	NA	0.06	NA	0.06	0.05
1691	NA	0.11	NA	NA	NA	0.07	NA	0.12	NA	0.07	0.04
