# Porter - Aklavik Channel 2 Mackenzie Delta - PCGL - ITRDB CANA503
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/19846
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-19846.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana503-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana503-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana503.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana503.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2016-02-17
#--------------------
# Title
#   Study_Name: Porter - Aklavik Channel 2 Mackenzie Delta - PCGL - ITRDB CANA503
#--------------------
# Investigators
#   Investigators: Porter, T.J.(https://orcid.org/0000-0002-5916-1998); Pisaric, M.F.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: Trevor J. Porter, Michael F.J. Pisaric, Steven V. Kokelj, Peter deMontigny
#   Journal_Name: Quaternary Research
#   Published_Title: A ring-width-based reconstruction of June-July minimum temperatures since AD 1245 from white spruce stands in the Mackenzie Delta region, northwestern Canada
#   Published_Date_or_Year: 2013
#   Volume: 80
#   Pages: 167-179
#   Issue: 2
#   Report_Number: 
#   DOI: 10.1016/j.yqres.2013.05.004
#   Full_Citation: None
#   Abstract: We present a reconstruction of June-July minimum temperatures since AD 1245 for the Mackenzie Delta region based on a 29-site network of white spruce (Picea glauca) ring-width series. Most but not all trees experienced a divergent temperature-growth response, similar to the divergence that has affected other white spruce trees across Yukon and Alaska. However, divergence in the study region began as early as AD 1900 and we have documented our methods to avoid including divergent signals in the reconstruction. Calibration/verification testing based on local temperature data, and multi-century coherence with nearby and large-scale temperature proxy records, confirm that our reconstruction is robust. The reconstruction shows cool conditions in the late 13th, early 18th and early 19th centuries, corresponding with solar minima and increased volcanism. These cool periods are interrupted by warm periods consistent with early to mid-20th century warmth. The late 20th century is the warmest interval, and the last decade is estimated to be 1.4C warmer than any decade before the mid-20th century. The reconstructed climate history corroborates other proxy-based inferences and supports the notion that high-latitude regions such as the Mackenzie Delta have experienced rapid warming in recent decades that is exceptional in the last eight centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Aklavik Channel 2 Mackenzie Delta
#   Location: Northwest Territories
#   Northernmost_Latitude: 68.2833
#   Southernmost_Latitude: 68.2833
#   Easternmost_Longitude: -134.7833
#   Westernmost_Longitude: -134.7833
#   Elevation_m: 2
#--------------------
# Data_Collection
#   Collection_Name: CANA503
#   First_Year: 1716
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AK2-01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-04c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-04c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-21a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-21a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-21b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-21b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-22a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-22a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-22b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-22b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-26a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-26a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-29a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-29a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-41a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-41a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-41b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-41b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-42a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-42a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-42b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-42b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AK2-43a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AK2-43a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AK2-01a_raw	AK2-01b_raw	AK2-03a_raw	AK2-03b_raw	AK2-04a_raw	AK2-04b_raw	AK2-04c_raw	AK2-05a_raw	AK2-05b_raw	AK2-06a_raw	AK2-06b_raw	AK2-07a_raw	AK2-07b_raw	AK2-21a_raw	AK2-21b_raw	AK2-22a_raw	AK2-22b_raw	AK2-26a_raw	AK2-29a_raw	AK2-41a_raw	AK2-41b_raw	AK2-42a_raw	AK2-42b_raw	AK2-43a_raw
1716	NA	0.559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1717	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1718	NA	0.493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1719	NA	0.455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1720	NA	0.491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1721	NA	0.531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1722	NA	0.329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1723	NA	0.382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1724	NA	0.417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	NA	0.605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	NA	0.663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	NA	0.485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	NA	0.527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	0.463	0.497	NA	NA	NA	NA	NA	0.368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	0.515	0.488	NA	NA	NA	NA	NA	0.381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	0.638	0.412	NA	NA	NA	NA	NA	0.469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	0.292	0.237	NA	NA	NA	NA	NA	0.293	0.142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	0.293	0.245	NA	NA	NA	NA	NA	0.351	0.221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	0.388	0.242	NA	NA	NA	NA	NA	0.309	0.159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	0.318	0.247	NA	NA	NA	NA	NA	0.276	0.275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	0.215	0.144	NA	NA	NA	NA	NA	0.171	0.099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	0.17	0.149	NA	NA	NA	NA	NA	0.389	0.231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	0.119	0.104	NA	NA	NA	NA	NA	0.35	0.228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	0.123	0.132	NA	NA	NA	NA	NA	0.363	0.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	0.14	0.079	NA	NA	NA	NA	NA	0.171	0.134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	0.138	0.106	NA	NA	NA	NA	NA	0.136	0.128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	0.145	0.173	NA	NA	NA	NA	NA	0.137	0.176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	0.157	0.172	NA	NA	NA	NA	NA	0.106	0.121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	0.206	0.215	NA	NA	NA	NA	NA	0.146	0.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	0.191	0.206	NA	NA	NA	NA	NA	0.132	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	0.324	0.23	NA	NA	NA	NA	NA	0.186	0.169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	0.372	0.258	NA	NA	NA	NA	NA	0.302	0.315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	0.415	0.322	NA	NA	NA	NA	NA	0.291	0.268	NA	NA	NA	NA	NA	NA	NA	NA	0.515	0.513	NA	NA	NA	NA	NA
1749	0.282	0.205	NA	NA	NA	NA	NA	0.345	0.209	NA	NA	NA	NA	NA	NA	NA	NA	0.435	0.552	NA	NA	NA	NA	NA
1750	0.248	0.196	NA	NA	NA	NA	NA	0.37	0.352	NA	NA	NA	NA	NA	NA	NA	NA	0.322	0.346	NA	NA	NA	NA	NA
1751	0.198	0.145	NA	NA	NA	NA	NA	0.336	0.326	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.325	NA	NA	NA	NA	NA
1752	0.215	0.128	NA	NA	NA	NA	NA	0.302	0.325	NA	NA	NA	NA	NA	NA	NA	NA	0.334	0.422	NA	NA	NA	NA	NA
1753	0.242	0.147	NA	NA	NA	NA	NA	0.382	0.421	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.539	NA	NA	NA	NA	NA
1754	0.221	0.181	NA	NA	NA	NA	NA	0.607	0.495	NA	NA	NA	NA	NA	NA	NA	NA	0.836	0.757	NA	NA	NA	NA	NA
1755	0.166	0.132	NA	NA	NA	NA	NA	0.59	0.457	NA	NA	NA	NA	NA	NA	NA	NA	0.906	0.65	NA	NA	NA	NA	NA
1756	0.293	0.195	NA	NA	NA	NA	NA	0.625	0.612	NA	NA	NA	NA	NA	NA	NA	NA	0.886	0.801	NA	NA	NA	NA	NA
1757	0.326	0.214	NA	NA	NA	NA	NA	0.54	0.622	NA	NA	NA	NA	NA	NA	NA	NA	0.788	0.81	NA	NA	NA	NA	NA
1758	0.439	0.247	NA	NA	NA	NA	NA	0.49	0.533	NA	NA	NA	NA	NA	NA	NA	NA	0.508	0.678	NA	NA	NA	NA	NA
1759	0.307	0.208	NA	NA	NA	NA	NA	0.678	0.614	NA	NA	NA	NA	NA	NA	NA	NA	0.445	0.518	NA	NA	NA	NA	NA
1760	0.294	0.261	NA	NA	NA	NA	NA	0.952	0.48	NA	NA	NA	NA	NA	NA	NA	NA	0.484	0.4	NA	NA	NA	NA	NA
1761	0.314	0.258	NA	NA	NA	NA	NA	0.986	0.424	NA	NA	NA	NA	NA	NA	NA	NA	0.505	0.469	NA	NA	NA	NA	NA
1762	0.258	0.274	NA	NA	NA	NA	NA	1.018	0.606	NA	NA	NA	NA	NA	NA	NA	NA	0.683	0.587	NA	NA	NA	NA	NA
1763	0.183	0.215	NA	NA	NA	NA	NA	0.551	0.546	NA	NA	NA	NA	NA	NA	NA	NA	0.488	0.534	NA	NA	NA	NA	NA
1764	0.261	0.203	NA	NA	NA	NA	NA	0.472	0.557	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.285	NA	NA	NA	NA	NA
1765	0.307	0.187	NA	NA	NA	NA	NA	0.361	0.797	NA	NA	NA	NA	NA	NA	NA	NA	0.265	0.37	NA	NA	NA	NA	NA
1766	0.266	0.222	NA	NA	NA	NA	NA	0.465	0.796	NA	NA	NA	NA	NA	NA	NA	NA	0.269	0.422	NA	NA	NA	NA	NA
1767	0.298	0.211	NA	NA	NA	NA	NA	1.017	0.703	NA	NA	NA	NA	NA	NA	NA	NA	0.311	0.456	NA	NA	NA	NA	NA
1768	0.345	0.204	NA	NA	NA	NA	NA	1.051	0.785	NA	NA	NA	NA	NA	NA	NA	NA	0.248	0.336	NA	NA	NA	NA	NA
1769	0.27	0.219	NA	NA	NA	NA	NA	0.7	0.666	NA	NA	NA	NA	NA	NA	NA	NA	0.211	0.251	NA	NA	NA	NA	NA
1770	0.361	0.186	NA	NA	0.662	NA	NA	0.659	0.738	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.246	NA	NA	NA	NA	NA
1771	0.317	0.252	NA	NA	0.621	NA	NA	0.475	0.678	NA	NA	NA	NA	NA	NA	NA	NA	0.259	0.255	NA	NA	NA	0.646	NA
1772	0.316	0.262	NA	NA	0.838	NA	NA	0.669	1.114	NA	NA	NA	NA	NA	NA	NA	NA	0.371	0.433	NA	NA	0.974	0.801	NA
1773	0.293	0.307	NA	NA	0.707	NA	NA	0.634	1.058	NA	NA	NA	NA	NA	NA	NA	NA	0.268	0.484	NA	NA	0.576	0.497	NA
