# Bonney - Terra Cotta Forest CA B (Site 10) - ACSH - ITRDB CANA664
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36609
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36609.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: trends, Vegetation Reconstruction
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana664-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana664-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana664.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana664.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-06-17
#--------------------
# File_Last_Modified_Date
#   Date: 2022-06-17
#--------------------
# Title
#   Study_Name: Bonney - Terra Cotta Forest CA B (Site 10) - ACSH - ITRDB CANA664
#--------------------
# Investigators
#   Investigators: Bonney, M.T.; He, H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-09-08.
#--------------------
# Publication
#   Authors: Mitchell T. Bonney and Yuhong He
#   Journal_Name: International Journal of Applied Earth Observations and Geoinformation
#   Published_Title: Temporal connections between long-term Landsat time-series and tree-rings in an urban-rural temperate forest
#   Published_Date_or_Year: 2021
#   Volume: 103
#   Pages: 
#   Issue: 
#   Report_Number: 102523
#   DOI: https://doi.org/10.1016/j.jag.2021.102523
#   Full_Citation: None
#   Abstract: Time-series of satellite-derived vegetation proxies and tree-rings widths (TRW) are similar, providing temporal records of forest productivity change from different perspectives and processes. Previous research on this relationship has focused on temperature or moisture limited coniferous forests, using lower spatial resolution (e.g., 8000 m) satellites and normalized difference vegetation index (NDVI) to test relationships over 15-30 years. There is an opportunity to leverage recent advances in building Landsat (30 m) time-series to expand comparisons into new forest types (e.g., coniferous vs. deciduous), areas (e.g., fragmented forests) and over longer periods (e.g., nearly 50 years). However, a better understanding of factors that influence relationship strength is required. We compared tree-ring measurements, converted to a ring width index (RWI), and Landsat tasseled cap angle (TCA) derived canopy cover (CC) from 1972 to 2018 across 16 deciduous, mixed, and coniferous stands in southern Ontario, Canada. For all chronologies, overall relationship strength was assessed with correlation approaches (RWI-CC, both vs. climate), and shorter-term increase-decline trends were compared with segmented regression. There were significant forest type differences, with coniferous chronologies correlating stronger with CC than deciduous. Deciduous chronologies and CC had opposite connections with summer temperature, with climate warming increasing CC and coniferous RWI but not deciduous RWI from 1980 to 2010. More recent decline at most sites appears related to a major ice storm, but multiple factors may be coexisting. We tested the utility of tree-rings for validating nearly 50 years of Landsat-observed change in urban-rural temperate forests, identifying useful connections at coniferous sites. However, there are limitations to comparing long-term Landsat time-series (based on yearly summer data) with annual tree-ring growth.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council of Canada (NSERC)
#   Grant: RGPIN-386183
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council (NSERC) Postgraduate Fellowship
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Centre for Urban Environments
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Terra Cotta Forest CA B (Site 10)
#   Location: Canada
#   Northernmost_Latitude: 43.744722
#   Southernmost_Latitude: 43.744722
#   Easternmost_Longitude: -79.955833
#   Westernmost_Longitude: -79.955833
#   Elevation_m: 365
#--------------------
# Data_Collection
#   Collection_Name: CANA664
#   First_Year: 1891
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 1011b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1011b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1012a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1012a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1012b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1012b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1015a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1015a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1015b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1015b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1001a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1001a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1001b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1001b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1021a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1021a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1021b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1021b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1023b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1023b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1024a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1024a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1024b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1024b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1004a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1004a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1004b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1004b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1006a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1006a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1006b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1006b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1007a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1007a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1007b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1007b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1008a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1008a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1008b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1008b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	1011b_raw	1012a_raw	1012b_raw	1015a_raw	1015b_raw	1001a_raw	1001b_raw	1021a_raw	1021b_raw	1023b_raw	1024a_raw	1024b_raw	1004a_raw	1004b_raw	1006a_raw	1006b_raw	1007a_raw	1007b_raw	1008a_raw	1008b_raw
1891	NA	0.839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	0.919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	0.739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	0.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	0.801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	0.685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	1.356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	0.784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	0.524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	0.995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	1.637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	2.146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	1.652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	1.876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	1.021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	1.655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	2.859	0.717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	3.122	0.894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.657	NA	NA	NA	NA	NA	NA
1909	2.617	0.933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.862	NA	NA	NA	NA	NA	NA
1910	3.495	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.457	NA	NA	NA	NA	NA	NA
1911	2.551	0.731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.606	0.483	NA	NA	NA	NA	NA	NA
1912	2.404	0.963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.583	0.498	NA	NA	NA	NA	NA	NA
1913	2.34	1.758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.664	NA	NA	NA	NA	NA	NA
1914	2.118	0.973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.485	NA	NA	NA	NA	NA	NA
1915	3.124	2.138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.363	1.207	NA	NA	NA	NA	NA	NA
1916	2.169	1.344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.909	0.778	NA	NA	NA	NA	NA	NA
1917	2.5	2.435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.332	1.074	NA	NA	NA	NA	NA	NA
1918	2.069	1.672	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.747	1.051	NA	NA	NA	NA	NA	NA
1919	1.133	1.037	1.037	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.332	0.858	NA	NA	NA	NA	NA	NA
1920	1.43	2.308	2.123	NA	NA	NA	NA	2.053	NA	NA	NA	NA	2.305	1.362	NA	NA	NA	NA	NA	NA
1921	1.43	2.044	1.946	NA	NA	NA	NA	2.006	NA	NA	NA	NA	1.751	0.769	NA	NA	NA	NA	NA	NA
1922	1.662	1.546	1.624	NA	NA	NA	NA	1.497	1.47	NA	NA	NA	1.715	0.983	NA	NA	NA	NA	NA	NA
1923	2.13	1.714	1.38	NA	NA	NA	NA	1.974	1.563	NA	NA	NA	1.254	0.838	NA	NA	NA	NA	1.071	NA
1924	1.803	1.863	1.824	NA	NA	NA	NA	2.18	1.524	NA	NA	NA	1.176	1.152	NA	NA	NA	NA	1.209	NA
1925	1.229	1.069	1.054	NA	NA	NA	NA	1.385	0.82	NA	NA	NA	0.885	1.042	NA	NA	NA	NA	0.833	NA
1926	1.841	1.873	1.386	NA	NA	NA	NA	2.562	1.5	3.907	NA	NA	1.032	1.768	NA	NA	NA	NA	0.936	1.157
1927	1.834	2.276	1.879	NA	NA	2.333	NA	2.279	1.339	2.582	NA	NA	1.728	3.544	NA	NA	NA	NA	1.46	1.553
1928	2.37	3.46	2.661	NA	NA	2.238	2.739	2.706	2.342	2.985	NA	NA	2.451	4.115	NA	NA	NA	NA	2.224	2.378
1929	1.445	2.202	1.751	NA	NA	1.581	1.555	1.752	1.735	1.92	NA	NA	2.079	3.316	NA	NA	NA	NA	1.382	1.608
1930	1.054	1.824	1.669	NA	NA	1.188	1.429	1.646	1.68	1.927	NA	NA	1.794	2.467	NA	NA	NA	NA	1.862	1.567
1931	1.031	3.063	2.305	NA	NA	0.792	0.984	2.294	2.824	2.233	NA	NA	2.292	3.735	NA	NA	NA	NA	3.725	2.465
1932	1.112	2.751	2.796	NA	NA	0.907	1.368	1.834	2.693	2.223	NA	NA	1.82	3.43	NA	NA	NA	NA	3.576	1.703
1933	1.161	1.529	2.084	NA	0.915	0.291	0.998	1.135	1.869	0.828	NA	NA	1.429	2.758	NA	NA	NA	NA	1.823	1.304
1934	0.701	1.316	1.459	NA	0.583	1.874	1.334	1.481	1.784	0.625	NA	NA	1.228	2.029	NA	NA	NA	NA	1.203	0.867
1935	1.455	2.435	2.53	NA	1.072	2.252	2.312	1.897	2.329	2.096	NA	NA	1.452	2.805	1.301	1.581	NA	NA	2.006	1.583
1936	0.944	1.021	1.036	NA	0.66	1.15	1.524	0.879	1.228	1.206	NA	NA	0.91	1.369	0.93	0.988	NA	0.807	0.817	0.79
1937	1.243	1.903	1.671	NA	1.453	1.402	1.355	1.154	1.709	1.557	NA	NA	1.799	1.784	2.381	1.666	NA	1.523	1.852	1.439
1938	1.017	1.329	1.157	0.872	0.511	1.114	1.164	0.944	1.134	1.016	NA	NA	1.57	1.56	1.316	0.498	NA	0.703	0.844	0.922
1939	1.772	1.386	1.656	1.011	1.014	1.495	1.81	1.177	1.697	1.557	NA	NA	1.874	1.412	1.069	0.497	NA	1.095	1.499	1.672
1940	1.955	1.391	1.456	1.329	0.993	1.707	1.82	1.264	1.464	1.61	NA	NA	1.906	1.517	0.861	0.394	NA	1.022	1.392	1.558
1941	1.555	1.092	1.091	0.751	0.555	1.804	1.863	1.007	1.088	1.857	NA	NA	1.756	1.41	0.64	0.397	NA	1.325	1.456	1.308
1942	2.529	2.447	1.81	1.887	1.402	2.2	1.62	1.301	1.966	1.675	NA	NA	2.525	2.311	0.65	0.456	NA	2.341	2.627	3.122
1943	2.741	1.196	1.113	1.213	1.098	1.55	1.196	1.271	1.132	1.651	NA	NA	1.843	1.516	0.803	0.674	NA	1.954	1.405	1.707
1944	3.796	2.115	2.557	1.643	1.342	1.064	0.857	1.483	2.223	1.507	NA	NA	2.754	2.044	1.169	0.79	NA	2.396	2.377	2.835
1945	3.169	1.791	2.792	1.682	1.135	1.786	1.355	2.033	2.189	2.305	1.181	NA	1.992	1.942	0.994	0.88	NA	2.651	2.561	3.435
1946	2.784	1.408	1.475	0.892	0.637	1.156	1.291	1.196	1.322	2.17	0.957	NA	1.397	1.841	0.784	0.654	NA	1.866	1.445	1.947
1947	3.351	2.176	2.646	1.571	0.704	1.896	1.493	2.033	2.205	3.756	1.83	NA	2.148	1.651	0.995	0.894	2.437	2.846	3.322	3.481
1948	3.592	2.383	2.557	1.744	1.285	1.569	1.514	1.792	1.96	1.829	2.098	2.561	2.107	1.914	1.137	1.056	8.552	2.317	2.567	2.946
1949	1.187	0.598	0.637	0.371	0.228	0.964	0.635	0.584	0.536	0.966	0.639	0.857	1.069	0.992	0.468	0.397	0.714	0.614	0.642	0.704
1950	2.593	2.292	2.692	2.287	1.949	1.841	1.545	1.134	1.658	0.908	2.586	2.781	1.81	1.921	1.048	0.957	2.515	2.278	2.896	2.902
1951	3.78	2.568	2.627	2.034	1.85	2.519	2.529	1.6	2.224	1.471	3.39	2.888	2.233	2.333	1.245	0.832	2.795	2.437	3.247	3.474
