# Krause - St-Marguerite - PIST - ITRDB CANA139
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3756
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3756.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana139-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana139-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana139.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana139.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Krause - St-Marguerite - PIST - ITRDB CANA139
#--------------------
# Investigators
#   Investigators: Krause, C.; Gionest, F.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: St-Marguerite
#   Location: Quebec
#   Northernmost_Latitude: 48.03
#   Southernmost_Latitude: 48.03
#   Easternmost_Longitude: -70.0
#   Westernmost_Longitude: -70.0
#   Elevation_m: 150
#--------------------
# Data_Collection
#   Collection_Name: CANA139
#   First_Year: 1768
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus strobus L.
#   Common_Name: eastern white pine
#   Tree_Species_Code: PIST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SM0900PB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SM0900PB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SM1500PB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SM1500PB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SM1800PB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SM1800PB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SM2100PB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SM2100PB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SM2500PB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SM2500PB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SM1700PB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SM1700PB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SM2200PB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SM2200PB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SM2300PB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SM2300PB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SM2600PB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SM2600PB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SM2800PB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SM2800PB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SM1100PB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SM1100PB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SM1900PB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SM1900PB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SM0900PB_raw	SM1500PB_raw	SM1800PB_raw	SM2100PB_raw	SM2500PB_raw	SM1700PB_raw	SM2200PB_raw	SM2300PB_raw	SM2600PB_raw	SM2800PB_raw	SM1100PB_raw	SM1900PB_raw
1837	NA	NA	1.16	0.78	0.9	NA	NA	NA	NA	NA	NA	NA
1838	NA	NA	0.81	0.78	0.87	NA	NA	NA	NA	NA	0.72	NA
1839	NA	NA	0.62	0.72	1.09	NA	NA	NA	NA	NA	0.91	NA
1840	NA	NA	0.45	0.73	0.61	NA	NA	NA	NA	NA	0.85	NA
1841	NA	NA	0.95	0.71	1.02	NA	NA	NA	NA	NA	0.9	NA
1842	NA	NA	0.55	0.62	0.87	NA	NA	NA	NA	NA	0.47	NA
1843	NA	NA	0.7	0.84	0.99	NA	NA	NA	NA	NA	0.78	NA
1844	NA	NA	0.55	0.93	0.87	NA	NA	NA	NA	NA	0.83	NA
1845	NA	NA	0.86	1.01	1	NA	NA	NA	NA	NA	0.77	NA
1846	0.86	NA	0.89	1.49	0.9	NA	NA	NA	NA	NA	0.81	NA
1847	0.86	NA	0.72	1.26	1.09	NA	NA	NA	NA	NA	0.42	NA
1848	0.6	NA	0.91	1.44	1.29	NA	NA	NA	NA	NA	0.59	NA
1849	0.79	NA	0.37	0.75	1.03	NA	NA	NA	NA	NA	0.53	NA
1850	0.58	0.7	0.76	0.83	1.1	NA	NA	NA	NA	NA	0.61	NA
1851	0.48	0.75	0.49	NA	1.04	NA	NA	NA	NA	NA	0.56	NA
1852	0.58	0.54	0.73	NA	1.15	NA	NA	NA	NA	NA	1.03	NA
1853	0.57	0.61	0.47	NA	1.28	NA	NA	NA	NA	NA	0.86	NA
1854	0.73	0.53	0.7	NA	1.08	NA	NA	NA	NA	NA	0.5	NA
1855	0.55	0.47	0.48	NA	1.2	NA	NA	NA	NA	NA	0.42	NA
1856	0.49	0.42	0.44	NA	0.94	NA	NA	NA	NA	NA	1	NA
1857	0.65	0.39	0.51	NA	0.79	NA	0.73	NA	NA	NA	1.01	NA
1858	0.32	0.26	0.62	NA	0.68	NA	0.92	NA	NA	NA	1.05	NA
1859	0.38	0.2	0.68	NA	0.58	NA	0.71	NA	NA	NA	0.73	NA
1860	0.31	0	0.36	NA	0.58	NA	0.42	NA	NA	NA	0.41	NA
1861	0.2	0	0.66	NA	0.37	NA	0.32	NA	NA	NA	0.38	NA
1862	0.12	0	0.68	NA	0.37	NA	0.29	NA	NA	NA	0.27	NA
1863	0.42	0.35	0.72	NA	0.57	NA	0.35	NA	NA	NA	0.37	NA
1864	0.32	0.4	0.52	NA	0.78	NA	0	NA	NA	NA	0.42	NA
1865	0.59	0.29	0.49	NA	1.21	NA	0.32	NA	NA	NA	0.36	NA
1866	0.49	0.32	0.5	NA	1.18	NA	0.34	NA	NA	NA	0.44	NA
1867	0.32	0.22	0.38	NA	1.19	NA	0.22	NA	NA	NA	0.4	NA
1868	0.29	0.37	0.3	NA	1.28	NA	0.34	NA	NA	NA	0.44	NA
1869	0.34	0.28	0.44	NA	1.39	NA	0.3	NA	NA	NA	0.4	NA
1870	0.17	0.2	0.28	NA	1.17	NA	0.51	NA	NA	2.09	0.27	NA
1871	0.38	0.34	0.54	NA	1.41	1.17	0.69	NA	NA	2.54	0.5	NA
1872	0.17	0.25	0.26	NA	1.09	2.02	0.57	NA	NA	1.46	0.32	NA
1873	0.36	0.47	0.31	NA	1.22	1.7	0.91	NA	NA	1.89	0.58	NA
1874	0.37	0.48	0.4	NA	1.18	1.93	1.06	NA	NA	2.34	0.49	NA
1875	0.1	0.41	0.33	NA	0.9	1.77	0.79	NA	NA	1.29	0.46	0.86
1876	0.16	0.24	0	NA	1.3	2.18	0.47	NA	NA	0.84	0.36	0.76
1877	0.18	0.19	0.23	NA	1.21	1.28	0.73	NA	NA	1.17	0.36	0.62
1878	0.18	0.17	0.31	NA	1.03	2.86	0.52	NA	NA	1.55	0.37	0.63
1879	0.32	0.37	0.31	NA	1.56	2.35	0.67	NA	NA	2.13	0.58	0.81
1880	0.28	0.2	0.15	NA	1.17	0.83	0.69	NA	NA	1.93	0.43	0.99
1881	0.24	0.2	0.15	NA	1.54	1.52	1.03	NA	NA	1.79	0.76	1.05
1882	0.38	0.23	0.48	NA	1.89	2.88	0.79	NA	NA	1.95	1.09	1.07
1883	0.34	0.26	0.3	NA	1.53	2.86	1.24	NA	NA	2.33	0.92	0.8
1884	0.35	0.2	0.32	NA	1.4	1.32	0.73	NA	NA	2.04	1	0.7
1885	0.31	0.23	0.66	NA	1.74	2.1	0.87	NA	NA	2.6	1.17	0.86
1886	0.5	0.37	0.66	NA	1.8	2.54	1.07	NA	NA	2.71	1.05	1.09
1887	0.6	0.48	1.03	NA	1.96	2.18	1	NA	NA	2.57	0.95	0.92
1888	0.57	0.66	0.68	NA	2.25	1.54	1.22	NA	NA	2.43	1.04	0.95
1889	0.72	0.89	0.82	NA	1.46	1.61	1.24	NA	1.78	2.23	1.22	0.92
1890	0.65	0.51	0.41	NA	1.25	1.07	1.08	NA	1.12	1.51	0.63	0.63
1891	0.52	0.47	0.36	NA	1.22	0.96	1.04	NA	1.16	1.04	0.34	0.61
1892	0.57	0.49	0.33	NA	1.46	1.18	0.75	NA	1.36	1.49	0.59	0.62
1893	0.43	0.38	0.35	NA	1.36	0.75	0.83	NA	1.52	1.92	0.65	0.59
1894	0.51	0.51	0.32	NA	0.95	0.82	0.76	NA	1.22	2.21	0.55	0.61
1895	0.65	0.48	0.35	NA	0.99	0.92	0.8	NA	1.37	2.8	0.57	0.57
1896	0.47	0.46	0.46	NA	1.15	0.75	1.08	NA	1.95	2.34	0.83	0.77
1897	0.62	0.48	0.43	NA	1.16	0.88	0.88	NA	1.67	1.99	0.62	0.64
1898	0.46	0.51	0.36	NA	0.84	1	1.05	NA	1.38	1.82	0.67	0.6
1899	0.52	0.51	0.35	NA	1.14	1	1.28	NA	1.67	2.38	0.42	0.9
1900	0.52	0.62	0.34	NA	1.15	0.99	1.18	NA	1.66	2.3	0.4	0.73
1901	0.5	0.86	0.44	NA	1.02	0.68	1.66	NA	1.74	2.4	0.67	0.59
1902	0.61	0.63	0.18	NA	1.05	0.92	1.65	NA	1.59	2.73	0.65	0.87
1903	0.52	0.8	0.29	NA	1.18	0.65	1.25	NA	1.72	2.73	0.65	0.75
1904	0.56	0.77	0.31	NA	1.13	0.81	1.41	NA	1.69	2.78	0.45	0.78
1905	0.57	0.62	0.41	NA	1.33	0.87	1.51	NA	1.45	2.47	0.48	0.88
1906	0.39	0.21	0.15	NA	0.69	0.62	1.13	NA	1.08	1.81	0.4	0.38
1907	0.67	0.32	0.49	NA	0.93	0.97	1.24	NA	1.21	1.59	0.34	0.55
1908	0.42	0.27	0.51	NA	0.82	0.74	0.88	NA	1.16	1.58	0.51	0.67
1909	0.36	0.25	0.5	NA	0.82	0.68	1.01	NA	1.16	1.56	0.56	0.35
1910	0.37	0.17	1.2	NA	1.03	0.95	1.07	NA	1.35	1.88	0.48	0.43
1911	0.43	0.36	1.42	NA	1.12	1.23	1	NA	1.17	2.05	0.62	0.75
1912	0.41	0.25	0.94	NA	0.89	1	0.99	NA	0.94	1.65	0.54	0.51
1913	0.49	0.34	1.02	NA	1.52	1.4	1.39	NA	1.48	1.87	0.88	0.52
1914	0.21	0.22	0.55	NA	1.25	0.97	1.11	NA	1.23	1.68	0.65	0.35
1915	0.37	0.23	0.78	NA	1.37	1.04	1.3	NA	1.15	1.48	0.53	0.4
1916	0.26	0.23	0.55	NA	0.92	1.13	1.3	NA	1.03	1.38	0.45	0.31
1917	0.33	0.18	0.55	NA	0.77	0.93	1.15	NA	0.88	1.31	0.43	0.34
1918	0.2	0.19	0.3	NA	0.82	0.88	0.96	NA	1.03	1.37	0.5	0.29
1919	0.26	0.12	0.44	NA	0.85	0.81	1.22	NA	1.01	1.25	0.25	0.4
1920	0.11	0.1	0.63	NA	0.82	1.37	1.1	NA	0.9	1.14	0.3	0.44
1921	0.19	0.1	0.5	NA	0.51	1.41	0.9	NA	0.97	1.12	0.24	0.27
1922	0.26	0.19	0.81	NA	0.75	1.36	1.37	NA	0.89	1.45	0.26	0.44
1923	0.21	0.18	0.66	NA	0.54	0.81	1.06	NA	0.85	1.14	0.23	0.33
1924	0.25	0.17	0.95	NA	0.48	1.33	1.42	NA	0.72	1.66	0.28	0.36
1925	0.12	0.06	1.15	NA	0.62	1.4	1.24	NA	1.07	1.45	0.5	0.43
1926	0.22	0.13	1.11	NA	0.77	1.7	1.35	NA	0.84	1.69	0.41	0.7
1927	0.24	0.14	1.53	NA	0.54	1.72	1.17	NA	0.99	1.59	0.41	0.57
1928	0.28	0.11	1.5	NA	0.53	1.14	1.1	NA	0.8	1.69	0.47	0.59
1929	0.35	0.21	1.46	NA	0.63	1.38	1.44	NA	0.92	1.42	0.55	0.61
1930	0.42	0.24	1.86	NA	0.5	1.53	1.38	NA	1.08	1.39	0.57	0.71
1931	0.67	0.22	1.77	NA	0.8	1.87	1.43	NA	1.22	1.75	0.55	0.79
1932	0.48	0.39	2.39	NA	1.03	2.23	1.34	NA	1.22	1.35	0.67	0.88
1933	0.55	0.4	2.09	NA	0.57	2.09	0.79	NA	1.01	1.12	0.66	0.75
1934	0.44	0.35	1.87	NA	0.66	2.05	0.89	NA	0.98	1.09	0.65	0.72
1935	0.56	0.37	1.56	NA	0.65	1.82	0.87	NA	0.91	1.04	0.5	0.64
1936	0.4	0.21	1.43	NA	0.53	1.81	0.87	NA	0.74	1.05	0.32	0.41
1937	0.35	0.38	1.19	NA	0.56	1.97	0.72	2.31	0.8	1.24	0.35	0.68
1938	0.28	0.26	1.4	NA	0.67	1.57	0.87	1.44	0.81	0.92	0.34	0.55
1939	0.55	0.5	2.03	NA	0.67	2.24	0.94	1.56	0.95	1.11	0.21	0.86
1940	0.44	0.47	1.67	NA	0.84	1.61	0.99	2.21	0.82	1.23	0.27	0.77
1941	0.27	0.25	1.2	NA	0.55	1.23	0.62	2.3	0.79	1.1	0.28	0.6
1942	0.41	0.33	1.6	NA	0.86	1.69	0.91	1.44	0.86	1	0.37	0.62
1943	0.34	0.32	0.85	NA	0.68	1.84	0.7	1.64	0.75	0.73	0.27	0.52
1944	0.28	0.14	0.9	NA	0.74	2.12	0.65	1.9	0.73	1.03	0.3	0.47
1945	0.61	0.5	1.48	NA	0.81	1.97	0.77	2.63	0.82	1.03	0.52	0.79
1946	0.27	0.4	1.03	NA	0.65	1.87	0.63	2.48	0.69	0.9	0.46	0.65
1947	0.36	0.25	1.57	NA	0.66	1.4	0.73	1.91	0.71	0.89	0.36	0.5
1948	0.34	0.35	0.99	NA	0.87	2.22	1.09	2.32	0.84	0.99	0.33	0.56
1949	0.29	0.29	1.3	NA	0.68	2.2	0.87	2.76	0.69	0.86	0.19	0.56
1950	0.46	0.56	1.31	NA	0.82	2.26	1.05	2.83	0.92	0.99	0.4	0.75
1951	0.23	0.4	1.1	NA	0.84	2.74	1.08	3.41	0.84	0.93	0.51	0.76
