# Kavanagh - Wilcox - PCEN - ITRDB CANA456
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16615
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16615.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana456-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana456-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana456.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana456.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-05-08
#--------------------
# File_Last_Modified_Date
#   Date: 2014-05-08
#--------------------
# Title
#   Study_Name: Kavanagh - Wilcox - PCEN - ITRDB CANA456
#--------------------
# Investigators
#   Investigators: Kavanagh, T.; Luckman, B.H.(https://orcid.org/0000-0003-0365-6059)
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores are stored at:
# # # University of Western Ontario
# # # 
# # # References:
# # # Luckman B.H. and Kavanagh T.A. 2000.  
# # # Impact of Climate Fluctuations on Mountain Environments in the Canadian Rockies. 
# # # Ambio, XXIX, 7, 371-380.  
# # # 
# # # Kavanagh, T.A.  2000.  
# # # A reconstruction of treeline dynamics in Sunwapta Pass, Alberta.  
# # # Unpublished Ph.D. Dissertation, Department of Geography, University of Western Ontario. NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Wilcox
#   Location: Alberta
#   Northernmost_Latitude: 52.25
#   Southernmost_Latitude: 52.25
#   Easternmost_Longitude: -117.0
#   Westernmost_Longitude: -117.0
#   Elevation_m: 2000
#--------------------
# Data_Collection
#   Collection_Name: CANA456
#   First_Year: 1722
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## W0101W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0101W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0102E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0102E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0102M_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0102M; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0102N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0102N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0102S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0102S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0105N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0105N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0105S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0105S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0120S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0120S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0109W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0109W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0109N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0109N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0111N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0111N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0111W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0111W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0115N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0115N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0115S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0115S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0114NF_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0114NF; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0114W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0114W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0125N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0125N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0125W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0125W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0126N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0126N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0126WF_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0126WF; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0121W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0121W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0118W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0118W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0118E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0118E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0122W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0122W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W0122E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W0122E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	W0101W_raw	W0102E_raw	W0102M_raw	W0102N_raw	W0102S_raw	W0105N_raw	W0105S_raw	W0120S_raw	W0109W_raw	W0109N_raw	W0111N_raw	W0111W_raw	W0115N_raw	W0115S_raw	W0114NF_raw	W0114W_raw	W0125N_raw	W0125W_raw	W0126N_raw	W0126WF_raw	W0121W_raw	W0118W_raw	W0118E_raw	W0122W_raw	W0122E_raw
1722	1.578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1723	1.296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1724	1.328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	2.086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	1.898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	1.934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	1.916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	1.766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	1.924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	1.674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	1.834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	1.616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	1.938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	2.198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	2.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	1.238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	1.404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	1.414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	1.252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	2.386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	1.834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	1.724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1751	1.914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752	1.636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1753	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1754	1.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1755	1.682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1756	2.246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.306	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA
1757	1.632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	1.002	NA	NA	NA	NA	NA	NA	NA	NA	0.664	NA	NA
1758	1.898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.632	1.368	NA	NA	NA	NA	NA	NA	NA	NA	0.776	NA	NA
1759	2.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	1.198	NA	NA	NA	NA	NA	NA	NA	1.056	1.034	NA	NA
1760	1.968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.828	1.52	NA	NA	NA	NA	NA	NA	NA	0.992	1.436	NA	NA
1761	2.146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.882	1.574	NA	NA	NA	NA	NA	NA	NA	1.162	1.012	NA	NA
1762	2.024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.002	1.338	NA	NA	NA	NA	NA	NA	NA	1.052	0.83	NA	NA
1763	2.032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	1.45	NA	NA	NA	NA	NA	NA	NA	0.748	1.298	NA	NA
1764	2.154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	1.686	NA	NA	NA	NA	NA	NA	NA	1.214	0.934	NA	NA
1765	2.256	NA	NA	NA	NA	NA	NA	1.178	NA	NA	NA	NA	0.9	1.414	NA	NA	NA	NA	NA	NA	NA	0.904	1.266	NA	NA
1766	1.952	NA	NA	NA	NA	NA	NA	0.758	NA	NA	NA	NA	1.07	1.422	NA	NA	NA	NA	NA	NA	NA	1.264	1.316	0.96	NA
1767	2.298	NA	NA	NA	NA	NA	NA	1.006	NA	NA	NA	NA	1.068	1.116	NA	NA	NA	NA	NA	NA	NA	1.044	0.982	1.03	NA
1768	2.036	NA	NA	NA	NA	NA	NA	1.312	NA	NA	NA	NA	1.328	1.356	NA	NA	NA	NA	NA	NA	NA	0.922	1.436	1.22	NA
1769	2.146	NA	NA	NA	NA	NA	NA	1.154	NA	NA	NA	NA	1.02	1.104	NA	NA	NA	NA	NA	NA	NA	1.658	1.194	0.94	NA
1770	1.936	NA	NA	NA	NA	NA	NA	1.088	NA	NA	NA	NA	1.274	1.246	NA	NA	NA	NA	NA	NA	NA	2.258	1.078	0.83	0.87
1771	2.156	NA	NA	NA	NA	NA	NA	1.708	NA	NA	NA	NA	1.396	1.678	NA	NA	NA	NA	NA	NA	NA	1.934	1.81	1.24	1.354
1772	1.944	NA	NA	NA	NA	NA	NA	1.37	NA	NA	NA	NA	1.174	1.394	NA	NA	NA	NA	NA	NA	NA	1.26	1.35	0.91	0.932
1773	2.348	NA	NA	NA	NA	NA	NA	1.59	NA	NA	NA	NA	1.152	1.616	NA	NA	NA	NA	NA	NA	NA	2.002	1.99	0.77	0.824
