# Schweingruber - Gunisao Lake (trocken) - PIBA - ITRDB CANA168
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4433
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4433.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana168x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana168x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana168x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana168x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-28
#--------------------
# Title
#   Study_Name: Schweingruber - Gunisao Lake (trocken) - PIBA - ITRDB CANA168
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gunisao Lake (trocken)
#   Location: Manitoba
#   Northernmost_Latitude: 53.5
#   Southernmost_Latitude: 53.5
#   Easternmost_Longitude: -96.38
#   Westernmost_Longitude: -96.38
#   Elevation_m: 860
#--------------------
# Data_Collection
#   Collection_Name: CANA168
#   First_Year: 1896
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus balfouriana Balf.
#   Common_Name: foxtail pine
#   Tree_Species_Code: PIBA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 803211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803212_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803212; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803221_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803221; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803252_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803252; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803261_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803261; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803262_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803262; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803271_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803271; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803272_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803272; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803291_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803291; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803292_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803292; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803301_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803301; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803302_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803302; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803311_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803311; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803312_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803312; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803321_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803321; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803322_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803322; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 803331_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 803331; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	803211_raw	803212_raw	803221_raw	803252_raw	803261_raw	803262_raw	803271_raw	803272_raw	803291_raw	803292_raw	803301_raw	803302_raw	803311_raw	803312_raw	803321_raw	803322_raw	803331_raw
1896	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	0.78	0.67	NA	NA	NA	NA	0.69	0.73	0.78	0.67	NA
1898	NA	NA	NA	NA	NA	NA	0.7	0.67	NA	NA	NA	NA	0.83	0.8	0.77	0.69	NA
1899	NA	NA	NA	0.81	NA	NA	0.8	0.86	NA	NA	NA	0.74	0.85	0.8	0.82	0.8	NA
1900	NA	NA	NA	0.94	0.78	NA	0.9	0.77	NA	NA	0.73	0.91	0.83	0.9	0.89	0.93	NA
1901	NA	NA	NA	0.96	0.76	NA	0.82	0.83	NA	NA	0.72	0.78	0.89	0.79	0.88	0.89	NA
1902	NA	NA	0.74	0.97	0.77	NA	0.78	0.84	NA	NA	0.73	0.75	0.92	0.74	0.85	0.84	NA
1903	NA	NA	0.84	0.94	0.75	0.72	0.81	0.89	NA	NA	0.75	0.84	0.9	0.89	0.9	0.95	NA
1904	NA	NA	0.87	1	0.73	0.79	0.8	0.91	NA	0.84	0.85	0.83	0.91	0.8	0.81	0.92	NA
1905	NA	NA	0.91	1.01	0.67	0.75	0.78	0.91	NA	0.76	0.83	0.95	0.93	0.87	0.86	0.98	0.61
1906	NA	NA	0.89	0.99	0.75	0.8	0.81	0.9	NA	0.86	0.93	0.97	0.96	0.89	0.85	0.92	0.75
1907	NA	NA	0.83	0.87	0.75	0.78	0.7	0.78	0.76	0.72	0.72	0.74	0.76	0.73	0.83	0.84	0.71
1908	NA	NA	0.81	1	0.81	0.85	0.8	0.86	0.84	0.85	0.97	0.91	1	0.93	0.8	0.86	0.82
1909	NA	NA	0.91	0.89	0.77	0.73	0.84	1	0.91	0.7	0.89	1.07	0.99	1.02	0.91	0.98	0.75
1910	NA	NA	0.88	0.99	0.79	0.68	0.83	0.9	0.82	0.63	0.92	0.94	0.95	1.01	0.82	0.9	0.92
1911	NA	NA	0.83	0.98	0.84	0.83	0.86	0.96	0.77	0.81	0.94	0.92	0.94	0.96	0.84	0.93	0.71
1912	NA	NA	0.83	0.9	0.7	0.81	0.82	0.95	0.77	0.81	0.93	0.92	0.92	0.97	0.86	0.88	0.85
1913	NA	NA	0.86	1.01	0.66	0.86	0.83	0.95	0.85	0.88	0.91	0.99	0.99	0.8	0.84	0.98	0.9
1914	NA	NA	0.84	1.03	0.72	0.92	0.85	0.92	0.89	0.96	0.64	1.08	0.94	1.04	0.89	0.98	0.93
1915	NA	NA	0.91	1.04	0.75	0.76	0.9	0.95	0.93	0.8	0.69	1	0.93	1.01	0.88	0.94	0.87
1916	1.01	NA	0.87	1.02	0.8	0.89	0.9	0.87	0.85	0.54	0.76	0.96	0.72	0.86	0.91	0.86	0.63
1917	0.91	NA	0.88	0.98	0.82	0.86	0.84	0.93	0.82	0.88	0.71	1	0.88	0.94	0.88	0.9	0.6
1918	0.82	NA	0.86	0.92	0.81	0.87	0.85	0.87	0.85	0.62	0.79	0.94	0.89	1.01	0.87	0.94	0.66
1919	0.94	NA	0.9	1.05	0.96	1.01	0.88	0.99	0.85	0.92	0.89	1.09	0.94	0.97	0.89	0.97	0.68
1920	0.91	NA	0.89	1.03	0.92	0.98	0.87	0.97	0.89	0.73	0.9	1	0.89	1	0.86	0.93	0.95
1921	0.82	NA	0.83	1.02	0.87	0.98	0.88	0.97	0.84	0.71	0.92	1.09	0.87	1	0.85	0.93	0.6
1922	0.93	0.86	0.88	1.04	0.96	0.97	0.9	1.01	0.84	0.88	1.06	1.03	0.88	1.01	0.8	0.94	0.68
1923	0.89	0.82	0.94	1.02	0.91	0.89	0.82	0.91	0.79	0.88	0.95	1	0.96	0.97	0.85	0.92	0.84
1924	0.88	0.81	0.91	0.99	0.91	0.87	0.81	0.9	0.82	0.78	0.86	0.93	0.95	0.94	0.83	0.92	0.82
1925	0.84	0.81	0.93	1	0.92	0.92	0.84	0.9	0.79	0.76	0.94	1.04	0.95	0.93	0.86	0.95	0.84
1926	0.78	0.8	0.96	1.05	0.91	0.89	0.88	0.96	0.82	0.9	0.96	1.1	0.99	0.95	0.86	0.97	0.88
1927	0.74	0.85	0.82	1.04	0.8	0.87	0.89	0.98	0.82	0.89	0.94	0.96	0.94	0.8	0.83	0.95	0.9
1928	0.85	0.88	0.88	1.03	0.85	0.87	0.87	1	0.9	0.86	0.97	0.98	1	0.91	0.88	0.86	0.91
1929	0.94	0.86	0.84	1.01	0.84	0.91	0.87	0.9	0.9	0.85	0.91	0.93	1	0.88	0.93	0.93	0.9
1930	0.95	0.93	0.88	1.05	0.75	0.95	0.95	0.91	0.94	0.78	0.9	0.97	0.96	0.88	0.93	0.94	0.9
1931	0.86	0.83	0.87	1.05	0.85	0.91	0.93	0.91	0.86	0.85	0.97	1.01	0.98	0.91	0.9	0.93	0.99
1932	0.85	0.9	0.85	1.12	0.89	0.97	0.96	0.89	0.85	0.9	0.96	1.04	0.99	0.76	0.91	0.85	0.98
1933	0.87	0.84	0.85	1.07	0.83	0.91	0.86	0.98	0.79	0.84	0.92	0.91	0.98	0.81	0.86	0.92	0.82
1934	0.77	0.77	0.84	1.04	0.8	0	0.83	0.88	0.74	0.81	0.93	0.95	0.94	0.83	0.83	0.83	0.87
1935	0.76	0.79	0.86	1.01	0.87	0.89	0.89	0.9	0.79	0.9	0.96	0.99	0.95	0.86	0.83	0.83	0.88
1936	0.84	0.83	0.89	1.02	0.92	0.92	0.92	0.98	0.85	0.93	0.91	1.04	1.01	0.94	0.87	0.94	0.91
1937	0.89	0.86	0.91	1.07	0.85	0.87	0.92	1.04	0.88	0.89	0.98	1.13	1.03	0.88	0.89	0.84	0.95
1938	0.9	0.89	0.92	1.11	0.89	0.95	0.93	0.97	0.82	0.89	0.87	1.09	1.02	0.84	0.88	0.76	0.99
1939	0.85	0.85	0.85	1.05	0.84	0.89	0.89	0.96	0.81	0.91	0.93	1.12	1.01	0.99	0.88	0.92	0.95
1940	0.95	0.93	0.92	1.09	0.88	0.92	0.92	0.96	0.84	0.81	0.95	0.94	0.94	0.9	0.89	0.93	0.93
1941	0.9	0.9	0.94	1.07	0.88	0.95	0.92	0.97	0.81	0.82	1.01	1.03	0.98	0.91	0.9	0.86	0.93
1942	0.96	0.94	0.93	1.08	0.88	0.93	0.93	0.82	0.83	0.82	0.95	1.02	0.94	0.93	0.86	0.62	0.92
