# St. George - Turtle Lake - PIRE - ITRDB CANA265
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6170
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6170.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana265-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana265-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana265.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana265.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-04
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-04
#--------------------
# Title
#   Study_Name: St. George - Turtle Lake - PIRE - ITRDB CANA265
#--------------------
# Investigators
#   Investigators: St. George, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Turtle Lake
#   Location: Ontario
#   Northernmost_Latitude: 49.18
#   Southernmost_Latitude: 49.18
#   Easternmost_Longitude: -94.15
#   Westernmost_Longitude: -94.15
#   Elevation_m: 305
#--------------------
# Data_Collection
#   Collection_Name: CANA265
#   First_Year: 1854
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus resinosa Aiton
#   Common_Name: red pine
#   Tree_Species_Code: PIRE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## t0505a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0505a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0505b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0505b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0506a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0506a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0506b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0506b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0507a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0507a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0507b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0507b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0508a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0508a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0508b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0508b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0509a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0509a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0509b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0509b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0510a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0510a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0510b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0510b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0511a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0511a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0511b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0511b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0512a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0512a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0512b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0512b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0513a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0513a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0513b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0513b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0514a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0514a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0514b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0514b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0515a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0515a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0515b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0515b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0516a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0516a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0516b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0516b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0517a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0517a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0517b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0517b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0518a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0518a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0518b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0518b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0519a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0519a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0519b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0519b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0520a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0520a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0520b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0520b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0521a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0521a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0521b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0521b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	t0505a_raw	t0505b_raw	t0506a_raw	t0506b_raw	t0507a_raw	t0507b_raw	t0508a_raw	t0508b_raw	t0509a_raw	t0509b_raw	t0510a_raw	t0510b_raw	t0511a_raw	t0511b_raw	t0512a_raw	t0512b_raw	t0513a_raw	t0513b_raw	t0514a_raw	t0514b_raw	t0515a_raw	t0515b_raw	t0516a_raw	t0516b_raw	t0517a_raw	t0517b_raw	t0518a_raw	t0518b_raw	t0519a_raw	t0519b_raw	t0520a_raw	t0520b_raw	t0521a_raw	t0521b_raw
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.741	1.673	NA	NA	NA	NA	NA	NA	NA	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.169	1.844	NA	NA	NA	NA	NA	NA	NA	NA
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.276	1.925	1.565	1.583	NA	NA	NA	NA	NA	NA
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.284	0.891	0.974	1.076	NA	NA	NA	NA	NA	NA
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.378	2.15	1.525	1.224	NA	NA	NA	NA	NA	NA
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.552	1.59	1.078	1.295	NA	NA	NA	NA	NA	NA
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	1.691	1.247	1.449	NA	NA	NA	NA	NA	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.449	1.434	1.36	1.007	NA	NA	NA	NA	NA	NA
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	1.323	1.417	1.324	NA	NA	NA	NA	NA	NA
1863	1.471	1.921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.008	0.957	1.14	1.097	NA	NA	NA	NA	NA	NA
1864	1.661	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.526	1.425	1.039	1.318	NA	NA	NA	NA	NA	NA
1865	2.247	2.325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.856	0.765	1.129	0.93	NA	NA	NA	NA	NA	NA
1866	1.66	1.546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.989	1.131	1.418	1.278	NA	NA	NA	NA	NA	NA
1867	1.09	1.574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.909	1.105	1.223	1.188	NA	NA	NA	NA	NA	NA
1868	1.505	1.634	1.05	1.048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.882	0.903	0.864	0.898	0.943	1.141	NA	NA	NA	NA	NA	NA
1869	1.88	1.911	1.178	1.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.815	0.851	0.85	0.888	0.876	1.229	1.167	1.327	NA	NA	NA	NA
1870	1.54	1.791	1.232	1.312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.689	1.046	1.07	0.719	1.019	0.794	0.89	NA	NA	NA	NA
1871	1.996	1.689	1.005	0.948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.879	0.836	0.905	0.975	0.996	1.341	1.063	0.892	1.583	2.029	NA	NA
1872	2.783	2.259	1.366	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.812	1.289	1.436	1.202	1.719	1.832	1.163	1.35	1.696	2.768	NA	NA
1873	3.034	2.153	2.522	2.479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.445	1.182	1.754	1.251	1.506	1.485	1.129	1.691	1.617	2.236	NA	NA
1874	2.205	1.913	2.432	2.094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.635	0.862	1.387	0.854	1.189	1.12	1.46	1.836	1.42	1.901	NA	NA
1875	1.249	1.647	2.109	1.948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.601	1.621	0.819	0.677	1.105	1.097	0.396	0.976	0.86	1.261	NA	NA
1876	2.305	2.859	3.436	3.053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.731	0.967	1.084	1.355	1.256	1.055	0.654	1.217	1.23	1.515	NA	NA
1877	2.385	3.224	3.989	3.966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.835	0.692	0.527	0.787	0.979	1.056	0.91	0.475	1.091	1.461	NA	NA
1878	2.873	3.52	3.9	3.816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.777	0.941	0.856	1.392	1.13	1.195	1.793	0.507	1.305	1.47	NA	NA
1879	3.148	2.559	2.122	2.491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.321	1.275	NA	NA	0.615	0.55	0.694	0.984	1.503	1.405	0.979	0.429	1.036	1.225	NA	NA
1880	1.88	2.035	1.805	2.162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.927	0.934	NA	NA	0.389	0.408	0.442	0.752	0.944	0.966	0.753	0.374	0.864	0.86	NA	NA
1881	2.372	2.545	1.875	3.089	1.482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.994	1.422	NA	NA	0.455	0.591	0.636	0.685	1.211	1.145	1.038	0.91	0.865	1.066	NA	NA
1882	1.283	1.133	1.016	1.15	1.385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.743	NA	NA	0.401	0.451	0.368	0.261	0.552	0.473	0.73	0.567	0.507	0.571	NA	NA
1883	1.344	1.769	1.098	1.397	1.026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.042	0.953	NA	NA	0.285	0.296	0.32	0.298	0.531	0.557	0.741	0.445	0.481	0.489	NA	NA
1884	1.487	1.276	1.524	1.355	1.112	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.446	0.789	NA	NA	0.584	1.252	NA	NA	0.513	0.477	0.469	0.532	0.695	0.745	1.071	1.09	0.58	0.786	NA	NA
1885	1.996	1.651	1.875	1.644	1.009	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.681	0.629	NA	NA	0.524	1.249	NA	NA	0.55	0.612	0.6	0.693	0.705	0.795	1.232	0.964	0.661	1.007	NA	NA
1886	0.87	1.035	1.014	0.926	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.599	0.599	NA	NA	0.42	0.569	NA	NA	0.4	0.472	0.357	0.439	0.404	0.452	0.912	0.544	0.502	0.579	NA	NA
1887	1.128	1.41	1.93	1.924	0.798	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.788	0.772	NA	NA	0.784	0.748	NA	NA	0.196	0.456	0.428	0.372	0.495	0.66	0.99	0.536	0.5	0.432	NA	NA
1888	1.25	1.191	1.511	1.84	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.669	0.791	NA	NA	0.858	0.775	NA	NA	0.317	0.612	0.344	0.356	0.451	0.626	0.985	0.685	0.555	0.343	NA	NA
1889	0.839	0.833	1.589	1.338	1.093	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	0.828	NA	NA	0.672	0.631	NA	NA	0.43	0.599	0.474	0.344	0.525	1.026	0.935	0.5	0.607	0.823	NA	NA
1890	1.054	1.322	1.129	1.351	0.836	NA	NA	NA	NA	NA	NA	0.948	NA	NA	1.395	1.144	NA	NA	0.546	0.79	NA	NA	0.513	0.51	0.67	0.555	0.802	1.02	1.253	0.709	0.805	0.878	NA	NA
1891	0.864	1.336	1.185	1.303	0.318	NA	NA	NA	NA	NA	NA	1.057	NA	NA	1.411	1.398	NA	NA	0.845	1.016	NA	NA	0.731	1.105	0.997	0.863	0.814	1.434	1.437	0.882	0.85	1.043	NA	NA
1892	1.282	1.007	1.552	1.42	0.632	NA	NA	NA	NA	NA	NA	0.935	NA	NA	1.138	0.988	NA	0.671	0.637	0.786	NA	NA	0.645	1.123	0.996	0.934	1.129	1.435	0.998	0.955	0.486	0.913	NA	NA
1893	1.231	1.533	1.578	1.417	0.631	NA	NA	NA	NA	NA	NA	0.67	NA	NA	0.907	1.026	NA	0.964	0.567	0.681	NA	NA	0.585	0.918	0.556	0.6	0.984	1.311	0.742	1.02	0.48	0.72	NA	NA
1894	1.121	1.416	1.043	1.043	0.455	NA	NA	NA	NA	NA	NA	0.761	NA	NA	1.09	0.958	NA	0.896	0.469	0.766	NA	NA	0.411	0.536	0.545	0.581	0.699	1.106	0.591	0.567	0.255	0.585	NA	NA
