# Tumajer - Mont Jauffret 02 - PCGL - ITRDB CAN685
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/38881
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-38881.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/can685-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/can685.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/can685.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-01-09
#--------------------
# File_Last_Modified_Date
#   Date: 2024-01-09
#--------------------
# Title
#   Study_Name: Tumajer - Mont Jauffret 02 - PCGL - ITRDB CAN685
#--------------------
# Investigators
#   Investigators: Tumajer, Jan; Altman, Jan; Lehejček, Jiří
#--------------------
# Description_Notes_and_Keywords
#   Description: two cores per tree (last position of series code)
#--------------------
# Publication
#   Authors: Tumajer, Jan; Jan Altman; Jiří Lehejček
#   Published_Date_or_Year: 2023
#   Published_Title: Linkage between growth phenology and climate-growth responses along landscape gradients in boreal forests
#   Journal_Name: Science of The Total Environment
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1016/j.scitotenv.2023.167153
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: European Union-Horizon 2020
#   Grant: project INTERACT 871120
#--------------------
# Site_Information
#   Site_Name: Mont Jauffret 02
#   Location: Canada
#   Northernmost_Latitude: 51.656643
#   Southernmost_Latitude: 51.656643
#   Easternmost_Longitude: -68.105802
#   Westernmost_Longitude: -68.105802
#   Elevation_m: 828.858459
#--------------------
# Data_Collection
#   Collection_Name: CAN685
#   First_Year: 1782
#   Last_Year: 2022
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## j0243b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0243b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0243a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0243a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0241b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0241b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0241a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0241a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0210a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0210a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0206b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0206b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0206a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0206a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0248b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0248b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0248a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0248a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0201a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0201a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0211b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0211b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0211a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0211a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0203b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0203b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0203a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0203a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0247b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0247b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0247a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0247a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0220b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0220b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0220a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0220a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0208a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0208a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0205a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0205a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0214b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0214b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0214a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0214a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0219b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0219b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0219a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0219a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0216b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0216b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0216a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0216a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0215b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0215b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0215a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0215a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0217b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0217b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0217a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0217a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0218b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0218b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0218a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0218a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0204b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0204b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0204a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0204a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0202b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0202b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0202a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0202a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0213b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0213b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0213a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0213a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	j0243b_raw	j0243a_raw	j0241b_raw	j0241a_raw	j0210a_raw	j0206b_raw	j0206a_raw	j0248b_raw	j0248a_raw	j0201a_raw	j0211b_raw	j0211a_raw	j0203b_raw	j0203a_raw	j0247b_raw	j0247a_raw	j0220b_raw	j0220a_raw	j0208a_raw	j0205a_raw	j0214b_raw	j0214a_raw	j0219b_raw	j0219a_raw	j0216b_raw	j0216a_raw	j0215b_raw	j0215a_raw	j0217b_raw	j0217a_raw	j0218b_raw	j0218a_raw	j0204b_raw	j0204a_raw	j0202b_raw	j0202a_raw	j0213b_raw	j0213a_raw
1782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.369	0.501	NA	NA	NA	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.778	0.926	NA	NA	NA	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.706	0.989	NA	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.776	1.131	NA	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.741	0.853	NA	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.721	0.997	NA	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	0.924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.441	0.701	NA	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.082	NA	NA	1.124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.465	1.154	NA	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.034	NA	NA	1.072	1.188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.655	0.987	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.702	NA	NA	0.861	0.836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.675	0.913	0.845	1.08	NA	NA	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	NA	0.957	0.733	NA	NA	0.843	0.933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.748	0.935	0.784	1.061	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	0.779	0.846	NA	NA	0.749	0.859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751	1.01	0.922	0.95	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	0.718	0.793	NA	NA	0.854	1.081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.689	0.97	0.763	1.047	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	0.833	0.823	NA	NA	1.328	1.452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.826	1.017	0.965	1.069	NA	NA	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	0.836	0.949	NA	NA	1.339	1.398	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.799	0.89	0.879	0.929	NA	NA	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	1.038	0.898	NA	NA	1.471	0.931	0.963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.886	0.907	0.878	1.028	NA	NA	NA	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	0.611	1.212	NA	NA	1.337	1.045	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.824	0.654	0.825	0.938	NA	NA	NA	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	0.833	0.906	NA	NA	1.021	0.961	0.985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.699	0.602	0.927	0.962	NA	NA	NA	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	0.777	0.666	NA	NA	0.983	0.845	0.982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.668	0.519	0.784	0.867	NA	NA	NA	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	1.022	0.718	NA	NA	1.322	1.216	1.128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.721	0.668	0.741	0.773	NA	NA	NA	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	1.541	0.876	NA	NA	0.836	0.645	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.551	0.71	0.749	NA	NA	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	1.465	0.874	NA	NA	1.142	0.628	1.06	NA	NA	NA	NA	NA	0.449	0.383	NA	NA	NA	NA	NA	NA	0.725	0.784	0.783	0.823	NA	NA	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	0.633	0.591	NA	0.908	0.663	NA	NA	0.782	0.494	0.795	NA	NA	NA	NA	NA	0.496	0.502	NA	NA	NA	NA	NA	NA	0.545	0.498	0.487	0.474	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	0.836	0.769	NA	0.986	0.715	NA	NA	1.069	0.531	1.113	NA	NA	NA	NA	NA	0.672	0.655	NA	NA	NA	NA	NA	NA	0.666	0.583	0.636	0.674	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	0.781	0.688	NA	1.176	0.681	NA	NA	1.185	0.454	1.144	NA	NA	NA	NA	NA	0.744	0.605	NA	NA	NA	NA	NA	NA	0.793	0.689	0.678	0.788	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	1.105	1.053	NA	1.113	0.88	NA	NA	1.015	0.569	0.939	NA	NA	NA	NA	NA	0.503	0.333	NA	NA	NA	NA	NA	NA	0.824	0.668	0.508	0.516	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	1.061	1.001	NA	1.102	0.733	NA	NA	0.735	0.464	1.081	NA	NA	NA	NA	NA	0.511	0.361	NA	NA	NA	NA	NA	NA	0.731	0.721	0.498	0.59	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	1.343	1.268	NA	1.505	0.994	NA	NA	1.021	0.633	2.295	NA	NA	NA	NA	NA	0.533	0.627	NA	NA	NA	NA	NA	NA	0.837	0.763	0.488	0.758	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	1.115	1.06	NA	1.208	0.858	NA	NA	0.79	0.571	2.125	NA	NA	NA	NA	NA	0.453	0.672	NA	NA	NA	NA	NA	NA	0.826	0.742	0.456	0.643	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	0.922	1.002	NA	0.795	0.597	NA	NA	0.811	0.602	1.298	NA	NA	NA	NA	NA	0.201	0.308	NA	NA	NA	NA	NA	NA	0.551	0.498	0.297	0.432	NA	NA	NA	NA	NA	NA
