# Larsen - Wood Buffalo National Park Site NL - PIBN - ITRDB CANA133
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3862
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3862.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana133-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana133-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana133.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana133.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-09-24
#--------------------
# File_Last_Modified_Date
#   Date: 2002-09-24
#--------------------
# Title
#   Study_Name: Larsen - Wood Buffalo National Park Site NL - PIBN - ITRDB CANA133
#--------------------
# Investigators
#   Investigators: Larsen, C.; Moser, K.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Wood Buffalo National Park Site NL
#   Location: Alberta
#   Northernmost_Latitude: 59.58
#   Southernmost_Latitude: 59.58
#   Easternmost_Longitude: -111.33
#   Westernmost_Longitude: -111.33
#   Elevation_m: 300
#--------------------
# Data_Collection
#   Collection_Name: CANA133
#   First_Year: 1853
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus banksiana Lamb.
#   Common_Name: jack pine
#   Tree_Species_Code: PIBN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NL 11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 63_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 63; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 64_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 64; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 65_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 65; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 66_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 66; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 67_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 67; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 68_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 68; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 31_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 31; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 33_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 33; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 34_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 34; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 35_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 35; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 41_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 41; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 42_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 42; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 43_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 43; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 46_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 46; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 44_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 44; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 51_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 51; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 53_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 53; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 55_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 55; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 61_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 61; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NL 62_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NL 62; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NL 11_raw	NL 12_raw	NL 13_raw	NL 15_raw	NL 14_raw	NL 21_raw	NL 23_raw	NL 63_raw	NL 64_raw	NL 65_raw	NL 66_raw	NL 67_raw	NL 68_raw	NL 31_raw	NL 32_raw	NL 33_raw	NL 34_raw	NL 35_raw	NL 41_raw	NL 42_raw	NL 43_raw	NL 46_raw	NL 44_raw	NL 51_raw	NL 53_raw	NL 55_raw	NL 61_raw	NL 62_raw
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.6	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.66	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.76	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.45	NA	NA	NA	NA	36.24	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.85	NA	25.75	NA	NA	32.74	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.29	NA	28.25	NA	16.49	27.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.03	25.03	26.44	NA	21.57	27.78	NA	NA	NA	NA	NA	1.7	NA	NA	NA
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.57	25.71	36.65	18.54	20.59	27.91	NA	NA	NA	NA	0.96	1.78	NA	NA	NA
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.48	24.71	26.37	15.44	21.69	21.7	NA	NA	NA	NA	1	1.69	NA	NA	NA
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.51	20.28	22.62	14.87	23.31	20.87	NA	NA	NA	NA	0.93	1.67	NA	NA	NA
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.71	17.94	17.72	13.36	17.76	23.94	19.39	NA	NA	NA	0.65	1.58	2.42	NA	NA
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.68	18.22	14.75	12.13	17.03	20.84	23.99	NA	NA	NA	0.77	2.02	2.06	NA	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.45	14.95	11.31	8.95	13.34	19.63	17.94	NA	NA	NA	0.53	1.59	2.51	NA	NA
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.67	12.13	14.97	9.33	12.74	14.05	15.68	NA	NA	NA	0.48	1.15	2.06	NA	1.88
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.15	14.41	10.28	16.29	12.41	15.36	16.22	NA	NA	NA	0.77	1.38	1.84	NA	3.87
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.2	9.6	10.22	6.36	8.01	12.82	15.02	NA	NA	NA	0.55	1.21	1.74	NA	3.33
1865	NA	NA	NA	NA	NA	NA	NA	NA	30.08	NA	NA	NA	NA	13.04	12.7	14.39	9.61	10.4	13.89	17.13	NA	NA	NA	0.52	1.93	1.47	NA	2.8
1866	NA	NA	NA	NA	NA	NA	NA	18.28	38.79	NA	NA	NA	NA	17.9	15.66	15.78	10.16	16.08	18.04	16.69	NA	NA	NA	0.68	2.76	1.18	NA	3.05
1867	NA	NA	NA	NA	NA	NA	NA	11.81	25.97	NA	NA	NA	NA	12.01	15.28	19.81	10.9	12.84	17.84	15	NA	NA	NA	0.65	1.94	1.5	NA	3.21
1868	NA	NA	NA	NA	NA	NA	NA	12.62	27.58	NA	NA	NA	NA	9.08	14.75	13.7	12.15	12.98	12.23	10.56	NA	NA	NA	0.57	1.35	1.43	NA	3.42
1869	NA	NA	NA	NA	NA	NA	NA	9.69	30.71	NA	NA	NA	NA	6.18	13.26	17.43	12.17	12.17	11.77	13	NA	NA	NA	0.68	1.43	1.35	NA	2.52
1870	NA	NA	NA	NA	NA	NA	NA	12.21	28.83	NA	NA	NA	NA	5.77	13.97	15.78	16.33	15.2	14.17	14.15	NA	NA	NA	0.8	1.94	1.46	NA	2.35
1871	NA	NA	NA	NA	NA	NA	NA	15.06	27.04	NA	NA	NA	NA	8.67	10.42	15.12	20.48	16.14	13.7	13.38	NA	NA	NA	0.76	1.65	1.27	NA	2.71
1872	NA	NA	NA	NA	NA	NA	NA	12.92	25.44	NA	NA	NA	NA	8.89	10.08	20.44	15.14	15.16	13.1	16.77	NA	NA	NA	0.64	1.41	1.16	1.62	1.69
1873	NA	NA	NA	NA	NA	NA	NA	11.69	17.39	NA	NA	NA	NA	14.47	10.78	15.34	18.26	18.56	20.63	10.54	1.45	NA	NA	0.67	1.5	0.86	1.56	1.48
1874	NA	NA	NA	NA	NA	NA	NA	12.31	12.29	NA	NA	NA	NA	8.07	9.76	12.94	10.18	13.28	10.26	8.42	1.58	NA	NA	0.49	1.31	0.63	1.14	1.37
1875	NA	NA	NA	NA	NA	NA	NA	12.58	20.79	NA	NA	NA	NA	6.96	10.3	14.73	9.79	8.83	8.76	11.69	1.67	NA	NA	0.59	1.11	0.86	1.06	1.52
1876	NA	NA	NA	NA	NA	NA	NA	9.31	25.92	NA	NA	NA	NA	6.83	8.03	15.24	7.26	7.76	10.36	10.74	1.43	NA	NA	0.56	0.86	0.56	0.71	1.03
1877	NA	NA	NA	NA	NA	NA	NA	11.63	9.91	NA	NA	NA	NA	9.15	12.5	17.76	7.5	13.3	9.61	8.83	1.46	NA	NA	0.56	1.15	0.62	0.94	1.86
1878	NA	NA	NA	NA	NA	NA	NA	10.94	22.01	NA	NA	NA	NA	13.66	16.18	15.06	8.94	15.58	8.96	6.93	1.88	NA	NA	0.54	1.19	1.22	1.17	2.39
1879	NA	NA	NA	NA	NA	NA	NA	7.4	14.15	NA	NA	NA	NA	5.45	6.81	17.41	4.05	8.86	5.2	9.86	1.61	NA	NA	0.24	0.71	0.88	0.7	1.52
1880	NA	NA	NA	NA	NA	NA	NA	12.6	18.22	NA	NA	NA	NA	7.9	13.48	12.21	6.1	11.08	7.6	8.1	1.19	NA	NA	0.29	1.08	0.78	1.2	2.07
1881	NA	NA	NA	NA	NA	NA	NA	8.8	24.63	NA	NA	NA	NA	9.38	12.8	17.5	5.7	8.99	6.12	8.3	1.7	NA	NA	0.27	1.04	0.58	0.75	1.94
1882	NA	NA	NA	NA	NA	NA	NA	12.86	21.45	NA	NA	NA	NA	11.59	13.81	16.75	9.15	17.88	11.16	9.5	2.03	NA	NA	0.58	1.82	0.91	0.69	2.5
1883	NA	NA	NA	NA	NA	NA	NA	12.54	13.77	NA	NA	NA	NA	9.45	13	12.66	10.14	10.36	9.04	10.04	1.71	NA	NA	0.56	1.39	1.07	0.73	2.24
1884	NA	NA	NA	NA	NA	NA	NA	9.37	8.4	NA	NA	NA	NA	10.12	13.74	10.1	8.79	10.1	9.82	5.67	1.94	NA	NA	0.66	1.59	1.19	0.37	2.29
1885	NA	NA	NA	NA	NA	NA	NA	9.28	12.58	NA	NA	NA	NA	5.65	9.36	7.65	7.14	5.24	8.82	5.96	1.48	NA	NA	0.42	0.85	1.07	0.4	1.61
1886	NA	NA	NA	NA	NA	NA	NA	7.2	15.36	NA	NA	NA	NA	6.59	8.07	9.95	6.6	5.23	9.82	5.59	1.39	NA	NA	0.39	0.7	0.79	0.35	1.74
1887	NA	NA	NA	NA	NA	NA	NA	7.05	22.25	NA	NA	NA	NA	7.75	8.64	9.75	8	5.78	8.4	6.93	1.18	NA	NA	0.27	0.91	0.85	0.47	1.6
1888	NA	NA	NA	NA	NA	NA	NA	7.1	19.23	NA	NA	NA	NA	5.56	9.38	10.52	8.35	6.81	5.93	7.37	1.33	NA	NA	0.09	0.96	0.55	0.61	1.66
1889	NA	NA	NA	NA	NA	NA	NA	6.79	14.77	NA	NA	NA	NA	6.41	9.57	11.43	9.68	7.77	5.84	7.35	1.36	NA	NA	0.14	1.23	0.64	0.56	1.69
1890	NA	NA	NA	NA	NA	NA	NA	6.93	6.56	NA	NA	NA	NA	7.69	7.45	8.92	10.26	6.61	6.9	5.23	1.35	NA	NA	0.12	1.31	0.76	0.56	1.67
1891	NA	NA	NA	NA	NA	NA	NA	7.01	7.92	NA	NA	NA	NA	6.22	7.98	7.98	11.16	5.64	6.86	4.02	1	NA	NA	0.23	1.16	0.35	0.54	1.31
