# Meko - Horseshoe Slough - PCGL - ITRDB CANA214
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3949
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3949.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana214-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana214-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana214.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana214.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2006-06-27
#--------------------
# File_Last_Modified_Date
#   Date: 2006-06-27
#--------------------
# Title
#   Study_Name: Meko - Horseshoe Slough - PCGL - ITRDB CANA214
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Horseshoe Slough
#   Location: Alberta
#   Northernmost_Latitude: 58.9
#   Southernmost_Latitude: 58.9
#   Easternmost_Longitude: -111.6
#   Westernmost_Longitude: -111.6
#   Elevation_m: 209
#--------------------
# Data_Collection
#   Collection_Name: CANA214
#   First_Year: 1801
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HRS01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS03C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS03C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS04C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS04C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS05C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS05C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS09C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS09C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS11C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS11C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS11D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS11D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS12C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS12C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRS12D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRS12D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HRS01A_raw	HRS01B_raw	HRS02A_raw	HRS02B_raw	HRS03A_raw	HRS03B_raw	HRS03C_raw	HRS04A_raw	HRS04B_raw	HRS04C_raw	HRS05A_raw	HRS05B_raw	HRS05C_raw	HRS06A_raw	HRS06B_raw	HRS07A_raw	HRS08A_raw	HRS08B_raw	HRS09A_raw	HRS09B_raw	HRS09C_raw	HRS10B_raw	HRS11A_raw	HRS11B_raw	HRS11C_raw	HRS11D_raw	HRS12A_raw	HRS12B_raw	HRS12C_raw	HRS12D_raw
1801	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
1804	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	2.58	NA	NA	NA	NA	NA	NA	NA	NA
1805	1.63	NA	2.39	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA	2.41	NA	NA	NA	NA	NA	NA	NA	NA
1806	1.61	NA	2.26	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	2.4	NA	NA	NA	NA	NA	NA	NA	NA
1807	1.23	NA	1.81	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA
1808	1.11	NA	1.48	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	NA	NA	2.75	NA	NA	NA	NA	NA	NA	NA	NA
1809	1.76	1.83	1.7	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	2.87	NA	NA	NA	NA	NA	NA	NA	NA
1810	1.29	1.48	1.71	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	1.96	NA	NA	NA	NA	NA	NA	NA	NA
1811	1.2	1.49	1.12	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	1.72	NA	NA	NA	NA	NA	NA	NA	NA
1812	1.25	1.95	1.32	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA
1813	1.2	1.91	1.39	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	NA
1814	1.02	1.29	1.21	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA
1815	1.54	1.54	1.15	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	1.58	NA	NA	NA	NA	NA	NA	NA	NA
1816	1.35	1.26	1.02	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA
1817	1.21	1.18	1.07	0.96	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	NA
1818	1.4	1.07	1.25	1.31	NA	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	1.53	NA	NA	NA	NA	NA	NA	NA	NA
1819	1.76	1.45	1.54	1.34	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA
1820	2.3	1.54	1.98	1.68	NA	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	1.78	NA	NA	NA	NA	NA	NA	NA	NA
1821	1.8	1.53	1.67	1.38	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	1.35	NA	NA	NA	NA	NA	NA	NA	NA
1822	2.06	2.01	1.77	1.48	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA
1823	2.27	1.78	2.01	1.38	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	1.9	NA	NA	NA	NA	NA	NA	NA	NA
1824	1.89	1.74	2.05	1.45	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA	1.72	NA	NA	NA	NA	NA	NA	NA	NA
1825	1.17	1.29	1.43	1.11	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	1.42	NA	NA	NA	NA	NA	NA	NA	NA
1826	0.88	1.1	0.98	1.07	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA	NA	NA	NA
1827	1.16	1.05	1.76	1.33	NA	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	NA	1.51	0.54	NA	NA	NA	NA	NA	NA	NA
1828	1.54	1.08	1.93	1.65	NA	2.73	NA	NA	NA	NA	NA	0.88	1.06	NA	NA	NA	0.71	NA	NA	NA	NA	1.6	0.59	NA	NA	NA	NA	NA	NA	NA
1829	1.24	1.04	1.53	1.42	NA	1.8	NA	NA	NA	NA	NA	0.98	1.18	NA	NA	NA	0.72	NA	NA	NA	NA	1.26	0.73	NA	NA	NA	NA	NA	NA	NA
1830	1.05	1.02	1.44	1.38	NA	1.58	NA	NA	NA	NA	1.27	1.13	1.2	NA	NA	NA	0.54	NA	NA	NA	NA	1.15	0.64	NA	NA	NA	NA	NA	NA	NA
1831	1.01	1.22	1.81	1.66	NA	1.95	NA	NA	NA	NA	1.21	1.07	1.22	NA	NA	NA	0.5	NA	NA	NA	NA	1.47	1.04	NA	NA	NA	NA	NA	NA	NA
1832	1.21	1.45	1.77	1.92	NA	2.37	NA	NA	NA	NA	1.62	1.47	1.53	NA	NA	NA	0.43	NA	NA	NA	NA	1.38	1.25	NA	NA	NA	NA	NA	NA	NA
1833	1.23	1.82	1.71	1.92	NA	2.36	NA	NA	NA	NA	1.59	1.65	1.98	NA	NA	NA	0.73	NA	NA	NA	NA	1.04	1.22	NA	NA	NA	NA	NA	NA	NA
1834	0.99	1.61	1.74	1.66	NA	1.73	NA	NA	NA	NA	0.91	1.32	1.23	NA	NA	NA	0.69	NA	NA	NA	NA	0.83	1.28	NA	NA	1.47	NA	NA	NA	NA
1835	0.57	0.86	1.11	1.15	NA	1.53	NA	NA	NA	NA	0.79	0.79	0.79	NA	NA	NA	0.37	NA	NA	NA	NA	0.5	0.71	NA	NA	0.69	NA	NA	NA	NA
1836	0.87	1.08	1.6	1.48	1.64	1.83	1.98	NA	NA	NA	1.21	0.85	0.87	NA	NA	NA	0.64	NA	NA	NA	NA	1.02	1.05	NA	NA	1.11	NA	NA	NA	NA
1837	0.77	0.91	1.64	1.44	1.48	1.58	1.74	NA	NA	NA	1.15	0.6	0.74	NA	NA	NA	0.57	NA	NA	NA	NA	0.95	1.14	NA	NA	0.99	NA	NA	NA	NA
1838	0.56	0.73	1.31	1.34	1.28	1.53	1.46	NA	NA	NA	1.02	0.66	0.67	NA	NA	NA	0.52	NA	NA	NA	NA	0.88	1.19	NA	NA	1.02	NA	NA	NA	NA
1839	0.57	0.87	1.27	1.5	1.33	1.71	1.98	NA	NA	NA	1.18	0.66	0.66	NA	1.18	NA	0.65	NA	NA	NA	NA	0.66	1.19	NA	NA	1.09	NA	NA	NA	NA
1840	0.62	0.86	1.31	1.55	1.64	1.7	2.23	NA	NA	NA	0.73	0.53	0.47	NA	0.89	NA	0.7	NA	NA	NA	NA	0.49	1.08	NA	NA	1.05	NA	NA	NA	NA
1841	0.83	1.2	1.53	1.64	1.52	1.58	2.13	NA	NA	NA	0.87	0.62	0.72	NA	1.31	NA	1.08	NA	NA	NA	NA	0.73	1.09	NA	NA	1.28	NA	NA	NA	NA
1842	1.08	1.38	1.62	1.68	1.75	1.76	2.1	NA	NA	NA	1.17	1.09	1.09	NA	1.23	NA	0.87	1.43	NA	NA	NA	1.16	1.37	NA	NA	1.44	NA	NA	NA	NA
1843	1.19	1.21	1.46	1.5	1.97	1.98	2.48	NA	NA	NA	0.98	0.9	0.95	NA	1.13	NA	0.92	1.54	NA	NA	NA	1.1	1.1	NA	NA	1.05	NA	NA	NA	NA
1844	1.04	1.19	1.47	1.56	1.42	1.54	1.38	NA	NA	NA	0.93	0.85	0.97	NA	0.93	NA	0.79	1.35	NA	NA	NA	0.99	1.05	NA	NA	0.94	NA	NA	NA	NA
