# St. George - Perch Lake - PIST - ITRDB CANA260
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6165
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6165.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana260-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana260-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana260.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana260.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-04
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-04
#--------------------
# Title
#   Study_Name: St. George - Perch Lake - PIST - ITRDB CANA260
#--------------------
# Investigators
#   Investigators: St. George, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Perch Lake
#   Location: Ontario
#   Northernmost_Latitude: 48.72
#   Southernmost_Latitude: 48.72
#   Easternmost_Longitude: -91.87
#   Westernmost_Longitude: -91.87
#   Elevation_m: 631
#--------------------
# Data_Collection
#   Collection_Name: CANA260
#   First_Year: 1897
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus strobus L.
#   Common_Name: eastern white pine
#   Tree_Species_Code: PIST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## p0501a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0501a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0501b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0501b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0502a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0502a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0502b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0502b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0503a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0503a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0503b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0503b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0504a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0504a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0504b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0504b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0505a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0505a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0505b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0505b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0506a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0506a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0506b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0506b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0507a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0507a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0507b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0507b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0508a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0508a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0508b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0508b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0509a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0509a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0509b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0509b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0510a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0510a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0510b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0510b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0511a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0511a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0511b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0511b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0512a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0512a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0512b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0512b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0513a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0513a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0513b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0513b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0514a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0514a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0514b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0514b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0515a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0515a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p0515b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p0515b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	p0501a_raw	p0501b_raw	p0502a_raw	p0502b_raw	p0503a_raw	p0503b_raw	p0504a_raw	p0504b_raw	p0505a_raw	p0505b_raw	p0506a_raw	p0506b_raw	p0507a_raw	p0507b_raw	p0508a_raw	p0508b_raw	p0509a_raw	p0509b_raw	p0510a_raw	p0510b_raw	p0511a_raw	p0511b_raw	p0512a_raw	p0512b_raw	p0513a_raw	p0513b_raw	p0514a_raw	p0514b_raw	p0515a_raw	p0515b_raw
1897	NA	1.547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	2.554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	3.383	NA	NA	NA	NA	NA	NA	4.629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	3.153	NA	NA	NA	NA	NA	NA	4.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	3.451	NA	NA	NA	NA	NA	NA	4.949	NA	NA	NA	NA	5.073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	3.508	NA	NA	NA	NA	NA	NA	4.442	NA	NA	NA	NA	4.867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	3.383	NA	NA	NA	NA	NA	NA	4.835	NA	NA	NA	NA	4.481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	4.163	3.528	NA	NA	NA	NA	NA	NA	4.294	NA	NA	NA	NA	4.599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	4.137	3.509	NA	NA	NA	NA	NA	NA	4.284	NA	NA	NA	NA	4.696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.894	NA	NA	NA
1906	4.15	3.384	NA	NA	NA	NA	NA	NA	4.003	NA	NA	NA	NA	5.065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.39	3.394	4.253	NA	NA
1907	4.134	3.48	NA	NA	NA	NA	NA	NA	2.942	NA	NA	NA	4.418	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.993	3.089	3.406	NA	NA
1908	3.838	3.321	NA	NA	NA	NA	NA	NA	2.837	3.184	NA	3.11	3.763	4.091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.495	4.148	4.382	NA	NA
1909	3.411	2.712	NA	NA	NA	NA	NA	NA	1.565	2.581	NA	1.833	2.5	2.259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.085	2.291	2.177	NA	NA
1910	2.538	2.321	NA	NA	NA	NA	NA	NA	1.041	2.316	NA	2.043	2.748	3.055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	2.484	3.372	NA	NA
1911	3.528	3.14	NA	NA	NA	NA	NA	2.286	1.514	2.982	NA	2.362	4.889	4.453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.796	4.46	4.647	NA	NA
1912	3.16	3.058	NA	NA	NA	NA	NA	2.825	1.758	2.729	NA	2.444	3.817	4.248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.327	3.691	3.595	NA	NA
1913	3.967	3.954	NA	NA	NA	NA	NA	4.156	2.634	3.688	NA	3.129	4.291	4.391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.612	4.394	4.713	NA	NA
1914	3.523	3.777	NA	NA	NA	NA	NA	3.605	2.792	3.116	NA	2.916	3.712	4.798	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.814	NA	3.674	4.098	5.224	NA	NA
1915	4.036	3.63	NA	NA	NA	NA	NA	3.642	2.551	2.881	3.105	2.925	3.217	3.725	NA	5.393	NA	NA	NA	NA	NA	NA	NA	4.108	NA	4.181	4.204	4.77	NA	NA
1916	3.595	3.226	NA	NA	NA	NA	NA	2.632	2.245	2.083	2.692	2.339	3.594	3.839	NA	3.799	NA	NA	NA	2.389	NA	NA	5.958	3.328	NA	4.237	3.979	4.234	NA	NA
1917	3.691	3.903	NA	3.513	NA	NA	NA	2.796	2.325	0	2.696	2.419	4.826	3.718	NA	4.492	NA	NA	NA	2.538	NA	NA	4.625	2.411	NA	3.799	3.89	4.366	NA	NA
1918	3.367	2.808	NA	2.694	NA	NA	NA	2.652	2.659	2.142	1.895	2.082	5.291	2.661	NA	5.045	NA	NA	NA	2.221	NA	NA	3.347	2.286	NA	4.645	3.148	3.173	NA	NA
1919	2.654	2.813	NA	1.756	NA	NA	NA	2.074	1.99	2.029	1.104	1.104	3.426	2.37	NA	4.384	NA	NA	NA	2.169	NA	NA	2.181	1.597	NA	3.952	2.983	2.667	NA	1.926
1920	3.633	3.54	NA	3.011	NA	NA	NA	2.607	2.988	3.099	1.595	1.729	4.227	4.013	5.054	5.027	NA	NA	NA	2.33	NA	NA	5.233	3.769	NA	4.65	4.181	3.942	NA	3.626
1921	3.271	3.626	NA	2.77	NA	NA	NA	2.933	3.211	3.01	1.545	1.402	3.738	3.544	5.554	4.231	NA	NA	NA	2.31	NA	NA	4.498	3.308	NA	5.107	3.52	3.448	NA	3.189
1922	3.883	4.728	NA	3.569	NA	NA	NA	3.221	3.194	4.147	1.953	2.19	4.775	4.703	6.825	5.897	NA	NA	NA	3.573	NA	NA	7.666	5.594	NA	5.956	4.901	4.547	NA	3.3
1923	3.049	3.775	NA	2.331	NA	NA	NA	3.455	3.637	3.609	1.458	1.741	3.758	3.338	5.364	5.111	NA	NA	NA	3.005	NA	NA	4.304	3.36	4.417	4.557	3.328	3.117	1.813	1.826
1924	3.868	4.026	NA	2.58	NA	NA	NA	3.29	4.26	3.701	1.796	2.144	3.959	4.613	5.771	6.335	NA	NA	NA	4.61	NA	6.213	4.706	4.677	4.657	5.582	3.447	4.034	2.16	2.562
1925	4.606	3.467	NA	2.502	NA	NA	NA	3.2	4.342	3.742	1.842	2.37	0.697	0.897	7.648	6.225	NA	NA	3.691	4.341	NA	6.126	5.45	5.061	4.479	5.898	4.669	4.536	1.678	1.737
1926	3.93	3.698	NA	2.918	NA	NA	NA	2.564	3.445	2.422	1.472	2.212	0.953	1.314	6.282	6.036	NA	NA	3.524	3.874	NA	6.548	4.035	3.099	3.713	5.083	4.632	4.359	2.145	2.18
1927	3.315	3.667	5.144	2.695	NA	NA	NA	2.316	3.639	2.259	1.456	2.083	1.059	1.787	7.324	6.429	NA	NA	3.395	3.153	NA	7.468	4.749	3.95	4.231	4.757	3.681	3.833	1.893	2.456
1928	3.009	3.719	4.428	2.788	NA	2.843	NA	2.191	3.102	2.525	1.446	2.24	1.759	1.877	6.272	5.806	NA	NA	4.315	3.882	NA	7.58	4.053	4.844	3.893	5.402	3.746	3.892	2.138	2.578
1929	2.811	2.857	3.269	2.28	NA	2.899	NA	2.326	2.775	1.796	1.524	2.383	2.34	1.398	6.821	5.313	NA	NA	3.837	3.523	NA	7.096	4.446	5.536	3.781	5.125	3.415	4.119	2.206	2.598
1930	2.605	3.096	3.071	1.828	NA	2.622	NA	1.719	2.295	2.021	1.859	2.407	2.216	1.043	6.655	5.908	NA	NA	3.238	2.84	NA	7.353	4.985	5.476	4.187	5.162	4.235	2.791	1.998	2.33
1931	2.574	2.763	3.335	1.7	NA	2.307	NA	1.462	2.14	1.546	1.546	2.478	2.527	0.939	6.018	5.762	NA	NA	3.313	3.353	6.309	5.423	6.445	6.091	4.735	5.364	3.538	3.224	2.306	2.444
1932	4.924	4.209	5.203	2.82	NA	3.51	NA	2.312	3.582	2.553	2.338	3.408	3.684	1.856	8.703	6.556	NA	NA	5.003	4.296	8.956	10.427	8.507	6.312	6.927	6.807	3.439	3.899	3.231	2.956
1933	3.154	2.843	3.84	1.776	NA	2.694	NA	1.76	2.724	2.049	1.894	1.536	1.475	1.921	6.076	3.382	NA	NA	3.963	2.937	5.66	5.916	5.796	5.315	4.283	4.065	2.362	3.714	2.943	1.815
1934	3.526	2.373	4.14	1.733	NA	2.873	NA	2.331	2.14	2.484	2.335	2.167	2.411	2.727	4.994	4.555	NA	NA	4.328	3.36	6.53	6.558	5.139	4.685	3.885	4.111	2.627	3.245	2.395	1.632
1935	3.681	3.805	4.061	1.955	NA	3.948	NA	2.55	2.701	2.708	2.898	1.844	3.394	4.08	6.834	5.557	NA	NA	4.856	3.585	6.748	7.051	5.616	4.416	4.26	4.86	3.181	3.609	2.244	2.152
1936	2.857	2.099	2.278	2.207	NA	2.538	NA	2.008	2.681	1.653	1.613	1.697	2.835	3.127	5.286	4.809	NA	NA	3.569	1.834	6.088	5.294	4.049	2.611	2.849	3.302	2.481	2.932	1.66	1.789
1937	3.343	2.858	2.592	2.527	NA	2.608	3.616	2.187	1.79	1.714	1.861	2.392	3.829	3.284	5.964	4.347	NA	NA	4.788	1.97	7.16	5.978	4.328	3.412	4.025	4.657	2.779	3.262	2.101	1.611
