# Smith - TAD Ridge - TSME - ITRDB CANA473
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/19612
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-19612.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana473-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana473-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana473.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana473.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2015-11-04
#--------------------
# File_Last_Modified_Date
#   Date: 2015-11-04
#--------------------
# Title
#   Study_Name: Smith - TAD Ridge - TSME - ITRDB CANA473
#--------------------
# Investigators
#   Investigators: Smith, D.J.; Coulthard, B.L.; Laroque, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: TAD Ridge
#   Location: British Columbia
#   Northernmost_Latitude: 48.69
#   Southernmost_Latitude: 48.69
#   Easternmost_Longitude: -124.29
#   Westernmost_Longitude: -124.29
#   Elevation_m: 980
#--------------------
# Data_Collection
#   Collection_Name: CANA473
#   First_Year: 1699
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 96B201a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B201a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B201b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B201b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B202a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B202a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B202b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B202b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B203b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B203b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B204a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B204a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B204b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B204b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B205a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B205a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B205b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B205b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B206a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B206a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B206b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B206b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B207a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B207a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B211a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B211a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B211b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B211b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B212b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B212b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B213b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B213b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B214b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B214b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B215a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B215a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B215b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B215b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B216a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B216a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B218a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B218a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B218b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B218b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B219a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B219a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 96B219b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 96B219b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	96B201a_raw	96B201b_raw	96B202a_raw	96B202b_raw	96B203b_raw	96B204a_raw	96B204b_raw	96B205a_raw	96B205b_raw	96B206a_raw	96B206b_raw	96B207a_raw	96B211a_raw	96B211b_raw	96B212b_raw	96B213b_raw	96B214b_raw	96B215a_raw	96B215b_raw	96B216a_raw	96B218a_raw	96B218b_raw	96B219a_raw	96B219b_raw
1748	NA	NA	0.68	0.81	NA	NA	NA	NA	NA	NA	NA	NA	1.11	1.16	1.03	0.94	NA	NA	1.84	0.64	NA	NA	1.24	1.38
1749	NA	NA	0.8	0.86	NA	NA	NA	NA	NA	NA	NA	NA	0.95	0.79	0.77	0.79	NA	NA	1.41	0.57	NA	NA	1.44	1.6
1750	NA	NA	0.82	0.96	NA	NA	NA	NA	NA	NA	NA	NA	0.81	1.01	0.86	0.98	NA	NA	1.26	0.68	NA	NA	1.54	1.66
1751	NA	NA	1.13	1.39	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.98	0.97	1.11	NA	NA	0.58	0.62	NA	NA	1.77	1.68
1752	NA	NA	1.09	1.3	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.76	0.64	0.61	NA	NA	0.56	0.61	NA	NA	1.56	1.64
1753	NA	NA	1.2	1.32	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.69	0.5	0.57	NA	NA	0.72	0.57	NA	NA	1.71	1.66
1754	NA	NA	1.15	1.55	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.79	0.66	0.8	NA	NA	1.18	0.69	NA	NA	1.63	1.81
1755	NA	NA	0.66	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.47	0.56	0.76	NA	NA	0.58	0.32	NA	NA	0.85	1.23
1756	NA	NA	0.54	0.74	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.79	0.94	1.26	NA	NA	0.9	0.57	NA	NA	0.88	0.87
1757	NA	NA	0.75	0.88	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.83	1.09	1.34	NA	NA	1.28	0.91	NA	NA	0.95	0.91
1758	NA	NA	0.96	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.9	0.84	1.05	NA	NA	1.05	0.93	NA	NA	1	1.12
1759	NA	NA	0.65	0.84	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.87	0.88	1.02	NA	NA	0.91	0.71	NA	NA	1.39	1.09
1760	NA	NA	0.77	0.58	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.91	0.71	1.09	NA	NA	1.05	0.59	NA	NA	1.15	0.98
1761	NA	NA	0.93	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.82	1.05	0.63	0.86	NA	NA	1.31	0.52	NA	NA	1.19	1.08
1762	NA	NA	1.04	1.5	NA	NA	NA	NA	NA	NA	NA	NA	1.11	1.12	0.61	1	NA	NA	1.52	0.61	NA	NA	1.78	1.78
1763	NA	NA	1.21	1.41	NA	NA	NA	NA	NA	NA	NA	NA	0.98	0.94	0.88	1.12	NA	NA	1.67	0.66	NA	NA	1.69	1.52
1764	NA	NA	1.86	2.09	NA	NA	NA	NA	NA	NA	NA	NA	1.01	0.98	1.26	1.22	NA	NA	1.92	0.69	NA	NA	1.78	1.81
1765	NA	NA	1.42	1.61	NA	NA	NA	NA	NA	NA	NA	NA	1.06	0.91	0.9	0.9	NA	NA	1.33	0.73	NA	NA	1.46	1.6
1766	NA	NA	1.45	1.92	NA	NA	NA	NA	NA	NA	NA	NA	1.09	1.09	0.63	0.95	NA	1.37	1.33	0.47	NA	NA	1.33	1.63
1767	NA	NA	1.2	1.46	NA	NA	NA	NA	NA	NA	NA	NA	0.9	1.27	0.78	0.72	NA	2.17	1.51	0.7	NA	NA	1.18	1.34
1768	NA	NA	1.18	1.23	NA	NA	NA	NA	NA	NA	NA	NA	0.95	1.23	0.79	0.74	NA	1.43	1.25	0.74	NA	NA	1.41	1.31
1769	NA	NA	0.96	1.22	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.05	0.94	1.12	NA	1.42	1.28	0.7	NA	NA	0.92	1.05
1770	NA	NA	1.11	1.22	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.12	0.87	1.05	NA	1.04	1.37	0.79	NA	NA	1.14	1.05
1771	NA	NA	1.12	1.28	NA	NA	NA	NA	NA	NA	NA	NA	1.24	1.23	1.16	0.91	NA	1.9	1.55	0.93	NA	NA	1.4	0.87
1772	NA	NA	1.45	1.32	NA	NA	NA	NA	NA	NA	NA	NA	1.3	1.16	0.94	0.83	NA	1.49	1.55	0.63	NA	NA	1.5	0.83
1773	NA	NA	1.67	1.71	NA	NA	NA	NA	NA	NA	NA	NA	1.25	0.94	1.18	0.83	NA	2.08	2.72	0.77	NA	NA	1.9	1.09
1774	NA	NA	1.58	1.64	NA	NA	NA	NA	NA	NA	NA	NA	1.2	0.94	0.93	0.78	NA	1.65	1.65	0.65	NA	NA	1.69	1.25
1775	NA	NA	1.1	1.53	NA	NA	NA	NA	NA	NA	NA	NA	1.09	0.8	0.54	0.78	NA	0.98	1.42	0.53	NA	NA	1.17	0.86
1776	NA	NA	1.08	1.43	NA	NA	NA	NA	NA	NA	NA	NA	1.09	0.94	0.6	0.51	NA	0.75	1.3	0.47	NA	NA	1.04	1.04
1777	NA	NA	1.04	1.7	NA	NA	NA	NA	NA	NA	NA	NA	1.02	0.94	0.64	0.44	NA	0.85	1.23	0.35	NA	NA	0.94	1.14
1778	NA	NA	1.08	1.66	NA	NA	NA	NA	NA	NA	NA	NA	1.01	0.98	0.69	0.73	NA	0.9	1.31	0.6	NA	NA	1.36	1.28
1779	NA	NA	1.4	1.41	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.87	0.76	0.62	NA	0.97	1.62	0.52	NA	NA	1.03	1
1780	NA	NA	1.65	2.08	NA	NA	NA	NA	NA	NA	NA	NA	1.03	0.87	0.86	0.73	NA	0.77	1.35	0.57	NA	NA	1.25	1.18
1781	NA	NA	1.45	1.98	NA	NA	NA	NA	NA	NA	NA	NA	1.06	0.97	0.78	0.76	NA	1.34	1.83	0.67	1.95	NA	1.54	1.43
1782	NA	NA	0.94	1.15	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.72	0.45	0.54	NA	0.59	0.82	0.48	1.58	NA	0.79	0.79
1783	NA	NA	0.94	1.64	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.72	0.75	0.54	NA	0.49	1.15	0.65	1.1	NA	0.97	1
1784	NA	NA	0.97	1.13	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.87	0.53	0.69	NA	0.72	1.23	0.51	1.22	NA	0.94	1.04
1785	NA	NA	1.65	2.38	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.83	0.51	0.86	NA	0.65	1.37	0.6	1.42	NA	1.03	1.21
1786	NA	NA	1.58	1.75	NA	NA	NA	NA	NA	NA	NA	NA	0.98	0.8	0.76	0.83	NA	1.09	1.73	0.79	1.61	NA	1.11	1.06
1787	NA	NA	1.4	1.54	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.65	0.97	0.87	NA	1.15	1.54	0.67	1.68	NA	1.18	1.11
1788	NA	NA	1.3	1.53	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.58	0.78	0.61	NA	0.91	1.05	0.68	1.67	NA	1.2	0.97
1789	NA	NA	1.8	1.46	NA	NA	NA	NA	NA	NA	NA	NA	1.05	0.87	1.09	0.86	NA	0.93	1.6	1.04	1.75	NA	1.56	1.42
1790	NA	NA	1.62	1.86	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.72	1.08	0.97	NA	1.42	1.88	0.67	1.55	NA	1.49	1.48
1791	NA	NA	1.53	1.29	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.76	0.93	0.87	NA	1.27	1.43	0.78	1.4	NA	1.34	1.53
1792	NA	NA	1.76	1.45	NA	NA	NA	NA	NA	NA	NA	NA	1.28	0.83	1.55	0.94	NA	1.98	1.78	0.87	1.44	NA	1.34	1.35
1793	NA	NA	1.61	1.25	NA	NA	NA	NA	NA	NA	NA	NA	1.04	0.8	1.15	0.62	NA	2.53	1.76	1.16	1.72	NA	1.02	1.06
1794	NA	NA	1.77	1.57	NA	NA	NA	NA	NA	NA	NA	NA	1	0.91	1.4	0.94	NA	2.05	1.75	1.04	1.9	NA	1.12	0.88
1795	NA	NA	1.65	1.22	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.79	1.4	1.09	NA	2.58	1.71	1.12	1.47	NA	1.27	1.09
1796	NA	NA	1.83	1.59	NA	NA	NA	NA	NA	NA	NA	NA	0.96	0.94	0.93	0.83	NA	1.7	1.33	0.92	1.5	NA	1.01	1.27
1797	NA	NA	1.58	1.55	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.72	0.96	0.65	NA	1.3	1.21	0.74	1.5	NA	0.91	1.23
1798	NA	NA	1.55	1.34	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.51	0.62	0.61	NA	1	1.12	0.58	1.56	NA	0.62	0.88
1799	NA	NA	1.69	1.5	NA	NA	NA	NA	NA	NA	NA	NA	1.03	0.76	0.62	0.76	NA	1.21	1.5	0.81	1.08	NA	0.91	1.12
1800	NA	NA	1.19	1.41	NA	NA	NA	NA	NA	NA	2.7	NA	0.78	0.69	0.47	0.68	NA	1.31	1.36	0.81	1.4	NA	0.69	0.6
1801	NA	NA	1.33	1.7	NA	1.77	NA	NA	NA	NA	4.3	NA	0.9	0.76	0.76	0.76	NA	1.51	1.54	0.67	1.53	NA	0.87	0.84
1802	NA	NA	1.4	1.22	NA	2.04	NA	NA	NA	NA	0.91	NA	0.72	0.58	0.76	0.69	NA	1.04	1.29	0.58	1.89	NA	0.72	1.03
1803	NA	NA	1.76	1.4	NA	3.22	NA	NA	NA	NA	3.58	NA	1.08	0.76	1.43	1.05	NA	1.7	1.43	1.06	3.02	NA	1.09	1.26
1804	NA	NA	1.58	1.68	NA	2.11	NA	NA	NA	NA	2.54	NA	0.83	0.58	1.34	1.05	0.77	1.15	1.21	0.99	1.68	NA	1.2	1.08
1805	NA	NA	1.65	1.72	NA	1.05	NA	NA	NA	NA	1.54	NA	1.01	0.73	0.75	0.76	0.6	2.47	1.05	0.52	0.95	NA	1.2	1.3
1806	NA	NA	1.92	2.01	NA	1.38	NA	NA	NA	NA	0.9	NA	0.83	0.73	1.12	0.98	0.6	5.23	1.3	1.39	2	NA	1.31	1.66
1807	0.49	NA	1.26	1.05	NA	1.52	NA	NA	NA	NA	0.49	NA	0.72	0.47	0.58	0.58	0.5	3.1	1.02	0.74	1.73	NA	0.76	1.03
1808	0.43	NA	1.12	0.85	NA	1.74	NA	NA	NA	NA	0.67	NA	0.65	0.58	0.65	0.58	0.86	1.75	0.86	0.79	2.39	NA	0.58	1.16
1809	0.77	NA	0.98	0.73	NA	1.62	NA	NA	NA	NA	0.47	NA	0.5	0.33	0.74	0.4	0.65	1.02	0.57	0.81	1.86	NA	0.44	0.69
1810	0.74	NA	1.31	0.87	NA	2.17	NA	NA	NA	NA	0.85	NA	0.75	0.58	0.94	0.76	1.18	1.4	0.93	1	1.64	NA	0.58	0.81
1811	0.46	NA	1.23	0.8	NA	1.06	NA	NA	NA	NA	0.43	1.2	0.5	0.32	0.42	0.51	0.62	0.95	0.64	0.7	1.08	NA	0.47	0.56
1812	0.55	NA	1.01	0.66	NA	1.68	NA	NA	NA	NA	1.85	2.17	0.86	0.54	0.7	0.54	0.8	0.81	0.71	0.61	1.01	NA	0.58	0.9
1813	1.39	NA	0.9	0.69	NA	1.4	NA	NA	NA	NA	2.39	2.6	0.92	0.68	0.93	0.71	0.8	1.22	1.05	0.9	1.12	NA	0.62	0.81
1814	1.83	NA	0.86	0.83	NA	1.05	NA	NA	NA	2.43	1.73	2.8	0.74	0.58	0.59	0.67	0.51	1.19	1	0.67	0.98	NA	0.51	0.68
1815	1.12	2.04	1.17	1.05	NA	0.89	NA	NA	NA	1.97	1.41	2.3	0.65	0.58	0.64	0.54	0.58	1.35	1.18	0.8	1.2	NA	0.51	0.71
1816	1.06	0.61	1.23	1.2	NA	0.83	NA	NA	NA	1.81	1.39	1.39	0.74	0.72	0.72	0.65	0.49	0.91	0.72	0.94	1.5	NA	0.47	0.75
1817	1.21	0.95	1.54	1.54	NA	0.86	NA	NA	NA	1.75	1.18	1.6	0.73	0.65	0.86	0.83	0.68	1.02	1.05	1.01	1.4	NA	0.8	1.01
1818	0.84	0.65	1.48	1.52	NA	0.96	NA	NA	NA	1.45	1.05	1.25	0.88	0.62	0.84	0.91	0.46	0.89	1.12	0.77	1.29	NA	1.12	1.24
1819	1.08	1.2	1.29	1.19	NA	0.61	NA	NA	NA	1.31	1.2	1.37	0.63	0.54	0.81	0.87	0.32	0.94	1.07	0.96	1.26	NA	1.02	1.06
1820	0.57	1.3	1.15	0.87	NA	0.41	NA	NA	NA	0.65	0.51	1.33	0.52	0.33	0.7	0.44	0.17	0.82	0.79	0.88	1.52	NA	0.91	0.94
1821	0.45	0.85	1.08	0.81	NA	1.16	NA	NA	NA	0.53	0.33	1.75	0.59	0.44	0.5	0.51	0.24	0.61	0.84	0.81	1.46	NA	0.76	0.9
1822	0.83	1.35	1.42	1.19	NA	1.57	NA	NA	NA	0.85	0.65	2.07	0.82	0.65	0.88	0.76	0.32	0.86	1.21	0.86	1.46	NA	0.73	0.91
1823	1.11	0.96	1.31	0.92	NA	1.11	NA	NA	NA	0.88	0.91	1.56	0.81	0.58	0.97	0.78	0.25	0.95	1.13	0.75	1.23	NA	0.76	0.73
1824	0.96	0.7	1.21	1.21	NA	0.54	NA	NA	NA	0.63	0.62	1.42	0.65	0.47	0.63	0.6	0.35	0.73	0.99	0.74	1.09	NA	0.58	0.54
1825	0.99	0.9	1.43	1.24	NA	0.41	NA	NA	NA	0.43	0.4	1.36	0.58	0.51	0.47	0.42	0.3	0.7	1.09	1.05	1.09	NA	0.72	0.46
1826	1.05	0.93	1.52	1.4	NA	0.57	NA	NA	NA	0.68	0.65	1.8	0.9	0.58	0.71	0.53	0.45	0.89	1.08	0.79	1.69	NA	0.83	0.67
1827	1.79	1.86	1.37	1.02	NA	0.47	NA	NA	NA	0.95	0.69	1.25	0.81	0.54	0.78	0.56	0.44	0.84	0.9	0.77	1.29	1.47	0.65	0.68
1828	1.49	1.7	0.93	1	NA	0.64	NA	NA	NA	1.01	0.83	1.28	0.82	0.62	0.84	0.78	0.69	0.82	0.85	0.93	0.85	1.09	0.58	0.5
1829	1.85	1.93	1.2	1.53	NA	0.64	NA	NA	NA	0.87	0.87	1.06	0.58	0.54	0.77	0.71	0.73	0.65	0.83	0.75	1.61	1.62	0.65	0.78
1830	1.93	2.22	1.43	1.64	NA	0.63	NA	NA	NA	1.08	0.87	1.01	0.76	0.58	0.76	0.65	0.71	1.12	1.06	0.79	1.5	1.91	0.87	0.91
1831	1.05	1.07	1.42	1.3	NA	0.67	NA	NA	NA	0.85	0.72	0.82	0.76	0.51	0.64	0.56	0.73	0.73	0.91	0.77	1.32	1.47	0.76	0.93
1832	0.97	1.03	1.25	1.14	NA	0.75	NA	NA	NA	1.63	0.94	1.18	0.87	0.62	0.98	0.74	0.83	0.92	1.02	0.82	1.4	1.45	0.8	1.25
1833	1.06	1.13	1.32	1.21	NA	0.85	NA	NA	NA	1.58	1.12	1.3	0.61	0.47	0.83	0.58	0.9	1.03	1.21	0.84	1.44	1.7	0.79	0.98
1834	1.02	1.19	1.5	1.25	NA	1.14	NA	NA	NA	1.57	1.45	1.33	1.04	0.62	0.73	0.65	1.13	1.12	1.31	0.59	1.23	1.52	0.82	1.23
1835	1.02	0.97	1.27	1.61	NA	1.06	NA	NA	NA	1.07	1.12	1.56	0.87	0.54	0.87	0.76	0.87	1.16	1.03	0.68	1.15	1.42	0.94	1.1
1836	0.71	0.72	0.87	1.01	NA	0.64	NA	NA	NA	1.03	1.22	1.4	0.56	0.43	0.62	0.58	0.72	0.88	0.59	0.44	1.13	1.28	0.87	0.77
1837	1.58	0.91	1.08	1.09	NA	0.65	NA	NA	NA	1.2	0.8	1.33	0.48	0.36	0.6	0.44	0.52	0.78	0.76	0.41	0.91	1.09	0.72	0.56
1838	1	0.76	0.92	0.77	NA	0.61	NA	NA	NA	1.18	0.65	0.76	0.82	0.36	0.6	0.47	0.49	0.62	0.68	0.5	0.85	0.94	0.58	0.53
1839	0.57	0.71	0.99	0.92	NA	0.65	NA	NA	NA	1.79	0.83	0.97	0.54	0.2	0.61	0.53	0.87	0.89	0.67	0.43	0.75	0.81	0.57	0.83
1840	0.34	0.87	0.94	0.81	NA	0.73	NA	NA	NA	1.69	1.78	0.84	0.72	0.33	0.69	0.78	0.6	0.72	0.65	0.44	0.93	1.06	0.72	1.02
1841	1.11	1.23	0.97	0.96	NA	0.66	NA	NA	NA	1.21	1.7	1	0.72	0.42	0.83	0.76	1.28	0.96	0.77	0.61	0.96	1.32	0.79	0.81
1842	1.64	1.12	0.96	1.03	NA	0.81	NA	NA	NA	1.27	1.66	1.05	0.58	0.58	1.05	0.87	0.86	0.94	1.04	0.82	1.1	1.64	0.87	0.82
1843	1.32	0.58	0.89	0.82	NA	0.65	NA	NA	NA	3.23	2.11	0.63	0.51	0.29	0.79	0.73	0.81	0.69	0.8	0.68	1.25	1.64	0.79	0.7
1844	1.78	1.16	1.06	1.04	NA	0.74	NA	NA	NA	3.11	2.47	1.4	0.62	0.51	1.05	0.94	1.12	0.81	0.7	0.71	1.25	1.54	0.9	0.8
1845	1.59	1.05	0.92	1.1	NA	0.7	NA	NA	NA	2.33	2.32	1.13	0.62	0.36	0.69	0.76	0.59	0.66	0.68	0.71	1.01	1.4	0.83	0.81
1846	1.39	1.77	1.07	1.28	NA	0.51	NA	NA	NA	1.64	1.52	1.19	0.54	0.4	0.76	0.65	0.72	0.85	0.99	0.55	1.09	1.38	0.65	0.81
1847	1.22	2.25	1.22	1.21	NA	0.93	NA	NA	NA	1.8	1.67	1.77	0.73	0.51	1.55	1.27	1.04	0.91	1.08	0.93	1.04	1.19	1.19	0.75
1848	1.2	2.79	1.48	1.24	NA	1.43	NA	NA	NA	1.33	0.94	1.65	0.65	0.47	1.38	1.3	1.03	0.83	0.96	0.55	1.1	1.36	1.63	0.75
1849	1.58	2.39	1	1.01	NA	1.16	NA	NA	NA	1.46	1.12	1.58	0.69	0.47	1.19	1.16	0.8	0.95	1.02	0.55	0.96	1.26	1.16	0.62
1850	0.69	1.66	1.28	1.11	NA	1.34	NA	NA	NA	0.64	0.73	1.26	0.44	0.29	0.83	0.76	0.59	0.67	0.76	0.27	0.79	0.76	0.76	0.54
1851	0.91	1.09	1.27	0.83	NA	0.68	NA	NA	NA	0.82	0.98	1.97	0.44	0.36	0.47	0.65	0.53	0.65	0.6	0.43	0.76	0.95	0.58	0.63
1852	0.71	1.12	1.08	1.22	NA	0.64	NA	NA	NA	0.89	1.05	2.06	0.51	0.44	0.75	0.65	0.53	0.86	0.84	0.34	0.88	0.96	0.65	0.59
1853	0.5	0.9	0.79	0.95	NA	0.49	NA	NA	NA	0.99	0.76	1.33	0.51	0.36	0.98	0.54	0.44	0.92	0.84	0.53	0.79	0.93	0.5	0.47
1854	0.71	0.94	1.14	1.2	NA	0.42	NA	NA	NA	1.27	0.91	1.49	0.58	0.4	1.01	0.72	0.59	0.74	0.9	0.43	0.88	1.13	0.58	0.68
1855	0.62	0.79	0.81	0.81	NA	0.57	NA	NA	NA	1.15	0.94	1.05	0.98	0.36	0.83	0.65	0.43	0.65	0.76	0.53	0.68	1.41	0.51	0.6
1856	0.57	0.62	0.7	0.93	NA	0.63	NA	NA	NA	1.15	1.16	1.05	0.46	0.43	0.94	0.73	0.67	0.77	0.81	0.73	0.98	1.33	0.54	0.72
1857	0.83	0.76	0.67	1	NA	0.57	NA	NA	NA	1.27	1.31	1.1	0.58	0.47	0.79	0.62	0.16	0.69	0.72	0.6	0.91	1.31	0.47	0.65
1858	0.63	0.69	0.81	0.96	0.34	0.7	NA	NA	NA	1.5	1.7	1.29	0.57	0.44	0.69	0.73	0.18	0.6	0.68	0.69	0.94	1.2	0.65	0.79
