# Clyde - Baldface, West Kootneys - PCEN - ITRDB CAN717
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39119
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39119.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/can717-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/can717.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/can717.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-03-12
#--------------------
# File_Last_Modified_Date
#   Date: 2024-03-12
#--------------------
# Title
#   Study_Name: Clyde - Baldface, West Kootneys - PCEN - ITRDB CAN717
#--------------------
# Investigators
#   Investigators: Clyde, Lori; Harvey, Jill 
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Baldface, West Kootneys
#   Location: Canada
#   Northernmost_Latitude: 49.587222
#   Southernmost_Latitude: 49.587222
#   Easternmost_Longitude: -117.400278
#   Westernmost_Longitude: -117.400278
#   Elevation_m: 1727
#--------------------
# Data_Collection
#   Collection_Name: CAN717
#   First_Year: 1787
#   Last_Year: 2023
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## bfc01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bfc10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bfc10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	bfc01a_raw	bfc01b_raw	bfc02a_raw	bfc02b_raw	bfc03a_raw	bfc03b_raw	bfc04a_raw	bfc04b_raw	bfc05a_raw	bfc05b_raw	bfc06a_raw	bfc06b_raw	bfc07a_raw	bfc07b_raw	bfc08a_raw	bfc08b_raw	bfc09a_raw	bfc09b_raw	bfc10a_raw	bfc10b_raw
1837	0.669	0.933	0.479	0.333	2.225	2.178	1.403	1.293	1.62	NA	1.359	NA	2.874	2.052	NA	NA	0.759	0.758	1.48	1.349
1838	0.588	0.667	0.49	0.377	1.739	1.753	1.109	1.047	1.415	NA	1.246	NA	2.284	1.778	NA	NA	0.783	0.737	1.142	0.98
1839	0.895	0.771	0.525	0.412	2.082	2.533	1.425	1.394	1.724	0.75	2.384	NA	3.023	2.544	NA	NA	0.76	0.748	1.875	1.277
1840	0.804	0.74	0.511	0.408	1.952	2.163	1.467	1.156	1.484	2.502	2.077	NA	2.728	2.507	NA	NA	0.651	0.628	1.499	1.191
1841	0.985	0.67	0.567	0.436	2.364	2.46	1.459	1.232	1.766	3.03	2.821	NA	2.997	2.48	NA	NA	0.599	0.607	1.394	1.204
1842	1.462	0.982	0.674	0.536	2.338	2.346	1.528	1.437	1.915	4.063	1.739	NA	3.046	2.375	NA	NA	0.962	0.9	1.316	1.38
1843	1.123	0.896	0.795	0.568	2.569	2.801	1.648	1.56	2.096	3.11	2.229	NA	2.589	2.755	NA	NA	0.921	1.134	1.299	1.481
1844	1.056	0.765	0.391	0.497	2.047	2.171	1.525	1.356	1.828	3.516	1.585	NA	2.342	1.939	NA	NA	0.666	0.796	1.158	1.472
1845	0.826	0.811	0.516	0.563	2.162	2.293	1.734	1.357	1.695	2.46	0.931	NA	2.56	2.067	NA	NA	0.492	0.663	0.965	1.145
1846	0.845	0.883	0.54	0.571	1.981	1.974	1.604	1.341	1.925	2.328	1.38	NA	2.373	1.915	NA	NA	0.548	0.669	1.012	1.088
1847	0.908	1.072	0.668	0.658	2.38	2.36	1.85	1.495	2.031	2.961	1.625	NA	2.546	1.588	NA	NA	0.55	0.797	1.254	1.058
1848	0.78	0.805	0.897	0.772	2.336	2.365	1.802	1.483	1.737	2.599	1.025	NA	2.43	2.049	NA	NA	0.619	0.803	1.295	0.985
1849	0.538	0.744	0.721	0.713	1.946	2.034	1.558	1.23	1.504	2.373	0.987	NA	1.861	1.68	NA	NA	0.467	0.64	1.28	0.936
1850	0.797	0.92	0.77	0.853	1.824	1.842	1.544	1.121	1.307	2.241	1.521	NA	1.793	1.864	NA	NA	0.409	0.667	1.173	0.9
1851	0.828	0.89	0.629	0.751	1.7	1.998	1.606	1.218	1.176	1.99	1.809	NA	1.235	1.527	NA	NA	0.461	0.556	1.14	0.975
1852	0.915	0.908	0.66	0.722	1.781	2.093	1.473	1.066	1.241	2.104	1.516	NA	1.189	1.447	NA	NA	0.483	0.448	1.016	0.875
1853	0.986	0.932	0.744	0.827	1.551	1.958	1.394	0.915	1.518	2.544	1.347	NA	1.606	1.849	NA	NA	0.418	0.337	1.072	1.035
1854	0.823	0.862	0.813	0.83	1.672	1.939	0.907	0.777	1.45	2.338	1.079	NA	1.582	1.788	NA	NA	0.341	0.333	1.084	0.992
1855	0.888	0.923	1.028	1.03	1.641	1.989	1.36	1.048	1.568	2.409	0.944	NA	1.605	1.861	NA	NA	0.607	0.52	1.187	0.938
1856	0.849	0.849	0.854	0.894	1.286	1.634	1.243	0.987	1.63	2.15	0.975	NA	1.168	1.44	NA	NA	0.411	0.413	1.054	0.83
1857	0.81	1.001	0.945	0.911	1.434	1.841	1.144	0.83	1.679	2.223	0.933	NA	1.249	1.372	NA	NA	0.518	0.458	1.078	1.012
1858	0.762	0.807	0.78	0.709	1.477	1.622	0.865	0.706	1.401	1.955	0.986	NA	1.019	1.41	NA	NA	0.441	0.419	1.328	1.003
1859	1.102	1.032	1.051	0.939	1.755	1.882	1.598	1.051	1.654	2.196	1.209	NA	1.333	1.641	NA	NA	0.718	0.743	1.437	1.143
1860	0.754	0.722	0.896	0.865	1.376	1.58	1.359	0.877	1.542	2.4	0.979	NA	1.61	1.738	NA	NA	0.494	0.604	1.331	1.162
1861	0.827	0.757	0.876	0.935	1.432	1.703	1.163	0.87	1.59	2.368	1.25	NA	1.56	1.569	NA	NA	0.561	0.55	1.128	1.037
1862	0.859	0.807	0.83	0.927	1.397	1.603	1.299	0.895	1.642	2.403	1.412	NA	1.471	1.469	NA	NA	0.6	0.677	1.163	1.146
1863	1.047	0.77	1.022	1.061	1.383	1.731	1.243	0.83	1.763	2.27	1.401	NA	1.513	1.535	NA	NA	0.815	0.883	1.226	1.147
1864	0.9	0.731	0.942	0.975	1.217	1.472	1.086	0.732	1.56	2.281	1.281	NA	1.409	1.307	NA	NA	0.568	0.686	1.077	1.009
1865	0.92	0.675	1.234	1.11	1.338	1.666	1.173	0.963	1.636	2.244	1.143	NA	1.516	1.441	NA	NA	0.723	0.899	1.157	1.207
1866	1.056	0.75	1.109	0.944	1.06	1.383	1.035	0.869	1.689	2.175	1.203	NA	1.333	1.379	NA	NA	0.591	0.894	1.031	0.991
1867	0.926	0.711	1.037	0.912	0.954	1.306	0.902	0.852	1.473	1.869	1.274	NA	1.325	1.065	NA	NA	0.57	0.741	0.998	0.89
1868	0.961	0.72	1.18	1.086	1.08	1.381	0.966	0.936	1.513	1.791	1.224	0.114	1.325	1.27	NA	NA	0.658	1.064	1.138	1.064
1869	0.818	0.575	1.187	1.102	1.058	1.448	0.846	0.825	1.35	2.035	1.208	1.519	1.243	1.318	NA	NA	0.666	0.562	1.231	1.038
1870	0.824	0.626	1.204	1.078	0.943	1.234	0.892	0.747	1.415	1.994	1.181	1.671	1.36	1.306	NA	NA	0.528	0.538	1.102	1.168
1871	1.02	0.741	1.377	1.362	1.15	1.486	1.033	0.761	1.533	2.076	1.183	1.799	1.423	1.373	NA	NA	0.641	0.658	1.305	1.284
1872	0.988	0.764	1.057	1.385	1.165	1.52	0.962	0.827	1.34	1.731	1.396	2.109	1.369	1.363	NA	NA	0.599	0.654	1.471	1.295
1873	0.963	0.709	1.196	1.297	1.278	1.596	0.914	0.728	1.222	1.71	1.193	2.042	1.162	1.287	NA	NA	0.612	0.643	1.538	1.358
1874	1.079	0.609	1.282	1.214	1.267	1.378	0.94	0.85	1.369	1.854	1.209	2.178	1.212	1.151	NA	NA	0.615	0.662	1.651	1.503
1875	0.879	0.548	1.454	1.541	1.386	1.458	0.945	0.859	1.462	2.036	1.098	1.761	1.319	1.135	NA	NA	0.665	0.628	1.673	1.761
1876	0.845	0.556	1.146	1.016	0.948	1.106	0.737	0.614	1.219	1.921	1.061	1.475	1.282	1.248	NA	NA	0.586	0.573	1.18	1.364
1877	0.915	0.674	1.294	1.236	1.158	1.342	0.844	0.707	1.234	1.849	1.047	1.634	1.136	0.949	NA	NA	0.67	0.548	1.56	1.586
1878	0.941	0.683	1.452	1.454	1.286	1.418	1.118	0.949	1.466	2.089	1.423	1.647	1.316	1.254	NA	NA	0.763	0.661	1.994	1.681
1879	0.717	0.575	1.013	1.071	0.94	1.197	0.897	0.697	1.274	1.767	1.052	1.397	0.994	0.986	NA	NA	0.514	0.534	1.61	1.453
1880	0.766	0.644	1.093	1.033	1.184	1.439	1.09	0.889	1.329	1.782	1.196	1.529	1.181	1.035	NA	NA	0.658	0.644	1.536	1.558
1881	0.81	0.802	1.06	1.037	1.156	1.249	0.878	0.778	1.268	1.697	1.329	1.483	1.15	0.957	NA	NA	0.681	0.6	1.506	1.397
1882	1.011	0.908	1.217	1.143	1.146	1.268	1.105	0.946	1.265	1.789	1.404	1.577	1.222	1.054	NA	NA	0.805	0.682	1.488	1.505
1883	0.918	0.661	1.217	1.149	1.084	1.175	1.019	0.796	0.946	1.688	1.306	1.314	1.097	0.964	NA	NA	0.652	0.557	1.479	1.41
1884	0.784	0.657	1.202	0.997	0.842	1.155	0.873	0.674	1.015	1.839	1.371	1.235	0.934	0.892	NA	NA	0.579	0.527	1.38	1.376
1885	0.991	0.853	1.473	1.314	0.96	1.322	1.12	0.809	1.082	2.12	1.405	1.374	1.107	1.127	NA	NA	0.522	0.635	1.345	1.311
1886	0.753	0.825	1.449	1.623	1.221	1.48	1.217	0.904	1.55	2.264	1.328	1.509	1.165	1.105	NA	NA	0.685	0.642	1.132	1.563
1887	0.892	0.868	1.277	1.493	1.091	1.231	0.998	0.906	1.204	1.902	1.184	1.208	1.128	1.15	NA	NA	0.587	0.487	0.921	1.227
1888	0.788	0.714	1.333	1.427	1.074	1.199	1.018	0.978	1.31	1.954	1.372	1.466	1.01	1.107	NA	NA	0.655	0.562	0.843	1.174
1889	0.697	0.765	1.285	1.29	0.977	1.04	0.927	0.924	1.583	2.216	1.092	1.096	0.843	1.037	NA	NA	0.589	0.451	0.795	0.763
1890	0.579	0.733	1.884	1.26	0.927	1.092	0.902	0.849	1.281	1.707	0.901	1.017	0.887	1.041	NA	NA	0.578	0.436	0.883	0.866
1891	0.632	0.744	1.363	1.258	0.969	1.122	0.988	0.813	1.335	1.995	1.146	1.142	0.984	1.21	NA	NA	0.611	0.397	1.014	0.834
1892	0.735	0.878	1.509	1.268	1.02	1.257	0.976	0.882	1.22	1.831	1.167	1.168	0.926	1.144	NA	NA	0.624	0.462	1.083	0.904
1893	0.45	0.669	1.385	1.299	1.056	1.226	0.607	0.796	1.171	1.659	1.004	0.93	0.934	1.051	NA	NA	0.529	0.348	0.948	0.862
1894	0.509	0.744	1.252	0.98	1.08	1.178	0.801	0.752	1.128	1.581	1.083	1.073	0.914	1.189	NA	NA	0.633	0.512	1.069	0.957
1895	0.64	0.87	1.351	1.024	1.079	1.283	0.752	0.843	0.955	1.601	1.253	1.141	0.894	1.168	NA	0.162	0.555	0.422	1.131	0.853
1896	0.876	0.87	1.038	0.868	1.072	1.286	0.853	0.885	1.131	1.595	1.225	0.979	0.977	1.212	NA	0.958	0.663	0.611	1.11	0.804
1897	0.859	0.798	0.713	0.546	1.037	1.141	0.899	0.828	1.347	2.043	1.366	1.139	0.835	1.079	NA	0.896	0.616	0.461	0.886	0.815
1898	0.989	0.835	0.809	0.622	0.915	1.019	0.914	0.806	1.317	1.898	1.378	1.034	0.826	1.147	NA	0.881	0.75	0.66	1.229	0.93
1899	0.835	0.848	0.594	0.54	0.804	0.917	0.651	0.769	1.119	1.488	1.095	0.963	0.82	0.978	0.247	0.953	0.663	0.614	1.107	0.776
1900	1.046	0.824	0.616	0.568	1.119	1.156	0.693	0.742	1.23	1.585	1.31	1.179	0.696	0.985	0.655	0.876	0.703	0.409	1.133	0.871
1901	0.976	0.924	0.557	0.537	1.032	1.01	0.74	0.73	0.996	1.382	0.949	1.012	0.762	1.432	0.611	0.808	0.643	0.522	0.954	0.885
1902	0.86	0.83	0.507	0.537	0.969	1.051	0.663	0.618	0.82	1.181	0.978	1	0.966	1.458	0.668	0.825	0.589	0.5	0.841	0.745
1903	0.981	0.882	0.573	0.516	0.913	1.13	0.881	0.633	1.041	1.281	1.182	1.224	1.152	1.464	0.718	0.871	0.599	0.429	1.044	0.865
1904	1.05	1.031	0.833	0.717	0.996	1.188	0.963	0.737	1.308	1.685	1.457	1.643	1.508	1.545	0.831	1.001	0.783	0.652	1.179	1.092
1905	1.138	1.056	0.581	0.58	0.799	0.791	0.708	0.556	1.007	1.477	1.177	1.238	1.573	1.374	0.733	0.973	0.666	0.49	0.912	0.921
1906	0.869	0.8	0.599	0.602	0.856	0.819	0.766	0.573	0.868	1.126	1.151	1.103	1.224	1.1	0.594	0.752	0.567	0.455	0.832	0.823
1907	1.101	0.984	0.541	0.602	0.741	0.779	0.81	0.535	0.936	1.233	1.216	1.087	1.306	1.151	0.705	0.674	0.533	0.519	0.81	0.801
1908	1.004	0.973	0.646	0.525	0.835	0.917	0.834	0.61	1.035	1.323	1.322	1.21	1.325	0.971	0.815	0.823	0.615	0.448	0.895	0.83
1909	1.019	0.797	0.41	0.417	0.608	0.717	0.655	0.433	0.617	1.128	1.019	0.956	1.137	0.878	0.617	0.648	0.546	0.572	0.708	0.591
1910	1.186	0.922	0.361	0.39	0.747	0.879	0.731	0.639	0.875	1.195	0.956	0.91	1.093	0.976	0.665	0.672	0.602	0.591	0.846	0.693
1911	1.135	0.908	0.374	0.366	0.729	0.842	0.676	0.545	1.052	1.223	1.021	0.924	1.02	0.893	0.43	0.884	0.628	0.649	0.939	0.696
1912	0.95	0.784	0.506	0.51	0.777	0.9	0.69	0.536	1.043	1.433	0.991	0.924	1.047	0.938	0.662	0.901	0.691	0.656	1.017	0.583
1913	0.998	0.981	0.488	0.41	0.769	0.677	0.679	0.476	0.915	1.343	0.97	0.84	1.002	0.934	0.582	0.683	0.713	0.643	0.915	0.54
1914	0.845	0.803	0.417	0.343	0.719	0.772	0.692	0.459	0.887	1.333	0.922	0.866	0.82	0.765	0.663	0.677	0.702	0.613	0.872	0.529
1915	0.893	0.952	0.188	0.286	0.621	0.609	0.528	0.333	0.777	1.156	0.838	0.713	0.737	0.837	0.506	0.494	0.614	0.595	0.921	0.609
1916	0.915	1.022	0.26	0.338	0.645	0.588	0.715	0.438	0.79	1.013	0.825	0.767	0.843	0.817	0.484	0.501	0.768	0.697	0.876	0.552
1917	0.854	0.805	0.322	0.397	0.787	0.769	0.887	0.54	0.894	1.045	0.879	0.856	0.874	0.767	0.739	0.821	0.998	0.804	0.905	0.635
1918	0.816	1.21	0.337	0.415	0.805	0.836	0.719	0.44	0.789	1.094	0.81	0.822	0.992	0.866	0.555	0.728	0.966	0.846	0.905	0.744
1919	0.869	1.412	0.336	0.346	0.827	0.786	0.708	0.475	0.747	1.252	0.891	0.994	0.809	0.826	0.61	0.736	0.772	0.644	0.779	0.684
1920	0.842	1.071	0.442	0.469	0.885	0.939	0.748	0.509	0.753	1.186	0.929	0.899	0.65	0.651	0.718	0.828	0.535	0.433	0.605	0.534
1921	0.743	0.835	0.263	0.305	0.883	0.713	0.593	0.386	0.502	0.841	0.777	0.74	0.487	0.618	0.437	0.633	0.378	0.328	0.317	0.32
1922	0.838	0.988	0.432	0.524	1.008	0.847	0.706	0.464	0.626	0.969	0.78	0.765	0.695	0.628	0.501	0.7	0.467	0.436	0.487	0.469
1923	0.701	0.691	0.405	0.36	0.816	0.667	0.526	0.282	0.576	0.93	0.564	0.574	0.572	0.567	0.404	0.5	0.292	0.268	0.381	0.381
1924	0.804	0.909	0.408	0.418	0.953	0.725	0.6	0.521	0.628	1.079	0.829	0.66	0.576	0.598	0.357	0.598	0.349	0.304	0.383	0.403
1925	1.065	0.971	0.467	0.455	0.891	0.814	1.047	0.763	0.708	1.039	0.866	0.991	0.827	0.764	0.381	0.659	0.435	0.441	0.533	0.502
1926	0.878	0.959	0.416	0.356	0.805	0.681	0.772	0.59	0.69	1.17	0.955	0.849	0.622	0.615	0.518	0.512	0.385	0.386	0.572	0.384
1927	0.84	0.831	0.347	0.325	0.837	0.69	1.093	0.807	0.631	1.282	0.922	0.833	0.769	0.702	0.425	0.478	0.406	0.445	0.611	0.46
1928	0.914	0.786	0.345	0.382	0.81	0.788	1.115	0.885	0.791	1.511	1.119	1.097	0.813	0.732	0.58	0.651	0.622	0.505	0.641	0.396
1929	0.997	0.958	0.422	0.426	0.992	0.83	1.141	0.933	0.721	1.459	1.068	0.971	0.793	0.745	0.518	0.584	0.59	0.493	0.657	0.496
1930	1.124	0.967	0.336	0.391	1.27	1.019	1.283	1.112	0.73	1.52	1.152	0.959	0.858	0.892	0.618	0.648	0.688	0.525	0.668	0.691
1931	1.205	1.077	0.288	0.303	1.148	0.973	0.868	1.018	0.69	1.641	1.157	1.091	0.747	0.793	0.439	0.409	0.835	0.634	0.645	0.648
1932	1.512	1.351	0.547	0.47	1.392	1.044	1.143	1.143	0.675	1.767	1.515	1.242	1.061	0.993	0.619	0.725	1.083	0.888	0.701	0.872
1933	1.374	1.192	0.551	0.61	1.225	0.953	1.188	1.307	0.838	1.782	1.547	1.516	1.077	0.915	0.785	0.894	1.206	0.967	0.828	1.045
1934	1.424	1.166	0.484	0.574	1.491	1.104	1.366	1.379	0.844	1.846	1.657	1.579	0.936	0.914	1.114	1.271	1.535	1.22	0.818	1.182
1935	1.332	1.127	0.548	0.536	1.198	0.991	0.876	1.205	0.76	1.694	1.337	1.381	0.861	0.893	0.995	1.161	1.408	0.93	0.781	0.961
1936	1.282	0.868	0.594	0.676	1.41	1.273	1.219	1.393	0.842	2.045	1.284	1.255	0.848	0.871	1.199	1.01	1.453	1.024	0.879	0.926
1937	1.465	0.901	0.5	0.624	1.431	1.185	1.458	1.314	0.875	1.938	1.261	1.107	0.847	0.937	1.524	1.278	1.379	1.343	1.009	0.857
1938	1.646	1.175	0.456	0.678	1.596	1.341	1.697	1.442	1.064	2.165	1.632	1.344	1.158	1.191	1.721	1.425	1.744	1.461	1.281	1.091
1939	1.348	1.014	0.376	0.462	1.416	1.181	1.483	1.229	0.858	1.84	1.41	1.229	0.873	0.888	1.36	1.228	1.546	1.299	1.253	0.931
1940	1.329	1.328	0.44	0.481	1.47	1.256	1.652	1.22	0.893	1.661	1.272	1.291	1.131	1.012	1.26	1.316	1.504	1.255	1.62	1.002
1941	1.11	1.047	0.455	0.457	1.301	0.981	1.748	1.352	1.023	1.732	1.125	1.186	1.087	0.933	1.041	1.098	1.285	0.96	1.445	0.945
1942	0.949	0.893	0.387	0.335	1.303	0.998	1.499	0.994	0.75	1.54	0.963	1.061	1.056	0.959	1.03	1.197	1.22	1.076	1.115	0.768
1943	0.92	0.833	0.398	0.437	1.034	0.87	1.345	0.931	0.871	1.683	1.219	1.199	1.036	0.89	1.047	1.252	1.424	1.173	0.973	0.656
1944	1.186	0.861	0.413	0.438	1.575	1.282	1.852	1.12	1.253	2.216	1.689	1.507	1.284	1.176	1.267	1.533	1.772	1.329	1.284	0.788
1945	1.167	0.883	0.518	0.54	1.423	1.102	1.81	0.933	1.11	2.131	1.857	1.585	1.283	1.013	1.161	1.367	1.937	1.412	1.479	0.83
1946	1.207	0.9	0.311	0.434	1.147	1.117	1.519	0.742	0.691	1.644	1.651	1.534	1.067	0.826	0.928	1.27	1.531	1.388	1.219	0.748
1947	1.397	1.226	0.406	0.483	1.2	0.987	1.65	0.982	0.803	1.589	2.053	1.714	1.078	0.991	1.076	1.36	1.775	1.26	1.357	1.028
1948	1.379	1.298	0.428	0.513	1.198	1.062	1.496	0.891	0.916	1.77	2.199	1.435	1.119	0.911	1.167	1.422	2.026	1.354	1.416	1.077
1949	1.502	1.383	0.412	0.48	1.199	1.058	1.414	0.908	1.038	1.721	2.077	1.806	1.106	0.953	1.305	1.66	1.888	1.623	1.391	1.419
1950	1.801	1.428	0.493	0.596	1.268	1.129	1.408	1.078	1.165	1.843	2.038	1.849	1.314	1.086	1.153	1.543	2.115	1.722	1.403	1.522
1951	1.813	1.4	0.381	0.489	0.994	1.026	1.18	0.778	0.936	1.343	1.826	1.72	1.123	0.994	0.919	1.331	1.957	1.698	1.155	1.335
1952	1.887	1.348	0.385	0.491	1.077	1.124	1.268	0.914	0.92	1.487	2.189	1.865	1.16	1.251	0.956	1.374	1.867	1.539	1.276	1.456
1953	1.957	1.41	0.436	0.544	1.081	1.22	1.22	0.74	0.92	1.444	2.295	1.865	1.367	1.18	1.12	1.291	1.9	1.543	1.306	1.376
1954	1.536	1.267	0.409	0.516	0.975	0.978	0.947	0.656	0.76	1.405	1.673	1.467	1.074	1.47	1.117	1.28	1.66	1.363	0.902	1.141
1955	1.233	1.139	0.483	0.528	0.946	0.968	1.114	0.698	0.723	1.379	1.425	1.366	0.939	0.841	1.111	1.17	1.653	1.382	0.887	0.838
1956	1.307	1.386	0.521	0.497	0.836	0.98	0.993	0.707	0.744	1.307	1.485	1.397	0.969	1.093	0.823	0.905	1.63	1.42	0.567	0.649
1957	1.497	1.371	0.419	0.41	0.773	0.988	1.033	0.634	0.723	1.336	1.863	1.421	1.121	1.284	0.989	1.259	1.789	1.49	0.612	0.765
1958	1.559	1.514	0.813	0.589	0.946	1.206	1.128	0.787	0.804	1.652	1.956	1.515	1.184	1.235	1.22	1.448	2.025	1.603	0.445	0.816
1959	1.342	1.454	0.404	0.456	0.722	0.856	0.902	0.822	0.577	1.255	1.38	1.182	1.06	1.018	0.725	0.936	1.127	1.344	0.428	0.628
1960	1.457	1.631	0.428	0.326	1.011	0.955	1.211	0.793	0.737	1.266	1.477	1.267	1.037	1.246	0.933	1.325	1.751	1.361	0.359	0.675
1961	1.72	1.706	0.343	0.444	0.962	0.975	1.188	0.75	0.663	1.345	1.405	1.172	1.342	1.352	1.052	1.307	1.352	1.251	0.313	0.719
1962	1.6	1.514	0.277	0.31	0.674	0.682	0.866	0.655	0.648	1.006	1.278	0.971	0.665	0.865	0.908	1.305	1.359	0.951	0.274	0.55
1963	1.735	1.8	0.315	0.355	0.702	0.778	0.918	0.655	0.7	1.171	1.064	1.008	0.881	1.061	1.038	1.318	1.55	1.137	0.364	0.641
