# Sniderhan - Trail Valley Creek - PCMA - ITRDB CANA614
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/31114
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-31114.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana614-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana614-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana614.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana614.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-09-04
#--------------------
# File_Last_Modified_Date
#   Date: 2020-09-04
#--------------------
# Title
#   Study_Name: Sniderhan - Trail Valley Creek - PCMA - ITRDB CANA614
#--------------------
# Investigators
#   Investigators: Sniderhan, A.E.; Baltzer, J.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-11-18.
#--------------------
# Publication
#   Authors: Sniderhan, A.E.; Mamet, S.D. ; Baltzer, J.L.
#   Journal_Name: Canadian Journal of Forest Research
#   Published_Title: Non-uniform growth dynamics of a dominant boreal tree species (Picea mariana) in the face of rapid climate change
#   Published_Date_or_Year: 2020
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1139/cjfr-2020-0188
#   Full_Citation: None
#   Abstract: Northwestern Canada's boreal forest has experienced rapid warming, drying, and changes to permafrost, yet the growth responses and mechanisms driving productivity have been understudied at broad scales. Forest responses are largely driven by black spruce - the region's most widespread and dominant tree. We collected tree-ring samples from four black spruce-dominated sites across 15 degrees of latitude, spanning gradients in climate and permafrost. We investigated (1) differences in growth patterns, (2) variations in climatic drivers of growth, and (3) trends in water use efficiency (WUE) through 13C isotope analysis from 1945 - 2006. We found positive growth trends at all sites except mid-latitude, where rapid permafrost thaw drove declines. Annual growth was lowest at the tree limit site and highest at the treeline. Climatic drivers of these growth patterns varied; positive growth responses at the northerly sites were associated with warmer winters, whereas d13C trends and climate-growth responses at mid-latitude sites indicated growth was limited by moisture availability. d13C signatures indicated increased WUE at the southernmost site, with no significant trends at northern sites. These results suggest that warming will increase growth of trees at black spruce's northern extent, but southerly areas may face drought stress if precipitation does not balance evapotranspiration.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Trail Valley Creek
#   Location: Northwest Territories
#   Northernmost_Latitude: 68.7317
#   Southernmost_Latitude: 68.7317
#   Easternmost_Longitude: -133.4917
#   Westernmost_Longitude: -133.4917
#   Elevation_m: 70
#--------------------
# Data_Collection
#   Collection_Name: CANA614
#   First_Year: 1881
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea mariana (Mill.) Britton, Sterns, & Poggenb.
#   Common_Name: black spruce
#   Tree_Species_Code: PCMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TVPM01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVPM21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVPM21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TVPM01A_raw	TVPM01B_raw	TVPM03A_raw	TVPM03B_raw	TVPM04A_raw	TVPM04B_raw	TVPM05A_raw	TVPM05B_raw	TVPM06A_raw	TVPM06B_raw	TVPM07A_raw	TVPM07B_raw	TVPM08A_raw	TVPM08B_raw	TVPM09A_raw	TVPM09B_raw	TVPM10A_raw	TVPM10B_raw	TVPM11A_raw	TVPM11B_raw	TVPM12A_raw	TVPM12B_raw	TVPM13A_raw	TVPM13B_raw	TVPM14A_raw	TVPM14B_raw	TVPM15A_raw	TVPM15B_raw	TVPM16A_raw	TVPM16B_raw	TVPM17A_raw	TVPM18A_raw	TVPM18B_raw	TVPM21A_raw	TVPM21B_raw
1881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	0.66	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	NA	NA	0.28	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	NA	NA	0.31	0.61	NA	NA	NA	NA	0.42	0.44	NA	NA	NA	NA	0.18	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	NA	NA	0.31	0.33	NA	NA	NA	NA	0.31	0.33	NA	NA	NA	NA	0.1	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	NA	NA	0.35	0.39	NA	NA	NA	NA	0.47	0.49	NA	NA	NA	NA	0.18	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	0.36	0.36	NA	NA	NA	NA	0.37	0.39	NA	NA	NA	NA	0.16	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1915	NA	NA	0.67	0.75	NA	NA	NA	NA	0.71	0.54	NA	NA	NA	NA	0.18	0.23	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1916	NA	NA	1.06	0.77	NA	NA	NA	NA	0.6	0.55	NA	NA	NA	NA	0.16	0.26	NA	NA	0.38	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	NA	NA	0.88	0.56	NA	NA	NA	NA	0.41	0.4	NA	NA	NA	NA	0.13	0.32	NA	NA	0.41	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	NA	NA	0.6	0.58	NA	NA	NA	NA	0.32	0.31	NA	NA	NA	NA	0.07	0.18	NA	NA	0.35	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1919	NA	NA	0.93	0.87	NA	NA	NA	NA	0.41	0.39	NA	NA	NA	NA	0.1	0.23	NA	NA	0.26	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1920	NA	NA	1.02	1.02	NA	NA	NA	NA	0.41	0.38	NA	NA	NA	NA	0.11	0.18	NA	NA	0.48	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	NA	NA	0.87	0.84	NA	NA	NA	NA	0.39	0.37	NA	NA	NA	NA	0.05	0.14	NA	NA	0.49	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	NA	NA	0.71	0.7	NA	NA	NA	NA	0.34	0.3	NA	NA	NA	NA	0.04	0.24	NA	NA	0.48	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	NA	NA	0.9	0.85	NA	NA	NA	NA	0.39	0.34	NA	NA	NA	NA	0.07	0.19	NA	NA	0.29	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1924	NA	NA	0.7	0.73	NA	NA	NA	NA	0.43	0.36	NA	NA	NA	NA	0.07	0.15	NA	NA	0.35	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	NA	NA	0.59	0.63	NA	NA	NA	NA	0.31	0.22	NA	NA	NA	NA	0.05	0.07	NA	NA	0.56	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA
1926	NA	NA	0.49	0.6	NA	NA	NA	NA	0.3	0.28	NA	NA	NA	NA	0.06	0.11	NA	NA	0.34	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA
1927	NA	NA	0.84	0.96	NA	NA	NA	NA	0.4	0.41	NA	NA	NA	NA	0.06	0.16	NA	NA	0.53	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA
1928	NA	NA	0.69	0.87	NA	NA	NA	NA	0.35	0.4	NA	NA	NA	NA	0.13	0.2	NA	NA	0.32	0.25	NA	NA	NA	NA	0.27	0.2	NA	NA	NA	NA	0.59	NA	NA	NA	NA
1929	NA	NA	0.57	0.8	NA	NA	NA	NA	0.22	0.26	NA	0.58	NA	NA	0.1	0.15	NA	NA	0.25	0.22	NA	NA	NA	NA	0.31	0.32	NA	NA	NA	NA	0.54	NA	NA	NA	NA
1930	NA	NA	0.91	0.77	NA	0.38	NA	NA	0.4	0.41	0.99	0.88	NA	NA	0.04	0.17	NA	NA	0.38	0.24	NA	NA	NA	NA	0.45	0.42	NA	NA	NA	NA	0.79	NA	NA	NA	NA
