# Stefanuk - Algonquin Highlands AL06 - ACSH - ITRDB CANA620
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32597
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32597.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana620-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana620-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana620.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana620.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-02-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-02-05
#--------------------
# Title
#   Study_Name: Stefanuk - Algonquin Highlands AL06 - ACSH - ITRDB CANA620
#--------------------
# Investigators
#   Investigators: Stefanuk, M.A.; Danby, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: Sample plots were circular with a radius of 75m, located within sugar maple dominated stands in protected areas within each region including Algonquin Provincial Park, Frontenac Provincial Park, Charleston Lake Provincial Park and the Queen's University Biological Station. NOAA Template Raw Measurements file added 2021-02-22.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Canadian Foundation for Innovation
#   Grant: 22534
#--------------------
# Site_Information
#   Site_Name: Algonquin Highlands AL06
#   Location: Canada
#   Northernmost_Latitude: 45.623879
#   Southernmost_Latitude: 45.623879
#   Easternmost_Longitude: -78.66511
#   Westernmost_Longitude: -78.66511
#   Elevation_m: 461
#--------------------
# Data_Collection
#   Collection_Name: CANA620
#   First_Year: 1760
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 046AL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 046AL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 046AL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 046AL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 047AL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 047AL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 047AL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 047AL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 048AL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 048AL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 048AL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 048AL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 049AL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 049AL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 049AL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 049AL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 050AL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 050AL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 050AL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 050AL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051AL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051AL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051AL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051AL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	046AL06A_raw	046AL06B_raw	047AL06A_raw	047AL06B_raw	048AL06A_raw	048AL06B_raw	049AL06A_raw	049AL06B_raw	050AL06A_raw	050AL06B_raw	051AL06A_raw	051AL06B_raw
1760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.814
1761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.206
1762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.935
1763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.953
1764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.951
1765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.339
1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.857
1767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.443
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.476	0.551
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.522	0.542
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.739	0.717
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.428	0.571
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.895	0.688
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.058	0.978
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.704	0.728
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.808	0.741
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.803	1.05
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	1.15
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.879	0.063
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.764	1.199
1782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.652	0.9
1783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.681	0.913
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.111	1.128
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.642	0.983
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.605	0.729
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.885	1.343
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.901	1.546
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.641	1.527
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.833	1.342
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.884	1.03
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.755	1.274
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.868	1.272
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.851	0.798
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.787	1.004
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.738	0.917
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.065	1.203
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.663	0.707
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.072	1.022
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.555	0.645
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.567	0.656
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.797
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.247	1.075
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.747	0.796
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.258	0.378
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.538	0.392
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.416	0.335
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.414	0.479
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.521	0.658
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.647	0.577
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.994	0.587
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.343	0.604
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.339	0.875
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.115	1.012
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.577	1.474
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.969	0.948
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.991	0.894
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.859	0.899
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.372	1.202
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	0.966
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.106	1.224
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.484
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.289	1.693
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.222	1.58
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.878	1.261
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.701	0.856
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.523	0.803
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.648
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.698	0.562
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.865	0.778
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.756
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.192	1.307
1833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.158	1.208
1834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.371
1835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.964	0.735
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.728	0.477
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.865	0.57
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.283	0.724
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.139	0.806
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.156	0.775
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.989	0.894
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.938	0.741
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.735
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.694
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.816	0.549
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.848	0.626
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.747	0.539
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.026	0.645
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.667	0.591
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.552	0.74
1851	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.529	0.444
1852	0.505	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.693	0.73
1853	0.309	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.621	0.657
1854	0.508	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.864	0.698
1855	0.663	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.846	0.574
1856	0.784	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.745	0.526
1857	0.798	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.644	0.689
1858	0.796	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.411	0.493
1859	1.385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.337	0.324
1860	0.996	NA	NA	NA	NA	NA	NA	NA	NA	0.741	0.603	0.57
1861	0.909	NA	NA	NA	NA	NA	NA	NA	NA	0.509	0.741	1.043
1862	0.876	NA	NA	NA	NA	NA	NA	NA	NA	0.342	1.177	1.203
1863	1.158	NA	NA	NA	NA	NA	NA	NA	NA	0.801	1.198	1.011
1864	0.832	NA	NA	NA	NA	NA	NA	NA	NA	0.434	1.314	1.022
1865	0.571	NA	NA	NA	NA	NA	NA	NA	NA	0.414	0.902	0.567
1866	0.776	NA	NA	NA	NA	NA	NA	NA	NA	0.653	0.582	0.474
1867	1.912	NA	NA	NA	NA	NA	NA	NA	0.97	0.654	0.541	0.552
1868	1.16	NA	NA	NA	NA	NA	NA	NA	1.311	0.503	0.59	0.548
1869	1.48	NA	NA	NA	NA	NA	NA	NA	0.958	0.82	0.404	0.245
1870	1.58	NA	NA	NA	NA	NA	NA	NA	0.805	1.041	0.279	0.178
1871	0.874	NA	NA	NA	NA	NA	NA	NA	1.171	0.804	0.309	0.428
1872	0.965	NA	NA	NA	NA	NA	NA	NA	0.73	0.606	0.75	0.744
1873	1.083	NA	NA	NA	NA	NA	NA	0.971	0.991	0.959	1.206	0.943
1874	1.22	NA	NA	NA	NA	NA	NA	0.968	0.687	0.802	1.952	0.918
1875	0.998	1.688	NA	NA	NA	NA	NA	1.159	0.429	0.559	1.638	0.886
1876	0.918	1.378	NA	NA	NA	NA	NA	0.812	0.301	0.334	1.761	1.382
1877	1.191	1.568	NA	NA	NA	NA	NA	1.071	0.542	0.344	0.834	1.125
1878	0.707	1.167	NA	NA	NA	NA	NA	1.031	0.348	0.299	0.835	1.144
1879	0.872	1.005	1.488	NA	NA	NA	NA	1.166	0.461	0.417	1.368	1.26
1880	1.085	0.644	2.458	NA	NA	NA	NA	1.252	1.275	1.006	1.653	1.795
1881	0.959	0.694	1.986	NA	NA	NA	NA	1.409	0.942	0.924	1.623	1.581
1882	0.957	0.952	1.984	NA	NA	NA	NA	0.942	1.089	0.653	1.534	1.833
1883	0.625	0.806	1.818	NA	NA	NA	NA	0.898	0.626	0.551	1.581	1.624
1884	0.701	0.717	2.026	NA	NA	NA	NA	1.039	0.841	0.467	1.059	1.381
1885	1.021	0.567	2.324	2.285	NA	NA	NA	1.945	1.068	0.699	1.071	1.217
1886	0.643	0.445	1.636	1.557	NA	NA	NA	0.876	0.643	0.478	0.77	0.88
1887	0.941	0.681	1.667	1.848	NA	NA	NA	0.934	0.445	0.497	1.392	2.251
1888	0.326	0.535	1.288	1.784	NA	NA	NA	0.496	0.361	0.452	0.717	0.803
1889	0.672	0.605	1.934	1.951	NA	NA	NA	1.248	0.768	1.194	0.821	1.028
1890	0.712	0.432	1.699	2.083	NA	NA	NA	1.273	0.711	0.621	1.122	1.463
1891	0.539	0.624	1.457	1.638	NA	NA	NA	1.058	0.492	0.662	0.832	1.192
1892	0.606	0.6	1.513	2.093	NA	NA	NA	1.295	0.743	0.784	0.908	1.015
1893	0.688	0.381	1.429	1.9	NA	NA	NA	0.915	0.49	0.602	1.243	1.403
1894	0.802	0.455	1.949	2.334	NA	NA	NA	1.463	0.536	0.639	1.293	1.301
1895	0.479	0.473	1.193	1.023	NA	NA	NA	1.211	0.437	0.602	0.635	0.874
1896	0.785	0.517	1.459	1.266	NA	NA	NA	1.519	1.066	0.903	0.924	1.074
1897	0.578	0.37	0.712	1.877	NA	NA	NA	0.119	0.887	0.72	1.189	1.557
1898	2.248	0.404	1.45	1.85	NA	NA	1.121	0.109	1.087	1.123	1.203	1.15
1899	2.474	0.236	2.993	1.823	NA	NA	1.204	0.19	1.065	1.14	1.186	1.024
1900	2.827	0.722	3.076	1.596	NA	0.799	1.064	0.225	0.859	0.943	1.253	1.345
1901	2.558	1.831	3	1.663	NA	0.838	1.584	0.109	0.785	0.856	1.602	1.448
1902	0	2.57	3.052	1.441	NA	1.099	0.83	0.275	1.448	1.147	1.192	0.949
